Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Викуловская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224					
24	"7. ""Новый курс - Автомобильная Россия"""	22	0	0	0	0	1	1	4	1	0	3	2	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.37%	0.37%	0.37%	0.17%	0.0%	0.38%	1.36%	0.34%	0.0%	0.0%	2.17%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	1.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%					
25	"8. ""Народно-республиканская партия России"""	24	1	0	0	0	4	0	3	1	2	1	0	0	0	2	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	1	2	1	0	0	0	1	0	0					
		0.26%	0.31%	0.0%	0.0%	0.0%	1.50%	0.0%	0.28%	0.17%	0.30%	0.12%	0.0%	0.0%	0.0%	2.10%	0.0%	0.22%	0.0%	0.0%	0.0%	1.76%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	1.26%	0.0%	0.0%	0.99%	0.88%	1.31%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	2	0	0	0	0	2	2	2	1	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0					
		0.17%	0.0%	1.34%	0.0%	0.0%	0.0%	0.0%	0.18%	0.34%	0.30%	0.12%	0.0%	0.0%	0.0%	1.05%	0.0%	0.22%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	3.27%	0.0%	0.0%	0.0%	1.26%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	418	27	15	6	20	17	4	31	18	17	26	1	5	16	13	6	16	0	11	3	14	10	1	1	31	14	13	3	4	9	0	12	5	0	1	18	11	11	8					
		4.54%	8.41%	10.06%	8.0%	15.03%	6.39%	1.50%	2.91%	3.12%	2.61%	3.32%	0.68%	1.70%	4.40%	13.68%	13.04%	3.59%	0.0%	2.99%	3.40%	12.38%	3.73%	1.02%	1.63%	7.04%	8.69%	4.01%	3.79%	5.55%	4.0%	0.0%	5.28%	6.57%	0.0%	1.78%	10.05%	3.92%	8.87%	7.54%					
28	"11. ""Истинные патриоты России"""	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.04%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	168	6	2	2	4	3	1	29	11	10	16	2	1	10	0	1	4	3	10	1	0	4	0	0	10	0	13	0	3	2	0	6	1	1	0	3	7	0	2					
		1.82%	1.86%	1.34%	2.66%	3.00%	1.12%	0.37%	2.72%	1.90%	1.53%	2.04%	1.36%	0.34%	2.75%	0.0%	2.17%	0.89%	6.25%	2.72%	1.13%	0.0%	1.49%	0.0%	0.0%	2.27%	0.0%	4.01%	0.0%	4.16%	0.88%	0.0%	2.64%	1.31%	2.94%	0.0%	1.67%	2.49%	0.0%	1.88%					
30	"13. ""Демократическая партия России"""	16	1	0	0	2	0	0	0	2	2	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1					
		0.17%	0.31%	0.0%	0.0%	1.50%	0.0%	0.0%	0.0%	0.34%	0.30%	0.12%	0.0%	0.68%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.22%	0.0%	0.30%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0					
		0.10%	0.31%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.30%	0.0%	1.38%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	0	1	0	1	0	2	0	3	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1					
		0.16%	0.0%	0.0%	0.0%	0.75%	0.0%	0.37%	0.0%	0.34%	0.0%	0.38%	0.0%	0.34%	0.0%	0.0%	2.17%	0.22%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.94%					
33	"16. ""Родина"" (народно-патриотический союз)"""	375	19	4	2	6	0	3	73	38	26	35	1	1	13	2	2	14	0	18	3	4	9	4	1	30	5	15	2	0	10	2	6	0	1	0	7	15	2	2					
		4.07%	5.91%	2.68%	2.66%	4.51%	0.0%	1.12%	6.86%	6.59%	4.0%	4.47%	0.68%	0.34%	3.58%	2.10%	4.34%	3.14%	0.0%	4.90%	3.40%	3.53%	3.35%	4.08%	1.63%	6.81%	3.10%	4.62%	2.53%	0.0%	4.44%	1.98%	2.64%	0.0%	2.94%	0.0%	3.91%	5.35%	1.61%	1.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	4	0	1	0	2	4	4	0	1	2	3	4	0	0	0	0	1	0	0	0	0	1	5	2	0	0	1	4	1	2	0	0	0	0	2	0	0					
		0.47%	0.0%	2.68%	0.0%	0.75%	0.0%	0.75%	0.37%	0.69%	0.0%	0.12%	1.36%	1.02%	1.10%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	1.63%	1.13%	1.24%	0.0%	0.0%	1.38%	1.77%	0.99%	0.88%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1225	44	11	16	38	19	31	118	90	96	125	51	17	43	9	2	75	6	55	17	9	32	13	1	53	50	39	8	14	18	6	23	2	2	7	22	31	12	20					
		13.31%	13.70%	7.38%	21.33%	28.57%	7.14%	11.65%	11.10%	15.62%	14.76%	15.98%	34.69%	5.78%	11.84%	9.47%	4.34%	16.85%	12.5%	14.98%	19.31%	7.96%	11.94%	13.26%	1.63%	12.04%	31.05%	12.03%	10.12%	19.44%	8.0%	5.94%	10.13%	2.63%	5.88%	12.49%	12.29%	11.07%	9.67%	18.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	180	5	1	1	4	0	8	22	13	16	12	9	5	12	2	0	6	1	7	3	1	0	0	0	8	1	2	3	1	0	8	13	6	1	1	3	4	0	1					
		1.95%	1.55%	0.67%	1.33%	3.00%	0.0%	3.00%	2.06%	2.25%	2.46%	1.53%	6.12%	1.70%	3.30%	2.10%	0.0%	1.34%	2.08%	1.90%	3.40%	0.88%	0.0%	0.0%	0.0%	1.81%	0.62%	0.61%	3.79%	1.38%	0.0%	7.92%	5.72%	7.89%	2.94%	1.78%	1.67%	1.42%	0.0%	0.94%					
37	"20. ""Политическая партия ""Единая Россия"""	4757	139	76	38	30	199	164	491	260	348	413	60	210	181	48	27	215	32	186	33	63	155	65	45	243	58	181	33	28	81	52	125	53	25	42	75	157	87	39					
		51.71%	43.30%	51.00%	50.66%	22.55%	74.81%	61.65%	46.19%	45.13%	53.53%	52.81%	40.81%	71.42%	49.86%	50.52%	58.69%	48.31%	66.66%	50.68%	37.5%	55.75%	57.83%	66.32%	73.77%	55.22%	36.02%	55.86%	41.77%	38.88%	36.0%	51.48%	55.06%	69.73%	73.52%	74.99%	41.89%	56.07%	70.16%	36.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	0	0	0	0	1	2	2	3	2	1	1	1	1	0	1	0	2	0	0	0	1	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	1					
		0.29%	0.31%	0.0%	0.0%	0.0%	0.0%	0.37%	0.18%	0.34%	0.46%	0.25%	0.68%	0.34%	0.27%	1.05%	0.0%	0.22%	0.0%	0.54%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	1.24%	0.30%	1.26%	4.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%					
39	"22. ""Развитие предпринимательства"""	16	1	0	1	0	1	0	3	5	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.17%	0.31%	0.0%	1.33%	0.0%	0.37%	0.0%	0.28%	0.86%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	935	41	13	5	18	7	31	138	55	63	41	2	28	52	13	1	56	5	38	10	9	24	8	7	33	20	18	12	10	64	6	22	0	0	1	35	27	2	20					
		10.16%	12.77%	8.72%	6.66%	13.53%	2.63%	11.65%	12.98%	9.54%	9.69%	5.24%	1.36%	9.52%	14.32%	13.68%	2.17%	12.58%	10.41%	10.35%	11.36%	7.96%	8.95%	8.16%	11.47%	7.49%	12.42%	5.55%	15.18%	13.88%	28.44%	5.94%	9.69%	0.0%	0.0%	1.78%	19.55%	9.64%	1.61%	18.86%					
																																													
41	Против всех	264	6	6	2	2	5	6	32	13	16	28	4	4	8	3	1	24	0	6	6	2	14	3	2	5	0	16	4	4	7	8	5	1	1	2	5	5	6	2					
		2.87%	1.86%	4.02%	2.66%	1.50%	1.87%	2.25%	3.01%	2.25%	2.46%	3.58%	2.72%	1.36%	2.20%	3.15%	2.17%	5.39%	0.0%	1.63%	6.81%	1.76%	5.22%	3.06%	3.27%	1.13%	0.0%	4.93%	5.06%	5.55%	3.11%	7.92%	2.20%	1.31%	2.94%	3.57%	2.79%	1.78%	4.83%	1.88%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
