Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
"Наименование Избирательной комиссии:    Пенза, Ленинская"																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	993	20	20	23	30	34	30	26	30	20	20	0	30	40	30	20	30	0	40	20	30	40	40	40	20	20	20	40	40	20	20	50	20	30	20	40	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	735	14	19	21	25	29	25	23	19	9	17	0	28	28	27	13	23	0	33	14	21	20	21	22	18	16	19	24	27	18	15	33	17	24	12	23	18	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	534	7	7	13	3	4	3	4	7	8	8	151	7	5	7	7	5	52	4	6	3	5	11	6	20	4	11	6	6	5	84	9	9	12	8	11	9	7					
14	Число погашенных открепительных удостоверений	258	6	1	2	5	5	5	3	11	11	3	0	2	12	3	7	7	0	7	6	9	20	19	18	2	4	1	16	13	2	5	17	3	6	8	17	2	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	325	11	11	8	10	13	15	11	9	4	8	4	11	7	8	10	11	4	7	11	10	9	4	11	6	17	5	6	11	8	10	7	6	13	6	9	7	7					
		0.73%	0.87%	0.95%	0.53%	0.62%	0.96%	1.03%	0.77%	0.65%	0.40%	0.66%	2.19%	0.80%	0.50%	0.55%	0.96%	1.03%	4.59%	0.50%	0.90%	0.76%	0.74%	0.29%	0.75%	0.55%	1.26%	0.51%	0.46%	0.86%	0.60%	0.85%	0.57%	0.51%	0.96%	0.57%	0.68%	0.72%	0.64%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1406	43	14	41	39	30	32	31	34	18	27	4	48	33	47	26	24	2	36	43	52	39	24	48	40	51	31	40	50	45	35	59	67	71	43	55	40	44					
		3.17%	3.40%	1.22%	2.76%	2.45%	2.22%	2.20%	2.17%	2.46%	1.82%	2.23%	2.19%	3.51%	2.36%	3.26%	2.50%	2.25%	2.29%	2.62%	3.53%	3.98%	3.24%	1.76%	3.30%	3.69%	3.80%	3.20%	3.10%	3.92%	3.42%	3.00%	4.84%	5.75%	5.28%	4.14%	4.16%	4.14%	4.03%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2673	51	85	79	90	101	123	115	99	46	86	6	70	91	83	38	52	1	95	74	90	81	106	110	72	60	65	59	82	76	82	47	40	49	66	71	63	69					
		6.02%	4.03%	7.41%	5.32%	5.66%	7.47%	8.45%	8.07%	7.18%	4.67%	7.11%	3.29%	5.12%	6.53%	5.76%	3.65%	4.89%	1.14%	6.91%	6.08%	6.89%	6.73%	7.79%	7.57%	6.64%	4.48%	6.72%	4.57%	6.43%	5.78%	7.03%	3.86%	3.43%	3.64%	6.36%	5.37%	6.53%	6.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2518	60	49	85	97	56	63	74	63	53	68	4	81	75	88	61	50	3	64	67	65	50	58	69	68	82	62	82	81	79	60	82	129	100	71	83	67	69					
		5.68%	4.74%	4.27%	5.73%	6.10%	4.14%	4.33%	5.19%	4.57%	5.38%	5.62%	2.19%	5.92%	5.38%	6.11%	5.87%	4.70%	3.44%	4.66%	5.50%	4.97%	4.15%	4.26%	4.75%	6.27%	6.12%	6.41%	6.35%	6.35%	6.01%	5.15%	6.73%	11.08%	7.44%	6.84%	6.28%	6.95%	6.32%					
22	"5. ""За Русь Святую"""	277	9	13	6	9	8	10	8	4	6	8	0	9	9	8	1	11	3	9	7	10	10	10	7	5	8	9	7	9	6	11	7	12	7	3	7	4	7					
		0.62%	0.71%	1.13%	0.40%	0.56%	0.59%	0.68%	0.56%	0.29%	0.60%	0.66%	0.0%	0.65%	0.64%	0.55%	0.09%	1.03%	3.44%	0.65%	0.57%	0.76%	0.83%	0.73%	0.48%	0.46%	0.59%	0.93%	0.54%	0.70%	0.45%	0.94%	0.57%	1.03%	0.52%	0.28%	0.53%	0.41%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	87	2	3	1	3	8	1	8	4	1	0	0	0	3	2	7	5	0	0	3	0	1	1	3	1	4	2	0	4	1	3	1	5	2	1	4	2	1					
		0.19%	0.15%	0.26%	0.06%	0.18%	0.59%	0.06%	0.56%	0.29%	0.10%	0.0%	0.0%	0.0%	0.21%	0.13%	0.67%	0.47%	0.0%	0.0%	0.24%	0.0%	0.08%	0.07%	0.20%	0.09%	0.29%	0.20%	0.0%	0.31%	0.07%	0.25%	0.08%	0.42%	0.14%	0.09%	0.30%	0.20%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	508	17	18	20	15	11	18	18	21	6	18	2	12	32	24	19	11	2	18	15	15	11	12	13	13	17	12	15	8	18	9	11	9	10	8	14	11	5					
		1.14%	1.34%	1.57%	1.34%	0.94%	0.81%	1.23%	1.26%	1.52%	0.60%	1.49%	1.09%	0.87%	2.29%	1.66%	1.82%	1.03%	2.29%	1.31%	1.23%	1.14%	0.91%	0.88%	0.89%	1.20%	1.26%	1.24%	1.16%	0.62%	1.37%	0.77%	0.90%	0.77%	0.74%	0.77%	1.06%	1.14%	0.45%					
25	"8. ""Народно-республиканская партия России"""	45	4	2	1	3	2	1	1	0	2	5	0	0	1	0	4	0	0	4	0	5	0	1	0	1	0	1	0	1	0	0	1	1	2	2	0	0	0					
		0.10%	0.31%	0.17%	0.06%	0.18%	0.14%	0.06%	0.07%	0.0%	0.20%	0.41%	0.0%	0.0%	0.07%	0.0%	0.38%	0.0%	0.0%	0.29%	0.0%	0.38%	0.0%	0.07%	0.0%	0.09%	0.0%	0.10%	0.0%	0.07%	0.0%	0.0%	0.08%	0.08%	0.14%	0.19%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	166	3	0	1	7	7	7	8	5	3	4	1	3	8	6	5	6	0	9	4	3	5	4	5	3	5	5	7	5	3	1	8	2	4	2	6	6	5					
		0.37%	0.23%	0.0%	0.06%	0.44%	0.51%	0.48%	0.56%	0.36%	0.30%	0.33%	0.54%	0.21%	0.57%	0.41%	0.48%	0.56%	0.0%	0.65%	0.32%	0.22%	0.41%	0.29%	0.34%	0.27%	0.37%	0.51%	0.54%	0.39%	0.22%	0.08%	0.65%	0.17%	0.29%	0.19%	0.45%	0.62%	0.45%					
27	"10. ""Аграрная партия России"""	710	36	17	26	28	20	26	16	19	12	24	2	18	22	19	19	19	3	18	25	21	21	24	23	9	19	14	16	25	22	16	22	24	20	14	20	18	13					
		1.60%	2.84%	1.48%	1.75%	1.76%	1.48%	1.78%	1.12%	1.37%	1.21%	1.98%	1.09%	1.31%	1.57%	1.31%	1.82%	1.78%	3.44%	1.31%	2.05%	1.60%	1.74%	1.76%	1.58%	0.83%	1.41%	1.44%	1.24%	1.96%	1.67%	1.37%	1.80%	2.06%	1.48%	1.35%	1.51%	1.86%	1.19%					
28	"11. ""Истинные патриоты России"""	35	2	1	1	1	0	0	0	1	0	2	0	1	2	2	3	0	0	0	0	1	0	0	1	0	0	1	2	1	4	5	1	0	1	1	0	1	0					
		0.07%	0.15%	0.08%	0.06%	0.06%	0.0%	0.0%	0.0%	0.07%	0.0%	0.16%	0.0%	0.07%	0.14%	0.13%	0.28%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.06%	0.0%	0.0%	0.10%	0.15%	0.07%	0.30%	0.42%	0.08%	0.0%	0.07%	0.09%	0.0%	0.10%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	393	12	15	11	11	4	13	9	20	9	3	1	7	9	13	8	12	1	11	10	8	19	14	18	15	11	8	13	7	10	13	8	15	9	11	16	7	12					
		0.88%	0.94%	1.30%	0.74%	0.69%	0.29%	0.89%	0.63%	1.45%	0.91%	0.24%	0.54%	0.51%	0.64%	0.90%	0.76%	1.12%	1.14%	0.80%	0.82%	0.61%	1.57%	1.02%	1.23%	1.38%	0.82%	0.82%	1.00%	0.54%	0.76%	1.11%	0.65%	1.28%	0.67%	1.06%	1.21%	0.72%	1.09%					
30	"13. ""Демократическая партия России"""	82	0	2	2	3	3	3	2	1	3	3	0	2	5	1	1	3	0	4	1	0	3	5	2	2	4	5	0	1	0	2	2	1	4	1	7	1	3					
		0.18%	0.0%	0.17%	0.13%	0.18%	0.22%	0.20%	0.14%	0.07%	0.30%	0.24%	0.0%	0.14%	0.35%	0.06%	0.09%	0.28%	0.0%	0.29%	0.08%	0.0%	0.24%	0.36%	0.13%	0.18%	0.29%	0.51%	0.0%	0.07%	0.0%	0.17%	0.16%	0.08%	0.29%	0.09%	0.53%	0.10%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	80	1	0	1	4	0	9	1	2	0	5	3	1	2	6	0	3	1	1	3	5	4	3	4	0	1	1	1	1	1	1	3	2	3	2	1	1	3					
		0.18%	0.07%	0.0%	0.06%	0.25%	0.0%	0.61%	0.07%	0.14%	0.0%	0.41%	1.64%	0.07%	0.14%	0.41%	0.0%	0.28%	1.14%	0.07%	0.24%	0.38%	0.33%	0.22%	0.27%	0.0%	0.07%	0.10%	0.07%	0.07%	0.07%	0.08%	0.24%	0.17%	0.22%	0.19%	0.07%	0.10%	0.27%					
32	"15. ""Партия СЛОН"""	148	1	0	5	5	2	5	2	8	5	1	3	0	14	7	1	7	0	2	1	8	4	7	5	3	4	4	2	2	4	4	4	6	7	1	2	7	5					
		0.33%	0.07%	0.0%	0.33%	0.31%	0.14%	0.34%	0.14%	0.58%	0.50%	0.08%	1.64%	0.0%	1.00%	0.48%	0.09%	0.65%	0.0%	0.14%	0.08%	0.61%	0.33%	0.51%	0.34%	0.27%	0.29%	0.41%	0.15%	0.15%	0.30%	0.34%	0.32%	0.51%	0.52%	0.09%	0.15%	0.72%	0.45%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5420	139	121	221	156	158	137	167	147	101	146	19	204	167	207	98	108	2	162	143	143	150	186	167	147	162	112	180	163	200	123	175	169	180	134	157	134	135					
		12.22%	10.99%	10.55%	14.90%	9.82%	11.69%	9.42%	11.71%	10.66%	10.26%	12.08%	10.43%	14.93%	11.98%	14.37%	9.43%	10.15%	2.29%	11.79%	11.75%	10.94%	12.46%	13.67%	11.50%	13.57%	12.09%	11.58%	13.95%	12.78%	15.23%	10.55%	14.37%	14.51%	13.40%	12.92%	11.89%	13.90%	12.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	3	4	2	4	0	3	2	3	0	0	0	1	1	5	2	2	0	3	2	2	2	0	1	17	2	0	2	1	1	3	1	0	0	0	1	1	6					
		0.17%	0.23%	0.34%	0.13%	0.25%	0.0%	0.20%	0.14%	0.21%	0.0%	0.0%	0.0%	0.07%	0.07%	0.34%	0.19%	0.18%	0.0%	0.21%	0.16%	0.15%	0.16%	0.0%	0.06%	1.56%	0.14%	0.0%	0.15%	0.07%	0.07%	0.25%	0.08%	0.0%	0.0%	0.0%	0.07%	0.10%	0.54%					
35	"18. ""ЛДПР"""	4397	153	134	152	197	140	157	144	150	81	134	11	131	134	136	132	127	10	100	138	139	140	129	152	99	131	103	103	107	118	118	78	69	121	82	132	106	109					
		9.91%	12.10%	11.69%	10.24%	12.40%	10.36%	10.79%	10.10%	10.88%	8.23%	11.09%	6.04%	9.59%	9.61%	9.44%	12.70%	11.94%	11.49%	7.28%	11.34%	10.64%	11.63%	9.48%	10.46%	9.14%	9.78%	10.65%	7.98%	8.39%	8.98%	10.12%	6.40%	5.92%	9.00%	7.90%	10.0%	10.99%	9.99%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	833	21	22	23	34	30	16	24	31	20	19	8	37	41	33	24	21	5	30	20	47	25	17	29	9	17	18	27	34	28	18	8	11	20	17	17	16	16					
		1.87%	1.66%	1.91%	1.55%	2.14%	2.22%	1.10%	1.68%	2.24%	2.03%	1.57%	4.39%	2.70%	2.94%	2.29%	2.30%	1.97%	5.74%	2.18%	1.64%	3.59%	2.07%	1.25%	1.99%	0.83%	1.26%	1.86%	2.09%	2.66%	2.13%	1.54%	0.65%	0.94%	1.48%	1.63%	1.28%	1.65%	1.46%					
37	"20. ""Политическая партия ""Единая Россия"""	13761	457	414	427	465	473	486	419	386	311	354	87	408	392	454	364	367	38	419	381	398	334	366	422	332	428	285	410	367	411	381	393	277	424	374	423	286	348					
		31.04%	36.15%	36.12%	28.79%	29.28%	35.01%	33.42%	29.40%	28.01%	31.60%	29.30%	47.80%	29.86%	28.14%	31.52%	35.03%	34.52%	43.67%	30.51%	31.33%	30.47%	27.76%	26.91%	29.06%	30.65%	31.96%	29.47%	31.78%	28.78%	31.30%	32.70%	32.29%	23.79%	31.57%	36.06%	32.04%	29.66%	31.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	2	7	3	3	3	2	6	1	3	3	0	3	2	0	2	1	0	1	5	4	5	2	1	1	2	1	2	1	0	2	1	1	0	1	2	0	1					
		0.16%	0.15%	0.61%	0.20%	0.18%	0.22%	0.13%	0.42%	0.07%	0.30%	0.24%	0.0%	0.21%	0.14%	0.0%	0.19%	0.09%	0.0%	0.07%	0.41%	0.30%	0.41%	0.14%	0.06%	0.09%	0.14%	0.10%	0.15%	0.07%	0.0%	0.17%	0.08%	0.08%	0.0%	0.09%	0.15%	0.0%	0.09%					
39	"22. ""Развитие предпринимательства"""	142	4	3	4	6	1	2	6	4	3	5	0	7	3	6	4	7	1	2	1	4	2	8	2	3	3	3	1	4	5	2	3	7	5	3	5	6	7					
		0.32%	0.31%	0.26%	0.26%	0.37%	0.07%	0.13%	0.42%	0.29%	0.30%	0.41%	0.0%	0.51%	0.21%	0.41%	0.38%	0.65%	1.14%	0.14%	0.08%	0.30%	0.16%	0.58%	0.13%	0.27%	0.22%	0.31%	0.07%	0.31%	0.38%	0.17%	0.24%	0.60%	0.37%	0.28%	0.37%	0.62%	0.64%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7509	171	147	253	308	204	221	276	267	227	210	13	229	269	201	149	162	5	303	195	197	219	277	269	192	224	165	227	219	209	187	218	226	219	136	205	144	166					
		16.93%	13.52%	12.82%	17.06%	19.39%	15.09%	15.19%	19.36%	19.37%	23.06%	17.38%	7.14%	16.76%	19.31%	13.95%	14.34%	15.23%	5.74%	22.06%	16.03%	15.08%	18.20%	20.36%	18.52%	17.72%	16.72%	17.06%	17.59%	17.17%	15.91%	16.05%	17.91%	19.41%	16.30%	13.11%	15.53%	14.93%	15.21%					
																																												
41	Против всех	2204	52	46	100	72	62	77	65	76	53	64	13	72	61	70	48	41	4	62	67	68	54	88	75	35	69	51	73	66	53	74	71	71	57	45	69	26	54					
		4.97%	4.11%	4.01%	6.74%	4.53%	4.58%	5.29%	4.56%	5.51%	5.38%	5.29%	7.14%	5.27%	4.37%	4.86%	4.61%	3.85%	4.59%	4.51%	5.50%	5.20%	4.48%	6.47%	5.16%	3.23%	5.15%	5.27%	5.65%	5.17%	4.03%	6.35%	5.83%	6.09%	4.24%	4.33%	5.22%	2.69%	4.94%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
