Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Волосовская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76					
22	. Хакамада Ирина Муцуовна	456	49	47	31	40	13	47	12	11	21	7	4	2	4	6	19	11	13	7	12	21	5	10	7	7	13	2	15	17	3					
		2.34%	4.42%	3.73%	2.89%	3.22%	2.94%	3.17%	4.72%	2.46%	1.87%	3.23%	0.52%	0.76%	0.88%	1.49%	2.24%	1.40%	1.85%	1.09%	1.84%	2.45%	0.82%	1.24%	2.77%	1.07%	2.26%	2.74%	2.27%	2.36%	4.11%					
23	. Харитонов Николай Михайлович	1875	109	132	109	137	42	114	23	29	92	16	84	17	26	24	83	81	86	57	66	120	48	76	28	55	74	17	55	67	8					
		9.64%	9.83%	10.47%	10.18%	11.02%	9.50%	7.69%	9.06%	6.47%	8.17%	7.37%	10.84%	6.44%	5.73%	5.96%	9.78%	10.34%	12.27%	8.84%	10.14%	14.02%	7.88%	9.42%	11.07%	8.44%	12.87%	23.29%	8.33%	9.32%	10.96%					
																																				
24	Против всех	430	33	49	34	29	4	29	7	21	32	1	16	1	5	3	18	11	13	26	6	16	7	18	7	7	13	2	11	9	2					
		2.21%	2.98%	3.89%	3.17%	2.33%	0.90%	1.96%	2.76%	4.69%	2.84%	0.46%	2.06%	0.38%	1.10%	0.74%	2.12%	1.40%	1.85%	4.03%	0.92%	1.87%	1.15%	2.23%	2.77%	1.07%	2.26%	2.74%	1.67%	1.25%	2.74%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
