Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Кушнаренковская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №2693	УИК №2694	УИК №2695	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738					
		1.84%	2.34%	2.16%	2.13%	1.85%	2.58%	3.26%	1.78%	0.0%	1.87%	0.0%	4.73%	2.02%	0.74%	0.0%	0.94%	0.71%	1.08%	2.66%	1.37%	1.11%	1.51%	0.0%	3.07%	3.44%	0.65%	4.91%	6.28%	0.78%	1.45%	0.96%	1.00%	0.77%	0.0%	1.23%	0.8%	1.42%	0.93%	2.17%	2.68%	0.95%	1.43%	2.08%	2.27%	0.0%	0.70%	2.04%					
22	"5. ""За Русь Святую"""	57	5	3	2	0	4	2	2	1	1	1	1	3	1	1	3	0	1	0	1	2	0	1	4	0	5	0	0	1	2	1	0	0	0	2	0	2	0	1	1	3	0	0	0	0	0	0					
		0.33%	0.53%	0.28%	0.16%	0.0%	0.41%	0.36%	0.39%	0.57%	0.37%	0.63%	0.31%	0.75%	0.37%	1.07%	0.70%	0.0%	0.36%	0.0%	0.27%	0.55%	0.0%	0.81%	0.64%	0.0%	3.28%	0.0%	0.0%	0.39%	1.45%	0.96%	0.0%	0.0%	0.0%	0.41%	0.0%	1.42%	0.0%	0.43%	0.15%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	91	2	1	5	2	1	2	2	0	0	0	3	4	0	0	4	0	2	0	2	3	5	0	11	0	0	1	0	3	0	0	2	1	2	2	1	1	3	1	11	3	2	1	3	1	4	0					
		0.53%	0.21%	0.09%	0.41%	0.18%	0.10%	0.36%	0.39%	0.0%	0.0%	0.0%	0.94%	1.01%	0.0%	0.0%	0.94%	0.0%	0.72%	0.0%	0.55%	0.83%	1.07%	0.0%	1.77%	0.0%	0.0%	1.63%	0.0%	1.18%	0.0%	0.0%	0.50%	0.38%	2.81%	0.41%	0.4%	0.71%	0.93%	0.43%	1.73%	0.95%	0.41%	0.34%	0.97%	0.29%	0.93%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	132	1	16	25	10	13	6	2	2	0	2	0	3	1	3	0	0	0	0	5	1	1	1	4	0	1	1	1	1	0	0	1	4	1	1	2	1	0	3	5	6	2	2	1	2	1	0					
		0.78%	0.10%	1.50%	2.05%	0.92%	1.34%	1.08%	0.39%	1.14%	0.0%	1.26%	0.0%	0.75%	0.37%	3.22%	0.0%	0.0%	0.0%	0.0%	1.37%	0.27%	0.21%	0.81%	0.64%	0.0%	0.65%	1.63%	0.62%	0.39%	0.0%	0.0%	0.25%	1.55%	1.40%	0.20%	0.8%	0.71%	0.0%	1.30%	0.78%	1.90%	0.41%	0.69%	0.32%	0.58%	0.23%	0.0%					
25	"8. ""Народно-республиканская партия России"""	100	5	1	4	5	4	1	5	0	0	1	0	4	0	5	6	1	0	0	3	1	2	0	10	0	0	0	0	1	3	0	2	4	1	1	3	3	0	4	1	5	1	3	3	0	7	0					
		0.59%	0.53%	0.09%	0.32%	0.46%	0.41%	0.18%	0.99%	0.0%	0.0%	0.63%	0.0%	1.01%	0.0%	5.37%	1.41%	0.71%	0.0%	0.0%	0.82%	0.27%	0.43%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.39%	2.18%	0.0%	0.50%	1.55%	1.40%	0.20%	1.2%	2.14%	0.0%	1.73%	0.15%	1.58%	0.20%	1.04%	0.97%	0.0%	1.64%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	3	0	0	1	2	3	2	1	0	0	2	1	0	0	1	0	0	0	4	2	1	0	3	2	1	1	2	0	0	1	0	0	3	1	0	0	0	1	3	2	2	0	3	1	4	1					
		0.31%	0.31%	0.0%	0.0%	0.09%	0.20%	0.54%	0.39%	0.57%	0.0%	0.0%	0.63%	0.25%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	1.10%	0.55%	0.21%	0.0%	0.48%	1.37%	0.65%	1.63%	1.25%	0.0%	0.0%	0.96%	0.0%	0.0%	4.22%	0.20%	0.0%	0.0%	0.0%	0.43%	0.47%	0.63%	0.41%	0.0%	0.97%	0.29%	0.93%	1.02%					
27	"10. ""Аграрная партия России"""	1257	81	39	51	67	55	42	51	12	41	10	27	41	33	3	23	6	23	7	28	27	34	16	46	16	9	8	23	34	13	5	27	28	7	24	16	37	46	7	35	15	17	13	18	39	49	8					
		7.44%	8.63%	3.66%	4.19%	6.22%	5.68%	7.62%	10.09%	6.85%	15.41%	6.32%	8.51%	10.35%	12.35%	3.22%	5.43%	4.31%	8.33%	9.33%	7.71%	7.5%	7.34%	13.00%	7.44%	11.03%	5.92%	13.11%	14.46%	13.38%	9.48%	4.80%	6.76%	10.85%	9.85%	4.95%	6.4%	26.42%	14.37%	3.04%	5.52%	4.76%	3.49%	4.51%	5.84%	11.33%	11.50%	8.16%					
28	"11. ""Истинные патриоты России"""	60	3	1	2	0	7	2	0	0	0	0	0	2	1	1	4	1	0	2	1	0	2	0	1	0	1	0	0	2	0	0	1	0	1	4	2	3	3	1	3	2	1	0	0	2	4	0					
		0.35%	0.31%	0.09%	0.16%	0.0%	0.72%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.37%	1.07%	0.94%	0.71%	0.0%	2.66%	0.27%	0.0%	0.43%	0.0%	0.16%	0.0%	0.65%	0.0%	0.0%	0.78%	0.0%	0.0%	0.25%	0.0%	1.40%	0.82%	0.8%	2.14%	0.93%	0.43%	0.47%	0.63%	0.20%	0.0%	0.0%	0.58%	0.93%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	189	7	18	20	14	18	12	1	0	3	1	2	7	0	0	1	1	4	1	4	4	6	0	6	2	0	0	2	4	2	1	6	1	1	5	1	0	3	0	8	4	0	9	2	1	6	1					
		1.11%	0.74%	1.69%	1.64%	1.29%	1.86%	2.17%	0.19%	0.0%	1.12%	0.63%	0.63%	1.76%	0.0%	0.0%	0.23%	0.71%	1.44%	1.33%	1.10%	1.11%	1.29%	0.0%	0.97%	1.37%	0.0%	0.0%	1.25%	1.57%	1.45%	0.96%	1.50%	0.38%	1.40%	1.03%	0.4%	0.0%	0.93%	0.0%	1.26%	1.26%	0.0%	3.12%	0.64%	0.29%	1.40%	1.02%					
30	"13. ""Демократическая партия России"""	99	3	9	10	5	1	4	1	1	1	0	0	7	1	3	3	0	2	0	1	2	1	1	3	0	0	0	4	3	0	0	3	4	2	2	2	0	0	0	2	4	4	0	3	3	3	1					
		0.58%	0.31%	0.84%	0.82%	0.46%	0.10%	0.72%	0.19%	0.57%	0.37%	0.0%	0.0%	1.76%	0.37%	3.22%	0.70%	0.0%	0.72%	0.0%	0.27%	0.55%	0.21%	0.81%	0.48%	0.0%	0.0%	0.0%	2.51%	1.18%	0.0%	0.0%	0.75%	1.55%	2.81%	0.41%	0.8%	0.0%	0.0%	0.0%	0.31%	1.26%	0.82%	0.0%	0.97%	0.87%	0.70%	1.02%					
31	"14. ""Великая Россия - Евразийский Союз"""	133	14	5	1	11	11	4	6	1	1	3	1	4	4	0	11	0	0	1	1	3	3	0	3	2	1	0	1	3	1	2	3	0	0	8	2	2	4	2	1	1	1	2	1	2	4	2					
		0.78%	1.49%	0.46%	0.08%	1.02%	1.13%	0.72%	1.18%	0.57%	0.37%	1.89%	0.31%	1.01%	1.49%	0.0%	2.60%	0.0%	0.0%	1.33%	0.27%	0.83%	0.64%	0.0%	0.48%	1.37%	0.65%	0.0%	0.62%	1.18%	0.72%	1.92%	0.75%	0.0%	0.0%	1.65%	0.8%	1.42%	1.25%	0.86%	0.15%	0.31%	0.20%	0.69%	0.32%	0.58%	0.93%	2.04%					
32	"15. ""Партия СЛОН"""	54	4	4	2	4	2	0	2	0	0	0	2	1	1	1	3	0	0	0	0	0	2	2	5	0	0	0	0	2	1	1	1	0	1	1	0	0	0	1	1	2	2	1	0	1	2	2					
		0.31%	0.42%	0.37%	0.16%	0.37%	0.20%	0.0%	0.39%	0.0%	0.0%	0.0%	0.63%	0.25%	0.37%	1.07%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.62%	0.80%	0.0%	0.0%	0.0%	0.0%	0.78%	0.72%	0.96%	0.25%	0.0%	1.40%	0.20%	0.0%	0.0%	0.0%	0.43%	0.15%	0.63%	0.41%	0.34%	0.0%	0.29%	0.46%	2.04%					
33	"16. ""Родина"" (народно-патриотический союз)"""	695	63	76	50	59	41	33	20	3	11	4	5	19	9	4	8	0	10	2	4	3	15	1	22	4	14	1	7	0	0	0	15	2	0	24	24	5	16	5	24	7	21	4	16	14	28	2					
		4.11%	6.71%	7.14%	4.11%	5.47%	4.23%	5.98%	3.96%	1.71%	4.13%	2.53%	1.57%	4.79%	3.37%	4.30%	1.89%	0.0%	3.62%	2.66%	1.10%	0.83%	3.23%	0.81%	3.55%	2.75%	9.21%	1.63%	4.40%	0.0%	0.0%	0.0%	3.75%	0.77%	0.0%	4.95%	9.6%	3.57%	5.0%	2.17%	3.79%	2.22%	4.31%	1.38%	5.19%	4.06%	6.57%	2.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	212	5	5	13	8	4	0	14	0	3	0	0	11	3	3	8	1	6	0	4	5	6	1	8	0	3	0	1	6	7	1	3	1	2	11	9	2	0	7	12	5	3	11	4	3	10	3					
		1.25%	0.53%	0.46%	1.06%	0.74%	0.41%	0.0%	2.77%	0.0%	1.12%	0.0%	0.0%	2.77%	1.12%	3.22%	1.89%	0.71%	2.17%	0.0%	1.10%	1.38%	1.29%	0.81%	1.29%	0.0%	1.97%	0.0%	0.62%	2.36%	5.10%	0.96%	0.75%	0.38%	2.81%	2.27%	3.6%	1.42%	0.0%	3.04%	1.89%	1.58%	0.61%	3.81%	1.29%	0.87%	2.34%	3.06%					
35	"18. ""ЛДПР"""	1314	51	124	141	118	116	78	48	32	30	14	14	21	18	10	21	10	14	1	10	12	23	3	32	7	8	5	23	12	11	3	21	9	2	34	8	1	20	34	57	20	14	11	29	21	15	8					
		7.77%	5.43%	11.65%	11.59%	10.95%	11.99%	14.15%	9.50%	18.28%	11.27%	8.86%	4.41%	5.30%	6.74%	10.75%	4.96%	7.19%	5.07%	1.33%	2.75%	3.33%	4.96%	2.43%	5.17%	4.82%	5.26%	8.19%	14.46%	4.72%	8.02%	2.88%	5.26%	3.48%	2.81%	7.02%	3.2%	0.71%	6.25%	14.78%	9.00%	6.34%	2.87%	3.81%	9.41%	6.10%	3.52%	8.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	421	25	37	33	29	33	20	13	2	5	3	3	8	12	1	16	3	5	1	4	10	17	9	5	5	3	1	4	7	4	1	7	0	0	18	9	1	6	2	18	5	4	5	11	6	8	2					
		2.49%	2.66%	3.47%	2.71%	2.69%	3.41%	3.62%	2.57%	1.14%	1.87%	1.89%	0.94%	2.02%	4.49%	1.07%	3.78%	2.15%	1.81%	1.33%	1.10%	2.77%	3.67%	7.31%	0.80%	3.44%	1.97%	1.63%	2.51%	2.75%	2.91%	0.96%	1.75%	0.0%	0.0%	3.71%	3.6%	0.71%	1.87%	0.86%	2.84%	1.58%	0.82%	1.73%	3.57%	1.74%	1.87%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	6558	400	368	437	352	329	181	152	63	79	73	174	139	93	24	153	65	123	30	209	197	199	38	226	49	64	29	47	97	21	33	186	138	19	223	41	46	117	95	259	137	238	147	112	171	155	30					
		38.82%	42.64%	34.58%	35.93%	32.68%	34.02%	32.84%	30.09%	36.0%	29.69%	46.20%	54.88%	35.10%	34.83%	25.80%	36.17%	46.76%	44.56%	40.0%	57.57%	54.72%	42.98%	30.89%	36.56%	33.79%	42.10%	47.54%	29.55%	38.18%	15.32%	31.73%	46.61%	53.48%	26.76%	46.07%	16.4%	32.85%	36.56%	41.30%	40.91%	43.49%	48.87%	51.04%	36.36%	49.70%	36.38%	30.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	75	5	1	1	6	6	0	1	0	2	2	0	2	0	2	6	2	1	1	2	2	0	1	2	1	1	1	1	2	0	3	2	0	0	2	0	0	3	2	2	5	1	3	1	0	0	0					
		0.44%	0.53%	0.09%	0.08%	0.55%	0.62%	0.0%	0.19%	0.0%	0.75%	1.26%	0.0%	0.50%	0.0%	2.15%	1.41%	1.43%	0.36%	1.33%	0.55%	0.55%	0.0%	0.81%	0.32%	0.68%	0.65%	1.63%	0.62%	0.78%	0.0%	2.88%	0.50%	0.0%	0.0%	0.41%	0.0%	0.0%	0.93%	0.86%	0.31%	1.58%	0.20%	1.04%	0.32%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	63	9	2	3	8	4	0	3	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	4	0	1	4	1	1	0	0	0	1	0	3	0	1	9	0					
		0.37%	0.95%	0.18%	0.24%	0.74%	0.41%	0.0%	0.59%	0.0%	0.0%	0.63%	0.0%	0.75%	0.0%	1.07%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	1.45%	0.0%	1.00%	0.0%	1.40%	0.82%	0.4%	0.71%	0.0%	0.0%	0.0%	0.31%	0.0%	1.04%	0.0%	0.29%	2.11%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2551	108	167	212	218	131	96	80	35	60	23	42	36	56	16	74	36	60	9	26	26	60	26	89	24	17	2	6	27	37	29	46	49	15	51	86	23	51	22	81	21	88	39	29	31	68	23					
		15.10%	11.51%	15.69%	17.43%	20.24%	13.54%	17.42%	15.84%	20.0%	22.55%	14.55%	13.24%	9.09%	20.97%	17.20%	17.49%	25.89%	21.73%	12.0%	7.16%	7.22%	12.95%	21.13%	14.40%	16.55%	11.18%	3.27%	3.77%	10.62%	27.00%	27.88%	11.52%	18.99%	21.12%	10.53%	34.4%	16.42%	15.93%	9.56%	12.79%	6.66%	18.06%	13.54%	9.41%	9.01%	15.96%	23.46%					
																																																					
41	Против всех	408	17	24	32	26	37	12	6	7	3	2	14	8	4	1	10	5	6	8	3	0	11	2	9	4	2	0	11	5	6	3	7	1	0	3	16	0	12	20	27	6	15	7	5	5	3	3					
		2.41%	1.81%	2.25%	2.63%	2.41%	3.82%	2.17%	1.18%	4.0%	1.12%	1.26%	4.41%	2.02%	1.49%	1.07%	2.36%	3.59%	2.17%	10.66%	0.82%	0.0%	2.37%	1.62%	1.45%	2.75%	1.31%	0.0%	6.91%	1.96%	4.37%	2.88%	1.75%	0.38%	0.0%	0.61%	6.4%	0.0%	3.75%	8.69%	4.26%	1.90%	3.08%	2.43%	1.62%	1.45%	0.70%	3.06%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
