7	Число избирательных бюллетеней в переносных ящиках для голосования	2231	15	7	10	46	16	42	36	16	11	8	21	21	18	15	5	36	14	32	1	12	5	29	39	40	31	28	68	42	21	30	29	29	45	81	34	41	27	20	47	64	80	31	54	32	34	39	32	28	35	22	30	12	4	10	26	21	34	45	37	20	8	3	39	8	5	26	30	24	12	34	0	15	40	10	8	198	7	1	5	0									
8	Число бюллетеней в стационарных ящиках для голосования	77628	1195	967	762	546	1192	1091	1306	1323	1568	768	846	1310	987	1235	662	1369	1237	1396	259	494	708	1546	1531	1200	852	655	1203	1223	1302	1247	988	1451	1119	950	1436	1164	1115	570	1152	1297	1620	1521	1403	1292	1323	1720	1458	1522	1624	1495	1470	1148	1096	1083	1438	1196	1067	981	1342	1146	1368	116	875	243	155	240	722	555	109	157	225	45	110	82	112	142	765	879	477	84									
9	Число недействительных избирательных бюллетеней	956	16	11	7	5	17	13	13	22	23	11	5	13	9	10	8	13	21	19	2	8	4	22	15	13	11	5	5	13	19	14	13	14	11	14	19	11	16	9	10	19	22	18	9	18	21	19	20	16	17	10	16	10	16	15	21	9	15	16	13	17	16	1	10	2	2	0	11	6	1	33	10	0	0	0	4	5	2	25	6	1									
10	Число действительных избирательных бюллетеней	78903	1194	963	765	587	1191	1120	1329	1317	1556	765	862	1318	996	1240	659	1392	1230	1409	258	498	709	1553	1555	1227	872	678	1266	1252	1304	1263	1004	1466	1153	1017	1451	1194	1126	581	1189	1342	1678	1534	1448	1306	1336	1740	1470	1534	1642	1507	1484	1150	1084	1078	1443	1208	1086	1010	1366	1149	1360	118	904	249	158	266	741	573	120	158	215	60	150	92	116	335	770	855	476	83									
11	Число полученных открепительных  удостоверений	2182	30	25	20	15	25	40	25	26	46	15	20	35	25	20	20	40	30	35	10	15	20	25	45	39	20	30	30	45	35	30	25	35	25	20	45	30	25	25	45	35	50	35	35	30	40	45	40	30	40	45	30	30	35	35	35	35	50	55	45	46	60	10	20	10	10	10	40	25	10	0	0	0	0	0	0	0	30	0	25	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1721	25	19	19	7	23	27	24	24	45	12	16	31	24	14	11	27	24	29	4	14	13	22	41	33	14	18	29	37	29	20	25	29	24	12	40	28	18	14	45	33	48	33	26	21	29	43	27	25	40	34	27	20	29	19	28	32	40	32	36	45	40	2	12	3	1	7	34	1	4	0	0	0	0	0	0	0	20	0	20	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2186	16	15	11	22	18	16	12	11	38	16	17	30	28	20	13	31	14	20	8	10	20	55	36	15	18	23	27	35	25	23	28	28	36	46	38	30	32	9	33	18	34	27	23	22	22	62	36	25	24	24	20	17	22	33	46	23	32	29	22	18	18	7	9	0	5	5	18	14	7	0	0	8	15	13	4	16	10	442	9	84									
14	Число неиспользованных открепительных удостоверений	461	5	6	1	8	2	13	1	2	1	3	4	4	1	6	9	13	6	6	6	1	7	3	4	6	6	12	1	8	6	10	0	6	1	8	5	2	7	11	0	2	2	2	9	9	11	2	13	5	0	11	3	10	6	16	7	3	10	23	9	1	20	8	8	7	9	3	6	24	6	0	0	0	0	0	0	0	10	0	5	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	111	1	0	0	1	3	2	1	0	0	1	1	4	1	1	1	3	1	4	0	0	1	0	4	2	0	1	5	2	3	0	1	2	1	1	0	2	3	0	2	1	6	2	1	1	1	7	2	1	1	1	1	1	2	2	3	2	1	3	2	3	5	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
19	Жириновский Владимир Вольфович	6562	109	94	59	57	101	125	102	120	169	85	100	98	79	102	47	83	111	95	28	41	73	129	110	84	56	60	88	105	89	90	72	143	109	67	101	85	70	45	99	97	123	118	110	119	120	112	99	120	104	99	98	80	81	63	113	103	98	115	110	88	181	4	69	25	15	22	61	47	11	35	25	4	11	4	9	22	48	257	55	7									
		8.22%	9.01%	9.65%	7.64%	9.63%	8.36%	11.03%	7.60%	8.96%	10.70%	10.95%	11.53%	7.36%	7.86%	8.16%	7.05%	5.91%	8.87%	6.65%	10.77%	8.10%	10.24%	8.19%	7.01%	6.77%	6.34%	8.78%	6.92%	8.30%	6.73%	7.05%	7.08%	9.66%	9.36%	6.50%	6.87%	7.05%	6.13%	7.63%	8.26%	7.13%	7.24%	7.60%	7.55%	8.99%	8.84%	6.37%	6.64%	7.74%	6.27%	6.53%	6.53%	6.90%	7.36%	5.76%	7.72%	8.46%	8.90%	11.21%	7.98%	7.55%	13.15%	3.36%	7.55%	9.96%	9.38%	8.27%	8.11%	8.12%	9.09%	18.32%	11.11%	6.67%	7.33%	4.35%	7.50%	6.47%	6.22%	29.20%	11.41%	8.33%									
20	Зюганов Геннадий Андреевич	18589	310	260	199	140	321	297	348	367	382	191	189	299	244	311	150	289	249	330	58	92	144	350	339	303	241	171	371	339	391	332	237	304	261	244	360	258	270	133	254	360	375	379	358	293	277	380	344	392	392	340	339	250	268	210	370	350	269	139	384	236	210	13	181	67	19	80	201	171	26	8	44	19	40	22	19	75	149	74	114	24									
		23.28%	25.62%	26.69%	25.78%	23.65%	26.57%	26.21%	25.93%	27.41%	24.19%	24.61%	21.80%	22.46%	24.28%	24.88%	22.49%	20.57%	19.90%	23.11%	22.31%	18.18%	20.20%	22.22%	21.59%	24.44%	27.29%	25.04%	29.19%	26.80%	29.55%	25.99%	23.30%	20.54%	22.42%	23.67%	24.49%	21.41%	23.64%	22.54%	21.18%	26.45%	22.06%	24.42%	24.57%	22.13%	20.41%	21.60%	23.09%	25.29%	23.63%	22.41%	22.60%	21.55%	24.36%	19.21%	25.27%	28.76%	24.43%	13.55%	27.85%	20.24%	15.26%	10.92%	19.80%	26.69%	11.88%	30.08%	26.73%	29.53%	21.49%	4.19%	19.56%	31.67%	26.67%	23.91%	15.83%	22.06%	19.30%	8.41%	23.65%	28.57%									
21	Миронов Сергей Михайлович	3188	43	35	40	22	41	45	42	61	61	25	21	46	45	50	25	47	40	64	15	21	26	63	71	46	34	37	50	56	64	61	33	62	38	50	61	54	43	19	51	59	72	65	69	54	41	89	73	63	82	63	61	42	46	45	62	39	49	26	59	45	52	3	30	6	8	9	30	17	5	15	5	0	3	7	4	13	39	10	19	1									
		3.99%	3.55%	3.59%	5.18%	3.72%	3.39%	3.97%	3.13%	4.56%	3.86%	3.22%	2.42%	3.46%	4.48%	4.00%	3.75%	3.35%	3.20%	4.48%	5.77%	4.15%	3.65%	4.00%	4.52%	3.71%	3.85%	5.42%	3.93%	4.43%	4.84%	4.78%	3.24%	4.19%	3.26%	4.85%	4.15%	4.48%	3.77%	3.22%	4.25%	4.34%	4.24%	4.19%	4.74%	4.08%	3.02%	5.06%	4.90%	4.06%	4.94%	4.15%	4.07%	3.62%	4.18%	4.12%	4.23%	3.20%	4.45%	2.53%	4.28%	3.86%	3.78%	2.52%	3.28%	2.39%	5.00%	3.38%	3.99%	2.94%	4.13%	7.85%	2.22%	0.00%	2.00%	7.61%	3.33%	3.82%	5.05%	1.14%	3.94%	1.19%									
22	Прохоров Михаил Дмитриевич	11048	130	96	77	74	124	144	180	159	166	78	104	252	167	160	104	228	141	203	43	85	71	244	244	202	108	103	162	179	183	198	148	195	159	193	222	176	173	86	156	173	194	202	219	168	191	306	229	201	320	290	245	200	184	254	212	160	145	127	156	161	142	18	90	25	16	21	69	34	11	3	9	5	15	7	6	32	159	79	44	9									
		13.83%	10.74%	9.86%	9.97%	12.50%	10.26%	12.71%	13.41%	11.87%	10.51%	10.05%	11.99%	18.93%	16.62%	12.80%	15.59%	16.23%	11.27%	14.22%	16.54%	16.80%	9.96%	15.49%	15.54%	16.29%	12.23%	15.08%	12.75%	14.15%	13.83%	15.51%	14.55%	13.18%	13.66%	18.72%	15.10%	14.61%	15.15%	14.58%	13.01%	12.71%	11.41%	13.02%	15.03%	12.69%	14.08%	17.40%	15.37%	12.97%	19.29%	19.12%	16.33%	17.24%	16.73%	23.24%	14.48%	13.15%	13.17%	12.38%	11.31%	13.81%	10.32%	15.13%	9.85%	9.96%	10.00%	7.89%	9.18%	5.87%	9.09%	1.57%	4.00%	8.33%	10.00%	7.61%	5.00%	9.41%	20.60%	8.98%	9.13%	10.71%									
23	Путин Владимир Владимирович	39516	602	478	390	294	604	509	657	610	778	386	448	623	461	617	333	745	689	717	114	259	395	767	791	592	433	307	595	573	577	582	514	762	586	463	707	621	570	298	629	653	914	770	692	672	707	853	725	758	744	715	741	578	505	506	686	556	525	603	657	619	775	80	534	126	100	134	380	304	67	97	132	32	81	52	78	193	375	435	244	42									
		49.48%	49.75%	49.08%	50.52%	49.66%	50.00%	44.92%	48.96%	45.56%	49.27%	49.74%	51.67%	46.81%	45.87%	49.36%	49.93%	53.02%	55.08%	50.21%	43.85%	51.19%	55.40%	48.70%	50.38%	47.74%	49.04%	44.95%	46.81%	45.30%	43.61%	45.58%	50.54%	51.49%	50.34%	44.91%	48.10%	51.54%	49.91%	50.51%	52.46%	47.98%	53.76%	49.61%	47.49%	50.76%	52.10%	48.49%	48.66%	48.90%	44.85%	47.13%	49.40%	49.83%	45.91%	46.29%	46.86%	45.69%	47.68%	58.77%	47.64%	53.09%	56.32%	67.23%	58.42%	50.20%	62.50%	50.38%	50.53%	52.50%	55.37%	50.79%	58.67%	53.33%	54.00%	56.52%	65.00%	56.76%	48.58%	49.43%	50.62%	50.00%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
