Выборы Президента Российской Федерации																																																								
																																																								
Наименование Избирательной комиссии:    Иркутская городская № 2																																																								
																																																								
Итоги голосования 																																																								
																																																								
		Сумма	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578					
		2.67%	3.04%	1.81%	2.33%	4.74%	4.80%	2.14%	2.31%	1.85%	1.59%	2.89%	2.19%	2.68%	2.48%	2.17%	2.43%	1.70%	3.08%	4.82%	4.87%	4.04%	3.91%	2.41%	2.52%	2.60%	2.72%	1.97%	4.58%	2.12%	4.47%	3.06%	2.32%	3.12%	2.90%	2.94%	1.88%	2.06%	2.27%	3.08%	1.96%	2.08%	2.62%	2.78%	2.22%	1.81%	2.72%	2.23%	2.90%	3.60%	1.44%					
20	. Миронов Сергей Михайлович	554	17	6	9	6	8	12	13	8	7	11	12	10	11	4	9	10	21	19	9	9	11	14	20	16	9	5	9	11	11	15	10	16	9	10	15	4	5	12	26	17	19	8	9	16	10	9	13	6	8					
		1.03%	1.08%	0.45%	0.95%	1.50%	1.13%	1.12%	1.31%	0.74%	1.01%	0.88%	0.88%	0.69%	0.76%	0.43%	0.88%	0.95%	1.35%	1.73%	1.29%	0.91%	0.90%	1.09%	1.74%	1.19%	0.84%	0.82%	1.47%	0.83%	1.37%	1.09%	0.75%	1.28%	0.93%	0.95%	1.23%	0.75%	0.52%	1.09%	1.76%	1.26%	1.56%	0.74%	0.87%	1.16%	0.94%	0.77%	1.02%	1.27%	0.68%					
21	. Путин Владимир Владимирович	30523	976	1130	597	249	423	573	538	540	469	695	786	757	780	519	537	565	860	579	390	570	697	739	616	707	592	331	340	803	476	801	786	707	565	626	696	318	574	599	819	724	714	537	572	719	549	642	770	271	700					
		56.94%	61.81%	85.03%	63.11%	62.09%	59.66%	53.35%	54.07%	50.05%	67.87%	55.87%	57.50%	52.10%	53.68%	56.29%	52.29%	53.45%	55.27%	52.68%	55.87%	57.63%	56.76%	57.47%	53.52%	52.49%	55.53%	54.26%	55.65%	60.93%	59.13%	58.34%	58.70%	56.61%	58.55%	59.39%	57.00%	59.55%	59.24%	54.21%	55.34%	53.71%	58.52%	49.72%	55.21%	52.03%	51.40%	54.97%	60.30%	57.42%	59.37%					
22	. Хакамада Ирина Муцуовна	5245	123	26	88	41	72	113	125	126	71	151	136	164	164	99	101	110	115	97	59	86	103	156	119	167	117	56	72	135	78	115	130	119	57	91	130	44	90	133	146	140	105	120	111	160	102	107	118	31	126					
		9.78%	7.79%	1.96%	9.30%	10.22%	10.16%	10.52%	12.56%	11.68%	10.27%	12.14%	9.95%	11.29%	11.29%	10.74%	9.83%	10.41%	7.39%	8.83%	8.45%	8.70%	8.39%	12.13%	10.34%	12.40%	10.98%	9.18%	11.78%	10.24%	9.69%	8.38%	9.71%	9.53%	5.91%	8.63%	10.65%	8.24%	9.29%	12.04%	9.86%	10.39%	8.61%	11.11%	10.71%	11.58%	9.55%	9.16%	9.24%	6.57%	10.69%					
23	. Харитонов Николай Михайлович	7569	185	49	105	42	72	176	133	194	49	152	205	262	235	139	173	176	254	178	102	152	172	169	176	192	165	118	96	155	80	176	167	136	173	145	155	68	150	132	235	213	178	182	166	216	161	187	148	90	135					
		14.12%	11.72%	3.69%	11.10%	10.47%	10.16%	16.39%	13.37%	17.98%	7.09%	12.22%	15.00%	18.03%	16.17%	15.08%	16.85%	16.65%	16.32%	16.20%	14.61%	15.37%	14.01%	13.14%	15.29%	14.25%	15.48%	19.34%	15.71%	11.76%	9.94%	12.82%	12.47%	10.89%	17.93%	13.76%	12.69%	12.73%	15.48%	11.95%	15.88%	15.80%	14.59%	16.85%	16.02%	15.63%	15.07%	16.01%	11.59%	19.07%	11.45%					
																																																								
24	Против всех	3011	135	63	61	19	42	53	43	65	43	71	68	66	81	50	62	55	79	66	45	48	87	67	64	79	50	28	29	67	50	63	73	85	44	42	77	22	49	73	77	93	54	62	55	85	78	58	78	22	85					
		5.62%	8.55%	4.74%	6.45%	4.74%	5.92%	4.93%	4.32%	6.02%	6.22%	5.71%	4.97%	4.54%	5.57%	5.42%	6.04%	5.20%	5.08%	6.01%	6.45%	4.85%	7.08%	5.21%	5.56%	5.86%	4.69%	4.59%	4.75%	5.08%	6.21%	4.59%	5.45%	6.81%	4.56%	3.98%	6.31%	4.12%	5.06%	6.61%	5.20%	6.90%	4.43%	5.74%	5.31%	6.15%	7.30%	4.97%	6.11%	4.66%	7.21%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
