Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Кулебакская 																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	465	12	12	12	12	12	12	12	12	12	20	12	12	12	12	12	12	12	12	12	12	12	12	12	20	10	10	10	10	10	10	10	10	10	10	8	8	10	35					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	92	0	1	0	1	2	3	2	7	1	9	3	8	6	3	0	1	1	1	2	5	1	1	0	4	0	2	0	1	0	0	0	0	0	1	0	1	1	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	52	2	0	2	1	0	1	0	1	1	2	0	0	0	2	2	3	1	1	1	8	2	1	1	1	0	0	0	0	0	0	0	0	0	0	2	4	2	11					
14	Число погашенных открепительных удостоверений	373	12	11	12	11	10	9	10	5	11	11	9	4	6	9	12	11	11	11	10	7	11	11	12	16	10	8	10	9	10	10	10	10	10	9	8	7	9	11					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	228	4	3	2	6	8	5	5	9	4	13	9	2	3	10	6	7	3	4	4	7	10	5	7	11	4	3	5	6	12	4	2	7	6	7	0	1	3	21					
		1.16%	0.71%	0.61%	0.30%	1.36%	1.36%	0.81%	0.91%	1.61%	0.63%	1.27%	1.60%	0.37%	0.45%	1.68%	1.23%	1.39%	0.53%	0.80%	0.92%	1.26%	2.39%	0.95%	1.28%	1.25%	3.38%	1.94%	1.49%	1.6%	2.17%	1.27%	0.36%	1.33%	1.26%	1.27%	0.0%	1.11%	0.95%	1.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	274	6	7	16	7	8	7	8	15	5	17	9	20	9	7	7	5	10	1	6	6	3	7	6	9	0	1	2	8	3	3	6	6	5	2	5	4	8	20					
		1.40%	1.07%	1.44%	2.43%	1.59%	1.36%	1.14%	1.45%	2.69%	0.79%	1.67%	1.60%	3.70%	1.37%	1.17%	1.43%	0.99%	1.78%	0.20%	1.38%	1.08%	0.71%	1.33%	1.10%	1.02%	0.0%	0.64%	0.59%	2.13%	0.54%	0.95%	1.09%	1.14%	1.05%	0.36%	3.84%	4.44%	2.54%	1.68%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	458	21	14	26	5	10	14	13	10	14	29	19	9	16	22	7	12	25	13	5	9	9	8	11	9	3	2	3	14	12	7	13	8	15	14	7	2	12	16					
		2.34%	3.76%	2.88%	3.95%	1.13%	1.70%	2.29%	2.37%	1.79%	2.23%	2.85%	3.39%	1.66%	2.44%	3.70%	1.43%	2.38%	4.45%	2.62%	1.15%	1.63%	2.15%	1.52%	2.02%	1.02%	2.54%	1.29%	0.89%	3.73%	2.17%	2.23%	2.36%	1.52%	3.15%	2.54%	5.38%	2.22%	3.82%	1.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	289	19	8	8	9	9	11	12	11	9	16	11	8	6	7	10	4	12	4	6	11	6	4	4	15	1	1	0	1	5	9	8	1	4	6	1	0	6	26					
		1.48%	3.40%	1.64%	1.21%	2.04%	1.53%	1.80%	2.18%	1.97%	1.43%	1.57%	1.96%	1.48%	0.91%	1.17%	2.05%	0.79%	2.13%	0.80%	1.38%	1.99%	1.43%	0.76%	0.73%	1.70%	0.84%	0.64%	0.0%	0.26%	0.90%	2.87%	1.45%	0.19%	0.84%	1.08%	0.76%	0.0%	1.91%	2.18%					
22	"5. ""За Русь Святую"""	145	3	2	2	5	1	7	3	5	6	8	1	3	2	2	0	2	7	2	3	2	1	0	4	6	2	1	8	5	9	1	7	4	2	3	2	1	5	18					
		0.74%	0.53%	0.41%	0.30%	1.13%	0.17%	1.14%	0.54%	0.89%	0.95%	0.78%	0.17%	0.55%	0.30%	0.33%	0.0%	0.39%	1.24%	0.40%	0.69%	0.36%	0.23%	0.0%	0.73%	0.68%	1.69%	0.64%	2.39%	1.33%	1.63%	0.31%	1.27%	0.76%	0.42%	0.54%	1.53%	1.11%	1.59%	1.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	0	2	1	1	4	1	0	1	1	2	0	1	1	2	1	1	1	2	0	4	4	1	1	3	0	1	1	1	3	0	2	3	2	1	0	0	0	1					
		0.25%	0.0%	0.41%	0.15%	0.22%	0.68%	0.16%	0.0%	0.17%	0.15%	0.19%	0.0%	0.18%	0.15%	0.33%	0.20%	0.19%	0.17%	0.40%	0.0%	0.72%	0.95%	0.19%	0.18%	0.34%	0.0%	0.64%	0.29%	0.26%	0.54%	0.0%	0.36%	0.57%	0.42%	0.18%	0.0%	0.0%	0.0%	0.08%					
24	"7. ""Новый курс - Автомобильная Россия"""	113	4	5	15	0	2	3	3	2	6	8	3	2	3	0	1	0	4	2	2	3	1	6	5	5	1	0	1	1	2	0	0	0	2	4	0	1	2	14					
		0.57%	0.71%	1.02%	2.27%	0.0%	0.34%	0.49%	0.54%	0.35%	0.95%	0.78%	0.53%	0.37%	0.45%	0.0%	0.20%	0.0%	0.71%	0.40%	0.46%	0.54%	0.23%	1.14%	0.92%	0.56%	0.84%	0.0%	0.29%	0.26%	0.36%	0.0%	0.0%	0.0%	0.42%	0.72%	0.0%	1.11%	0.63%	1.17%					
25	"8. ""Народно-республиканская партия России"""	45	0	1	1	1	0	4	0	0	1	3	0	0	2	0	1	1	4	2	0	0	0	2	0	3	2	0	1	5	1	0	0	0	3	1	1	1	3	1					
		0.23%	0.0%	0.20%	0.15%	0.22%	0.0%	0.65%	0.0%	0.0%	0.15%	0.29%	0.0%	0.0%	0.30%	0.0%	0.20%	0.19%	0.71%	0.40%	0.0%	0.0%	0.0%	0.38%	0.0%	0.34%	1.69%	0.0%	0.29%	1.33%	0.18%	0.0%	0.0%	0.0%	0.63%	0.18%	0.76%	1.11%	0.95%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	2	0	1	1	1	1	1	2	0	4	0	0	2	0	1	0	2	1	1	1	0	2	1	0	0	0	0	0	3	2	0	0	0	0	1	0	1	1					
		0.16%	0.35%	0.0%	0.15%	0.22%	0.17%	0.16%	0.18%	0.35%	0.0%	0.39%	0.0%	0.0%	0.30%	0.0%	0.20%	0.0%	0.35%	0.20%	0.23%	0.18%	0.0%	0.38%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.63%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.31%	0.08%					
27	"10. ""Аграрная партия России"""	357	12	7	12	8	11	13	8	5	8	4	5	9	8	7	5	1	7	16	4	9	2	7	10	16	3	14	5	5	28	4	22	13	15	19	4	1	6	24					
		1.83%	2.15%	1.44%	1.82%	1.81%	1.87%	2.12%	1.45%	0.89%	1.27%	0.39%	0.89%	1.66%	1.22%	1.17%	1.02%	0.19%	1.24%	3.23%	0.92%	1.63%	0.47%	1.33%	1.84%	1.81%	2.54%	9.09%	1.49%	1.33%	5.07%	1.27%	4.00%	2.47%	3.15%	3.44%	3.07%	1.11%	1.91%	2.01%					
28	"11. ""Истинные патриоты России"""	12	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	197	6	7	5	3	5	7	7	4	5	12	5	5	6	4	2	3	6	8	5	3	2	3	4	7	0	2	5	4	3	2	11	3	5	6	0	1	9	22					
		1.01%	1.07%	1.44%	0.75%	0.68%	0.85%	1.14%	1.27%	0.71%	0.79%	1.18%	0.89%	0.92%	0.91%	0.67%	0.41%	0.59%	1.06%	1.61%	1.15%	0.54%	0.47%	0.57%	0.73%	0.79%	0.0%	1.29%	1.49%	1.06%	0.54%	0.63%	2.00%	0.57%	1.05%	1.08%	0.0%	1.11%	2.86%	1.85%					
30	"13. ""Демократическая партия России"""	42	1	2	1	0	1	1	0	2	0	0	1	0	3	1	0	0	7	0	0	1	0	2	1	6	0	0	1	0	3	0	1	0	3	2	0	0	0	2					
		0.21%	0.17%	0.41%	0.15%	0.0%	0.17%	0.16%	0.0%	0.35%	0.0%	0.0%	0.17%	0.0%	0.45%	0.16%	0.0%	0.0%	1.24%	0.0%	0.0%	0.18%	0.0%	0.38%	0.18%	0.68%	0.0%	0.0%	0.29%	0.0%	0.54%	0.0%	0.18%	0.0%	0.63%	0.36%	0.0%	0.0%	0.0%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	0	0	1	0	1	0	1	1	0	0	1	3	0	1	4	0	3	1	3	0	0	1	1	0	0	1	4	1	3	0	0	1	0	2	0	4	6					
		0.22%	0.0%	0.0%	0.0%	0.22%	0.0%	0.16%	0.0%	0.17%	0.15%	0.0%	0.0%	0.18%	0.45%	0.0%	0.20%	0.79%	0.0%	0.60%	0.23%	0.54%	0.0%	0.0%	0.18%	0.11%	0.0%	0.0%	0.29%	1.06%	0.18%	0.95%	0.0%	0.0%	0.21%	0.0%	1.53%	0.0%	1.27%	0.50%					
32	"15. ""Партия СЛОН"""	24	0	1	2	1	0	2	0	1	0	0	0	1	1	2	0	1	0	0	0	1	0	2	1	1	0	0	0	1	2	0	0	1	1	1	0	0	1	0					
		0.12%	0.0%	0.20%	0.30%	0.22%	0.0%	0.32%	0.0%	0.17%	0.0%	0.0%	0.0%	0.18%	0.15%	0.33%	0.0%	0.19%	0.0%	0.0%	0.0%	0.18%	0.0%	0.38%	0.18%	0.11%	0.0%	0.0%	0.0%	0.26%	0.36%	0.0%	0.0%	0.19%	0.21%	0.18%	0.0%	0.0%	0.31%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1558	46	42	54	42	39	53	42	47	60	78	70	55	52	67	44	28	39	46	28	36	39	37	31	81	5	7	13	13	28	21	45	52	32	39	5	0	20	122					
		7.98%	8.24%	8.64%	8.20%	9.54%	6.65%	8.67%	7.66%	8.43%	9.56%	7.67%	12.49%	10.18%	7.95%	11.27%	9.03%	5.56%	6.95%	9.29%	6.45%	6.52%	9.35%	7.03%	5.70%	9.20%	4.23%	4.54%	3.89%	3.46%	5.07%	6.70%	8.19%	9.90%	6.73%	7.07%	3.84%	0.0%	6.36%	10.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	3	1	0	0	0	0	0	2	2	0	1	0	1	2	1	1	4	0	1	0	1	1	3	2	2	0	1	0	8	1	1	0	2	1	1	0	2	4					
		0.25%	0.53%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.31%	0.0%	0.17%	0.0%	0.15%	0.33%	0.20%	0.19%	0.71%	0.0%	0.23%	0.0%	0.23%	0.19%	0.55%	0.22%	1.69%	0.0%	0.29%	0.0%	1.44%	0.31%	0.18%	0.0%	0.42%	0.18%	0.76%	0.0%	0.63%	0.33%					
35	"18. ""ЛДПР"""	2974	45	42	78	72	77	93	68	68	91	190	71	77	83	71	78	80	91	59	69	86	67	56	102	105	24	8	79	82	101	73	97	96	69	97	9	24	41	255					
		15.24%	8.06%	8.64%	11.85%	16.36%	13.13%	15.22%	12.40%	12.20%	14.51%	18.70%	12.67%	14.25%	12.69%	11.95%	16.01%	15.90%	16.22%	11.91%	15.89%	15.57%	16.06%	10.64%	18.78%	11.93%	20.33%	5.19%	23.65%	21.86%	18.29%	23.32%	17.66%	18.28%	14.52%	17.60%	6.92%	26.66%	13.05%	21.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	420	10	11	10	7	12	9	17	15	9	13	9	10	26	13	16	15	10	14	6	8	16	16	12	14	5	2	6	2	14	8	18	2	5	15	10	3	13	19					
		2.15%	1.79%	2.26%	1.51%	1.59%	2.04%	1.47%	3.10%	2.69%	1.43%	1.27%	1.60%	1.85%	3.97%	2.18%	3.28%	2.98%	1.78%	2.82%	1.38%	1.44%	3.83%	3.04%	2.20%	1.59%	4.23%	1.29%	1.79%	0.53%	2.53%	2.55%	3.27%	0.38%	1.05%	2.72%	7.69%	3.33%	4.14%	1.59%					
37	"20. ""Политическая партия ""Единая Россия"""	8083	234	190	261	179	259	241	210	226	247	420	226	230	300	248	204	236	238	207	197	254	185	255	236	388	41	86	138	175	204	113	150	190	230	239	51	38	117	440					
		41.44%	41.93%	39.09%	39.66%	40.68%	44.19%	39.44%	38.32%	40.57%	39.39%	41.33%	40.35%	42.59%	45.87%	41.75%	41.88%	46.91%	42.42%	41.81%	45.39%	46.01%	44.36%	48.47%	43.46%	44.09%	34.74%	55.84%	41.31%	46.66%	36.95%	36.10%	27.32%	36.19%	48.42%	43.37%	39.23%	42.22%	37.26%	37.00%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	0	3	0	1	2	0	2	0	1	1	1	0	0	0	1	2	0	1	0	0	1	1	3	0	0	1	1	1	4	0	1	3	1	0	1	0	4					
		0.19%	0.17%	0.0%	0.45%	0.0%	0.17%	0.32%	0.0%	0.35%	0.0%	0.09%	0.17%	0.18%	0.0%	0.0%	0.0%	0.19%	0.35%	0.0%	0.23%	0.0%	0.0%	0.19%	0.18%	0.34%	0.0%	0.0%	0.29%	0.26%	0.18%	1.27%	0.0%	0.19%	0.63%	0.18%	0.0%	1.11%	0.0%	0.33%					
39	"22. ""Развитие предпринимательства"""	42	0	3	0	3	1	0	0	3	1	2	1	2	2	1	0	1	1	2	1	1	0	0	0	5	0	0	0	1	0	0	4	2	0	0	1	0	3	1					
		0.21%	0.0%	0.61%	0.0%	0.68%	0.17%	0.0%	0.0%	0.53%	0.15%	0.19%	0.17%	0.37%	0.30%	0.16%	0.0%	0.19%	0.17%	0.40%	0.23%	0.18%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.72%	0.38%	0.0%	0.0%	0.76%	0.0%	0.95%	0.08%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2931	107	97	120	67	105	92	108	90	115	129	80	74	87	101	69	70	61	71	69	76	42	75	80	152	19	19	57	28	91	48	140	117	43	75	24	9	31	93					
		15.02%	19.17%	19.95%	18.23%	15.22%	17.91%	15.05%	19.70%	16.15%	18.34%	12.69%	14.28%	13.70%	13.30%	17.00%	14.16%	13.91%	10.87%	14.34%	15.89%	13.76%	10.07%	14.25%	14.73%	17.27%	16.10%	12.33%	17.06%	7.46%	16.48%	15.33%	25.50%	22.28%	9.05%	13.61%	18.46%	10.0%	9.87%	7.82%					
																																													
41	Против всех	821	22	35	27	22	30	34	39	30	36	57	26	28	22	20	22	20	22	27	16	23	18	26	15	27	2	5	4	11	6	7	14	15	18	11	4	1	4	75					
		4.20%	3.94%	7.20%	4.10%	5.0%	5.11%	5.56%	7.11%	5.38%	5.74%	5.61%	4.64%	5.18%	3.36%	3.36%	4.51%	3.97%	3.92%	5.45%	3.68%	4.16%	4.31%	4.94%	2.76%	3.06%	1.69%	3.24%	1.19%	2.93%	1.08%	2.23%	2.55%	2.85%	3.78%	1.99%	3.07%	1.11%	1.27%	6.30%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
