Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Кировская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №199	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2501	29	9	13	94	144	20	52	27	30	17	2	25	13	17	28	9	25	41	17	198	182	96	183	105	42	155	147	171	170	102	130	208					
		12.98%	11.51%	8.82%	9.56%	7.83%	13.01%	9.90%	10.86%	11.69%	8.82%	7.30%	1.94%	14.62%	7.56%	9.09%	16.47%	6.43%	8.71%	15.71%	10.49%	16.03%	14.82%	14.10%	14.91%	13.69%	9.31%	16.26%	13.71%	14.82%	12.56%	11.90%	14.32%	14.41%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2826	32	2	13	326	228	42	74	24	15	37	17	15	16	27	26	11	23	32	19	162	164	85	151	111	62	119	165	178	182	126	113	229					
		14.67%	12.70%	1.96%	9.56%	27.17%	20.60%	20.79%	15.45%	10.39%	4.41%	15.88%	16.50%	8.77%	9.30%	14.44%	15.29%	7.86%	8.01%	12.26%	11.73%	13.12%	13.36%	12.48%	12.31%	14.47%	13.75%	12.49%	15.39%	15.42%	13.44%	14.70%	12.44%	15.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	251	1	2	2	22	31	2	3	2	3	5	0	4	3	4	3	0	2	5	1	11	10	11	17	9	3	10	15	3	14	17	3	33					
		1.30%	0.40%	1.96%	1.47%	1.83%	2.80%	0.99%	0.63%	0.87%	0.88%	2.15%	0.00%	2.34%	1.74%	2.14%	1.76%	0.00%	0.70%	1.92%	0.62%	0.89%	0.81%	1.62%	1.39%	1.17%	0.67%	1.05%	1.40%	0.26%	1.03%	1.98%	0.33%	2.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4432	50	17	27	207	261	20	78	40	44	30	10	28	39	31	33	46	41	26	32	331	366	212	340	193	77	254	266	304	305	194	234	296					
		23.01%	19.84%	16.67%	19.85%	17.25%	23.58%	9.90%	16.28%	17.32%	12.94%	12.88%	9.71%	16.37%	22.67%	16.58%	19.41%	32.86%	14.29%	9.96%	19.75%	26.80%	29.80%	31.13%	27.71%	25.16%	17.07%	26.65%	24.81%	26.34%	22.53%	22.64%	25.77%	20.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	351	7	0	0	8	15	0	3	2	0	2	0	0	0	3	0	0	9	9	12	25	26	15	30	14	8	19	20	13	27	13	16	55					
		1.82%	2.78%	0.00%	0.00%	0.67%	1.36%	0.00%	0.63%	0.87%	0.00%	0.86%	0.00%	0.00%	0.00%	1.60%	0.00%	0.00%	3.14%	3.45%	7.41%	2.02%	2.12%	2.20%	2.44%	1.83%	1.77%	1.99%	1.87%	1.13%	1.99%	1.52%	1.76%	3.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8493	127	71	80	517	407	108	261	135	242	139	74	97	97	104	77	74	182	140	78	481	453	251	479	311	249	382	427	465	632	387	387	579					
		44.09%	50.40%	69.61%	58.82%	43.08%	36.77%	53.47%	54.49%	58.44%	71.18%	59.66%	71.84%	56.73%	56.40%	55.61%	45.29%	52.86%	63.41%	53.64%	48.15%	38.95%	36.89%	36.86%	39.04%	40.55%	55.21%	40.08%	39.83%	40.29%	46.68%	45.16%	42.62%	40.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	112	2	1	0	8	5	1	1	0	3	0	0	0	1	1	0	0	2	0	1	3	10	2	7	5	2	6	4	8	6	5	2	26					
		0.58%	0.79%	0.98%	0.00%	0.67%	0.45%	0.50%	0.21%	0.00%	0.88%	0.00%	0.00%	0.00%	0.58%	0.53%	0.00%	0.00%	0.70%	0.00%	0.62%	0.24%	0.81%	0.29%	0.57%	0.65%	0.44%	0.63%	0.37%	0.69%	0.44%	0.58%	0.22%	1.80%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
