Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Кировская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	289	15	15	10	15	10	5	10	10	15	16	5	15	14	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	188	12	10	10	13	6	3	7	8	11	16	3	8	7	3	5	0	4	0	2	2	0	0	0	0	0	2	5	0	0	19	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	153	13	5	2	4	5	7	8	7	5	11	5	12	7	2	3	0	3	4	2	6	4	0	2	4	7	1	5	2	3	5	9					
14	Число погашенных неиспользованных открепительных удостоверений	101	3	5	0	2	4	2	3	2	4	0	2	7	7	2	0	5	1	5	3	3	5	5	5	5	5	3	0	5	5	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	407	37	25	9	24	6	0	17	23	23	25	19	16	23	6	3	2	1	3	3	8	14	4	7	10	2	31	9	2	12	15	28					
		2.23%	2.51%	2.41%	1.33%	2.23%	0.88%	0.00%	1.67%	3.03%	2.04%	1.78%	2.41%	1.65%	2.19%	2.10%	1.06%	1.03%	0.48%	1.74%	2.48%	4.00%	5.91%	2.58%	3.74%	2.31%	0.90%	9.14%	3.70%	1.90%	5.83%	1.49%	2.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	97	10	2	4	8	4	0	8	5	6	3	6	6	7	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	2	8	13					
		0.53%	0.68%	0.19%	0.59%	0.74%	0.58%	0.00%	0.79%	0.66%	0.53%	0.21%	0.76%	0.62%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.23%	0.45%	0.00%	0.82%	0.00%	0.97%	0.80%	1.10%					
20	3.Политическая партия «Демократическая партия России»	20	1	1	0	2	0	0	0	2	1	0	0	0	2	0	0	1	1	0	3	0	1	0	0	1	0	0	0	0	0	1	3					
		0.11%	0.07%	0.10%	0.00%	0.19%	0.00%	0.00%	0.00%	0.26%	0.09%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.51%	0.48%	0.00%	2.48%	0.00%	0.42%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.25%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2666	243	212	159	184	105	39	199	109	231	219	116	182	195	15	15	13	25	25	18	24	17	8	9	47	12	19	25	6	16	76	103					
		14.63%	16.46%	20.40%	23.45%	17.13%	15.33%	10.13%	19.59%	14.36%	20.50%	15.63%	14.74%	18.78%	18.55%	5.24%	5.28%	6.67%	11.90%	14.53%	14.88%	12.00%	7.17%	5.16%	4.81%	10.85%	5.43%	5.60%	10.29%	5.71%	7.77%	7.56%	8.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	3	6	3	8	1	0	8	0	5	8	0	1	3	0	0	0	0	0	0	0	1	0	2	1	0	4	1	0	0	5	1					
		0.33%	0.20%	0.58%	0.44%	0.74%	0.15%	0.00%	0.79%	0.00%	0.44%	0.57%	0.00%	0.10%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	1.07%	0.23%	0.00%	1.18%	0.41%	0.00%	0.00%	0.50%	0.08%					
23	6.Политическая партия «Партия социальной справедливости»	33	0	3	4	4	0	0	3	3	0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	6					
		0.18%	0.00%	0.29%	0.59%	0.37%	0.00%	0.00%	0.30%	0.40%	0.00%	0.07%	0.13%	0.21%	0.19%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.45%	0.00%	0.00%	0.00%	0.00%	0.10%	0.51%					
24	7.Политическая партия «Либерально-демократическая партия России»	1588	110	97	39	87	75	40	84	60	105	113	84	88	114	11	23	10	6	7	5	7	20	11	7	25	13	8	16	6	7	147	163					
		8.71%	7.45%	9.34%	5.75%	8.10%	10.95%	10.39%	8.27%	7.91%	9.32%	8.07%	10.67%	9.08%	10.85%	3.85%	8.10%	5.13%	2.86%	4.07%	4.13%	3.50%	8.44%	7.10%	3.74%	5.77%	5.88%	2.36%	6.58%	5.71%	3.40%	14.63%	13.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1490	148	88	61	117	45	10	104	66	98	136	62	84	99	16	8	8	5	6	3	4	6	7	17	17	12	29	4	1	5	61	163					
		8.18%	10.03%	8.47%	8.99%	10.89%	6.57%	2.60%	10.24%	8.70%	8.70%	9.71%	7.88%	8.67%	9.42%	5.59%	2.82%	4.10%	2.38%	3.49%	2.48%	2.00%	2.53%	4.52%	9.09%	3.93%	5.43%	8.55%	1.65%	0.95%	2.43%	6.07%	13.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	151	16	13	7	14	5	2	10	4	9	5	8	5	12	1	5	0	0	0	0	0	3	1	0	1	3	0	2	0	0	9	16					
		0.83%	1.08%	1.25%	1.03%	1.30%	0.73%	0.52%	0.98%	0.53%	0.80%	0.36%	1.02%	0.52%	1.14%	0.35%	1.76%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.65%	0.00%	0.23%	1.36%	0.00%	0.82%	0.00%	0.00%	0.90%	1.36%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11472	860	580	389	609	427	294	572	476	633	872	483	570	579	237	229	161	172	130	87	156	172	123	145	327	175	246	183	89	159	670	667					
		62.95%	58.27%	55.82%	57.37%	56.70%	62.34%	76.36%	56.30%	62.71%	56.17%	62.24%	61.37%	58.82%	55.09%	82.87%	80.63%	82.56%	81.90%	75.58%	71.90%	78.00%	72.57%	79.35%	77.54%	75.52%	79.19%	72.57%	75.31%	84.76%	77.18%	66.67%	56.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	15	3	3	8	5	0	1	3	9	8	5	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	8					
		0.42%	1.02%	0.29%	0.44%	0.74%	0.73%	0.00%	0.10%	0.40%	0.80%	0.57%	0.64%	0.31%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.29%	0.00%	0.95%	0.00%	0.20%	0.68%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
