Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Елховская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	560	63	68	18	56	23	39	24	25	13	12	67	13	12	34	20	46	27					
		10.63%	8.95%	9.08%	10.47%	15.86%	33.82%	6.09%	9.38%	7.72%	26.53%	17.14%	13.65%	14.77%	7.95%	12.45%	7.17%	11.79%	12.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	25	4	5	0	1	0	6	0	1	0	0	1	1	2	1	1	2	0					
		0.47%	0.57%	0.67%	0.00%	0.28%	0.00%	0.94%	0.00%	0.31%	0.00%	0.00%	0.20%	1.14%	1.32%	0.37%	0.36%	0.51%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3482	455	489	115	205	39	462	169	220	26	34	268	63	104	197	222	275	139					
		66.08%	64.63%	65.29%	66.86%	58.07%	57.35%	72.19%	66.02%	67.90%	53.06%	48.57%	54.58%	71.59%	68.87%	72.16%	79.57%	70.51%	65.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	13	2	2	1	2	0	0	0	2	0	0	1	0	0	0	1	2	0					
		0.25%	0.28%	0.27%	0.58%	0.57%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.36%	0.51%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
