Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Смидовичская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	950	20	5	79	88	55	26	20	36	14	48	30	38	23	76	82	62	65	80	66	37					
		7.92%	6.54%	2.11%	9.14%	10.22%	7.75%	4.92%	4.06%	8.14%	2.52%	8.82%	6.41%	6.74%	6.97%	8.97%	11.14%	7.56%	6.42%	11.19%	10.33%	11.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1841	62	46	116	93	104	71	70	117	25	134	52	89	42	147	73	81	150	157	153	59					
		15.34%	20.26%	19.41%	13.43%	10.80%	14.65%	13.45%	14.20%	26.47%	4.50%	24.63%	11.11%	15.78%	12.73%	17.36%	9.92%	9.88%	14.81%	21.96%	23.94%	18.04%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	3	3	4	6	4	2	2	4	3	2	6	2	0	11	8	3	5	5	7	2					
		0.68%	0.98%	1.27%	0.46%	0.70%	0.56%	0.38%	0.41%	0.90%	0.54%	0.37%	1.28%	0.35%	0.00%	1.30%	1.09%	0.37%	0.49%	0.70%	1.10%	0.61%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1513	90	22	131	88	99	29	40	40	46	43	40	45	35	137	116	89	135	144	108	36					
		12.61%	29.41%	9.28%	15.16%	10.22%	13.94%	5.49%	8.11%	9.05%	8.27%	7.90%	8.55%	7.98%	10.61%	16.17%	15.76%	10.85%	13.33%	20.14%	16.90%	11.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	169	0	0	10	8	10	6	9	0	5	10	2	0	5	22	18	1	15	21	19	8					
		1.41%	0.00%	0.00%	1.16%	0.93%	1.41%	1.14%	1.83%	0.00%	0.90%	1.84%	0.43%	0.00%	1.52%	2.60%	2.45%	0.12%	1.48%	2.94%	2.97%	2.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6914	123	154	502	476	409	393	310	236	451	297	287	378	213	413	414	527	611	280	258	182					
		57.62%	40.20%	64.98%	58.10%	55.28%	57.61%	74.43%	62.88%	53.39%	81.12%	54.60%	61.32%	67.02%	64.55%	48.76%	56.25%	64.27%	60.32%	39.16%	40.38%	55.66%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	1	4	6	7	1	0	2	2	4	0	1	4	2	3	15	0	2	5	0	1					
		0.50%	0.33%	1.69%	0.69%	0.81%	0.14%	0.00%	0.41%	0.45%	0.72%	0.00%	0.21%	0.71%	0.61%	0.35%	2.04%	0.00%	0.20%	0.70%	0.00%	0.31%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
