Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Алапаевская городская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098					
		2.91%	3.19%	2.72%	1.97%	2.00%	3.87%	3.68%	4.65%	2.72%	2.66%	2.48%	3.21%	2.88%	2.90%	3.83%	3.29%	3.73%	4.40%	3.16%	3.11%	2.88%	2.31%	2.51%	2.68%	2.75%	2.35%	1.90%	1.32%	2.27%	1.03%					
23	. Харитонов Николай Михайлович	2877	17	121	101	74	85	173	78	196	200	170	136	170	126	48	109	68	120	118	159	47	56	94	91	54	72	56	13	63	62					
		13.40%	9.04%	13.15%	13.29%	12.33%	12.20%	18.72%	15.12%	17.77%	15.64%	16.83%	14.09%	15.78%	11.06%	10.21%	14.32%	7.93%	11.74%	16.93%	13.37%	16.91%	12.93%	13.88%	12.20%	9.28%	12.10%	8.89%	8.55%	10.23%	10.65%					
																																				
24	Против всех	481	6	23	18	12	12	23	13	33	43	26	27	20	25	10	16	15	23	14	31	4	6	7	13	11	19	17	1	9	4					
		2.24%	3.19%	2.50%	2.37%	2.00%	1.72%	2.49%	2.52%	2.99%	3.36%	2.57%	2.80%	1.86%	2.19%	2.13%	2.10%	1.75%	2.25%	2.01%	2.61%	1.44%	1.39%	1.03%	1.74%	1.89%	3.19%	2.70%	0.66%	1.46%	0.69%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
