Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Андреапольская 																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	63	5	4	0	1	6	4	0	0	2	1	0	0	2	2	1	0	0	1	6	0	0	4	0	3	0	0	6	8	1	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	60	2	2	1	2	1	0	0	0	4	1	1	0	3	3	2	2	3	0	5	0	0	2	1	3	2	1	7	5	2	5	0					
14	Число погашенных открепительных удостоверений	202	6	8	10	9	6	8	3	6	7	15	6	6	7	4	5	6	3	5	0	9	6	5	6	3	6	6	9	7	9	9	7					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	161	11	7	1	10	4	5	1	6	6	8	6	2	9	3	0	5	0	4	2	7	4	9	5	4	3	4	9	5	9	10	2					
		1.98%	2.57%	1.77%	0.44%	2.74%	0.91%	1.10%	1.85%	6.97%	2.47%	1.54%	4.16%	2.5%	1.60%	2.47%	0.0%	3.20%	0.0%	2.29%	1.72%	2.60%	2.42%	4.18%	3.62%	1.64%	1.38%	4.34%	1.86%	1.08%	2.41%	2.02%	0.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	8	6	10	4	12	6	0	2	6	13	2	1	10	0	0	4	2	1	1	1	0	2	3	0	3	3	9	13	4	5	7					
		1.69%	1.87%	1.51%	4.40%	1.09%	2.75%	1.32%	0.0%	2.32%	2.47%	2.51%	1.38%	1.25%	1.78%	0.0%	0.0%	2.56%	2.53%	0.57%	0.86%	0.37%	0.0%	0.93%	2.17%	0.0%	1.38%	3.26%	1.86%	2.82%	1.07%	1.01%	2.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	219	15	13	3	9	16	12	3	4	1	6	1	0	10	1	1	2	2	4	1	5	7	0	8	8	4	4	10	18	28	20	3					
		2.69%	3.51%	3.29%	1.32%	2.47%	3.67%	2.64%	5.55%	4.65%	0.41%	1.16%	0.69%	0.0%	1.78%	0.82%	1.04%	1.28%	2.53%	2.29%	0.86%	1.85%	4.24%	0.0%	5.79%	3.29%	1.85%	4.34%	2.07%	3.91%	7.52%	4.04%	1.18%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	156	12	9	5	8	10	7	0	2	2	12	1	0	4	1	2	3	2	2	0	3	2	3	3	0	1	1	13	14	11	20	3					
		1.91%	2.81%	2.27%	2.20%	2.19%	2.29%	1.54%	0.0%	2.32%	0.82%	2.32%	0.69%	0.0%	0.71%	0.82%	2.08%	1.92%	2.53%	1.14%	0.0%	1.11%	1.21%	1.39%	2.17%	0.0%	0.46%	1.08%	2.69%	3.04%	2.95%	4.04%	1.18%					
22	"5. ""За Русь Святую"""	56	5	2	3	1	3	2	0	0	3	2	0	1	2	1	0	0	0	1	1	4	0	3	1	1	2	1	9	3	1	3	1					
		0.68%	1.17%	0.50%	1.32%	0.27%	0.68%	0.44%	0.0%	0.0%	1.23%	0.38%	0.0%	1.25%	0.35%	0.82%	0.0%	0.0%	0.0%	0.57%	0.86%	1.48%	0.0%	1.39%	0.72%	0.41%	0.92%	1.08%	1.86%	0.65%	0.26%	0.60%	0.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	3	0	0	1	3	1	0	1	0	2	3	0	0	0	0	0	0	0	2	1	0	2	0	1	1	0	0	1	0	1	0					
		0.28%	0.70%	0.0%	0.0%	0.27%	0.68%	0.22%	0.0%	1.16%	0.0%	0.38%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.37%	0.0%	0.93%	0.0%	0.41%	0.46%	0.0%	0.0%	0.21%	0.0%	0.20%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	52	4	4	0	4	0	2	0	0	1	10	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	10	4	3	1	3					
		0.63%	0.93%	1.01%	0.0%	1.09%	0.0%	0.44%	0.0%	0.0%	0.41%	1.93%	0.0%	1.25%	0.35%	0.0%	2.08%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.07%	0.86%	0.80%	0.20%	1.18%					
25	"8. ""Народно-республиканская партия России"""	15	1	2	1	0	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1					
		0.18%	0.23%	0.50%	0.44%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.39%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	0	3	1	1	2	1	0	0	1	1	1	0	3	0	2	0	0	0	0	1	1	0	0	0	1	0	0	3	0	3	1					
		0.31%	0.0%	0.75%	0.44%	0.27%	0.45%	0.22%	0.0%	0.0%	0.41%	0.19%	0.69%	0.0%	0.53%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%	0.37%	0.60%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.65%	0.0%	0.60%	0.39%					
27	"10. ""Аграрная партия России"""	537	26	14	12	21	24	18	1	2	6	8	21	24	43	8	0	16	13	31	21	23	18	13	11	28	26	31	15	12	18	11	22					
		6.60%	6.08%	3.54%	5.28%	5.76%	5.51%	3.96%	1.85%	2.32%	2.47%	1.54%	14.58%	30.0%	7.66%	6.61%	0.0%	10.25%	16.45%	17.81%	18.10%	8.55%	10.90%	6.04%	7.97%	11.52%	12.03%	33.69%	3.10%	2.60%	4.83%	2.22%	8.69%					
28	"11. ""Истинные патриоты России"""	12	1	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1					
		0.14%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.48%	0.0%	0.19%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.20%	0.21%	0.26%	0.0%	0.39%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	4	4	2	8	8	5	4	0	0	7	3	0	8	3	2	1	0	3	0	5	5	2	0	1	1	0	12	13	4	7	5					
		1.43%	0.93%	1.01%	0.88%	2.19%	1.83%	1.10%	7.40%	0.0%	0.0%	1.35%	2.08%	0.0%	1.42%	2.47%	2.08%	0.64%	0.0%	1.72%	0.0%	1.85%	3.03%	0.93%	0.0%	0.41%	0.46%	0.0%	2.48%	2.82%	1.07%	1.41%	1.97%					
30	"13. ""Демократическая партия России"""	13	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	1	0					
		0.15%	0.23%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.69%	0.0%	0.17%	0.82%	0.0%	0.0%	0.0%	0.0%	0.86%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.43%	0.0%	0.20%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	1	0	1	0	0	0	0	0	1	1	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	2	0					
		0.18%	0.0%	0.25%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.69%	0.0%	0.53%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.46%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.40%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	2	0	1	0	0	0	1	3	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.13%	0.0%	0.50%	0.0%	0.27%	0.0%	0.0%	0.0%	1.16%	1.23%	0.0%	0.69%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	683	44	35	8	31	44	66	6	3	22	46	6	7	16	12	2	13	3	14	3	8	4	16	10	19	8	2	69	55	37	51	23					
		8.40%	10.30%	8.86%	3.52%	8.51%	10.11%	14.53%	11.11%	3.48%	9.09%	8.89%	4.16%	8.75%	2.85%	9.91%	2.08%	8.33%	3.79%	8.04%	2.58%	2.97%	2.42%	7.44%	7.24%	7.81%	3.70%	2.17%	14.28%	11.95%	9.94%	10.32%	9.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	8	1	0	2	1	2	1	0	0	0	2	0	2	0	0	3	0	0	1	0	1	0	1	2	1	0	1	0	1	4	0					
		0.41%	1.87%	0.25%	0.0%	0.54%	0.22%	0.44%	1.85%	0.0%	0.0%	0.0%	1.38%	0.0%	0.35%	0.0%	0.0%	1.92%	0.0%	0.0%	0.86%	0.0%	0.60%	0.0%	0.72%	0.82%	0.46%	0.0%	0.20%	0.0%	0.26%	0.80%	0.0%					
35	"18. ""ЛДПР"""	1302	47	86	44	74	70	78	11	12	38	120	5	14	62	18	14	15	9	25	9	41	31	38	12	24	18	5	85	87	72	89	49					
		16.01%	11.00%	21.77%	19.38%	20.32%	16.09%	17.18%	20.37%	13.95%	15.70%	23.21%	3.47%	17.5%	11.05%	14.87%	14.58%	9.61%	11.39%	14.36%	7.75%	15.24%	18.78%	17.67%	8.69%	9.87%	8.33%	5.43%	17.59%	18.91%	19.35%	18.01%	19.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	171	11	15	3	6	12	14	1	2	5	10	2	2	5	4	0	2	1	6	0	17	2	2	2	2	2	1	16	5	5	7	9					
		2.10%	2.57%	3.79%	1.32%	1.64%	2.75%	3.08%	1.85%	2.32%	2.06%	1.93%	1.38%	2.5%	0.89%	3.30%	0.0%	1.28%	1.26%	3.44%	0.0%	6.31%	1.21%	0.93%	1.44%	0.82%	0.92%	1.08%	3.31%	1.08%	1.34%	1.41%	3.55%					
37	"20. ""Политическая партия ""Единая Россия"""	2969	147	115	83	109	148	148	16	34	114	192	35	3	227	50	66	69	44	62	58	122	56	98	79	123	101	32	148	143	113	154	80					
		36.52%	34.42%	29.11%	36.56%	29.94%	34.02%	32.59%	29.62%	39.53%	47.10%	37.13%	24.30%	3.75%	40.46%	41.32%	68.75%	44.23%	55.69%	35.63%	50.0%	45.35%	33.93%	45.58%	57.24%	50.61%	46.75%	34.78%	30.64%	31.08%	30.37%	31.17%	31.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	3	0	1	0	0	1	1	0	1	1	1	0	3	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	1	0					
		0.23%	0.70%	0.0%	0.44%	0.0%	0.0%	0.22%	1.85%	0.0%	0.41%	0.19%	0.69%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	1.11%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	2	5					
		0.20%	0.0%	0.0%	0.0%	0.27%	0.91%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.20%	0.43%	0.0%	0.40%	1.97%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	999	48	52	30	46	43	51	3	7	23	59	44	22	119	15	5	14	2	16	12	18	20	16	3	23	34	7	44	57	52	83	31					
		12.29%	11.24%	13.16%	13.21%	12.63%	9.88%	11.23%	5.55%	8.13%	9.50%	11.41%	30.55%	27.5%	21.21%	12.39%	5.20%	8.97%	2.53%	9.19%	10.34%	6.69%	12.12%	7.44%	2.17%	9.46%	15.74%	7.60%	9.10%	12.39%	13.97%	16.80%	12.25%					
																																						
41	Против всех	268	17	12	8	12	24	26	5	6	6	14	4	1	15	2	0	7	1	2	4	4	11	2	0	3	6	1	25	21	8	14	7					
		3.29%	3.98%	3.03%	3.52%	3.29%	5.51%	5.72%	9.25%	6.97%	2.47%	2.70%	2.77%	1.25%	2.67%	1.65%	0.0%	4.48%	1.26%	1.14%	3.44%	1.48%	6.66%	0.93%	0.0%	1.23%	2.77%	1.08%	5.17%	4.56%	2.15%	2.83%	2.76%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
