Выборы Президента Российской Федерации																														
																														
"Наименование Избирательной комиссии:    Архангельск, Исакогорская"																														
																														
Итоги голосования 																														
																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23					
		0.58%	0.55%	0.59%	0.86%	0.77%	0.42%	0.75%	0.40%	0.47%	0.65%	0.16%	0.87%	0.55%	0.28%	0.00%	0.00%	2.94%	0.00%	0.43%	0.32%	0.52%	0.85%	0.53%	5.56%					
21	. Путин Владимир Владимирович	12191	306	413	761	909	574	748	1236	869	371	538	652	749	853	15	17	23	18	564	245	911	935	454	30					
		80.89%	84.53%	81.46%	81.65%	78.23%	81.07%	80.34%	81.75%	82.14%	80.83%	86.08%	81.30%	82.13%	80.85%	65.22%	89.47%	67.65%	81.82%	81.15%	77.29%	78.67%	79.30%	80.64%	83.33%					
22	. Хакамада Ирина Муцуовна	540	18	24	43	46	29	37	59	27	11	15	32	30	33	0	0	3	1	16	13	39	42	21	1					
		3.58%	4.97%	4.73%	4.61%	3.96%	4.10%	3.97%	3.90%	2.55%	2.40%	2.40%	3.99%	3.29%	3.13%	0.00%	0.00%	8.82%	4.55%	2.30%	4.10%	3.37%	3.56%	3.73%	2.78%					
23	. Харитонов Николай Михайлович	1064	12	27	43	80	44	55	107	69	40	36	57	69	75	4	0	1	3	60	25	102	109	45	1					
		7.06%	3.31%	5.33%	4.61%	6.88%	6.21%	5.91%	7.08%	6.52%	8.71%	5.76%	7.11%	7.57%	7.11%	17.39%	0.00%	2.94%	13.64%	8.63%	7.89%	8.81%	9.25%	7.99%	2.78%					
																														
24	Против всех	364	8	14	37	29	15	21	37	25	11	8	23	15	25	3	0	2	0	17	4	31	30	7	2					
		2.42%	2.21%	2.76%	3.97%	2.50%	2.12%	2.26%	2.45%	2.36%	2.40%	1.28%	2.87%	1.64%	2.37%	13.04%	0.00%	5.88%	0.00%	2.45%	1.26%	2.68%	2.54%	1.24%	5.56%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
