Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Оричевская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925					
11	Число полученных открепительных  удостоверений	305	7	3	5	3	15	5	12	20	5	12	7	12	17	20	5	6	5	5	10	7	8	20	12	7	7	3	5	22	12	5	12	3	8					
12	Число выданных открепительных удостоверений	173	3	2	1	1	10	1	3	19	3	7	7	9	3	11	3	3	5	2	4	2	0	13	7	6	7	3	5	10	5	5	7	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	185	3	1	5	11	5	2	7	10	16	5	16	0	11	9	2	0	2	5	6	8	3	6	3	5	2	1	7	9	9	3	6	4	3					
14	Число неиспользованных открепительных удостоверений	132	4	1	4	2	5	4	9	1	2	5	0	3	14	9	2	3	0	3	6	5	8	7	5	1	0	0	0	12	7	0	5	2	3					
15	"Число открепительных удостоверений, выданных в ТИК"	20	0	1	0	0	1	0	3	0	0	3	0	0	2	1	0	1	0	0	0	2	0	0	0	0	1	0	2	0	2	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	617	22	3	8	2	16	11	8	70	11	23	15	8	22	33	5	8	4	27	8	32	14	53	33	6	16	0	7	47	34	11	35	9	16					
		3.63%	3.74%	2.59%	1.90%	1.01%	2.90%	3.26%	1.23%	6.31%	4.60%	2.78%	3.70%	1.52%	2.63%	3.15%	2.76%	3.21%	1.34%	9.15%	1.89%	4.56%	3.20%	4.93%	4.31%	1.81%	3.97%	0.00%	1.94%	4.34%	4.24%	4.21%	3.70%	4.50%	5.76%					
19	. Малышкин Олег Александрович	478	10	10	10	4	15	9	7	34	5	15	17	12	22	31	4	10	10	13	8	22	9	19	23	8	20	2	11	44	32	1	17	7	17					
		2.81%	1.70%	8.62%	2.37%	2.02%	2.72%	2.67%	1.08%	3.06%	2.09%	1.82%	4.20%	2.27%	2.63%	2.96%	2.21%	4.02%	3.34%	4.41%	1.89%	3.14%	2.05%	1.77%	3.01%	2.41%	4.96%	2.70%	3.05%	4.06%	4.00%	0.38%	1.80%	3.50%	6.12%					
20	. Миронов Сергей Михайлович	121	2	0	4	1	1	2	0	17	4	7	5	2	4	8	0	2	2	2	4	3	3	5	1	2	3	0	2	7	4	3	13	2	6					
		0.71%	0.34%	0.00%	0.95%	0.51%	0.18%	0.59%	0.00%	1.53%	1.67%	0.85%	1.23%	0.38%	0.48%	0.76%	0.00%	0.80%	0.67%	0.68%	0.94%	0.43%	0.68%	0.47%	0.13%	0.60%	0.74%	0.00%	0.55%	0.65%	0.50%	1.15%	1.38%	1.00%	2.16%					
21	. Путин Владимир Владимирович	12137	470	82	337	138	386	288	504	795	171	583	293	395	631	753	134	163	210	197	285	456	290	648	510	258	276	65	286	739	565	197	702	144	186					
		71.31%	79.80%	70.69%	79.86%	69.70%	69.93%	85.46%	77.78%	71.62%	71.55%	70.58%	72.35%	74.81%	75.48%	71.78%	74.03%	65.46%	70.23%	66.78%	67.22%	65.05%	66.21%	60.34%	66.67%	77.71%	68.49%	87.84%	79.22%	68.24%	70.54%	75.48%	74.29%	72.00%	66.91%					
22	. Хакамада Ирина Муцуовна	420	8	0	7	1	13	5	8	53	10	15	12	13	22	22	2	6	6	9	5	20	12	38	18	6	9	0	3	36	30	2	25	3	1					
		2.47%	1.36%	0.00%	1.66%	0.51%	2.36%	1.48%	1.23%	4.77%	4.18%	1.82%	2.96%	2.46%	2.63%	2.10%	1.10%	2.41%	2.01%	3.05%	1.18%	2.85%	2.74%	3.54%	2.35%	1.81%	2.23%	0.00%	0.83%	3.32%	3.75%	0.77%	2.65%	1.50%	0.36%					
23	. Харитонов Николай Михайлович	2679	58	19	43	50	105	14	103	86	31	153	47	77	112	187	33	52	52	39	97	139	102	254	144	48	72	7	50	161	109	43	124	33	35					
		15.74%	9.85%	16.38%	10.19%	25.25%	19.02%	4.15%	15.90%	7.75%	12.97%	18.52%	11.60%	14.58%	13.40%	17.83%	18.23%	20.88%	17.39%	13.22%	22.88%	19.83%	23.29%	23.65%	18.82%	14.46%	17.87%	9.46%	13.85%	14.87%	13.61%	16.48%	13.12%	16.50%	12.59%					
																																								
24	Против всех	449	11	1	9	1	11	6	17	49	5	22	11	17	11	14	1	7	11	7	13	23	5	56	35	4	7	0	2	36	20	1	17	2	17					
		2.64%	1.87%	0.86%	2.13%	0.51%	1.99%	1.78%	2.62%	4.41%	2.09%	2.66%	2.72%	3.22%	1.32%	1.33%	0.55%	2.81%	3.68%	2.37%	3.07%	3.28%	1.14%	5.21%	4.58%	1.20%	1.74%	0.00%	0.55%	3.32%	2.50%	0.38%	1.80%	1.00%	6.12%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
