Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
"Наименование Избирательной комиссии:    Челябинск, Центральная"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №2251					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	9439	304	298	248	129	109	185	228	311	331	192	159	194	187	235	193	175	86	190	178	196	199	165	219	210	107	225	337	273	286	195	191	195	201	249	225	237	230	172	252	221	211	265	216	175	18	37					
		19.29%	21.26%	22.21%	18.18%	22.87%	16.12%	21.19%	21.13%	22.75%	22.17%	18.05%	24.57%	23.63%	23.09%	21.17%	20.86%	11.96%	14.12%	11.87%	20.00%	17.35%	18.49%	18.46%	22.30%	20.10%	18.14%	17.54%	22.82%	21.41%	21.93%	15.68%	23.61%	12.85%	18.93%	19.70%	17.21%	21.70%	20.07%	19.52%	19.55%	17.55%	16.91%	19.84%	20.73%	18.23%	13.24%	23.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5766	150	171	182	68	105	90	126	111	114	83	70	101	64	105	88	200	78	200	119	102	129	84	103	125	93	171	197	164	130	189	74	227	96	132	166	132	164	95	174	181	195	166	94	124	19	15					
		11.78%	10.49%	12.74%	13.34%	12.06%	15.53%	10.31%	11.68%	8.12%	7.64%	7.80%	10.82%	12.30%	7.90%	9.46%	9.51%	13.67%	12.81%	12.49%	13.37%	9.03%	11.99%	9.40%	10.49%	11.96%	15.76%	13.33%	13.34%	12.86%	9.97%	15.19%	9.15%	14.95%	9.04%	10.44%	12.70%	12.09%	14.31%	10.78%	13.50%	14.38%	15.63%	12.43%	9.02%	12.92%	13.97%	9.49%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	615	23	14	11	7	12	16	11	18	23	13	8	7	11	11	7	13	17	16	8	10	12	10	7	22	13	17	12	16	23	19	8	20	13	21	15	12	20	18	12	11	15	18	13	10	1	1					
		1.26%	1.61%	1.04%	0.81%	1.24%	1.78%	1.83%	1.02%	1.32%	1.54%	1.22%	1.24%	0.85%	1.36%	0.99%	0.76%	0.89%	2.79%	0.99%	0.90%	0.88%	1.12%	1.12%	0.71%	2.11%	2.20%	1.33%	0.81%	1.25%	1.76%	1.53%	0.99%	1.32%	1.22%	1.66%	1.15%	1.10%	1.75%	2.04%	0.93%	0.87%	1.20%	1.35%	1.25%	1.04%	0.74%	0.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9093	271	230	267	89	121	153	205	302	362	209	136	185	189	203	188	207	109	226	161	258	219	160	161	180	109	243	310	235	261	216	180	172	221	316	203	202	247	136	227	152	236	242	158	156	42	38					
		18.58%	18.95%	17.14%	19.57%	15.78%	17.90%	17.53%	18.99%	22.09%	24.25%	19.64%	21.02%	22.53%	23.33%	18.29%	20.32%	14.15%	17.90%	14.12%	18.09%	22.83%	20.35%	17.90%	16.40%	17.22%	18.47%	18.94%	20.99%	18.43%	20.02%	17.36%	22.25%	11.33%	20.81%	25.00%	15.53%	18.50%	21.55%	15.44%	17.61%	12.07%	18.91%	18.11%	15.16%	16.25%	30.88%	24.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4614	131	109	147	49	74	83	107	196	201	134	66	87	120	114	116	94	38	89	91	119	106	100	98	112	67	103	140	104	175	88	111	92	119	141	108	107	101	63	122	48	118	136	51	33	1	5					
		9.43%	9.16%	8.12%	10.78%	8.69%	10.95%	9.51%	9.92%	14.34%	13.46%	12.59%	10.20%	10.60%	14.81%	10.27%	12.54%	6.43%	6.24%	5.56%	10.22%	10.53%	9.85%	11.19%	9.98%	10.72%	11.36%	8.03%	9.48%	8.16%	13.42%	7.07%	13.72%	6.06%	11.21%	11.16%	8.26%	9.80%	8.81%	7.15%	9.46%	3.81%	9.46%	10.18%	4.89%	3.44%	0.74%	3.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18014	516	491	482	210	239	320	380	402	416	413	194	228	219	421	307	739	266	844	310	339	343	357	377	382	189	490	446	445	391	509	222	766	379	377	550	344	352	380	474	617	437	464	432	442	54	59					
		36.81%	36.08%	36.59%	35.34%	37.23%	35.36%	36.66%	35.22%	29.41%	27.86%	38.82%	29.98%	27.77%	27.04%	37.93%	33.19%	50.51%	43.68%	52.72%	34.83%	30.00%	31.88%	39.93%	38.39%	36.56%	32.03%	38.19%	30.20%	34.90%	29.98%	40.92%	27.44%	50.46%	35.69%	29.83%	42.08%	31.50%	30.72%	43.13%	36.77%	49.01%	35.02%	34.73%	41.46%	46.04%	39.71%	37.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	438	13	14	10	3	4	7	13	10	21	3	10	4	7	6	15	17	6	17	9	7	5	6	4	10	2	16	16	15	13	10	7	17	7	5	12	8	15	6	13	4	17	16	9	6	1	2					
		0.90%	0.91%	1.04%	0.73%	0.53%	0.59%	0.80%	1.20%	0.73%	1.41%	0.28%	1.55%	0.49%	0.86%	0.54%	1.62%	1.16%	0.99%	1.06%	1.01%	0.62%	0.46%	0.67%	0.41%	0.96%	0.34%	1.25%	1.08%	1.18%	0.99%	0.80%	0.87%	1.12%	0.66%	0.40%	0.92%	0.73%	1.31%	0.68%	1.01%	0.32%	1.36%	1.20%	0.86%	0.63%	0.74%	1.27%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
