Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
"Наименование Избирательной комиссии:    Челябинск, Центральная"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №2221					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2829	40	60	60	30	30	30	40	50	60	45	69	70	35	30	220	160	30	230	70	30	30	45	30	35	60	300	100	160	40	100	30	170	40	40	30	30	30	50	30	30	30	30	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2535	40	54	60	22	21	19	40	50	54	41	58	56	33	26	193	156	16	216	64	25	29	41	24	32	54	279	76	143	40	85	23	155	38	40	30	30	25	39	25	30	25	28	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2377	17	47	17	15	17	475	321	32	29	49	28	21	16	31	20	37	93	62	26	14	120	28	45	25	14	66	41	26	36	18	23	30	45	43	29	34	22	23	12	27	72	18	67	67	40	39					
14	Число погашенных неиспользованных открепительных удостоверений	294	0	6	0	8	9	11	0	0	6	4	11	14	2	4	27	4	14	14	6	5	1	4	6	3	6	21	24	17	0	15	7	15	2	0	0	0	5	11	5	0	5	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	41	1	2	3	0	0	0	2	0	0	1	1	1	3	1	3	0	2	0	6	0	1	2	1	1	0	1	1	2	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	1474	51	46	49	21	17	39	34	42	49	46	32	24	43	27	36	14	14	36	25	21	23	36	45	40	28	54	54	47	35	38	37	26	40	47	34	25	37	23	25	27	31	13	23	13	4	3					
		2.85%	3.38%	2.50%	2.58%	2.70%	2.10%	2.65%	2.31%	2.64%	3.20%	3.81%	3.22%	2.33%	4.10%	2.23%	4.00%	1.45%	1.52%	3.69%	2.28%	1.94%	2.34%	3.44%	4.37%	3.47%	4.07%	4.88%	2.97%	3.30%	2.13%	2.99%	3.69%	2.99%	2.64%	3.13%	2.36%	2.52%	3.44%	2.45%	3.12%	2.13%	2.67%	1.75%	2.98%	1.79%	2.34%	1.26%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1168	21	34	43	11	24	18	35	50	47	49	28	27	26	33	25	24	6	31	22	31	24	24	23	29	13	19	49	33	43	31	21	19	45	27	26	18	26	22	18	32	7	16	7	2	3	6					
		2.26%	1.39%	1.85%	2.26%	1.41%	2.97%	1.22%	2.37%	3.14%	3.07%	4.06%	2.82%	2.62%	2.48%	2.73%	2.78%	2.48%	0.65%	3.18%	2.01%	2.86%	2.45%	2.30%	2.24%	2.52%	1.89%	1.72%	2.70%	2.32%	2.62%	2.44%	2.09%	2.19%	2.97%	1.80%	1.80%	1.82%	2.42%	2.34%	2.25%	2.53%	0.60%	2.16%	0.91%	0.28%	1.75%	2.52%					
20	3.Политическая партия «Демократическая партия России»	80	0	3	2	0	2	1	0	2	2	1	0	0	0	1	3	7	0	5	1	1	0	4	1	1	0	2	3	2	5	3	2	6	1	2	0	5	1	3	1	4	1	1	1	0	0	0					
		0.15%	0.00%	0.16%	0.11%	0.00%	0.25%	0.07%	0.00%	0.13%	0.13%	0.08%	0.00%	0.00%	0.00%	0.08%	0.33%	0.72%	0.00%	0.51%	0.09%	0.09%	0.00%	0.38%	0.10%	0.09%	0.00%	0.18%	0.17%	0.14%	0.30%	0.24%	0.20%	0.69%	0.07%	0.13%	0.00%	0.50%	0.09%	0.32%	0.12%	0.32%	0.09%	0.13%	0.13%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7146	237	267	241	95	95	142	171	269	308	199	150	167	158	183	144	74	74	97	120	274	162	131	149	160	102	153	273	182	240	163	165	49	237	235	137	202	149	126	123	126	96	47	96	107	48	23					
		13.82%	15.73%	14.50%	12.68%	12.21%	11.76%	9.65%	11.60%	16.90%	20.10%	16.47%	15.11%	16.20%	15.05%	15.14%	16.02%	7.66%	8.03%	9.94%	10.95%	25.25%	16.51%	12.54%	14.48%	13.89%	14.83%	13.82%	15.02%	12.78%	14.62%	12.85%	16.45%	5.64%	15.64%	15.64%	9.49%	20.38%	13.85%	13.40%	15.36%	9.95%	8.25%	6.33%	12.44%	14.72%	28.07%	9.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1024	19	37	21	6	15	17	25	42	57	36	18	16	24	24	33	27	11	18	20	24	37	21	27	19	19	20	25	33	50	19	21	23	35	25	24	12	30	21	17	23	3	15	8	5	0	2					
		1.98%	1.26%	2.01%	1.11%	0.77%	1.86%	1.15%	1.70%	2.64%	3.72%	2.98%	1.81%	1.55%	2.29%	1.99%	3.67%	2.80%	1.19%	1.84%	1.82%	2.21%	3.77%	2.01%	2.62%	1.65%	2.76%	1.81%	1.38%	2.32%	3.05%	1.50%	2.09%	2.65%	2.31%	1.66%	1.66%	1.21%	2.79%	2.23%	2.12%	1.82%	0.26%	2.02%	1.04%	0.69%	0.00%	0.84%					
23	6.Политическая партия «Партия социальной справедливости»	190	3	5	6	3	3	6	5	7	5	5	7	7	3	4	4	3	3	8	1	0	3	4	2	3	5	2	3	7	6	8	4	3	4	4	3	3	5	7	1	11	3	3	5	2	0	1					
		0.37%	0.20%	0.27%	0.32%	0.39%	0.37%	0.41%	0.34%	0.44%	0.33%	0.41%	0.70%	0.68%	0.29%	0.33%	0.44%	0.31%	0.33%	0.82%	0.09%	0.00%	0.31%	0.38%	0.19%	0.26%	0.73%	0.18%	0.17%	0.49%	0.37%	0.63%	0.40%	0.35%	0.26%	0.27%	0.21%	0.30%	0.46%	0.74%	0.12%	0.87%	0.26%	0.40%	0.65%	0.28%	0.00%	0.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	4645	156	179	176	76	64	100	107	106	117	84	98	75	90	120	57	101	100	102	118	76	86	104	99	106	55	112	181	131	146	115	85	111	107	129	139	79	110	95	74	115	123	62	80	65	12	22					
		8.98%	10.35%	9.72%	9.26%	9.77%	7.92%	6.79%	7.26%	6.66%	7.64%	6.95%	9.87%	7.27%	8.57%	9.93%	6.34%	10.46%	10.85%	10.45%	10.77%	7.00%	8.77%	9.95%	9.62%	9.20%	7.99%	10.12%	9.96%	9.20%	8.89%	9.07%	8.47%	12.77%	7.06%	8.58%	9.63%	7.97%	10.22%	10.11%	9.24%	9.08%	10.58%	8.36%	10.36%	8.94%	7.02%	9.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5223	177	201	227	87	79	125	144	143	168	132	67	103	139	154	80	62	62	73	103	120	103	131	146	127	48	115	169	137	183	123	121	73	179	199	138	98	103	70	84	122	67	59	81	72	17	12					
		10.10%	11.75%	10.92%	11.95%	11.18%	9.78%	8.49%	9.77%	8.98%	10.97%	10.93%	6.75%	9.99%	13.24%	12.74%	8.90%	6.42%	6.72%	7.48%	9.40%	11.06%	10.50%	12.54%	14.19%	11.02%	6.98%	10.39%	9.30%	9.62%	11.14%	9.70%	12.06%	8.40%	11.82%	13.24%	9.56%	9.89%	9.57%	7.45%	10.49%	9.64%	5.76%	7.95%	10.49%	9.90%	9.94%	5.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	596	19	22	30	14	8	16	22	20	27	15	16	9	9	13	10	10	9	13	18	10	0	6	10	10	14	17	19	16	17	12	13	10	17	17	8	12	17	12	15	12	7	5	8	8	2	2					
		1.15%	1.26%	1.20%	1.58%	1.80%	0.99%	1.09%	1.49%	1.26%	1.76%	1.24%	1.61%	0.87%	0.86%	1.08%	1.11%	1.04%	0.98%	1.33%	1.64%	0.92%	0.00%	0.57%	0.97%	0.87%	2.03%	1.54%	1.05%	1.12%	1.04%	0.95%	1.30%	1.15%	1.12%	1.13%	0.55%	1.21%	1.58%	1.28%	1.87%	0.95%	0.60%	0.67%	1.04%	1.10%	1.17%	0.84%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26910	749	949	965	435	432	947	849	801	628	533	527	543	479	568	429	581	616	494	606	428	468	508	466	587	354	556	941	735	779	692	445	495	725	727	879	465	530	526	388	715	786	482	428	437	83	154					
		52.04%	49.70%	51.55%	50.79%	55.91%	53.47%	64.33%	57.60%	50.31%	40.99%	44.12%	53.07%	52.67%	45.62%	46.98%	47.72%	60.14%	66.81%	50.61%	55.29%	39.45%	47.71%	48.61%	45.29%	50.95%	51.45%	50.23%	51.76%	51.62%	47.44%	54.57%	44.37%	56.96%	47.85%	48.37%	60.91%	46.92%	49.26%	55.96%	48.44%	56.48%	67.58%	64.96%	55.44%	60.11%	48.54%	64.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2598	54	73	111	20	58	48	62	93	107	92	39	48	73	68	68	50	12	76	62	80	70	65	52	55	41	39	84	71	109	42	72	40	106	70	48	53	55	29	40	61	29	31	20	11	1	10					
		5.02%	3.58%	3.97%	5.84%	2.57%	7.18%	3.26%	4.21%	5.84%	6.98%	7.62%	3.93%	4.66%	6.95%	5.62%	7.56%	5.18%	1.30%	7.79%	5.66%	7.37%	7.14%	6.22%	5.05%	4.77%	5.96%	3.52%	4.62%	4.99%	6.64%	3.31%	7.18%	4.60%	6.99%	4.66%	3.33%	5.35%	5.11%	3.09%	4.99%	4.82%	2.49%	4.18%	2.59%	1.51%	0.58%	4.20%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
