Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кирилловская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569					
		0.20%	0.16%	0.10%	0.21%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	1.80%	0.77%	0.0%	1.47%	0.33%	0.0%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	53	4	13	16	4	1	2	1	3	0	1	0	0	1	0	1	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0					
		0.61%	0.64%	1.41%	1.16%	0.65%	0.96%	1.02%	1.36%	0.78%	0.0%	0.31%	0.0%	0.0%	0.35%	0.0%	0.38%	0.0%	0.0%	0.0%	3.12%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.09%	0.16%	0.0%	0.07%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.60%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	2	1	4	2	0	1	0	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0					
		0.24%	0.32%	0.10%	0.29%	0.32%	0.0%	0.51%	0.0%	0.0%	1.16%	0.0%	3.70%	0.0%	0.0%	1.20%	0.0%	0.55%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.26%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1250	45	55	120	78	12	15	2	76	9	24	3	34	53	31	61	41	14	34	2	2	80	11	48	19	15	10	211	51	42	8	44					
		14.47%	7.26%	5.97%	8.75%	12.82%	11.53%	7.69%	2.73%	19.94%	10.46%	7.57%	11.11%	14.65%	18.72%	18.67%	23.55%	22.77%	20.58%	11.48%	2.08%	2.59%	32.52%	14.10%	37.20%	22.61%	24.59%	6.53%	38.64%	35.66%	11.29%	4.51%	15.22%					
28	"11. ""Истинные патриоты России"""	11	0	0	3	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0					
		0.12%	0.0%	0.0%	0.21%	0.32%	0.0%	0.0%	0.0%	0.0%	1.16%	0.31%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.56%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	63	2	10	8	4	5	2	1	3	0	2	1	0	0	1	4	4	1	0	0	1	2	0	2	0	0	3	2	1	3	0	1					
		0.72%	0.32%	1.08%	0.58%	0.65%	4.80%	1.02%	1.36%	0.78%	0.0%	0.63%	3.70%	0.0%	0.0%	0.60%	1.54%	2.22%	1.47%	0.0%	0.0%	1.29%	0.81%	0.0%	1.55%	0.0%	0.0%	1.96%	0.36%	0.69%	0.80%	0.0%	0.34%					
30	"13. ""Демократическая партия России"""	16	0	0	2	1	0	1	0	1	1	0	0	2	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0					
		0.18%	0.0%	0.0%	0.14%	0.16%	0.0%	0.51%	0.0%	0.26%	1.16%	0.0%	0.0%	0.86%	0.35%	0.60%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.56%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	1	1	1	0	0	0	0	0	0	0	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.13%	0.16%	0.10%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.06%	0.0%	0.38%	0.55%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.18%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	18	2	2	7	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.20%	0.32%	0.21%	0.51%	0.0%	0.96%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.43%	0.35%	0.60%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%					
33	"16. ""Родина"" (народно-патриотический союз)"""	335	24	46	87	18	4	8	2	8	2	11	1	9	16	4	10	9	2	6	1	2	6	6	7	1	1	5	11	1	14	9	4					
		3.87%	3.87%	4.99%	6.35%	2.96%	3.84%	4.10%	2.73%	2.09%	2.32%	3.47%	3.70%	3.87%	5.65%	2.40%	3.86%	5.0%	2.94%	2.02%	1.04%	2.59%	2.43%	7.69%	5.42%	1.19%	1.63%	3.26%	2.01%	0.69%	3.76%	5.08%	1.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	3	0	3	0	0	1	1	1	0	0	0	1	0	3	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1					
		0.23%	0.48%	0.0%	0.21%	0.0%	0.0%	0.51%	1.36%	0.26%	0.0%	0.0%	0.0%	0.43%	0.0%	1.80%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.65%	0.0%	0.0%	0.26%	0.56%	0.34%					
35	"18. ""ЛДПР"""	854	72	107	121	78	7	24	9	29	6	19	4	25	21	15	26	12	7	54	9	12	24	6	15	9	4	12	30	10	34	26	27					
		9.88%	11.63%	11.61%	8.83%	12.82%	6.73%	12.30%	12.32%	7.61%	6.97%	5.99%	14.81%	10.77%	7.42%	9.03%	10.03%	6.66%	10.29%	18.24%	9.37%	15.58%	9.75%	7.69%	11.62%	10.71%	6.55%	7.84%	5.49%	6.99%	9.13%	14.68%	9.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	231	27	15	43	10	3	13	0	14	3	12	0	4	7	4	5	10	1	5	0	2	6	2	3	5	2	3	10	4	7	3	8					
		2.67%	4.36%	1.62%	3.13%	1.64%	2.88%	6.66%	0.0%	3.67%	3.48%	3.78%	0.0%	1.72%	2.47%	2.40%	1.93%	5.55%	1.47%	1.68%	0.0%	2.59%	2.43%	2.56%	2.32%	5.95%	3.27%	1.96%	1.83%	2.79%	1.88%	1.69%	2.76%					
37	"20. ""Политическая партия ""Единая Россия"""	3714	273	449	566	245	37	81	26	132	34	178	12	120	89	76	105	63	33	136	63	39	90	38	40	34	20	88	191	57	196	89	114					
		43.00%	44.10%	48.75%	41.31%	40.29%	35.57%	41.53%	35.61%	34.64%	39.53%	56.15%	44.44%	51.72%	31.44%	45.78%	40.54%	35.0%	48.52%	45.94%	65.62%	50.64%	36.58%	48.71%	31.00%	40.47%	32.78%	57.51%	34.98%	39.86%	52.68%	50.28%	39.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	2	2	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0					
		0.17%	0.0%	0.0%	0.14%	0.32%	0.0%	0.51%	0.0%	0.26%	0.0%	0.31%	3.70%	0.43%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.65%	0.18%	0.69%	0.26%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	1	3	4	4	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	1	0					
		0.26%	0.16%	0.32%	0.29%	0.65%	0.96%	1.02%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.94%	0.0%	0.0%	0.0%	0.81%	1.28%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.56%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	828	66	86	168	77	13	20	12	63	22	19	2	14	30	11	18	16	3	24	4	7	7	5	3	2	11	6	31	0	25	15	48					
		9.58%	10.66%	9.33%	12.26%	12.66%	12.5%	10.25%	16.43%	16.53%	25.58%	5.99%	7.40%	6.03%	10.60%	6.62%	6.94%	8.88%	4.41%	8.10%	4.16%	9.09%	2.84%	6.41%	2.32%	2.38%	18.03%	3.92%	5.67%	0.0%	6.72%	8.47%	16.60%					
																																						
41	Против всех	238	26	37	34	24	7	6	2	14	2	12	1	8	12	1	7	4	0	1	3	2	6	2	4	0	2	3	5	1	10	0	2					
		2.75%	4.20%	4.01%	2.48%	3.94%	6.73%	3.07%	2.73%	3.67%	2.32%	3.78%	3.70%	3.44%	4.24%	0.60%	2.70%	2.22%	0.0%	0.33%	3.12%	2.59%	2.43%	2.56%	3.10%	0.0%	3.27%	1.96%	0.91%	0.69%	2.68%	0.0%	0.69%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
