Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Сосногорская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	191	10	16	3	9	8	6	18	8	10	4	7	16	6	3	0	9	7	6	10	6	7	5	0	1	0	2	0	2	2	4	4	1	1					
		0.67%	0.93%	0.77%	0.28%	0.92%	0.72%	0.50%	0.86%	0.70%	0.85%	0.36%	0.59%	1.28%	0.57%	0.55%	0.00%	0.97%	0.72%	0.49%	0.84%	0.58%	0.65%	0.32%	0.00%	0.31%	0.00%	0.95%	0.00%	1.67%	0.51%	1.12%	1.11%	0.20%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17200	596	1175	631	575	668	911	1257	695	637	685	732	733	675	351	33	452	507	713	704	579	633	1010	70	200	60	158	397	81	281	272	228	337	164					
		60.45%	55.49%	56.65%	59.30%	58.91%	59.75%	76.36%	59.91%	61.23%	54.12%	62.05%	61.20%	58.78%	64.04%	64.29%	71.74%	48.76%	51.89%	57.78%	58.86%	56.27%	58.45%	65.63%	72.16%	62.70%	70.59%	75.24%	67.75%	67.50%	71.68%	76.19%	63.51%	66.21%	49.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	248	6	20	13	12	10	6	22	18	5	8	13	8	12	2	0	7	1	14	15	16	14	14	0	1	0	0	2	0	1	1	2	3	2					
		0.87%	0.56%	0.96%	1.22%	1.23%	0.89%	0.50%	1.05%	1.59%	0.42%	0.72%	1.09%	0.64%	1.14%	0.37%	0.00%	0.76%	0.10%	1.13%	1.25%	1.55%	1.29%	0.91%	0.00%	0.31%	0.00%	0.00%	0.34%	0.00%	0.26%	0.28%	0.56%	0.59%	0.61%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
