Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Макушинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №1189					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	304	17	24	27	12	7	10	10	5	3	5	3	3	3	14	3	8	3	7	7	7	5	5	3	3	3	5	0	5	3	12	3	3	9	5	5	3	5	14	9	3	3	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	224	17	20	25	11	6	8	10	2	1	5	2	0	0	14	0	5	1	3	7	7	4	2	0	3	0	5	0	5	0	12	3	0	7	1	0	0	1	14	7	0	0	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	125	8	12	18	5	0	2	5	1	1	4	1	0	1	1	1	4	1	1	1	2	1	2	1	2	0	3	0	2	4	5	6	5	3	0	1	2	2	1	3	0	0	13					
14	Число погашенных неиспользованных открепительных удостоверений	80	0	4	2	1	1	2	0	3	2	0	1	3	3	0	3	3	2	4	0	0	1	3	3	0	3	0	0	0	3	0	0	3	2	4	5	3	4	0	2	3	3	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	426	18	21	13	9	7	17	3	2	1	19	3	0	1	10	3	3	5	17	28	13	7	7	9	4	13	21	7	21	3	19	5	7	26	1	35	1	3	6	10	2	0	26					
		3.69%	2.48%	2.61%	1.83%	1.74%	1.48%	2.83%	1.52%	1.47%	1.09%	5.40%	3.30%	0.00%	2.50%	2.69%	4.35%	2.94%	7.04%	4.11%	4.84%	2.76%	2.50%	3.06%	10.23%	2.47%	4.74%	5.87%	7.78%	7.89%	5.00%	4.18%	7.81%	9.59%	7.03%	0.93%	10.54%	1.47%	2.17%	3.06%	4.24%	3.92%	0.00%	3.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	4	6	4	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	2	2	0	1	1	4	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2					
		0.31%	0.55%	0.75%	0.56%	0.00%	0.21%	0.00%	0.00%	0.74%	0.00%	0.28%	0.00%	1.39%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.35%	0.42%	0.00%	0.44%	1.14%	2.47%	0.00%	0.56%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.27%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.14%	0.00%	0.14%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.27%	0.00%	0.98%	0.00%	0.00%	0.52%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	903	62	66	50	43	36	43	10	5	3	19	11	2	3	18	2	7	4	11	101	41	30	11	3	12	16	23	2	33	9	46	1	1	39	14	20	13	8	7	13	6	1	58					
		7.82%	8.53%	8.21%	7.03%	8.30%	7.63%	7.15%	5.08%	3.68%	3.26%	5.40%	12.09%	2.78%	7.50%	4.84%	2.90%	6.86%	5.63%	2.66%	17.44%	8.70%	10.71%	4.80%	3.41%	7.41%	5.84%	6.42%	2.22%	12.41%	15.00%	10.11%	1.56%	1.37%	10.54%	12.96%	6.02%	19.12%	5.80%	3.57%	5.51%	11.76%	1.96%	8.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	1	4	2	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1					
		0.22%	0.14%	0.50%	0.28%	0.00%	1.69%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.26%	0.00%	0.00%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	3	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0					
		0.16%	0.28%	0.37%	0.14%	0.00%	0.00%	0.17%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.98%	0.00%	0.24%	0.17%	0.21%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	1.37%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1240	85	78	82	38	57	51	16	11	6	24	8	6	0	23	14	13	3	27	31	93	32	27	10	11	17	46	16	43	13	81	12	5	51	15	25	20	10	8	26	11	3	92					
		10.74%	11.69%	9.70%	11.53%	7.34%	12.08%	8.49%	8.12%	8.09%	6.52%	6.82%	8.79%	8.33%	0.00%	6.18%	20.29%	12.75%	4.23%	6.52%	5.35%	19.75%	11.43%	11.79%	11.36%	6.79%	6.20%	12.85%	17.78%	16.17%	21.67%	17.80%	18.75%	6.85%	13.78%	13.89%	7.53%	29.41%	7.25%	4.08%	11.02%	21.57%	5.88%	13.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	388	24	36	27	9	9	26	8	6	4	1	0	0	1	9	8	1	1	8	20	19	15	7	1	3	9	16	4	13	1	15	1	0	15	4	5	4	4	12	7	0	6	29					
		3.36%	3.30%	4.48%	3.80%	1.74%	1.91%	4.33%	4.06%	4.41%	4.35%	0.28%	0.00%	0.00%	2.50%	2.42%	11.59%	0.98%	1.41%	1.93%	3.45%	4.03%	5.36%	3.06%	1.14%	1.85%	3.28%	4.47%	4.44%	4.89%	1.67%	3.30%	1.56%	0.00%	4.05%	3.70%	1.51%	5.88%	2.90%	6.12%	2.97%	0.00%	11.76%	4.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	3	11	5	5	2	2	0	1	0	0	0	0	0	4	0	1	0	3	5	2	0	1	0	0	1	3	0	1	2	7	1	1	2	2	1	3	2	0	0	0	0	4					
		0.65%	0.41%	1.37%	0.70%	0.97%	0.42%	0.33%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.00%	0.98%	0.00%	0.72%	0.86%	0.42%	0.00%	0.44%	0.00%	0.00%	0.36%	0.84%	0.00%	0.38%	3.33%	1.54%	1.56%	1.37%	0.54%	1.85%	0.30%	4.41%	1.45%	0.00%	0.00%	0.00%	0.00%	0.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8310	516	575	511	410	343	455	156	108	76	287	69	63	35	298	42	73	58	346	384	296	193	172	64	127	214	242	58	149	32	284	43	58	229	69	244	26	111	162	177	31	41	483					
		71.97%	70.98%	71.52%	71.87%	79.15%	72.67%	75.71%	79.19%	79.41%	82.61%	81.53%	75.82%	87.50%	87.50%	80.11%	60.87%	71.57%	81.69%	83.57%	66.32%	62.85%	68.93%	75.11%	72.73%	78.40%	78.10%	67.60%	64.44%	56.02%	53.33%	62.42%	67.19%	79.45%	61.89%	63.89%	73.49%	38.24%	80.43%	82.65%	75.00%	60.78%	80.39%	68.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	5	0	5	3	8	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	2	0	1	0	1	0	0	0	1	0	0	2	1	0	0	0	1	1	0	0	4					
		0.35%	0.69%	0.00%	0.70%	0.58%	1.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.17%	0.21%	0.36%	0.87%	0.00%	0.62%	0.00%	0.28%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.54%	0.93%	0.00%	0.00%	0.00%	0.51%	0.42%	0.00%	0.00%	0.57%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
