Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Канашская городская 																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
		0.25%	0.31%	0.20%	0.0%	0.93%	0.26%	0.13%	0.0%	0.16%	0.14%	0.0%	0.15%	0.37%	0.26%	0.20%	0.12%	0.0%	0.24%	0.0%	0.14%	0.0%	0.23%	0.11%	0.45%	1.02%	0.0%	0.16%	0.28%	0.29%	0.39%	1.06%	0.87%					
26	"9. ""Российская экологическая партия ""Зеленые"""	56	6	1	2	1	1	2	0	2	0	2	5	2	1	2	2	2	0	2	0	3	2	1	7	0	1	0	7	1	1	0	0					
		0.26%	0.63%	0.20%	0.32%	0.23%	0.13%	0.27%	0.0%	0.16%	0.0%	0.33%	0.75%	0.25%	0.13%	0.40%	0.25%	0.26%	0.0%	0.47%	0.0%	0.57%	0.23%	0.11%	1.06%	0.0%	0.14%	0.0%	0.67%	0.14%	0.19%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	558	27	7	22	14	11	18	4	28	33	17	25	21	22	9	7	22	24	8	17	14	20	29	15	12	17	9	35	18	20	12	21					
		2.62%	2.87%	1.41%	3.59%	3.25%	1.47%	2.50%	2.35%	2.33%	2.44%	2.88%	3.77%	2.65%	2.94%	1.82%	0.90%	2.96%	2.92%	1.88%	2.40%	2.67%	2.32%	3.39%	2.28%	6.12%	2.53%	1.44%	3.37%	2.66%	3.94%	2.55%	2.61%					
28	"11. ""Истинные патриоты России"""	33	1	1	0	2	0	0	0	1	2	0	1	0	3	3	0	4	1	1	0	0	1	2	0	1	0	3	1	1	1	2	1					
		0.15%	0.10%	0.20%	0.0%	0.46%	0.0%	0.0%	0.0%	0.08%	0.14%	0.0%	0.15%	0.0%	0.40%	0.60%	0.0%	0.53%	0.12%	0.23%	0.0%	0.0%	0.11%	0.23%	0.0%	0.51%	0.0%	0.48%	0.09%	0.14%	0.19%	0.42%	0.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	199	6	5	7	3	7	7	2	7	6	9	5	6	4	12	9	11	8	5	4	2	9	7	6	0	7	10	6	5	13	4	7					
		0.93%	0.63%	1.01%	1.14%	0.69%	0.93%	0.97%	1.17%	0.58%	0.44%	1.52%	0.75%	0.75%	0.53%	2.43%	1.15%	1.48%	0.97%	1.17%	0.56%	0.38%	1.04%	0.81%	0.91%	0.0%	1.04%	1.61%	0.57%	0.74%	2.56%	0.85%	0.87%					
30	"13. ""Демократическая партия России"""	53	4	2	1	0	4	3	0	2	4	2	2	5	3	1	0	1	2	2	0	0	3	3	1	1	0	1	2	0	0	0	4					
		0.24%	0.42%	0.40%	0.16%	0.0%	0.53%	0.41%	0.0%	0.16%	0.29%	0.33%	0.30%	0.63%	0.40%	0.20%	0.0%	0.13%	0.24%	0.47%	0.0%	0.0%	0.34%	0.35%	0.15%	0.51%	0.0%	0.16%	0.19%	0.0%	0.0%	0.0%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	2	0	0	2	5	0	0	2	2	1	0	1	2	3	3	1	0	0	1	0	4	0	1	0	1	2	2	1	0	1	1					
		0.17%	0.21%	0.0%	0.0%	0.46%	0.67%	0.0%	0.0%	0.16%	0.14%	0.16%	0.0%	0.12%	0.26%	0.60%	0.38%	0.13%	0.0%	0.0%	0.14%	0.0%	0.46%	0.0%	0.15%	0.0%	0.14%	0.32%	0.19%	0.14%	0.0%	0.21%	0.12%					
32	"15. ""Партия СЛОН"""	27	1	1	0	0	2	2	1	0	1	1	0	2	1	0	1	1	1	1	2	1	0	1	2	0	0	1	0	1	1	1	1					
		0.12%	0.10%	0.20%	0.0%	0.0%	0.26%	0.27%	0.58%	0.0%	0.07%	0.16%	0.0%	0.25%	0.13%	0.0%	0.12%	0.13%	0.12%	0.23%	0.28%	0.19%	0.0%	0.11%	0.30%	0.0%	0.0%	0.16%	0.0%	0.14%	0.19%	0.21%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1245	61	33	47	19	28	51	18	61	74	30	35	29	35	25	43	39	39	23	45	38	66	52	45	5	51	39	70	52	31	17	44					
		5.84%	6.48%	6.66%	7.67%	4.41%	3.75%	7.09%	10.58%	5.08%	5.48%	5.09%	5.27%	3.66%	4.68%	5.08%	5.54%	5.26%	4.75%	5.41%	6.35%	7.25%	7.68%	6.08%	6.84%	2.55%	7.61%	6.28%	6.74%	7.70%	6.11%	3.61%	5.48%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	89	1	3	1	7	4	1	3	3	2	5	2	7	0	5	2	1	1	0	4	2	5	5	0	5	1	4	3	0	2	7	3					
		0.41%	0.10%	0.60%	0.16%	1.62%	0.53%	0.13%	1.76%	0.25%	0.14%	0.84%	0.30%	0.88%	0.0%	1.01%	0.25%	0.13%	0.12%	0.0%	0.56%	0.38%	0.58%	0.58%	0.0%	2.55%	0.14%	0.64%	0.28%	0.0%	0.39%	1.48%	0.37%					
35	"18. ""ЛДПР"""	1794	107	47	50	52	83	63	22	113	123	52	55	61	49	39	60	46	68	33	57	42	85	67	41	9	51	45	100	42	39	34	59					
		8.42%	11.38%	9.49%	8.16%	12.09%	11.12%	8.76%	12.94%	9.41%	9.11%	8.82%	8.29%	7.70%	6.55%	7.92%	7.73%	6.20%	8.29%	7.76%	8.05%	8.01%	9.89%	7.84%	6.24%	4.59%	7.61%	7.24%	9.63%	6.22%	7.69%	7.23%	7.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	587	18	21	6	5	34	45	0	69	56	13	16	19	23	13	17	13	26	11	8	7	17	22	25	4	13	14	19	15	10	18	10					
		2.75%	1.91%	4.24%	0.98%	1.16%	4.55%	6.25%	0.0%	5.75%	4.15%	2.20%	2.41%	2.39%	3.07%	2.64%	2.19%	1.75%	3.17%	2.58%	1.12%	1.33%	1.97%	2.57%	3.80%	2.04%	1.94%	2.25%	1.83%	2.22%	1.97%	3.82%	1.24%					
37	"20. ""Политическая партия ""Единая Россия"""	8751	405	196	283	168	266	279	60	449	610	233	256	333	302	170	311	311	374	188	335	225	310	337	281	79	284	238	455	274	192	188	359					
		41.10%	43.08%	39.59%	46.24%	39.06%	35.65%	38.80%	35.29%	37.41%	45.21%	39.55%	38.61%	42.04%	40.42%	34.55%	40.07%	41.97%	45.60%	44.23%	47.31%	42.93%	36.08%	39.46%	42.77%	40.30%	42.38%	38.32%	43.83%	40.59%	37.86%	40.0%	44.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	4	2	5	1	0	1	0	1	2	0	2	3	3	3	0	2	2	0	1	0	0	2	0	1	1	8	2	3	0	3	0					
		0.24%	0.42%	0.40%	0.81%	0.23%	0.0%	0.13%	0.0%	0.08%	0.14%	0.0%	0.30%	0.37%	0.40%	0.60%	0.0%	0.26%	0.24%	0.0%	0.14%	0.0%	0.0%	0.23%	0.0%	0.51%	0.14%	1.28%	0.19%	0.44%	0.0%	0.63%	0.0%					
39	"22. ""Развитие предпринимательства"""	56	2	2	0	2	3	0	1	2	3	2	1	1	1	1	2	2	2	2	3	1	3	2	2	0	2	2	6	2	1	0	3					
		0.26%	0.21%	0.40%	0.0%	0.46%	0.40%	0.0%	0.58%	0.16%	0.22%	0.33%	0.15%	0.12%	0.13%	0.20%	0.25%	0.26%	0.24%	0.47%	0.42%	0.19%	0.34%	0.23%	0.30%	0.0%	0.29%	0.32%	0.57%	0.29%	0.19%	0.0%	0.37%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3859	133	86	75	71	153	117	28	248	227	100	148	173	170	115	163	153	127	70	116	91	145	166	104	28	121	126	155	146	99	69	136					
		18.12%	14.14%	17.37%	12.25%	16.51%	20.50%	16.27%	16.47%	20.66%	16.82%	16.97%	22.32%	21.84%	22.75%	23.37%	21.00%	20.64%	15.48%	16.47%	16.38%	17.36%	16.88%	19.43%	15.82%	14.28%	18.05%	20.28%	14.93%	21.62%	19.52%	14.68%	16.95%					
																																						
41	Против всех	831	39	21	24	13	44	40	8	56	48	27	23	26	21	22	34	33	30	17	21	15	48	22	26	9	23	14	46	21	17	16	27					
		3.90%	4.14%	4.24%	3.92%	3.02%	5.89%	5.56%	4.70%	4.66%	3.55%	4.58%	3.46%	3.28%	2.81%	4.47%	4.38%	4.45%	3.65%	4.0%	2.96%	2.86%	5.58%	2.57%	3.95%	4.59%	3.43%	2.25%	4.43%	3.11%	3.35%	3.40%	3.36%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
