Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Академический район																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №3253	УИК №3254					
		0.24%	0.47%	0.22%	0.24%	0.47%	0.34%	0.09%	0.07%	0.29%	0.09%	0.30%	0.07%	0.07%	0.33%	0.10%	0.34%	0.23%	0.53%	0.09%	0.35%	0.18%	0.18%	0.00%	0.46%	0.29%	0.10%	0.20%	0.00%	0.64%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4847	106	192	196	216	222	125	191	148	154	189	226	168	145	231	177	180	189	135	178	144	166	166	191	282	176	126	144	83	1					
		14.70%	12.37%	14.24%	15.43%	14.48%	15.24%	11.87%	13.74%	14.11%	14.03%	14.06%	16.04%	12.18%	11.97%	23.36%	14.89%	13.86%	14.37%	12.25%	15.59%	13.21%	15.33%	17.10%	14.66%	20.29%	17.07%	12.56%	13.51%	13.32%	5.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1787	20	109	48	145	83	54	35	26	39	46	60	83	118	54	54	92	24	64	57	66	61	69	109	67	82	45	67	10	0					
		5.42%	2.33%	8.09%	3.78%	9.72%	5.70%	5.13%	2.52%	2.48%	3.55%	3.42%	4.26%	6.02%	9.74%	5.46%	4.54%	7.08%	1.83%	5.81%	4.99%	6.06%	5.63%	7.11%	8.37%	4.82%	7.95%	4.49%	6.29%	1.61%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	134	8	7	5	12	4	2	1	2	7	3	5	5	4	2	12	7	6	2	4	1	5	5	7	7	2	5	3	1	0					
		0.41%	0.93%	0.52%	0.39%	0.80%	0.27%	0.19%	0.07%	0.19%	0.64%	0.22%	0.35%	0.36%	0.33%	0.20%	1.01%	0.54%	0.46%	0.18%	0.35%	0.09%	0.46%	0.51%	0.54%	0.50%	0.19%	0.50%	0.28%	0.16%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2297	94	78	78	113	96	86	83	79	85	89	82	117	82	54	83	105	112	66	75	97	70	57	61	93	65	77	73	47	0					
		6.97%	10.97%	5.79%	6.14%	7.57%	6.59%	8.17%	5.97%	7.53%	7.74%	6.62%	5.82%	8.48%	6.77%	5.46%	6.98%	8.08%	8.52%	5.99%	6.57%	8.90%	6.46%	5.87%	4.68%	6.69%	6.30%	7.68%	6.85%	7.54%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2471	59	86	126	102	97	104	127	87	91	114	98	84	59	70	85	94	95	86	88	82	93	57	95	117	85	79	77	32	2					
		7.49%	6.88%	6.38%	9.92%	6.84%	6.66%	9.88%	9.14%	8.29%	8.29%	8.48%	6.96%	6.09%	4.87%	7.08%	7.15%	7.24%	7.22%	7.80%	7.71%	7.52%	8.59%	5.87%	7.29%	8.42%	8.24%	7.88%	7.22%	5.14%	10.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	517	12	18	17	30	25	19	15	9	14	22	16	26	19	23	20	17	17	13	26	17	13	18	20	19	26	13	13	20	0					
		1.57%	1.40%	1.34%	1.34%	2.01%	1.72%	1.80%	1.08%	0.86%	1.28%	1.64%	1.14%	1.89%	1.57%	2.33%	1.68%	1.31%	1.29%	1.18%	2.28%	1.56%	1.20%	1.85%	1.53%	1.37%	2.52%	1.30%	1.22%	3.21%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15480	446	590	575	564	713	518	757	545	547	678	710	670	547	351	530	600	685	594	500	537	513	424	553	593	385	485	492	364	14					
		46.95%	52.04%	43.77%	45.28%	37.80%	48.94%	49.19%	54.46%	51.95%	49.82%	50.45%	50.39%	48.59%	45.17%	35.49%	44.58%	46.19%	52.09%	53.90%	43.78%	49.27%	47.37%	43.67%	42.44%	42.66%	37.34%	48.35%	46.15%	58.43%	73.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2727	28	143	117	140	99	67	74	83	73	112	77	117	111	128	135	105	86	71	121	70	73	80	141	111	129	108	95	31	2					
		8.27%	3.27%	10.61%	9.21%	9.38%	6.79%	6.36%	5.32%	7.91%	6.65%	8.33%	5.46%	8.48%	9.17%	12.94%	11.35%	8.08%	6.54%	6.44%	10.60%	6.42%	6.74%	8.24%	10.82%	7.99%	12.51%	10.77%	8.91%	4.98%	10.53%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
