Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Морозовская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1148	УИК №1243	УИК №2539	УИК №2540					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1100	40	40	40	40	40	40	40	40	100	40	40	40	40	15	15	15	15	15	20	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	40	40	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	544	23	5	26	18	26	18	22	21	80	30	35	37	25	2	3	5	3	0	16	4	1	0	3	14	0	3	10	4	0	1	9	10	4	14	6	1	4	8	6	2	26	18	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	313	16	12	19	9	26	12	4	4	27	31	15	21	18	2	0	3	4	1	4	0	1	1	3	3	1	2	5	3	1	5	3	1	1	1	2	1	4	3	3	2	16	22	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	556	17	35	14	22	14	22	18	19	20	10	5	3	15	13	12	10	12	15	4	11	14	15	12	1	15	12	5	11	15	14	6	5	11	1	9	14	11	7	9	13	14	22	15	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	0	0	2	2	0	0	1	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1876	74	85	15	67	61	55	50	59	58	129	193	211	82	34	8	3	20	2	82	3	4	10	4	27	0	30	56	7	2	54	47	61	20	27	38	6	34	10	22	17	90	6	0	13					
		7.50%	7.78%	10.27%	1.26%	7.77%	5.91%	11.34%	4.40%	8.37%	2.91%	9.25%	16.43%	19.96%	5.86%	5.59%	2.14%	0.75%	6.64%	4.00%	13.53%	1.23%	2.38%	4.67%	1.91%	10.89%	0.00%	11.95%	11.99%	3.95%	2.30%	17.20%	9.83%	11.36%	9.13%	7.52%	6.83%	2.79%	12.01%	1.86%	7.21%	3.89%	11.34%	0.67%	0.00%	7.30%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1561	26	92	12	52	10	54	99	25	84	131	77	133	9	6	10	10	39	0	63	8	3	15	4	35	0	27	52	10	2	60	56	78	13	30	45	6	53	30	38	11	2	34	1	16					
		6.24%	2.73%	11.11%	1.01%	6.03%	0.97%	11.13%	8.71%	3.55%	4.22%	9.39%	6.55%	12.58%	0.64%	0.99%	2.67%	2.49%	12.96%	0.00%	10.40%	3.29%	1.79%	7.01%	1.91%	14.11%	0.00%	10.76%	11.13%	5.65%	2.30%	19.11%	11.72%	14.53%	5.94%	8.36%	8.09%	2.79%	18.73%	5.58%	12.46%	2.52%	0.25%	3.79%	1.75%	8.99%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	173	4	10	9	8	0	3	3	9	10	8	16	23	2	2	1	0	0	0	3	0	0	0	0	3	0	2	12	0	1	5	0	4	4	2	1	0	4	3	2	9	1	8	0	1					
		0.69%	0.42%	1.21%	0.76%	0.93%	0.00%	0.62%	0.26%	1.28%	0.50%	0.57%	1.36%	2.18%	0.14%	0.33%	0.27%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	1.21%	0.00%	0.80%	2.57%	0.00%	1.15%	1.59%	0.00%	0.74%	1.83%	0.56%	0.18%	0.00%	1.41%	0.56%	0.66%	2.06%	0.13%	0.89%	0.00%	0.56%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3002	91	120	89	115	55	82	167	97	123	195	241	268	195	12	15	48	51	3	70	10	8	46	10	34	5	54	89	9	2	54	61	42	31	32	95	9	54	91	28	22	109	60	5	5					
		12.01%	9.57%	14.49%	7.50%	13.34%	5.32%	16.91%	14.69%	13.76%	6.18%	13.98%	20.51%	25.35%	13.93%	1.97%	4.01%	11.97%	16.94%	6.00%	11.55%	4.12%	4.76%	21.50%	4.78%	13.71%	2.20%	21.51%	19.06%	5.08%	2.30%	17.20%	12.76%	7.82%	14.16%	8.91%	17.09%	4.19%	19.08%	16.91%	9.18%	5.03%	13.73%	6.69%	8.77%	2.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	142	5	4	1	7	0	1	5	12	10	5	13	15	3	0	3	0	1	0	6	0	1	0	0	3	0	2	10	0	0	1	2	4	0	0	2	2	2	2	1	0	7	12	0	0					
		0.57%	0.53%	0.48%	0.08%	0.81%	0.00%	0.21%	0.44%	1.70%	0.50%	0.36%	1.11%	1.42%	0.21%	0.00%	0.80%	0.00%	0.33%	0.00%	0.99%	0.00%	0.60%	0.00%	0.00%	1.21%	0.00%	0.80%	2.14%	0.00%	0.00%	0.32%	0.42%	0.74%	0.00%	0.00%	0.36%	0.93%	0.71%	0.37%	0.33%	0.00%	0.88%	1.34%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17788	734	513	1051	494	905	285	810	491	1693	912	598	392	1108	554	337	268	190	45	377	221	152	142	191	142	221	134	238	140	80	136	308	342	149	236	370	190	131	402	195	378	575	768	50	140					
		71.14%	77.18%	61.96%	88.54%	57.31%	87.61%	58.76%	71.24%	69.65%	85.08%	65.38%	50.89%	37.09%	79.14%	91.12%	90.11%	66.83%	63.12%	90.00%	62.21%	90.95%	90.48%	66.36%	91.39%	57.26%	97.36%	53.39%	50.96%	79.10%	91.95%	43.31%	64.44%	63.69%	68.04%	65.74%	66.55%	88.37%	46.29%	74.72%	63.93%	86.50%	72.42%	85.62%	87.72%	78.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	74	6	2	3	3	0	2	3	3	8	2	12	5	1	0	0	1	0	0	1	0	0	0	0	1	0	1	3	0	0	1	3	1	0	0	1	2	0	0	2	0	4	2	1	0					
		0.30%	0.63%	0.24%	0.25%	0.35%	0.00%	0.41%	0.26%	0.43%	0.40%	0.14%	1.02%	0.47%	0.07%	0.00%	0.00%	0.25%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.40%	0.64%	0.00%	0.00%	0.32%	0.63%	0.19%	0.00%	0.00%	0.18%	0.93%	0.00%	0.00%	0.66%	0.00%	0.50%	0.22%	1.75%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
