Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Тугулымская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019					
		5.98%	6.90%	9.11%	7.81%	19.35%	8.0%	8.98%	3.09%	2.76%	8.16%	20.37%	3.62%	9.40%	3.51%	6.86%	12.34%	15.17%	3.30%	14.28%	6.07%	6.08%	5.49%	2.28%	7.07%	4.50%	2.25%	6.75%	1.96%	0.84%	4.73%	8.90%	12.72%					
22	"5. ""За Русь Святую"""	75	9	6	0	0	1	0	0	1	2	0	3	1	4	1	4	4	17	0	0	2	1	0	2	9	0	2	1	1	2	2	0					
		0.88%	1.17%	0.72%	0.0%	0.0%	2.0%	0.0%	0.0%	0.27%	4.08%	0.0%	1.55%	0.85%	0.82%	0.98%	4.93%	3.57%	1.70%	0.0%	0.0%	1.73%	1.09%	0.0%	0.58%	1.04%	0.0%	0.67%	0.98%	0.84%	0.55%	1.04%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	71	5	4	5	3	0	2	1	7	1	1	3	0	2	1	3	0	8	2	3	2	0	6	3	5	0	1	1	0	2	0	0					
		0.84%	0.65%	0.48%	1.95%	2.41%	0.0%	1.12%	1.03%	1.93%	2.04%	1.85%	1.55%	0.0%	0.41%	0.98%	3.70%	0.0%	0.80%	2.59%	1.07%	1.73%	0.0%	1.14%	0.88%	0.57%	0.0%	0.33%	0.98%	0.0%	0.55%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	2	4	3	2	0	0	3	7	0	0	1	1	1	1	1	0	7	0	0	0	0	5	0	8	2	1	0	0	0	2	0					
		0.60%	0.26%	0.48%	1.17%	1.61%	0.0%	0.0%	3.09%	1.93%	0.0%	0.0%	0.51%	0.85%	0.20%	0.98%	1.23%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.92%	1.12%	0.33%	0.0%	0.0%	0.0%	1.04%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	2	0	0	0	1	0	2	1	0	0	0	1	1	0	1	3	0	0	0	0	0	1	1	0	1	2	0	1	0	0					
		0.21%	0.0%	0.24%	0.0%	0.0%	0.0%	0.56%	0.0%	0.55%	2.04%	0.0%	0.0%	0.0%	0.20%	0.98%	0.0%	0.89%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.11%	0.0%	0.33%	1.96%	0.0%	0.27%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	3	4	0	0	0	0	1	0	0	0	4	0	1	0	0	0	1	0	1	0	0	0	0	5	1	0	0	1	0	0	0					
		0.26%	0.39%	0.48%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	2.07%	0.0%	0.20%	0.0%	0.0%	0.0%	0.10%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.57%	0.56%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	391	23	47	3	11	0	6	6	18	1	2	7	3	21	7	3	18	16	1	27	9	19	7	2	35	7	5	2	5	43	37	0					
		4.63%	2.99%	5.71%	1.17%	8.87%	0.0%	3.37%	6.18%	4.97%	2.04%	3.70%	3.62%	2.56%	4.34%	6.86%	3.70%	16.07%	1.60%	1.29%	9.64%	7.82%	20.87%	1.33%	0.58%	4.04%	3.95%	1.68%	1.96%	4.23%	11.97%	19.37%	0.0%					
28	"11. ""Истинные патриоты России"""	16	1	1	0	0	0	0	0	0	0	0	3	0	3	0	0	1	1	0	0	0	0	0	2	1	0	1	2	0	0	0	0					
		0.18%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.55%	0.0%	0.62%	0.0%	0.0%	0.89%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.11%	0.0%	0.33%	1.96%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	12	12	2	2	2	4	0	7	2	1	3	1	13	0	0	0	9	1	3	1	0	9	4	7	2	7	2	0	5	5	1					
		1.38%	1.56%	1.45%	0.78%	1.61%	4.0%	2.24%	0.0%	1.93%	4.08%	1.85%	1.55%	0.85%	2.69%	0.0%	0.0%	0.0%	0.90%	1.29%	1.07%	0.86%	0.0%	1.71%	1.17%	0.80%	1.12%	2.36%	1.96%	0.0%	1.39%	2.61%	1.81%					
30	"13. ""Демократическая партия России"""	38	2	2	0	3	0	2	0	1	0	0	0	0	2	0	0	0	7	1	0	0	0	4	2	1	1	4	1	1	4	0	0					
		0.45%	0.26%	0.24%	0.0%	2.41%	0.0%	1.12%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.70%	1.29%	0.0%	0.0%	0.0%	0.76%	0.58%	0.11%	0.56%	1.35%	0.98%	0.84%	1.11%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	0	2	0	1	0	1	0	2	0	1	1	2	1	0	0	0	1	0	0	0	0	0	1	3	0	1	0	0	3	0	0					
		0.23%	0.0%	0.24%	0.0%	0.80%	0.0%	0.56%	0.0%	0.55%	0.0%	1.85%	0.51%	1.70%	0.20%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.34%	0.0%	0.33%	0.0%	0.0%	0.83%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	2	3	0	0	1	0	0	1	0	0	2	2	2	0	0	0	4	0	1	0	0	0	0	2	0	0	0	0	0	0	0					
		0.23%	0.26%	0.36%	0.0%	0.0%	2.0%	0.0%	0.0%	0.27%	0.0%	0.0%	1.03%	1.70%	0.41%	0.0%	0.0%	0.0%	0.40%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	242	16	24	4	1	1	4	1	15	1	2	6	1	24	9	3	3	12	0	1	1	0	8	13	42	14	8	5	3	9	8	3					
		2.86%	2.08%	2.91%	1.56%	0.80%	2.0%	2.24%	1.03%	4.14%	2.04%	3.70%	3.10%	0.85%	4.96%	8.82%	3.70%	2.67%	1.20%	0.0%	0.35%	0.86%	0.0%	1.52%	3.83%	4.85%	7.90%	2.70%	4.90%	2.54%	2.50%	4.18%	5.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	2	0	0	0	2	0	1	1	0	2	0	1	0	1	1	2	0	1	2	0	0	1	3	1	3	0	1	0	1	2					
		0.34%	0.13%	0.24%	0.0%	0.0%	0.0%	1.12%	0.0%	0.27%	2.04%	0.0%	1.03%	0.0%	0.20%	0.0%	1.23%	0.89%	0.20%	0.0%	0.35%	1.73%	0.0%	0.0%	0.29%	0.34%	0.56%	1.01%	0.0%	0.84%	0.0%	0.52%	3.63%					
35	"18. ""ЛДПР"""	1000	95	103	26	15	1	16	15	33	3	8	22	16	63	8	3	12	109	8	44	8	12	66	52	108	40	40	13	14	32	11	4					
		11.85%	12.36%	12.51%	10.15%	12.09%	2.0%	8.98%	15.46%	9.11%	6.12%	14.81%	11.39%	13.67%	13.04%	7.84%	3.70%	10.71%	10.93%	10.38%	15.71%	6.95%	13.18%	12.54%	15.33%	12.48%	22.59%	13.51%	12.74%	11.86%	8.91%	5.75%	7.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	466	32	41	13	2	5	6	2	62	2	1	13	7	24	5	5	0	41	8	34	12	6	43	11	42	9	12	3	1	14	9	1					
		5.52%	4.16%	4.98%	5.07%	1.61%	10.0%	3.37%	2.06%	17.12%	4.08%	1.85%	6.73%	5.98%	4.96%	4.90%	6.17%	0.0%	4.11%	10.38%	12.14%	10.43%	6.59%	8.17%	3.24%	4.85%	5.08%	4.05%	2.94%	0.84%	3.89%	4.71%	1.81%					
37	"20. ""Политическая партия ""Единая Россия"""	3089	296	276	108	42	27	73	47	102	17	12	51	43	195	40	30	33	349	33	76	40	30	207	146	344	64	115	40	64	128	46	15					
		36.61%	38.54%	33.53%	42.18%	33.87%	54.0%	41.01%	48.45%	28.17%	34.69%	22.22%	26.42%	36.75%	40.37%	39.21%	37.03%	29.46%	35.00%	42.85%	27.14%	34.78%	32.96%	39.35%	43.06%	39.76%	36.15%	38.85%	39.21%	54.23%	35.65%	24.08%	27.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	4	0	0	0	0	0	0	3	1	0	0	0	0	0	1	1	2	0	0	0	0	1	0	7	0	0	0	0	2	3	0					
		0.29%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	2.04%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.89%	0.20%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.55%	1.57%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	5	0	1	1	0	1	0	2	0	0	0	1	0	0	0					
		0.18%	0.0%	0.24%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.20%	0.0%	0.0%	0.0%	0.50%	0.0%	0.35%	0.86%	0.0%	0.19%	0.0%	0.23%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1198	107	104	32	6	3	17	8	46	6	1	33	14	59	12	3	17	240	5	43	24	15	79	32	108	16	38	17	4	70	27	12					
		14.19%	13.93%	12.63%	12.5%	4.83%	6.0%	9.55%	8.24%	12.70%	12.24%	1.85%	17.09%	11.96%	12.21%	11.76%	3.70%	15.17%	24.07%	6.49%	15.35%	20.86%	16.48%	15.01%	9.43%	12.48%	9.03%	12.83%	16.66%	3.38%	19.49%	14.13%	21.81%					
																																						
41	Против всех	247	20	39	16	2	1	5	1	6	3	4	13	5	8	2	5	3	21	1	4	0	1	27	7	22	4	9	5	4	2	5	2					
		2.92%	2.60%	4.73%	6.25%	1.61%	2.0%	2.80%	1.03%	1.65%	6.12%	7.40%	6.73%	4.27%	1.65%	1.96%	6.17%	2.67%	2.10%	1.29%	1.42%	0.0%	1.09%	5.13%	2.06%	2.54%	2.25%	3.04%	4.90%	3.38%	0.55%	2.61%	3.63%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
