Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Старополтавская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	204	6	9	3	0	18	1	0	1	2	9	4	2	4	6	8	6	8	12	5	3	7	0	25	34	7	20	4					
		2.19%	2.91%	1.82%	1.08%	0.0%	2.03%	1.53%	0.0%	1.16%	2.94%	1.44%	2.39%	0.72%	1.88%	2.12%	2.12%	1.88%	2.39%	2.66%	2.59%	1.05%	3.24%	0.0%	5.60%	2.15%	1.79%	3.61%	1.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	78	0	7	0	0	11	0	0	0	1	0	0	1	0	4	0	4	5	6	0	3	2	2	3	22	2	4	1					
		0.83%	0.0%	1.42%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.36%	0.0%	1.41%	0.0%	1.25%	1.49%	1.33%	0.0%	1.05%	0.92%	1.94%	0.67%	1.39%	0.51%	0.72%	0.31%					
22	"5. ""За Русь Святую"""	31	0	2	0	0	5	0	0	3	0	3	0	0	0	0	4	1	0	2	0	1	0	1	4	1	0	3	1					
		0.33%	0.0%	0.40%	0.0%	0.0%	0.56%	0.0%	0.0%	3.48%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	1.06%	0.31%	0.0%	0.44%	0.0%	0.35%	0.0%	0.97%	0.89%	0.06%	0.0%	0.54%	0.31%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	1	1	0	4	0	0	0	1	1	0	0	2	0	1	0	0	2	1	1	1	1	3	3	0	0	0					
		0.24%	0.0%	0.20%	0.36%	0.0%	0.45%	0.0%	0.0%	0.0%	1.47%	0.16%	0.0%	0.0%	0.94%	0.0%	0.26%	0.0%	0.0%	0.44%	0.51%	0.35%	0.46%	0.97%	0.67%	0.19%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	0	2	1	0	1	0	0	0	0	1	0	0	0	1	0	2	1	2	1	1	0	0	0	11	0	1	0					
		0.26%	0.0%	0.40%	0.36%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.35%	0.0%	0.62%	0.29%	0.44%	0.51%	0.35%	0.0%	0.0%	0.0%	0.69%	0.0%	0.18%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	0	1	0	0	1	0	1	0	0	5	0	0	0	0	0	0	1	1	0	1	0	0	2	1	0	0	1					
		0.16%	0.0%	0.20%	0.0%	0.0%	0.11%	0.0%	2.12%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.22%	0.0%	0.35%	0.0%	0.0%	0.44%	0.06%	0.0%	0.0%	0.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	1	1	3	0	2	0					
		0.16%	0.0%	0.0%	0.0%	1.38%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	1.55%	0.35%	0.0%	0.97%	0.22%	0.19%	0.0%	0.36%	0.0%					
27	"10. ""Аграрная партия России"""	652	22	56	26	3	69	5	1	2	5	16	17	17	14	38	22	21	40	25	13	8	10	2	41	61	26	58	34					
		7.00%	10.67%	11.38%	9.38%	4.16%	7.81%	7.69%	2.12%	2.32%	7.35%	2.56%	10.17%	6.13%	6.60%	13.47%	5.85%	6.58%	11.97%	5.55%	6.73%	2.80%	4.62%	1.94%	9.19%	3.87%	6.68%	10.46%	10.82%					
28	"11. ""Истинные патриоты России"""	13	0	0	1	0	1	0	0	3	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1					
		0.13%	0.0%	0.0%	0.36%	0.0%	0.11%	0.0%	0.0%	3.48%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.31%	0.29%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.25%	0.0%	0.31%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	44	1	1	1	0	2	0	0	2	1	1	1	1	1	0	6	0	2	0	0	2	3	2	3	10	1	2	1					
		0.47%	0.48%	0.20%	0.36%	0.0%	0.22%	0.0%	0.0%	2.32%	1.47%	0.16%	0.59%	0.36%	0.47%	0.0%	1.59%	0.0%	0.59%	0.0%	0.0%	0.70%	1.38%	1.94%	0.67%	0.63%	0.25%	0.36%	0.31%					
30	"13. ""Демократическая партия России"""	24	0	4	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	3	6	2	2	1					
		0.25%	0.0%	0.81%	0.36%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.36%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.67%	0.38%	0.51%	0.36%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	0	5	0	0	0	0	1	0	0	0	1	1	0	0	3	0	1	0	0	0	5	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.35%	0.26%	0.0%	0.0%	0.66%	0.0%	0.35%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1					
		0.10%	0.0%	0.0%	0.36%	0.0%	0.11%	1.53%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.59%	0.0%	0.0%	0.35%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.31%					
33	"16. ""Родина"" (народно-патриотический союз)"""	452	10	21	17	1	49	0	0	10	0	30	8	3	6	11	21	13	13	13	10	11	11	10	14	99	9	17	45					
		4.85%	4.85%	4.26%	6.13%	1.38%	5.54%	0.0%	0.0%	11.62%	0.0%	4.8%	4.79%	1.08%	2.83%	3.90%	5.58%	4.07%	3.89%	2.88%	5.18%	3.85%	5.09%	9.70%	3.13%	6.28%	2.31%	3.06%	14.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	3	0	1	5	0	0	1	0	1	0	1	1	0	0	1	0	4	1	1	0	0	3	2	0	0	1					
		0.28%	0.48%	0.60%	0.0%	1.38%	0.56%	0.0%	0.0%	1.16%	0.0%	0.16%	0.0%	0.36%	0.47%	0.0%	0.0%	0.31%	0.0%	0.88%	0.51%	0.35%	0.0%	0.0%	0.67%	0.12%	0.0%	0.0%	0.31%					
35	"18. ""ЛДПР"""	1160	33	56	14	3	117	3	2	1	6	70	41	37	30	40	50	59	23	47	20	61	22	8	62	239	20	63	33					
		12.45%	16.01%	11.38%	5.05%	4.16%	13.25%	4.61%	4.25%	1.16%	8.82%	11.2%	24.55%	13.35%	14.15%	14.18%	13.29%	18.49%	6.88%	10.44%	10.36%	21.40%	10.18%	7.76%	13.90%	15.16%	5.14%	11.37%	10.50%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	186	5	8	15	5	17	1	1	3	0	10	1	3	6	2	5	9	6	12	3	3	1	1	6	46	7	6	4					
		1.99%	2.42%	1.62%	5.41%	6.94%	1.92%	1.53%	2.12%	3.48%	0.0%	1.6%	0.59%	1.08%	2.83%	0.70%	1.32%	2.82%	1.79%	2.66%	1.55%	1.05%	0.46%	0.97%	1.34%	2.91%	1.79%	1.08%	1.27%					
37	"20. ""Политическая партия ""Единая Россия"""	2840	50	180	104	13	233	29	14	22	18	168	38	57	78	114	80	93	104	152	57	68	71	48	133	573	82	164	97					
		30.49%	24.27%	36.58%	37.54%	18.05%	26.38%	44.61%	29.78%	25.58%	26.47%	26.88%	22.75%	20.57%	36.79%	40.42%	21.27%	29.15%	31.13%	33.77%	29.53%	23.85%	32.87%	46.60%	29.82%	36.35%	21.07%	29.60%	30.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	1	1	0	0	0	0	0	0	2	0	1	2	1	1	0	1	1	0	0	1	0	2	2	0	1	1					
		0.19%	0.0%	0.20%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.36%	0.94%	0.35%	0.26%	0.0%	0.29%	0.22%	0.0%	0.0%	0.46%	0.0%	0.44%	0.12%	0.0%	0.18%	0.31%					
39	"22. ""Развитие предпринимательства"""	21	2	0	2	0	1	0	0	0	0	1	1	1	0	0	0	0	4	1	2	0	0	0	1	2	2	1	0					
		0.22%	0.97%	0.0%	0.72%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.16%	0.59%	0.36%	0.0%	0.0%	0.0%	0.0%	1.19%	0.22%	1.03%	0.0%	0.0%	0.0%	0.22%	0.12%	0.51%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2442	57	93	43	39	226	24	23	24	29	239	44	117	45	35	143	67	68	108	49	98	64	17	98	292	187	150	63					
		26.21%	27.66%	18.90%	15.52%	54.16%	25.59%	36.92%	48.93%	27.90%	42.64%	38.24%	26.34%	42.23%	21.22%	12.41%	38.03%	21.00%	20.35%	24.0%	25.38%	34.38%	29.62%	16.50%	21.97%	18.52%	48.07%	27.07%	20.06%					
																																		
41	Против всех	255	3	15	6	1	26	1	1	0	1	18	4	13	7	3	13	9	4	15	3	6	7	4	6	56	11	17	5					
		2.73%	1.45%	3.04%	2.16%	1.38%	2.94%	1.53%	2.12%	0.0%	1.47%	2.88%	2.39%	4.69%	3.30%	1.06%	3.45%	2.82%	1.19%	3.33%	1.55%	2.10%	3.24%	3.88%	1.34%	3.55%	2.82%	3.06%	1.59%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
