Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Район Гольяново																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975					
25	"8. ""Народно-республиканская партия России"""	63	3	0	0	1	2	1	0	0	0	0	1	8	2	0	1	1	1	1	1	0	1	2	0	0	2	2	0	4	0	2	2	0	0	1	0	4	1	2	2	11	3	1					
		0.10%	0.19%	0.0%	0.0%	0.06%	0.15%	0.07%	0.0%	0.0%	0.0%	0.0%	0.08%	0.63%	0.16%	0.0%	0.07%	0.06%	0.08%	0.07%	0.08%	0.0%	0.06%	0.14%	0.0%	0.0%	0.17%	0.13%	0.0%	0.26%	0.0%	0.13%	0.12%	0.0%	0.0%	0.06%	0.0%	0.25%	0.07%	0.13%	0.13%	0.76%	0.19%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	404	15	13	8	7	12	11	12	13	15	9	9	9	8	9	7	9	1	5	10	9	11	13	6	3	8	11	12	9	9	10	11	8	6	13	9	14	14	5	7	10	9	15					
		0.67%	0.97%	0.98%	0.58%	0.44%	0.94%	0.81%	0.77%	0.93%	1.02%	0.68%	0.74%	0.71%	0.64%	0.67%	0.51%	0.56%	0.08%	0.35%	0.81%	0.67%	0.74%	0.91%	0.45%	0.26%	0.69%	0.74%	0.78%	0.59%	0.59%	0.65%	0.68%	0.51%	0.39%	0.87%	0.58%	0.90%	1.06%	0.33%	0.47%	0.69%	0.58%	0.93%					
27	"10. ""Аграрная партия России"""	884	24	23	26	19	13	25	26	19	37	21	17	11	20	19	22	24	21	22	14	21	22	12	28	16	15	24	29	20	21	18	27	15	27	26	20	34	19	16	25	12	21	13					
		1.48%	1.55%	1.74%	1.88%	1.21%	1.01%	1.86%	1.66%	1.36%	2.52%	1.60%	1.41%	0.86%	1.60%	1.43%	1.61%	1.50%	1.70%	1.57%	1.14%	1.57%	1.48%	0.84%	2.14%	1.39%	1.29%	1.63%	1.89%	1.32%	1.38%	1.17%	1.69%	0.96%	1.78%	1.75%	1.30%	2.20%	1.44%	1.08%	1.70%	0.83%	1.36%	0.81%					
28	"11. ""Истинные патриоты России"""	37	2	1	1	3	1	0	4	3	3	1	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	3	0	0	2	0	0	0	1	1	2	0	1					
		0.06%	0.12%	0.07%	0.07%	0.19%	0.07%	0.0%	0.25%	0.21%	0.20%	0.07%	0.0%	0.07%	0.0%	0.15%	0.0%	0.06%	0.08%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.06%	0.0%	0.0%	0.18%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.06%	0.06%	0.13%	0.0%	0.06%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	670	11	10	18	24	9	10	18	17	22	18	11	9	8	19	21	23	22	18	17	13	9	18	17	13	18	8	17	28	15	17	23	20	22	19	26	17	8	7	6	11	15	18					
		1.12%	0.71%	0.75%	1.30%	1.53%	0.70%	0.74%	1.15%	1.22%	1.50%	1.37%	0.91%	0.71%	0.64%	1.43%	1.54%	1.44%	1.78%	1.28%	1.39%	0.97%	0.60%	1.26%	1.30%	1.13%	1.55%	0.54%	1.11%	1.85%	0.99%	1.10%	1.44%	1.28%	1.45%	1.28%	1.69%	1.10%	0.60%	0.47%	0.41%	0.76%	0.97%	1.12%					
30	"13. ""Демократическая партия России"""	62	1	4	4	1	1	0	1	6	0	0	0	1	3	3	4	0	4	0	0	0	1	0	3	0	1	1	0	0	1	1	6	1	4	0	0	1	2	0	1	1	1	4					
		0.10%	0.06%	0.30%	0.29%	0.06%	0.07%	0.0%	0.06%	0.43%	0.0%	0.0%	0.0%	0.07%	0.24%	0.22%	0.29%	0.0%	0.32%	0.0%	0.0%	0.0%	0.06%	0.0%	0.22%	0.0%	0.08%	0.06%	0.0%	0.0%	0.06%	0.06%	0.37%	0.06%	0.26%	0.0%	0.0%	0.06%	0.15%	0.0%	0.06%	0.06%	0.06%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	104	3	2	2	2	3	0	1	3	4	1	1	4	2	0	2	9	1	2	4	2	3	5	3	4	2	3	2	4	0	2	2	5	7	1	2	0	0	3	2	4	0	2					
		0.17%	0.19%	0.15%	0.14%	0.12%	0.23%	0.0%	0.06%	0.21%	0.27%	0.07%	0.08%	0.31%	0.16%	0.0%	0.14%	0.56%	0.08%	0.14%	0.32%	0.15%	0.20%	0.35%	0.22%	0.34%	0.17%	0.20%	0.13%	0.26%	0.0%	0.13%	0.12%	0.32%	0.46%	0.06%	0.13%	0.0%	0.0%	0.20%	0.13%	0.27%	0.0%	0.12%					
32	"15. ""Партия СЛОН"""	108	2	2	3	3	2	1	3	1	2	1	2	6	8	3	3	5	2	4	2	2	0	1	0	1	1	0	3	2	0	3	4	1	1	2	3	6	5	1	5	4	0	8					
		0.18%	0.12%	0.15%	0.21%	0.19%	0.15%	0.07%	0.19%	0.07%	0.13%	0.07%	0.16%	0.47%	0.64%	0.22%	0.22%	0.31%	0.16%	0.28%	0.16%	0.15%	0.0%	0.07%	0.0%	0.08%	0.08%	0.0%	0.19%	0.13%	0.0%	0.19%	0.25%	0.06%	0.06%	0.13%	0.19%	0.38%	0.37%	0.06%	0.34%	0.27%	0.0%	0.50%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9351	237	208	195	241	179	198	256	198	205	214	185	227	214	187	215	285	203	211	167	218	220	221	197	176	162	235	241	256	263	230	260	278	228	284	179	258	208	243	273	223	209	264					
		15.72%	15.32%	15.76%	14.14%	15.40%	14.03%	14.75%	16.43%	14.22%	14.01%	16.31%	15.40%	17.94%	17.17%	14.08%	15.77%	17.89%	16.50%	15.08%	13.66%	16.35%	14.82%	15.47%	15.07%	15.33%	13.98%	15.97%	15.74%	16.99%	17.38%	15.00%	16.28%	17.84%	15.03%	19.15%	11.66%	16.69%	15.80%	16.46%	18.67%	15.52%	13.56%	16.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	2	2	1	1	0	1	3	2	1	2	0	0	0	1	2	1	1	2	1	0	1	0	2	1	2	1	0	1	1	1	2	2	1	0	1	0	1	0	6	3	3					
		0.08%	0.06%	0.15%	0.14%	0.06%	0.07%	0.0%	0.06%	0.21%	0.13%	0.07%	0.16%	0.0%	0.0%	0.0%	0.07%	0.12%	0.08%	0.07%	0.16%	0.07%	0.0%	0.07%	0.0%	0.17%	0.08%	0.13%	0.06%	0.0%	0.06%	0.06%	0.06%	0.12%	0.13%	0.06%	0.0%	0.06%	0.0%	0.06%	0.0%	0.41%	0.19%	0.18%					
35	"18. ""ЛДПР"""	3690	114	96	107	102	80	84	109	89	99	51	75	37	60	69	61	72	71	65	84	83	94	109	96	69	65	121	101	115	95	99	72	88	85	71	102	96	68	100	99	121	103	113					
		6.20%	7.37%	7.27%	7.75%	6.52%	6.27%	6.25%	6.99%	6.39%	6.76%	3.88%	6.24%	2.92%	4.81%	5.19%	4.47%	4.51%	5.77%	4.64%	6.87%	6.22%	6.33%	7.63%	7.34%	6.01%	5.61%	8.22%	6.59%	7.63%	6.27%	6.45%	4.50%	5.64%	5.60%	4.78%	6.64%	6.21%	5.16%	6.77%	6.77%	8.42%	6.68%	7.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	466	14	15	7	16	10	11	12	15	11	6	8	11	8	13	7	10	4	8	11	8	17	17	9	0	7	14	15	8	21	12	11	8	12	13	13	10	5	15	11	16	14	13					
		0.78%	0.90%	1.13%	0.50%	1.02%	0.78%	0.81%	0.77%	1.07%	0.75%	0.45%	0.66%	0.86%	0.64%	0.97%	0.51%	0.62%	0.32%	0.57%	0.90%	0.60%	1.14%	1.19%	0.68%	0.0%	0.60%	0.95%	0.97%	0.53%	1.38%	0.78%	0.68%	0.51%	0.79%	0.87%	0.84%	0.64%	0.37%	1.01%	0.75%	1.11%	0.90%	0.81%					
37	"20. ""Политическая партия ""Единая Россия"""	21742	535	511	522	575	525	506	561	534	525	458	453	366	378	482	418	493	477	471	456	438	588	533	506	461	415	565	576	529	553	563	549	552	616	522	664	546	472	509	573	585	566	615					
		36.55%	34.60%	38.74%	37.85%	36.76%	41.17%	37.70%	36.00%	38.36%	35.88%	34.90%	37.71%	28.93%	30.33%	36.29%	30.66%	30.94%	38.78%	33.66%	37.31%	32.85%	39.62%	37.32%	38.71%	40.15%	35.83%	38.40%	37.62%	35.12%	36.54%	36.72%	34.37%	35.43%	40.63%	35.19%	43.28%	35.33%	35.86%	34.48%	39.19%	40.73%	36.72%	38.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	76	3	1	1	1	3	2	1	0	1	0	0	2	0	2	1	7	4	0	0	0	4	1	2	1	1	0	2	6	1	5	1	1	4	3	5	1	0	2	1	4	1	1					
		0.12%	0.19%	0.07%	0.07%	0.06%	0.23%	0.14%	0.06%	0.0%	0.06%	0.0%	0.0%	0.15%	0.0%	0.15%	0.07%	0.43%	0.32%	0.0%	0.0%	0.0%	0.26%	0.07%	0.15%	0.08%	0.08%	0.0%	0.13%	0.39%	0.06%	0.32%	0.06%	0.06%	0.26%	0.20%	0.32%	0.06%	0.0%	0.13%	0.06%	0.27%	0.06%	0.06%					
39	"22. ""Развитие предпринимательства"""	170	0	3	5	7	1	4	4	1	0	2	2	4	0	5	6	2	4	2	8	3	6	6	5	4	5	7	7	4	2	4	6	6	3	2	7	6	5	7	2	3	4	6					
		0.28%	0.0%	0.22%	0.36%	0.44%	0.07%	0.29%	0.25%	0.07%	0.0%	0.15%	0.16%	0.31%	0.0%	0.37%	0.44%	0.12%	0.32%	0.14%	0.65%	0.22%	0.40%	0.42%	0.38%	0.34%	0.43%	0.47%	0.45%	0.26%	0.13%	0.26%	0.37%	0.38%	0.19%	0.13%	0.45%	0.38%	0.37%	0.47%	0.13%	0.20%	0.25%	0.37%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4442	104	75	81	106	94	107	121	114	146	95	89	123	118	81	96	185	107	116	97	104	110	107	92	76	82	99	106	115	111	135	111	110	96	129	90	113	120	92	113	64	120	92					
		7.46%	6.72%	5.68%	5.87%	6.77%	7.37%	7.97%	7.76%	8.18%	9.97%	7.24%	7.41%	9.72%	9.47%	6.09%	7.04%	11.61%	8.69%	8.29%	7.93%	7.80%	7.41%	7.49%	7.03%	6.62%	7.08%	6.73%	6.92%	7.63%	7.33%	8.80%	6.95%	7.06%	6.33%	8.69%	5.86%	7.31%	9.11%	6.23%	7.72%	4.45%	7.78%	5.75%					
																																																	
41	Против всех	3623	87	73	90	98	76	67	94	88	32	94	72	73	82	83	89	87	71	63	94	88	111	82	58	107	77	108	107	97	99	110	88	93	102	50	98	90	73	96	79	102	87	108					
		6.09%	5.62%	5.53%	6.52%	6.26%	5.96%	4.99%	6.03%	6.32%	2.18%	7.16%	5.99%	5.77%	6.58%	6.24%	6.52%	5.46%	5.77%	4.50%	7.69%	6.60%	7.47%	5.74%	4.43%	9.32%	6.64%	7.34%	6.98%	6.44%	6.54%	7.17%	5.51%	5.96%	6.72%	3.37%	6.38%	5.82%	5.54%	6.50%	5.40%	7.10%	5.64%	6.75%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
