Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Омутнинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	773	10	5	20	30	33	17	30	37	15	20	22	5	41	22	19	3	43	31	40	50	54	30	10	11	2	30	15	10	2	25	1	5	15	15	25	10	5	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	761	10	5	20	30	33	17	30	37	15	19	22	5	41	22	19	3	43	31	40	49	54	30	10	9	2	30	15	8	2	25	1	2	12	15	25	10	5	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	434	0	8	35	10	26	17	9	25	1	8	6	1	11	9	42	2	9	18	17	85	31	6	2	4	6	6	4	0	1	1	0	2	4	10	10	5	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	3	3	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	1	0	0	0	3	3	1	0	0	3	3	0	2	0	0	0	1	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	992	12	7	8	40	42	29	43	41	0	43	36	4	38	19	14	2	45	38	59	51	74	28	4	38	9	36	47	18	14	33	0	16	27	16	40	9	5	7					
		3.99%	3.92%	1.75%	0.99%	3.56%	3.40%	3.07%	3.84%	3.90%	0.00%	4.56%	3.23%	2.80%	3.79%	2.83%	2.53%	1.10%	3.64%	3.32%	5.89%	4.17%	6.24%	3.51%	3.28%	7.79%	5.17%	4.59%	6.56%	3.75%	8.81%	3.99%	0.00%	7.62%	11.34%	1.98%	6.60%	2.11%	7.04%	1.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	164	2	2	2	5	11	8	9	7	1	8	3	1	10	3	3	0	2	13	8	21	11	5	1	0	2	4	3	3	1	4	1	1	0	4	1	0	4	0					
		0.66%	0.65%	0.50%	0.25%	0.44%	0.89%	0.85%	0.80%	0.67%	0.83%	0.85%	0.27%	0.70%	0.99%	0.45%	0.54%	0.00%	0.16%	1.14%	0.80%	1.72%	0.93%	0.63%	0.82%	0.00%	1.15%	0.51%	0.42%	0.63%	0.63%	0.48%	1.64%	0.48%	0.00%	0.49%	0.17%	0.00%	5.63%	0.00%					
20	3.Политическая партия «Демократическая партия России»	36	0	0	0	0	1	1	1	1	0	0	1	1	0	1	3	0	3	0	2	2	7	2	0	0	0	0	1	1	0	2	1	0	0	3	1	1	0	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.08%	0.11%	0.09%	0.10%	0.00%	0.00%	0.09%	0.70%	0.00%	0.15%	0.54%	0.00%	0.24%	0.00%	0.20%	0.16%	0.59%	0.25%	0.00%	0.00%	0.00%	0.00%	0.14%	0.21%	0.00%	0.24%	1.64%	0.00%	0.00%	0.37%	0.17%	0.23%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2886	37	23	64	102	149	144	112	220	11	159	104	10	90	74	41	15	106	121	137	168	166	99	7	56	15	90	116	51	10	72	3	10	20	122	100	29	18	15					
		11.62%	12.09%	5.74%	7.97%	9.07%	12.06%	15.22%	9.99%	20.93%	9.17%	16.86%	9.34%	6.99%	8.97%	11.01%	7.41%	8.29%	8.58%	10.58%	13.67%	13.74%	14.01%	12.42%	5.74%	11.48%	8.62%	11.48%	16.20%	10.63%	6.29%	8.72%	4.92%	4.76%	8.40%	15.08%	16.50%	6.79%	25.35%	4.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	128	0	1	4	5	5	7	11	12	0	2	9	0	8	3	4	0	0	8	5	8	7	8	2	0	0	5	2	0	0	2	0	1	0	2	4	2	1	0					
		0.52%	0.00%	0.25%	0.50%	0.44%	0.40%	0.74%	0.98%	1.14%	0.00%	0.21%	0.81%	0.00%	0.80%	0.45%	0.72%	0.00%	0.00%	0.70%	0.50%	0.65%	0.59%	1.00%	1.64%	0.00%	0.00%	0.64%	0.28%	0.00%	0.00%	0.24%	0.00%	0.48%	0.00%	0.25%	0.66%	0.47%	1.41%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	56	2	1	0	3	1	2	2	0	0	1	4	1	4	3	1	0	8	2	4	2	3	1	0	2	0	5	1	1	0	0	0	0	0	1	1	0	0	0					
		0.23%	0.65%	0.25%	0.00%	0.27%	0.08%	0.21%	0.18%	0.00%	0.00%	0.11%	0.36%	0.70%	0.40%	0.45%	0.18%	0.00%	0.65%	0.17%	0.40%	0.16%	0.25%	0.13%	0.00%	0.41%	0.00%	0.64%	0.14%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.17%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2725	29	35	87	112	138	86	110	100	23	98	122	16	124	86	57	21	129	140	134	188	157	111	9	51	24	103	80	48	26	54	1	25	13	80	44	37	3	24					
		10.98%	9.48%	8.73%	10.83%	9.96%	11.17%	9.09%	9.81%	9.51%	19.17%	10.39%	10.96%	11.19%	12.36%	12.80%	10.31%	11.60%	10.44%	12.24%	13.37%	15.37%	13.25%	13.93%	7.38%	10.45%	13.79%	13.14%	11.17%	10.00%	16.35%	6.54%	1.64%	11.90%	5.46%	9.89%	7.26%	8.67%	4.23%	6.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1892	22	27	45	58	86	80	112	106	1	84	101	4	70	35	35	1	77	75	121	125	105	48	4	18	21	87	66	35	19	84	1	10	12	47	23	30	2	15					
		7.62%	7.19%	6.73%	5.60%	5.16%	6.96%	8.46%	9.99%	10.09%	0.83%	8.91%	9.07%	2.80%	6.98%	5.21%	6.33%	0.55%	6.23%	6.56%	12.08%	10.22%	8.86%	6.02%	3.28%	3.69%	12.07%	11.10%	9.22%	7.29%	11.95%	10.17%	1.64%	4.76%	5.04%	5.81%	3.80%	7.03%	2.82%	4.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	221	1	4	2	5	5	5	11	5	1	9	13	3	7	3	9	0	15	15	13	17	16	4	1	7	2	7	8	2	2	8	0	2	3	5	6	2	0	3					
		0.89%	0.33%	0.99%	0.25%	0.44%	0.40%	0.53%	0.98%	0.48%	0.83%	0.95%	1.17%	2.10%	0.70%	0.45%	1.63%	0.00%	1.21%	1.31%	1.30%	1.39%	1.35%	0.50%	0.82%	1.43%	1.15%	0.89%	1.12%	0.42%	1.26%	0.97%	0.00%	0.95%	1.26%	0.62%	0.99%	0.47%	0.00%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15229	196	297	576	778	774	544	676	544	83	512	697	101	626	439	374	141	828	705	499	614	611	473	94	309	100	428	380	313	85	558	54	144	158	507	375	312	38	286					
		61.34%	64.05%	74.06%	71.73%	69.16%	62.62%	57.51%	60.30%	51.76%	69.17%	54.29%	62.62%	70.63%	62.41%	65.33%	67.63%	77.90%	66.99%	61.63%	49.80%	50.20%	51.56%	59.35%	77.05%	63.32%	57.47%	54.59%	53.07%	65.21%	53.46%	67.55%	88.52%	68.57%	66.39%	62.67%	61.88%	73.07%	53.52%	81.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	204	2	0	4	4	13	16	14	11	0	14	10	0	17	3	2	0	12	10	9	12	11	3	0	4	0	5	6	2	0	0	0	0	1	8	10	0	0	1					
		0.82%	0.65%	0.00%	0.50%	0.36%	1.05%	1.69%	1.25%	1.05%	0.00%	1.48%	0.90%	0.00%	1.69%	0.45%	0.36%	0.00%	0.97%	0.87%	0.90%	0.98%	0.93%	0.38%	0.00%	0.82%	0.00%	0.64%	0.84%	0.42%	0.00%	0.00%	0.00%	0.00%	0.42%	0.99%	1.65%	0.00%	0.00%	0.28%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
