Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Ивановская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	596	7	6	5	40	27	5	14	20	18	23	17	18	24	20	12	5	48	30	5	0	15	10	20	5	15	20	7	15	20	33	20	9	10	5	9	34	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	555	7	5	5	40	27	4	14	18	17	21	17	17	24	20	9	3	46	30	2	0	15	9	20	5	15	19	6	15	20	33	20	3	10	5	0	34	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	227	7	7	3	19	7	4	11	4	9	7	9	3	4	4	2	0	18	5	21	3	2	9	10	3	12	7	9	2	0	2	3	3	6	3	0	3	6					
14	Число погашенных неиспользованных открепительных удостоверений	41	0	1	0	0	0	1	0	2	1	2	0	1	0	0	3	2	2	0	3	0	0	1	0	0	0	1	1	0	0	0	0	6	0	0	9	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	739	19	18	4	52	81	15	28	46	45	24	36	24	45	32	24	9	25	59	4	12	11	2	15	9	8	6	8	4	1	14	22	8	5	2	5	15	2					
		4.57%	5.74%	6.16%	2.50%	4.67%	10.28%	8.52%	4.35%	4.97%	4.38%	4.14%	5.03%	3.23%	13.43%	7.75%	4.72%	5.73%	5.06%	9.37%	2.92%	2.62%	2.99%	2.38%	2.94%	4.55%	7.41%	5.00%	2.64%	2.55%	0.93%	2.35%	2.13%	2.23%	4.46%	1.36%	1.28%	1.77%	1.96%					
19	2.Всероссийская политическая партия «Гражданская Сила»	162	4	0	1	16	3	1	5	15	17	3	11	5	0	2	5	0	6	13	4	6	7	1	2	3	0	0	0	0	0	5	17	4	0	0	3	3	0					
		1.00%	1.21%	0.00%	0.63%	1.44%	0.38%	0.57%	0.78%	1.62%	1.65%	0.52%	1.54%	0.67%	0.00%	0.48%	0.98%	0.00%	1.21%	2.06%	2.92%	1.31%	1.91%	1.19%	0.39%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	1.64%	1.12%	0.00%	0.00%	0.77%	0.35%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	1	0	0	4	1	0	1	2	2	1	1	0	0	0	2	1	1	0	0	2	2	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0					
		0.16%	0.30%	0.00%	0.00%	0.36%	0.13%	0.00%	0.16%	0.22%	0.19%	0.17%	0.14%	0.00%	0.00%	0.00%	0.39%	0.64%	0.20%	0.00%	0.00%	0.44%	0.54%	1.19%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1248	19	13	8	109	51	12	66	90	89	58	69	121	18	23	40	9	33	50	11	39	31	1	22	11	14	7	16	13	5	32	54	27	5	6	16	55	5					
		7.72%	5.74%	4.45%	5.00%	9.78%	6.47%	6.82%	10.25%	9.73%	8.66%	10.00%	9.65%	16.29%	5.37%	5.57%	7.86%	5.73%	6.68%	7.94%	8.03%	8.52%	8.45%	1.19%	4.31%	5.56%	12.96%	5.83%	5.28%	8.28%	4.67%	5.38%	5.22%	7.54%	4.46%	4.08%	4.08%	6.50%	4.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	123	3	3	2	10	4	3	3	11	7	5	9	0	4	1	17	1	4	5	0	4	9	0	0	0	0	0	1	0	0	5	5	1	0	0	4	2	0					
		0.76%	0.91%	1.03%	1.25%	0.90%	0.51%	1.70%	0.47%	1.19%	0.68%	0.86%	1.26%	0.00%	1.19%	0.24%	3.34%	0.64%	0.81%	0.79%	0.00%	0.87%	2.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.84%	0.48%	0.28%	0.00%	0.00%	1.02%	0.24%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	37	0	0	1	2	3	0	1	4	1	0	2	1	0	1	0	0	1	2	1	2	0	0	1	1	1	0	2	2	0	1	3	1	0	0	0	3	0					
		0.23%	0.00%	0.00%	0.63%	0.18%	0.38%	0.00%	0.16%	0.43%	0.10%	0.00%	0.28%	0.13%	0.00%	0.24%	0.00%	0.00%	0.20%	0.32%	0.73%	0.44%	0.00%	0.00%	0.20%	0.51%	0.93%	0.00%	0.66%	1.27%	0.00%	0.17%	0.29%	0.28%	0.00%	0.00%	0.00%	0.35%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1724	21	37	29	122	61	22	54	92	126	56	72	46	37	30	51	20	66	73	20	31	51	9	44	11	4	14	35	15	12	56	152	50	12	13	40	131	9					
		10.66%	6.34%	12.67%	18.13%	10.95%	7.74%	12.50%	8.39%	9.95%	12.26%	9.66%	10.07%	6.19%	11.04%	7.26%	10.02%	12.74%	13.36%	11.59%	14.60%	6.77%	13.90%	10.71%	8.63%	5.56%	3.70%	11.67%	11.55%	9.55%	11.21%	9.41%	14.70%	13.97%	10.71%	8.84%	10.20%	15.48%	8.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	913	18	15	1	75	41	6	36	53	55	29	29	38	18	21	45	9	24	43	9	12	25	0	11	18	4	11	22	12	10	28	72	31	4	5	31	46	6					
		5.65%	5.44%	5.14%	0.63%	6.73%	5.20%	3.41%	5.59%	5.73%	5.35%	5.00%	4.06%	5.11%	5.37%	5.08%	8.84%	5.73%	4.86%	6.83%	6.57%	2.62%	6.81%	0.00%	2.16%	9.09%	3.70%	9.17%	7.26%	7.64%	9.35%	4.71%	6.96%	8.66%	3.57%	3.40%	7.91%	5.44%	5.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	154	2	3	0	20	9	3	9	10	7	2	8	5	2	1	10	1	6	6	2	9	2	0	3	0	0	2	3	2	0	4	8	3	0	0	6	5	1					
		0.95%	0.60%	1.03%	0.00%	1.80%	1.14%	1.70%	1.40%	1.08%	0.68%	0.34%	1.12%	0.67%	0.60%	0.24%	1.96%	0.64%	1.21%	0.95%	1.46%	1.97%	0.54%	0.00%	0.59%	0.00%	0.00%	1.67%	0.99%	1.27%	0.00%	0.67%	0.77%	0.84%	0.00%	0.00%	1.53%	0.59%	0.98%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10760	244	201	114	680	516	114	433	583	656	392	455	493	210	301	304	102	317	369	84	324	216	70	406	139	73	80	210	108	78	441	678	227	84	121	284	574	79					
		66.55%	73.72%	68.84%	71.25%	61.04%	65.48%	64.77%	67.24%	63.03%	63.81%	67.59%	63.64%	66.35%	62.69%	72.88%	59.72%	64.97%	64.17%	58.57%	61.31%	70.74%	58.86%	83.33%	79.61%	70.20%	67.59%	66.67%	69.31%	68.79%	72.90%	74.12%	65.57%	63.41%	75.00%	82.31%	72.45%	67.85%	77.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	153	0	1	0	17	5	0	6	11	11	7	13	4	1	1	8	2	6	4	2	7	13	0	1	3	0	0	4	1	1	2	7	5	1	0	1	8	0					
		0.95%	0.00%	0.34%	0.00%	1.53%	0.63%	0.00%	0.93%	1.19%	1.07%	1.21%	1.82%	0.54%	0.30%	0.24%	1.57%	1.27%	1.21%	0.63%	1.46%	1.53%	3.54%	0.00%	0.20%	1.52%	0.00%	0.00%	1.32%	0.64%	0.93%	0.34%	0.68%	1.40%	0.89%	0.00%	0.26%	0.95%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
