Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
"Наименование Избирательной комиссии:    Волгоград, Кировская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535					
		14.35%	13.24%	13.71%	13.02%	11.58%	12.71%	15.15%	16.25%	12.42%	14.37%	12.83%	11.76%	14.47%	16.20%	12.88%	16.68%	10.09%	14.01%	11.81%	16.72%	14.53%	8.83%	15.09%	16.21%	16.44%	15.24%	15.98%	15.37%	14.67%	15.04%	15.45%	20.40%	13.78%	18.34%	11.88%	8.86%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	447	14	8	9	17	10	10	7	13	20	18	11	10	11	15	12	12	26	12	11	16	10	22	5	16	17	16	6	24	11	16	15	16	11	0	0					
		1.27%	1.10%	1.11%	0.94%	1.64%	1.00%	1.02%	0.63%	1.10%	1.67%	1.58%	1.21%	1.18%	1.27%	1.46%	1.14%	1.07%	2.32%	1.46%	1.26%	1.05%	0.86%	1.93%	0.57%	1.56%	1.62%	1.62%	0.71%	1.75%	1.13%	1.40%	1.24%	1.18%	1.17%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8256	305	161	249	247	243	226	280	294	302	275	207	215	199	208	243	315	282	220	184	323	237	318	232	245	258	257	191	290	234	227	223	319	194	38	15					
		23.53%	23.90%	22.30%	25.94%	23.84%	24.32%	23.13%	25.27%	24.83%	25.23%	24.17%	22.75%	25.29%	23.03%	20.29%	23.16%	28.13%	25.16%	26.80%	21.08%	21.14%	20.31%	27.89%	26.30%	23.83%	24.57%	25.99%	22.58%	21.17%	24.10%	19.93%	18.49%	23.51%	20.68%	23.75%	18.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1653	60	36	59	45	49	46	57	69	58	41	50	53	41	45	51	65	54	41	35	95	46	60	30	59	56	37	46	48	49	62	38	41	30	1	0					
		4.71%	4.70%	4.99%	6.15%	4.34%	4.90%	4.71%	5.14%	5.83%	4.85%	3.60%	5.49%	6.24%	4.75%	4.39%	4.86%	5.80%	4.82%	4.99%	4.01%	6.22%	3.94%	5.26%	3.40%	5.74%	5.33%	3.74%	5.44%	3.50%	5.05%	5.44%	3.15%	3.02%	3.20%	0.63%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9318	291	183	223	237	234	226	256	288	291	257	255	179	230	331	289	271	247	174	210	534	473	256	220	209	250	226	213	404	246	322	477	423	272	71	50					
		26.56%	22.81%	25.35%	23.23%	22.88%	23.42%	23.13%	23.10%	24.32%	24.31%	22.58%	28.02%	21.06%	26.62%	32.29%	27.55%	24.20%	22.03%	21.19%	24.05%	34.95%	40.53%	22.46%	24.94%	20.33%	23.81%	22.85%	25.18%	29.49%	25.33%	28.27%	39.55%	31.17%	28.99%	44.38%	63.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	222	9	6	7	9	7	8	8	15	5	4	5	6	5	6	2	7	11	1	7	5	5	10	5	6	8	5	10	5	5	8	7	5	8	2	0					
		0.63%	0.71%	0.83%	0.73%	0.87%	0.70%	0.82%	0.72%	1.27%	0.42%	0.35%	0.55%	0.71%	0.58%	0.59%	0.19%	0.63%	0.98%	0.12%	0.80%	0.33%	0.43%	0.88%	0.57%	0.58%	0.76%	0.51%	1.18%	0.36%	0.51%	0.70%	0.58%	0.37%	0.85%	1.25%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
