Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Кировская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1980	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	461	15	11	12	16	17	10	21	19	17	17	18	12	11	16	14	15	12	6	11	27	10	13	11	12	21	11	14	14	15	16	10	10	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	498	47	79	14	8	14	12	9	36	11	8	10	10	11	11	9	11	8	9	14	12	13	8	11	15	9	10	13	8	18	18	3	21	8					
14	Число погашенных неиспользованных открепительных удостоверений	1519	45	49	48	44	43	50	39	41	43	43	42	48	49	44	46	45	48	54	49	33	50	47	49	48	39	49	46	46	45	44	50	50	53					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	828	39	22	39	22	28	32	24	25	37	31	21	27	19	27	25	24	33	24	32	36	34	27	10	29	27	16	12	33	11	21	10	14	17					
		2.36%	3.43%	2.58%	3.78%	1.90%	2.55%	2.89%	1.90%	2.03%	2.87%	2.48%	2.14%	2.84%	1.99%	2.87%	2.38%	1.89%	2.89%	2.54%	3.21%	2.99%	2.90%	2.30%	1.14%	2.77%	2.63%	1.63%	1.36%	3.06%	1.07%	2.36%	1.07%	1.29%	1.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	395	10	11	7	11	9	10	18	18	12	16	9	12	9	10	18	13	22	12	1	21	21	13	5	15	7	7	13	15	16	5	10	7	12					
		1.13%	0.88%	1.29%	0.68%	0.95%	0.82%	0.90%	1.43%	1.46%	0.93%	1.28%	0.92%	1.26%	0.95%	1.06%	1.71%	1.02%	1.92%	1.27%	0.10%	1.75%	1.79%	1.11%	0.57%	1.43%	0.68%	0.71%	1.48%	1.39%	1.56%	0.56%	1.07%	0.65%	1.16%					
20	3.Политическая партия «Демократическая партия России»	41	2	2	2	1	2	0	3	1	2	1	0	0	0	0	2	1	1	3	2	0	1	0	2	0	1	1	1	3	2	2	1	0	2					
		0.12%	0.18%	0.23%	0.19%	0.09%	0.18%	0.00%	0.24%	0.08%	0.15%	0.08%	0.00%	0.00%	0.00%	0.00%	0.19%	0.08%	0.09%	0.32%	0.20%	0.00%	0.09%	0.00%	0.23%	0.00%	0.10%	0.10%	0.11%	0.28%	0.19%	0.22%	0.11%	0.00%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5769	183	132	191	190	168	159	222	226	224	246	142	190	162	149	163	226	165	175	178	164	179	172	153	160	153	139	129	168	166	153	125	246	171					
		16.45%	16.08%	15.46%	18.51%	16.39%	15.27%	14.36%	17.58%	18.37%	17.35%	19.70%	14.45%	19.96%	17.03%	15.85%	15.52%	17.77%	14.44%	18.50%	17.87%	13.63%	15.27%	14.66%	17.43%	15.28%	14.93%	14.14%	14.64%	15.58%	16.18%	17.21%	13.41%	22.69%	16.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	245	3	6	5	11	12	9	4	6	11	8	8	4	2	4	6	12	9	5	7	16	11	12	3	8	5	10	12	3	8	4	11	3	7					
		0.70%	0.26%	0.70%	0.48%	0.95%	1.09%	0.81%	0.32%	0.49%	0.85%	0.64%	0.81%	0.42%	0.21%	0.43%	0.57%	0.94%	0.79%	0.53%	0.70%	1.33%	0.94%	1.02%	0.34%	0.76%	0.49%	1.02%	1.36%	0.28%	0.78%	0.45%	1.18%	0.28%	0.68%					
23	6.Политическая партия «Партия социальной справедливости»	72	3	1	0	2	2	2	1	5	4	1	1	2	2	0	1	5	5	2	1	2	3	1	2	2	2	0	2	4	1	4	4	5	0					
		0.21%	0.26%	0.12%	0.00%	0.17%	0.18%	0.18%	0.08%	0.41%	0.31%	0.08%	0.10%	0.21%	0.21%	0.00%	0.10%	0.39%	0.44%	0.21%	0.10%	0.17%	0.26%	0.09%	0.23%	0.19%	0.20%	0.00%	0.23%	0.37%	0.10%	0.45%	0.43%	0.46%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3261	102	77	75	95	96	106	116	103	116	104	86	86	109	71	88	105	89	73	84	119	123	128	77	129	86	94	84	93	103	85	106	115	138					
		9.30%	8.96%	9.02%	7.27%	8.20%	8.73%	9.58%	9.18%	8.37%	8.99%	8.33%	8.75%	9.03%	11.46%	7.55%	8.38%	8.25%	7.79%	7.72%	8.43%	9.89%	10.49%	10.91%	8.77%	12.32%	8.39%	9.56%	9.53%	8.63%	10.04%	9.56%	11.37%	10.61%	13.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5105	174	122	225	219	233	182	186	202	163	234	154	138	136	133	120	196	156	143	133	125	179	131	117	133	166	159	133	154	153	135	69	116	86					
		14.56%	15.29%	14.29%	21.80%	18.90%	21.18%	16.44%	14.73%	16.42%	12.63%	18.73%	15.67%	14.50%	14.30%	14.15%	11.43%	15.41%	13.65%	15.12%	13.35%	10.39%	15.27%	11.17%	13.33%	12.70%	16.20%	16.17%	15.10%	14.29%	14.91%	15.19%	7.40%	10.70%	8.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	263	7	6	11	10	6	8	5	11	11	7	5	6	8	3	7	20	5	8	4	9	9	12	8	10	12	6	5	7	5	3	9	16	4					
		0.75%	0.62%	0.70%	1.07%	0.86%	0.55%	0.72%	0.40%	0.89%	0.85%	0.56%	0.51%	0.63%	0.84%	0.32%	0.67%	1.57%	0.44%	0.85%	0.40%	0.75%	0.77%	1.02%	0.91%	0.96%	1.17%	0.61%	0.57%	0.65%	0.49%	0.34%	0.97%	1.48%	0.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18168	581	451	455	560	514	568	648	607	678	574	532	464	476	523	590	642	630	475	526	686	578	629	480	538	546	519	465	566	532	446	563	541	585					
		51.81%	51.05%	52.81%	44.09%	48.32%	46.73%	51.31%	51.31%	49.35%	52.52%	45.96%	54.12%	48.74%	50.05%	55.64%	56.19%	50.47%	55.12%	50.21%	52.81%	57.02%	49.32%	53.62%	54.67%	51.38%	53.27%	52.80%	52.78%	52.50%	51.85%	50.17%	60.41%	49.91%	56.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	646	27	17	19	25	24	19	23	19	23	21	17	18	21	18	17	17	15	13	23	21	29	36	14	19	17	20	19	21	16	25	18	9	6					
		1.84%	2.37%	1.99%	1.84%	2.16%	2.18%	1.72%	1.82%	1.54%	1.78%	1.68%	1.73%	1.89%	2.21%	1.91%	1.62%	1.34%	1.31%	1.37%	2.31%	1.75%	2.47%	3.07%	1.59%	1.81%	1.66%	2.03%	2.16%	1.95%	1.56%	2.81%	1.93%	0.83%	0.58%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
