Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Селижаровская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871					
		0.36%	0.15%	0.35%	0.00%	0.30%	1.07%	0.87%	0.43%	0.00%	0.00%	0.83%	1.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.28%	0.00%	1.49%	1.77%	0.00%	0.43%	0.00%	0.55%	0.38%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
