Выборы Президента Российской Федерации																																																		
																																																		
"Наименование Избирательной комиссии:    Волгоград, Советская"																																																		
																																																		
Итоги голосования 																																																		
																																																		
		Сумма	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503					
		2.03%	1.69%	1.29%	1.03%	1.42%	1.42%	2.42%	1.69%	2.27%	2.14%	2.24%	8.36%	2.35%	2.76%	0.68%	2.39%	0.87%	1.65%	1.46%	1.80%	1.26%	1.98%	2.20%	1.90%	3.20%	1.99%	1.79%	2.28%	1.78%	1.91%	2.77%	1.81%	1.31%	2.85%	2.25%	1.81%	2.23%	1.76%	2.18%	1.88%	3.23%	2.13%	1.13%	4.21%					
20	. Миронов Сергей Михайлович	347	22	7	23	11	16	4	14	16	6	2	12	7	14	4	6	8	5	9	12	4	2	10	8	7	4	11	3	9	12	4	5	10	5	6	5	13	19	1	3	1	5	0	2					
		0.82%	1.62%	0.56%	1.69%	0.86%	1.26%	1.08%	1.03%	1.14%	0.43%	0.41%	1.43%	0.45%	3.51%	0.54%	0.60%	0.87%	0.46%	0.60%	0.90%	0.63%	0.79%	1.05%	0.63%	0.56%	0.36%	0.86%	0.46%	0.80%	1.04%	0.58%	0.43%	0.93%	0.55%	0.54%	0.38%	0.97%	1.16%	0.16%	0.62%	0.54%	1.18%	0.00%	0.56%					
21	. Путин Владимир Владимирович	27442	822	782	860	792	833	273	908	930	936	293	503	1061	234	493	630	615	754	945	856	402	177	610	839	828	699	801	431	773	768	458	783	692	555	731	870	821	1136	500	297	141	252	118	240					
		65.14%	60.57%	62.91%	63.14%	62.26%	65.75%	73.39%	66.72%	66.10%	66.76%	59.67%	60.10%	67.49%	58.65%	67.17%	62.75%	66.92%	68.92%	62.58%	64.02%	63.41%	70.24%	63.94%	66.27%	66.19%	63.26%	62.33%	65.60%	68.71%	66.72%	66.86%	67.56%	64.55%	60.86%	65.92%	65.76%	61.09%	69.10%	78.00%	61.88%	75.81%	59.72%	66.67%	67.42%					
22	. Хакамада Ирина Муцуовна	2100	102	74	64	67	99	10	57	82	68	26	52	67	8	28	53	48	50	92	64	27	7	38	90	61	55	78	26	26	51	75	41	53	32	44	55	56	109	10	27	4	9	5	10					
		4.98%	7.52%	5.95%	4.70%	5.27%	7.81%	2.69%	4.19%	5.83%	4.85%	5.30%	6.21%	4.26%	2.01%	3.81%	5.28%	5.22%	4.57%	6.09%	4.79%	4.26%	2.78%	3.98%	7.11%	4.88%	4.98%	6.07%	3.96%	2.31%	4.43%	10.95%	3.54%	4.94%	3.51%	3.97%	4.16%	4.17%	6.63%	1.56%	5.62%	2.15%	2.13%	2.82%	2.81%					
23	. Харитонов Николай Михайлович	7135	230	236	270	253	179	51	170	185	207	106	97	224	75	134	193	144	138	278	259	132	37	195	175	194	217	248	118	199	189	56	175	206	217	210	271	293	167	75	93	24	110	37	68					
		16.94%	16.95%	18.99%	19.82%	19.89%	14.13%	13.71%	12.49%	13.15%	14.76%	21.59%	11.59%	14.25%	18.80%	18.26%	19.22%	15.67%	12.61%	18.41%	19.37%	20.82%	14.68%	20.44%	13.82%	15.51%	19.64%	19.30%	17.96%	17.69%	16.42%	8.18%	15.10%	19.22%	23.79%	18.94%	20.48%	21.80%	10.16%	11.70%	19.38%	12.90%	26.07%	20.90%	19.10%					
																																																		
24	Против всех	1823	59	56	55	46	53	8	74	92	76	23	38	90	17	31	38	39	64	67	58	34	6	32	57	49	44	42	28	44	37	45	71	38	29	34	32	56	100	13	17	4	15	5	7					
		4.33%	4.35%	4.51%	4.04%	3.62%	4.18%	2.15%	5.44%	6.54%	5.42%	4.68%	4.54%	5.73%	4.26%	4.22%	3.78%	4.24%	5.85%	4.44%	4.34%	5.36%	2.38%	3.35%	4.50%	3.92%	3.98%	3.27%	4.26%	3.91%	3.21%	6.57%	6.13%	3.54%	3.18%	3.07%	2.42%	4.17%	6.08%	2.03%	3.54%	2.15%	3.55%	2.82%	1.97%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
