Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Верхнехавская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	240	5	5	5	5	15	5	5	5	15	10	10	10	5	5	10	5	5	12	11	5	5	5	8	8	15	8	5	8	5	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	37	4	0	0	0	4	0	0	0	3	4	2	1	0	2	2	0	0	2	1	0	0	0	0	3	4	0	0	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	2	1	4	2	3	2	1	0	1	1	2	0	4	0	8	4	0	2	6	0	3	0	0	1	2	0	1	0	0	4					
14	Число погашенных открепительных удостоверений	203	1	5	5	5	11	5	5	5	12	6	8	9	5	3	8	5	5	10	10	5	5	5	8	5	11	8	5	8	5	15					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	167	3	8	0	6	10	7	1	6	6	7	3	4	3	1	3	1	6	11	3	5	2	1	12	9	11	8	4	7	4	15					
		1.67%	1.0%	2.38%	0.0%	1.98%	1.58%	2.38%	1.42%	2.92%	0.58%	1.05%	0.55%	1.15%	4.0%	0.76%	1.13%	1.29%	2.76%	3.26%	0.99%	2.03%	0.88%	1.17%	2.83%	2.60%	2.14%	3.68%	4.70%	2.70%	7.54%	1.30%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	351	6	16	26	21	10	14	0	2	32	24	17	8	1	2	35	0	5	15	2	3	6	1	25	16	17	14	5	1	2	25					
		3.52%	2.0%	4.76%	10.61%	6.93%	1.58%	4.77%	0.0%	0.97%	3.11%	3.61%	3.16%	2.31%	1.33%	1.53%	13.25%	0.0%	2.30%	4.45%	0.66%	1.21%	2.65%	1.17%	5.91%	4.62%	3.30%	6.45%	5.88%	0.38%	3.77%	2.17%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	224	9	8	4	16	16	3	1	5	13	16	2	8	2	3	6	4	2	8	19	8	3	5	6	9	6	2	1	6	1	32					
		2.24%	3.0%	2.38%	1.63%	5.28%	2.54%	1.02%	1.42%	2.43%	1.26%	2.41%	0.37%	2.31%	2.66%	2.30%	2.27%	5.19%	0.92%	2.37%	6.29%	3.25%	1.32%	5.88%	1.41%	2.60%	1.16%	0.92%	1.17%	2.31%	1.88%	2.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	142	2	3	1	6	16	5	0	2	7	24	5	6	0	1	3	0	4	2	7	0	1	0	7	7	7	6	1	0	0	19					
		1.42%	0.66%	0.89%	0.40%	1.98%	2.54%	1.70%	0.0%	0.97%	0.68%	3.61%	0.93%	1.73%	0.0%	0.76%	1.13%	0.0%	1.84%	0.59%	2.31%	0.0%	0.44%	0.0%	1.65%	2.02%	1.36%	2.76%	1.17%	0.0%	0.0%	1.64%					
22	"5. ""За Русь Святую"""	71	1	5	0	2	3	5	0	1	8	7	3	3	1	2	0	0	3	1	6	1	0	0	0	2	0	7	1	2	0	7					
		0.71%	0.33%	1.48%	0.0%	0.66%	0.47%	1.70%	0.0%	0.48%	0.77%	1.05%	0.55%	0.86%	1.33%	1.53%	0.0%	0.0%	1.38%	0.29%	1.98%	0.40%	0.0%	0.0%	0.0%	0.57%	0.0%	3.22%	1.17%	0.77%	0.0%	0.60%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	0	0	1	0	3	0	0	0	0	1	2	0	1	1	0	2	0	1	1	1	0	1	1	1	2	1	2	0	7					
		0.29%	0.0%	0.0%	0.0%	0.33%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.18%	0.57%	0.0%	0.76%	0.37%	0.0%	0.92%	0.0%	0.33%	0.40%	0.44%	0.0%	0.23%	0.28%	0.19%	0.92%	1.17%	0.77%	0.0%	0.60%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	1	1	0	1	3	0	0	4	9	7	8	4	0	1	1	0	1	1	1	0	2	0	1	2	2	0	0	0	1	7					
		0.58%	0.33%	0.29%	0.0%	0.33%	0.47%	0.0%	0.0%	1.95%	0.87%	1.05%	1.48%	1.15%	0.0%	0.76%	0.37%	0.0%	0.46%	0.29%	0.33%	0.0%	0.88%	0.0%	0.23%	0.57%	0.38%	0.0%	0.0%	0.0%	1.88%	0.60%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	2	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	3	0	3	1	0	0	0	0					
		0.17%	0.0%	0.0%	0.81%	0.33%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	1.17%	0.70%	0.0%	0.58%	0.46%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	1	2	0	0	1	0	2	2	2	1	0	0	0	0	0	2	1	1	1	1	0	0	1	1	0	0	0	0	2					
		0.21%	0.0%	0.29%	0.81%	0.0%	0.0%	0.34%	0.0%	0.97%	0.19%	0.30%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.29%	0.33%	0.40%	0.44%	0.0%	0.0%	0.28%	0.19%	0.0%	0.0%	0.0%	0.0%	0.17%					
27	"10. ""Аграрная партия России"""	399	15	14	8	13	16	10	1	13	45	18	18	13	5	10	5	0	6	24	11	19	7	6	11	22	32	16	0	13	1	27					
		4.00%	5.0%	4.16%	3.26%	4.29%	2.54%	3.41%	1.42%	6.34%	4.37%	2.71%	3.35%	3.75%	6.66%	7.69%	1.89%	0.0%	2.76%	7.12%	3.64%	7.72%	3.09%	7.05%	2.60%	6.35%	6.22%	7.37%	0.0%	5.01%	1.88%	2.34%					
28	"11. ""Истинные патриоты России"""	27	0	5	2	0	0	1	6	0	2	0	0	0	1	0	1	1	0	0	0	0	2	1	1	0	0	3	0	0	0	1					
		0.27%	0.0%	1.48%	0.81%	0.0%	0.0%	0.34%	8.57%	0.0%	0.19%	0.0%	0.0%	0.0%	1.33%	0.0%	0.37%	1.29%	0.0%	0.0%	0.0%	0.0%	0.88%	1.17%	0.23%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	102	2	1	3	1	5	7	1	2	14	6	14	6	0	0	7	0	1	1	2	1	0	0	1	4	8	2	0	1	1	11					
		1.02%	0.66%	0.29%	1.22%	0.33%	0.79%	2.38%	1.42%	0.97%	1.36%	0.90%	2.60%	1.73%	0.0%	0.0%	2.65%	0.0%	0.46%	0.29%	0.66%	0.40%	0.0%	0.0%	0.23%	1.15%	1.55%	0.92%	0.0%	0.38%	1.88%	0.95%					
30	"13. ""Демократическая партия России"""	20	0	1	3	0	2	2	0	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	1	2					
		0.20%	0.0%	0.29%	1.22%	0.0%	0.31%	0.68%	0.0%	0.0%	0.09%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.44%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.77%	1.88%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	0	0	0	2	0	1	6	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	1	3	0	0	0	3					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.42%	2.92%	0.09%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.40%	0.0%	0.0%	0.0%	0.86%	0.19%	1.38%	0.0%	0.0%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	16	1	0	0	0	1	2	0	0	1	1	1	0	0	1	2	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1					
		0.16%	0.33%	0.0%	0.0%	0.0%	0.15%	0.68%	0.0%	0.0%	0.09%	0.15%	0.18%	0.0%	0.0%	0.76%	0.75%	0.0%	0.46%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.28%	0.0%	0.46%	0.0%	0.38%	0.0%	0.08%					
33	"16. ""Родина"" (народно-патриотический союз)"""	980	14	22	14	23	97	27	7	7	105	70	49	40	3	10	20	9	5	23	49	19	22	5	21	21	65	15	7	18	1	192					
		9.83%	4.66%	6.54%	5.71%	7.59%	15.42%	9.21%	9.99%	3.41%	10.21%	10.55%	9.12%	11.56%	4.0%	7.69%	7.57%	11.68%	2.30%	6.82%	16.22%	7.72%	9.73%	5.88%	4.96%	6.06%	12.64%	6.91%	8.23%	6.94%	1.88%	16.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	2	0	1	0	1	2	0	0	2	2	0	2	0	0	1	0	0	1	0	2	2	0	0	0	1	1	0	1	1	3					
		0.25%	0.66%	0.0%	0.40%	0.0%	0.15%	0.68%	0.0%	0.0%	0.19%	0.30%	0.0%	0.57%	0.0%	0.0%	0.37%	0.0%	0.0%	0.29%	0.0%	0.81%	0.88%	0.0%	0.0%	0.0%	0.19%	0.46%	0.0%	0.38%	1.88%	0.26%					
35	"18. ""ЛДПР"""	1278	49	38	23	47	95	39	17	25	133	64	76	41	14	22	49	12	23	71	35	14	33	12	48	30	38	29	1	27	5	168					
		12.82%	16.33%	11.30%	9.38%	15.51%	15.10%	13.31%	24.28%	12.19%	12.93%	9.65%	14.15%	11.84%	18.66%	16.92%	18.56%	15.58%	10.59%	21.06%	11.58%	5.69%	14.60%	14.11%	11.34%	8.67%	7.39%	13.36%	1.17%	10.42%	9.43%	14.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	220	7	2	4	2	8	4	1	3	28	36	16	9	1	5	1	2	3	5	7	10	7	1	3	11	9	3	0	3	1	28					
		2.20%	2.33%	0.59%	1.63%	0.66%	1.27%	1.36%	1.42%	1.46%	2.72%	5.42%	2.97%	2.60%	1.33%	3.84%	0.37%	2.59%	1.38%	1.48%	2.31%	4.06%	3.09%	1.17%	0.70%	3.17%	1.75%	1.38%	0.0%	1.15%	1.88%	2.43%					
37	"20. ""Политическая партия ""Единая Россия"""	2727	143	105	58	81	197	50	16	54	265	143	85	83	25	30	83	22	51	87	62	84	41	37	160	112	140	50	48	94	17	304					
		27.37%	47.66%	31.25%	23.67%	26.73%	31.31%	17.06%	22.85%	26.34%	25.77%	21.56%	15.82%	23.98%	33.33%	23.07%	31.43%	28.57%	23.50%	25.81%	20.52%	34.14%	18.14%	43.52%	37.82%	32.36%	27.23%	23.04%	56.47%	36.29%	32.07%	26.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	0	8	0	1	0	0	1	3	1	1	1	0	0	1	0	0	2	0	1	2	0	1	3	1	1	3	0	0	1					
		0.32%	0.0%	0.0%	3.26%	0.0%	0.15%	0.0%	0.0%	0.48%	0.29%	0.15%	0.18%	0.28%	0.0%	0.0%	0.37%	0.0%	0.0%	0.59%	0.0%	0.40%	0.88%	0.0%	0.23%	0.86%	0.19%	0.46%	3.52%	0.0%	0.0%	0.08%					
39	"22. ""Развитие предпринимательства"""	95	0	1	4	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	79	0	0	1	3	1	1	0	0	0					
		0.95%	0.0%	0.29%	1.63%	0.0%	0.15%	0.0%	0.0%	0.48%	0.19%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	34.95%	0.0%	0.0%	0.28%	0.58%	0.46%	1.17%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2296	34	76	72	62	97	96	16	62	292	177	185	94	11	33	31	19	84	58	70	66	11	15	105	75	141	36	12	63	11	192					
		23.04%	11.33%	22.61%	29.38%	20.46%	15.42%	32.76%	22.85%	30.24%	28.40%	26.69%	34.45%	27.16%	14.66%	25.38%	11.74%	24.67%	38.70%	17.21%	23.17%	26.82%	4.86%	17.64%	24.82%	21.67%	27.43%	16.58%	14.11%	24.32%	20.75%	16.66%					
																																					
41	Против всех	383	6	18	0	3	26	7	1	7	40	37	35	11	5	5	6	3	9	7	13	3	0	0	12	13	15	5	0	9	1	86					
		3.84%	2.0%	5.35%	0.0%	0.99%	4.13%	2.38%	1.42%	3.41%	3.89%	5.58%	6.51%	3.17%	6.66%	3.84%	2.27%	3.89%	4.14%	2.07%	4.30%	1.21%	0.0%	0.0%	2.83%	3.75%	2.91%	2.30%	0.0%	3.47%	1.88%	7.46%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
