7	Число избирательных бюллетеней в переносных ящиках для голосования	5895	49	104	123	119	81	119	107	73	46	56	105	37	101	66	59	57	32	117	76	46	148	68	59	46	94	53	46	40	106	112	61	100	155	42	53	55	39	55	40	69	35	23	73	61	68	127	60	50	86	75	65	40	51	67	16	90	41	79	103	27	78	145	40	83	116	65	103	68	26	3	20	14	50	59	38	36	16	45	65	38	54	61	92	0	33	72	34	182	8	0									
8	Число бюллетеней в стационарных ящиках для голосования	74581	252	1228	806	153	111	866	1036	925	1313	629	1357	718	871	861	537	992	470	1540	1134	1436	1291	570	1052	1126	1234	1558	1295	1536	1629	1659	1579	1528	994	355	727	623	371	591	744	989	784	848	476	1002	1169	809	1008	391	1360	857	1453	644	542	957	582	811	1144	678	298	206	828	752	819	480	412	524	1010	855	364	135	1638	1983	995	789	906	770	707	868	1205	683	550	632	745	57	67	93	108	404	37	460									
9	Число недействительных избирательных бюллетеней	1031	7	19	18	9	2	13	12	19	21	9	14	11	15	12	13	10	5	12	16	25	21	1	18	31	25	31	24	17	10	33	17	11	10	8	8	0	5	18	5	11	15	9	0	16	5	7	10	7	18	12	17	11	5	14	9	19	14	6	10	3	4	11	13	12	2	6	11	9	6	0	16	26	12	14	18	20	5	11	15	13	9	0	4	0	0	7	2	10	0	2									
10	Число действительных избирательных бюллетеней	79445	294	1313	911	263	190	972	1131	979	1338	676	1448	744	957	915	583	1039	497	1645	1194	1457	1418	637	1093	1141	1303	1580	1317	1559	1725	1738	1623	1617	1139	389	772	678	405	628	779	1047	804	862	549	1047	1232	929	1058	434	1428	920	1501	673	588	1010	589	882	1171	751	391	230	902	886	846	551	526	583	1102	914	384	138	1642	1971	1033	834	926	786	718	902	1255	708	595	693	833	57	100	158	140	576	45	458									
11	Число полученных открепительных  удостоверений	2361	20	30	30	5	5	25	43	25	30	15	45	30	30	25	15	30	15	45	50	35	50	25	25	30	40	50	45	45	40	60	65	50	30	25	30	20	25	15	30	25	20	22	10	25	35	30	32	15	50	35	45	20	20	25	20	30	25	25	0	10	25	35	25	15	10	20	45	25	20	10	45	55	35	25	20	20	20	29	40	20	20	20	15	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2107	14	28	16	5	3	25	43	22	30	14	34	24	27	25	12	29	15	45	43	29	34	20	24	29	40	49	45	44	40	50	64	48	30	9	30	19	19	15	18	25	20	22	10	25	35	24	32	9	49	24	43	14	19	25	20	27	25	15	0	5	17	28	25	12	10	20	27	25	12	10	45	55	35	21	19	18	19	28	40	15	16	20	12	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2061	9	20	6	11	10	29	17	21	42	22	24	25	20	10	5	28	9	14	18	26	14	13	19	19	20	22	19	13	9	22	28	28	19	12	11	11	23	17	17	19	12	18	14	21	40	10	31	29	27	16	39	14	9	17	5	16	47	9	24	13	22	25	23	19	12	12	15	20	5	4	16	15	32	32	13	6	18	6	10	17	13	15	60	0	23	26	28	145	7	290									
14	Число неиспользованных открепительных удостоверений	254	6	2	14	0	2	0	0	3	0	1	11	6	3	0	3	1	0	0	7	6	16	5	1	1	0	1	0	1	0	10	1	2	0	16	0	1	6	0	12	0	0	0	0	0	0	6	0	6	1	11	2	6	1	0	0	3	0	10	0	5	8	7	0	3	0	0	18	0	8	0	0	0	0	4	1	2	1	1	0	5	4	0	3	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	129	0	1	2	0	1	3	2	5	3	0	3	0	3	0	0	0	2	3	1	4	2	2	2	1	4	3	2	4	1	4	4	7	3	1	3	2	2	0	0	3	1	1	0	1	0	0	2	1	0	2	5	0	3	1	1	3	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	2	3	1	2	3	2	1	2	1	0	1	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																					
19	Жириновский Владимир Вольфович	6281	25	77	81	18	14	79	85	85	135	64	137	64	67	61	43	107	30	114	86	107	89	31	89	100	107	132	114	66	132	145	111	77	93	46	52	40	40	66	70	78	66	57	43	102	108	45	101	40	131	85	129	50	61	91	58	90	106	62	12	14	92	81	114	52	43	43	95	73	27	8	107	189	66	47	61	80	52	65	88	49	54	49	47	2	7	20	9	37	4	12									
		7.80%	8.31%	5.78%	8.72%	6.62%	7.29%	8.02%	7.44%	8.52%	9.93%	9.34%	9.37%	8.48%	6.89%	6.58%	7.21%	10.20%	5.98%	6.88%	7.11%	7.22%	6.18%	4.86%	8.01%	8.53%	8.06%	8.19%	8.50%	4.19%	7.61%	8.19%	6.77%	4.73%	8.09%	11.59%	6.67%	5.90%	9.76%	10.22%	8.93%	7.37%	8.06%	6.54%	7.83%	9.60%	8.73%	4.81%	9.46%	9.07%	9.06%	9.12%	8.50%	7.31%	10.29%	8.89%	9.70%	9.99%	8.95%	8.19%	2.99%	6.01%	10.15%	9.03%	13.27%	9.24%	8.14%	7.30%	8.54%	7.91%	6.92%	5.80%	6.45%	9.46%	6.32%	5.54%	6.46%	9.93%	7.19%	7.12%	6.93%	6.80%	8.94%	7.07%	5.62%	3.51%	7.00%	12.12%	6.34%	6.31%	8.89%	2.61%									
20	Зюганов Геннадий Андреевич	18352	41	308	164	51	19	197	310	103	335	148	406	192	220	256	169	241	130	412	227	349	327	139	287	368	388	432	304	250	354	344	325	259	216	95	167	121	90	146	167	271	202	208	111	232	265	220	274	101	401	221	324	183	129	253	176	200	309	185	36	53	192	217	206	108	125	121	298	167	76	26	530	378	237	216	201	181	215	257	411	205	160	157	52	2	22	16	32	111	13	9									
		22.80%	13.62%	23.12%	17.65%	18.75%	9.90%	20.00%	27.12%	10.32%	24.65%	21.61%	27.77%	25.43%	22.63%	27.62%	28.36%	22.97%	25.90%	24.86%	18.76%	23.55%	22.72%	21.79%	25.83%	31.40%	29.22%	26.82%	22.67%	15.86%	20.40%	19.42%	19.82%	15.91%	18.80%	23.93%	21.41%	17.85%	21.95%	22.60%	21.30%	25.61%	24.66%	23.88%	20.22%	21.83%	21.42%	23.50%	25.66%	22.90%	27.73%	23.71%	21.34%	26.75%	21.75%	24.71%	29.43%	22.20%	26.08%	24.44%	8.98%	22.75%	21.19%	24.19%	23.98%	19.18%	23.67%	20.54%	26.77%	18.09%	19.49%	18.84%	31.97%	18.93%	22.68%	25.47%	21.29%	22.46%	29.74%	28.15%	32.36%	28.43%	26.49%	22.66%	6.21%	3.51%	22.00%	9.70%	22.54%	18.94%	28.89%	1.96%									
21	Миронов Сергей Михайлович	2970	15	62	46	11	7	26	42	37	70	26	60	35	52	45	20	40	20	80	31	59	48	17	44	63	46	66	51	24	52	66	56	36	39	9	27	15	17	20	19	36	29	32	21	34	25	28	50	20	56	34	57	30	21	50	21	42	63	33	10	12	21	43	28	16	17	26	38	37	3	6	81	71	48	36	35	36	24	36	40	22	21	18	12	1	7	7	8	22	2	5									
		3.69%	4.98%	4.65%	4.95%	4.04%	3.65%	2.64%	3.67%	3.71%	5.15%	3.80%	4.10%	4.64%	5.35%	4.85%	3.36%	3.81%	3.98%	4.83%	2.56%	3.98%	3.34%	2.66%	3.96%	5.38%	3.46%	4.10%	3.80%	1.52%	2.99%	3.73%	3.41%	2.21%	3.39%	2.27%	3.46%	2.21%	4.15%	3.10%	2.42%	3.40%	3.54%	3.67%	3.83%	3.20%	2.02%	2.99%	4.68%	4.54%	3.87%	3.65%	3.75%	4.39%	3.54%	4.88%	3.51%	4.66%	5.32%	4.36%	2.49%	5.15%	2.32%	4.79%	3.26%	2.84%	3.22%	4.41%	3.41%	4.01%	0.77%	4.35%	4.89%	3.56%	4.59%	4.25%	3.71%	4.47%	3.32%	3.94%	3.15%	3.05%	3.48%	2.60%	1.43%	1.75%	7.00%	4.24%	5.63%	3.75%	4.44%	1.09%									
22	Прохоров Михаил Дмитриевич	4775	13	70	29	9	2	61	57	54	114	48	82	41	59	55	26	62	32	94	66	106	79	11	97	72	88	128	75	37	89	123	132	71	67	20	51	21	28	40	19	96	69	81	31	66	84	55	77	22	92	46	95	59	29	63	29	47	70	47	7	10	47	54	46	34	23	34	46	53	5	12	106	112	119	84	82	44	73	50	87	37	36	1	27	0	2	9	8	33	4	4									
		5.93%	4.32%	5.26%	3.12%	3.31%	1.04%	6.19%	4.99%	5.41%	8.39%	7.01%	5.61%	5.43%	6.07%	5.93%	4.36%	5.91%	6.37%	5.67%	5.45%	7.15%	5.49%	1.72%	8.73%	6.14%	6.63%	7.95%	5.59%	2.35%	5.13%	6.95%	8.05%	4.36%	5.83%	5.04%	6.54%	3.10%	6.83%	6.19%	2.42%	9.07%	8.42%	9.30%	5.65%	6.21%	6.79%	5.88%	7.21%	4.99%	6.36%	4.94%	6.26%	8.63%	4.89%	6.15%	4.85%	5.22%	5.91%	6.21%	1.75%	4.29%	5.19%	6.02%	5.36%	6.04%	4.36%	5.77%	4.13%	5.74%	1.28%	8.70%	6.39%	5.61%	11.39%	9.91%	8.69%	5.46%	10.10%	5.48%	6.85%	5.13%	5.96%	0.14%	3.23%	0.00%	2.00%	5.45%	5.63%	5.63%	8.89%	0.87%									
23	Путин Владимир Владимирович	47067	200	796	591	174	148	609	637	700	684	390	763	412	559	498	325	589	285	945	784	836	875	439	576	538	674	822	773	1182	1098	1060	999	1174	724	219	475	481	230	356	504	566	438	484	343	613	750	581	556	251	748	534	896	351	348	553	305	503	623	424	326	141	550	491	452	341	318	359	625	584	273	86	818	1221	563	451	547	445	354	494	629	395	324	468	695	52	62	106	83	373	22	428									
		58.49%	66.45%	59.76%	63.62%	63.97%	77.08%	61.83%	55.73%	70.14%	50.33%	56.93%	52.19%	54.57%	57.51%	53.72%	54.53%	56.15%	56.77%	57.03%	64.79%	56.41%	60.81%	68.81%	51.85%	45.90%	50.75%	51.02%	57.64%	75.00%	63.29%	59.85%	60.91%	72.11%	63.01%	55.16%	60.90%	70.94%	56.10%	55.11%	64.29%	53.50%	53.48%	55.57%	62.48%	57.67%	60.63%	62.07%	52.06%	56.92%	51.73%	57.30%	59.03%	51.32%	58.68%	54.00%	51.00%	55.83%	52.57%	56.01%	81.30%	60.52%	60.71%	54.74%	52.62%	60.57%	60.23%	60.95%	56.15%	63.27%	70.00%	62.32%	49.34%	61.14%	53.88%	53.18%	57.94%	55.21%	48.96%	54.11%	49.53%	54.79%	53.64%	67.53%	83.03%	91.23%	62.00%	64.24%	58.45%	63.65%	48.89%	93.04%									
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
