Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Красногорская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952					
		0.16%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.27%	0.00%	0.16%	0.00%	0.65%	0.00%	0.00%	0.45%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	1.52%	0.67%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1645	121	5	164	8	20	8	154	8	255	184	37	14	12	77	14	32	8	6	84	11	33	129	20	28	135	4	7	11	3	53					
		18.63%	19.77%	18.52%	19.18%	8.08%	11.11%	10.53%	20.84%	10.26%	20.83%	18.87%	24.18%	12.39%	16.00%	17.34%	10.53%	15.24%	5.88%	8.45%	19.95%	22.45%	18.13%	18.27%	20.41%	14.43%	28.54%	5.56%	5.93%	10.89%	4.55%	35.57%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	7	0	2	0	0	1	2	0	5	5	0	0	0	1	0	0	0	0	1	0	0	5	0	0	1	0	0	0	0	0					
		0.34%	1.14%	0.00%	0.23%	0.00%	0.00%	1.32%	0.27%	0.00%	0.41%	0.51%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.71%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	0	2	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	1	0	1	0	1	0					
		0.15%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.14%	0.00%	0.16%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.74%	0.00%	0.24%	0.00%	0.00%	0.00%	2.04%	0.00%	0.21%	0.00%	0.85%	0.00%	1.52%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	895	47	2	70	16	29	11	68	17	88	71	19	27	19	35	12	31	37	12	55	2	16	63	19	26	41	8	12	12	10	20					
		10.14%	7.68%	7.41%	8.19%	16.16%	16.11%	14.47%	9.20%	21.79%	7.19%	7.28%	12.42%	23.89%	25.33%	7.88%	9.02%	14.76%	27.21%	16.90%	13.06%	4.08%	8.79%	8.92%	19.39%	13.40%	8.67%	11.11%	10.17%	11.88%	15.15%	13.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	800	74	6	43	4	17	5	61	2	128	89	6	5	4	60	6	11	5	4	47	4	7	63	5	23	41	10	23	17	14	16					
		9.06%	12.09%	22.22%	5.03%	4.04%	9.44%	6.58%	8.25%	2.56%	10.46%	9.13%	3.92%	4.42%	5.33%	13.51%	4.51%	5.24%	3.68%	5.63%	11.16%	8.16%	3.85%	8.92%	5.10%	11.86%	8.67%	13.89%	19.49%	16.83%	21.21%	10.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	3	0	2	2	2	0	6	1	9	5	0	1	0	6	0	0	1	0	5	0	2	1	1	0	2	0	0	0	2	0					
		0.58%	0.49%	0.00%	0.23%	2.02%	1.11%	0.00%	0.81%	1.28%	0.74%	0.51%	0.00%	0.88%	0.00%	1.35%	0.00%	0.00%	0.74%	0.00%	1.19%	0.00%	1.10%	0.14%	1.02%	0.00%	0.42%	0.00%	0.00%	0.00%	3.03%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4889	323	14	533	67	105	48	412	47	660	568	85	54	36	242	96	121	80	41	196	32	111	389	39	105	223	46	70	60	34	52					
		55.37%	52.78%	51.85%	62.34%	67.68%	58.33%	63.16%	55.75%	60.26%	53.92%	58.26%	55.56%	47.79%	48.00%	54.50%	72.18%	57.62%	58.82%	57.75%	46.56%	65.31%	60.99%	55.10%	39.80%	54.12%	47.15%	63.89%	59.32%	59.41%	51.52%	34.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	2	0	4	0	1	1	0	0	9	6	0	7	0	4	0	3	0	0	2	0	3	1	0	0	0	0	1	0	1	0					
		0.51%	0.33%	0.00%	0.47%	0.00%	0.56%	1.32%	0.00%	0.00%	0.74%	0.62%	0.00%	6.19%	0.00%	0.90%	0.00%	1.43%	0.00%	0.00%	0.48%	0.00%	1.65%	0.14%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	1.52%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
