Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Кольчугинская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	138	3	0	0	5	5	7	9	4	3	4	4	0	1	1	2	1	8	2	0	5	4	5	4	3	7	3	5	2	3	1	0	3	1	5	1	2	3	5	0	4	1	5	7					
14	Число погашенных открепительных удостоверений	424	19	9	14	16	5	16	19	12	13	13	6	16	15	21	10	21	21	12	19	12	20	17	27	17	4	4	0	2	6	3	2	2	0	2	1	4	3	1	1	6	3	2	8					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	194	3	1	5	4	2	4	7	3	3	8	3	7	1	10	4	6	9	1	3	8	10	3	15	12	7	4	4	2	6	2	0	4	8	1	0	8	2	1	3	2	3	2	3					
		0.79%	0.22%	0.16%	0.64%	0.46%	0.31%	0.58%	0.85%	0.38%	0.41%	0.55%	0.37%	0.83%	0.18%	1.08%	0.61%	0.73%	0.86%	0.15%	0.40%	1.07%	1.35%	0.36%	1.00%	1.23%	1.53%	1.70%	1.40%	1.76%	1.88%	1.13%	0.0%	2.89%	3.43%	1.51%	0.0%	3.60%	0.79%	1.01%	3.70%	0.61%	0.88%	1.76%	0.87%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	582	33	9	29	33	8	9	27	33	24	36	21	33	12	16	17	28	29	20	27	21	15	22	11	20	9	1	4	1	3	2	0	2	2	0	1	2	3	2	6	3	2	1	5					
		2.38%	2.48%	1.47%	3.74%	3.84%	1.27%	1.32%	3.30%	4.26%	3.32%	2.5%	2.65%	3.91%	2.16%	1.72%	2.62%	3.42%	2.79%	3.16%	3.66%	2.81%	2.03%	2.68%	0.73%	2.06%	1.97%	0.42%	1.40%	0.88%	0.94%	1.13%	0.0%	1.44%	0.85%	0.0%	0.98%	0.90%	1.19%	2.02%	7.40%	0.92%	0.58%	0.88%	1.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1497	108	49	61	56	47	48	36	52	43	110	71	67	35	55	44	52	33	33	37	70	49	60	76	46	11	9	13	7	11	3	0	12	9	2	2	11	21	6	4	17	9	0	12					
		6.14%	8.12%	8.03%	7.88%	6.52%	7.48%	7.04%	4.40%	6.72%	5.96%	7.63%	8.98%	7.95%	6.32%	5.94%	6.80%	6.36%	3.17%	5.22%	5.02%	9.39%	6.64%	7.32%	5.10%	4.75%	2.41%	3.82%	4.56%	6.19%	3.45%	1.70%	0.0%	8.69%	3.86%	3.03%	1.96%	4.95%	8.33%	6.06%	4.93%	5.21%	2.65%	0.0%	3.48%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	959	64	23	33	49	31	28	32	36	27	63	40	33	34	40	27	30	51	34	24	35	35	37	38	45	6	7	2	1	4	0	1	6	5	0	2	3	1	4	1	9	6	5	7					
		3.93%	4.81%	3.77%	4.26%	5.71%	4.93%	4.11%	3.91%	4.65%	3.74%	4.37%	5.06%	3.91%	6.14%	4.32%	4.17%	3.67%	4.90%	5.37%	3.26%	4.69%	4.74%	4.51%	2.55%	4.64%	1.31%	2.97%	0.70%	0.88%	1.25%	0.0%	0.91%	4.34%	2.14%	0.0%	1.96%	1.35%	0.39%	4.04%	1.23%	2.76%	1.76%	4.42%	2.03%					
22	"5. ""За Русь Святую"""	172	8	4	6	5	9	3	6	3	5	8	4	3	4	4	7	7	8	3	7	2	5	4	13	13	2	1	3	3	3	1	0	1	0	0	1	3	0	1	1	2	1	0	8					
		0.70%	0.60%	0.65%	0.77%	0.58%	1.43%	0.44%	0.73%	0.38%	0.69%	0.55%	0.50%	0.35%	0.72%	0.43%	1.08%	0.85%	0.76%	0.47%	0.95%	0.26%	0.67%	0.48%	0.87%	1.34%	0.43%	0.42%	1.05%	2.65%	0.94%	0.56%	0.0%	0.72%	0.0%	0.0%	0.98%	1.35%	0.0%	1.01%	1.23%	0.61%	0.29%	0.0%	2.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	79	5	2	2	0	4	1	4	3	2	8	3	2	0	1	1	0	3	4	6	2	0	0	1	5	2	3	2	3	2	0	0	2	1	0	0	0	0	0	0	2	0	1	2					
		0.32%	0.37%	0.32%	0.25%	0.0%	0.63%	0.14%	0.48%	0.38%	0.27%	0.55%	0.37%	0.23%	0.0%	0.10%	0.15%	0.0%	0.28%	0.63%	0.81%	0.26%	0.0%	0.0%	0.06%	0.51%	0.43%	1.27%	0.70%	2.65%	0.62%	0.0%	0.0%	1.44%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.88%	0.58%					
24	"7. ""Новый курс - Автомобильная Россия"""	183	6	7	10	6	7	0	11	2	7	8	5	15	3	8	8	9	5	5	6	4	6	5	12	3	4	1	0	0	3	1	1	1	2	0	1	0	3	0	0	0	3	1	4					
		0.75%	0.45%	1.14%	1.29%	0.69%	1.11%	0.0%	1.34%	0.25%	0.97%	0.55%	0.63%	1.78%	0.54%	0.86%	1.23%	1.10%	0.48%	0.79%	0.81%	0.53%	0.81%	0.61%	0.80%	0.30%	0.87%	0.42%	0.0%	0.0%	0.94%	0.56%	0.91%	0.72%	0.85%	0.0%	0.98%	0.0%	1.19%	0.0%	0.0%	0.0%	0.88%	0.88%	1.16%					
25	"8. ""Народно-республиканская партия России"""	53	0	0	1	2	1	1	1	3	1	6	2	3	0	7	1	2	1	1	1	0	0	0	3	1	0	0	1	0	4	1	1	1	0	0	0	0	0	0	0	2	1	2	2					
		0.21%	0.0%	0.0%	0.12%	0.23%	0.15%	0.14%	0.12%	0.38%	0.13%	0.41%	0.25%	0.35%	0.0%	0.75%	0.15%	0.24%	0.09%	0.15%	0.13%	0.0%	0.0%	0.0%	0.20%	0.10%	0.0%	0.0%	0.35%	0.0%	1.25%	0.56%	0.91%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.29%	1.76%	0.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	222	13	3	10	9	2	6	4	6	8	16	17	15	5	7	6	12	16	5	6	4	3	5	19	8	1	0	4	0	1	1	0	0	0	0	0	1	3	1	0	1	1	0	3					
		0.91%	0.97%	0.49%	1.29%	1.04%	0.31%	0.88%	0.48%	0.77%	1.10%	1.11%	2.15%	1.78%	0.90%	0.75%	0.92%	1.46%	1.53%	0.79%	0.81%	0.53%	0.40%	0.61%	1.27%	0.82%	0.21%	0.0%	1.40%	0.0%	0.31%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	1.19%	1.01%	0.0%	0.30%	0.29%	0.0%	0.87%					
27	"10. ""Аграрная партия России"""	1285	61	36	31	26	17	13	26	21	24	55	28	22	14	24	17	37	38	17	30	41	24	44	93	53	99	31	32	13	65	40	27	10	33	8	26	11	16	6	5	21	24	2	24					
		5.27%	4.58%	5.90%	4.00%	3.03%	2.70%	1.90%	3.17%	2.71%	3.32%	3.81%	3.54%	2.61%	2.53%	2.59%	2.62%	4.52%	3.65%	2.68%	4.07%	5.50%	3.25%	5.37%	6.25%	5.47%	21.75%	13.19%	11.22%	11.50%	20.44%	22.72%	24.77%	7.24%	14.16%	12.12%	25.49%	4.95%	6.34%	6.06%	6.17%	6.44%	7.07%	1.76%	6.97%					
28	"11. ""Истинные патриоты России"""	14	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0					
		0.05%	0.07%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.11%	0.0%	0.0%	0.0%	0.12%	0.09%	0.15%	0.0%	0.0%	0.0%	0.0%	0.06%	0.10%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.72%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.29%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	315	11	2	15	12	12	7	12	7	12	25	5	9	7	13	5	14	19	6	7	17	15	10	10	24	2	4	0	0	1	2	0	0	4	0	3	2	3	1	1	5	6	1	4					
		1.29%	0.82%	0.32%	1.93%	1.39%	1.91%	1.02%	1.46%	0.90%	1.66%	1.73%	0.63%	1.06%	1.26%	1.40%	0.77%	1.71%	1.82%	0.94%	0.95%	2.28%	2.03%	1.22%	0.67%	2.47%	0.43%	1.70%	0.0%	0.0%	0.31%	1.13%	0.0%	0.0%	1.71%	0.0%	2.94%	0.90%	1.19%	1.01%	1.23%	1.53%	1.76%	0.88%	1.16%					
30	"13. ""Демократическая партия России"""	41	4	0	0	1	0	1	1	0	0	3	1	0	1	4	1	0	3	2	0	6	0	0	5	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2					
		0.16%	0.30%	0.0%	0.0%	0.11%	0.0%	0.14%	0.12%	0.0%	0.0%	0.20%	0.12%	0.0%	0.18%	0.43%	0.15%	0.0%	0.28%	0.31%	0.0%	0.80%	0.0%	0.0%	0.33%	0.20%	0.0%	0.0%	0.0%	0.88%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.58%					
31	"14. ""Великая Россия - Евразийский Союз"""	78	2	1	2	2	2	2	5	7	6	3	1	1	2	4	2	3	2	4	0	2	6	0	5	4	0	0	2	1	0	0	1	1	1	0	0	0	1	0	0	0	2	0	1					
		0.31%	0.15%	0.16%	0.25%	0.23%	0.31%	0.29%	0.61%	0.90%	0.83%	0.20%	0.12%	0.11%	0.36%	0.43%	0.30%	0.36%	0.19%	0.63%	0.0%	0.26%	0.81%	0.0%	0.33%	0.41%	0.0%	0.0%	0.70%	0.88%	0.0%	0.0%	0.91%	0.72%	0.42%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.58%	0.0%	0.29%					
32	"15. ""Партия СЛОН"""	33	4	1	2	0	0	1	1	1	1	2	0	4	4	1	0	2	0	1	0	2	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.30%	0.16%	0.25%	0.0%	0.0%	0.14%	0.12%	0.12%	0.13%	0.13%	0.0%	0.47%	0.72%	0.10%	0.0%	0.24%	0.0%	0.15%	0.0%	0.26%	0.0%	0.12%	0.13%	0.10%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3015	174	76	106	142	91	101	121	98	93	211	123	140	77	108	102	103	119	90	121	92	94	99	181	92	17	4	18	7	24	10	3	17	14	8	4	13	19	18	7	18	24	9	27					
		12.36%	13.09%	12.45%	13.69%	16.55%	14.49%	14.83%	14.79%	12.67%	12.89%	14.65%	15.56%	16.62%	13.92%	11.67%	15.76%	12.60%	11.45%	14.24%	16.44%	12.34%	12.75%	12.08%	12.16%	9.50%	3.73%	1.70%	6.31%	6.19%	7.54%	5.68%	2.75%	12.31%	6.00%	12.12%	3.92%	5.85%	7.53%	18.18%	8.64%	5.52%	7.07%	7.96%	7.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	1	2	0	0	0	0	0	1	0	3	1	4	1	1	1	3	1	2	2	3	2	1	3	3	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1					
		0.17%	0.07%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.20%	0.12%	0.47%	0.18%	0.10%	0.15%	0.36%	0.09%	0.31%	0.27%	0.40%	0.27%	0.12%	0.20%	0.30%	0.0%	0.42%	0.35%	0.88%	0.0%	0.0%	0.0%	0.72%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.29%					
35	"18. ""ЛДПР"""	3494	224	85	100	105	98	110	125	110	133	176	90	87	99	141	105	110	182	88	114	96	136	121	166	140	57	31	36	19	50	23	16	13	48	4	11	31	43	11	14	44	61	9	32					
		14.33%	16.85%	13.93%	12.91%	12.23%	15.60%	16.15%	15.28%	14.23%	18.44%	12.22%	11.39%	10.33%	17.90%	15.24%	16.22%	13.46%	17.51%	13.92%	15.48%	12.88%	18.45%	14.77%	11.15%	14.46%	12.52%	13.19%	12.63%	16.81%	15.72%	13.06%	14.67%	9.42%	20.60%	6.06%	10.78%	13.96%	17.06%	11.11%	17.28%	13.49%	17.99%	7.96%	9.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	594	34	16	20	11	18	13	25	22	14	19	17	26	10	25	14	20	29	21	13	19	19	20	48	29	8	3	8	4	6	7	1	3	8	2	4	8	7	5	1	5	6	3	3					
		2.43%	2.55%	2.62%	2.58%	1.28%	2.86%	1.90%	3.05%	2.84%	1.94%	1.31%	2.15%	3.08%	1.80%	2.70%	2.16%	2.44%	2.79%	3.32%	1.76%	2.55%	2.57%	2.44%	3.22%	2.99%	1.75%	1.27%	2.80%	3.53%	1.88%	3.97%	0.91%	2.17%	3.43%	3.03%	3.92%	3.60%	2.77%	5.05%	1.23%	1.53%	1.76%	2.65%	0.87%					
37	"20. ""Политическая партия ""Единая Россия"""	6691	322	171	184	226	133	203	229	210	171	372	201	222	131	283	174	218	280	184	220	190	171	237	473	239	138	83	92	38	84	39	43	38	52	24	24	82	78	16	28	92	131	47	118					
		27.44%	24.22%	28.03%	23.77%	26.34%	21.17%	29.80%	27.99%	27.16%	23.71%	25.83%	25.44%	26.36%	23.68%	30.59%	26.89%	26.68%	26.94%	29.11%	29.89%	25.50%	23.20%	28.93%	31.78%	24.69%	30.32%	35.31%	32.28%	33.62%	26.41%	22.15%	39.44%	27.53%	22.31%	36.36%	23.52%	36.93%	30.95%	16.16%	34.56%	28.22%	38.64%	41.59%	34.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	1	0	0	0	0	0	0	1	2	1	1	2	2	0	1	0	0	0	1	1	1	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0					
		0.09%	0.07%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.13%	0.12%	0.11%	0.36%	0.21%	0.0%	0.12%	0.0%	0.0%	0.0%	0.13%	0.13%	0.12%	0.06%	0.0%	0.0%	0.85%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	1.23%	0.0%	0.0%	0.88%	0.0%					
39	"22. ""Развитие предпринимательства"""	55	4	1	4	0	0	1	2	1	2	6	2	2	0	6	0	1	4	3	1	5	3	0	2	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.22%	0.30%	0.16%	0.51%	0.0%	0.0%	0.14%	0.24%	0.12%	0.27%	0.41%	0.25%	0.23%	0.0%	0.64%	0.0%	0.12%	0.38%	0.47%	0.13%	0.67%	0.40%	0.0%	0.13%	0.0%	0.21%	0.85%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3130	174	77	102	106	93	80	109	100	84	225	110	85	67	107	70	96	115	78	63	78	97	101	222	129	43	29	35	6	40	36	7	13	29	9	13	34	32	22	5	69	48	22	70					
		12.84%	13.09%	12.62%	13.17%	12.35%	14.80%	11.74%	13.32%	12.93%	11.65%	15.62%	13.92%	10.09%	12.11%	11.56%	10.81%	11.75%	11.06%	12.34%	8.55%	10.46%	13.16%	12.33%	14.91%	13.32%	9.45%	12.34%	12.28%	5.30%	12.57%	20.45%	6.42%	9.42%	12.44%	13.63%	12.74%	15.31%	12.69%	22.22%	6.17%	21.16%	14.15%	19.46%	20.34%					
																																																		
41	Против всех	1254	54	29	38	50	44	40	26	42	55	47	36	49	37	42	25	51	75	25	36	30	30	40	72	71	42	12	21	5	5	6	5	11	9	7	10	10	15	1	3	27	6	4	11					
		5.14%	4.06%	4.75%	4.90%	5.82%	7.00%	5.87%	3.17%	5.43%	7.62%	3.26%	4.55%	5.81%	6.69%	4.54%	3.86%	6.24%	7.21%	3.95%	4.89%	4.02%	4.07%	4.88%	4.83%	7.33%	9.23%	5.10%	7.36%	4.42%	1.57%	3.40%	4.58%	7.97%	3.86%	10.60%	9.80%	4.50%	5.95%	1.01%	3.70%	8.28%	1.76%	3.53%	3.19%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
