Выборы Президента Российской Федерации																																		
																																		
"Наименование Избирательной комиссии:    Ярославль, Кировская"																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131					
20	. Миронов Сергей Михайлович	351	8	9	18	8	10	19	20	13	17	11	10	11	12	15	14	14	11	11	17	13	21	20	12	15	7	1	14					
		1.07%	0.93%	0.88%	1.53%	0.62%	0.66%	1.35%	1.39%	1.27%	1.58%	0.95%	1.11%	0.78%	0.87%	0.97%	1.08%	1.08%	1.05%	0.81%	1.21%	1.10%	1.52%	1.41%	0.81%	1.10%	0.85%	0.74%	1.00%					
21	. Путин Владимир Владимирович	21118	525	650	757	829	925	852	878	629	640	751	545	890	835	999	850	832	742	834	907	770	859	878	995	929	586	105	1126					
		64.36%	61.05%	63.48%	64.21%	64.16%	60.98%	60.64%	61.06%	61.43%	59.65%	64.91%	60.62%	62.76%	60.77%	64.37%	65.54%	64.30%	70.73%	61.28%	64.74%	64.92%	61.98%	62.09%	67.18%	68.26%	70.77%	77.78%	80.09%					
22	. Хакамада Ирина Муцуовна	3164	100	145	159	148	182	173	187	129	99	110	93	153	159	140	107	148	52	146	102	90	116	150	91	99	27	4	55					
		9.64%	11.63%	14.16%	13.49%	11.46%	12.00%	12.31%	13.00%	12.60%	9.23%	9.51%	10.34%	10.79%	11.57%	9.02%	8.25%	11.44%	4.96%	10.73%	7.28%	7.59%	8.37%	10.61%	6.14%	7.27%	3.26%	2.96%	3.91%					
23	. Харитонов Николай Михайлович	3543	85	84	104	119	160	140	133	113	150	103	127	149	187	179	151	133	123	170	182	150	176	147	185	128	122	12	31					
		10.80%	9.88%	8.20%	8.82%	9.21%	10.55%	9.96%	9.25%	11.04%	13.98%	8.90%	14.13%	10.51%	13.61%	11.53%	11.64%	10.28%	11.73%	12.49%	12.99%	12.65%	12.70%	10.40%	12.49%	9.40%	14.73%	8.89%	2.20%					
																																		
24	Против всех	1703	45	47	54	77	107	76	92	55	60	69	41	67	65	80	57	66	32	63	72	58	65	79	64	65	22	6	119					
		5.19%	5.23%	4.59%	4.58%	5.96%	7.05%	5.41%	6.40%	5.37%	5.59%	5.96%	4.56%	4.72%	4.73%	5.15%	4.39%	5.10%	3.05%	4.63%	5.14%	4.89%	4.69%	5.59%	4.32%	4.78%	2.66%	4.44%	8.46%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
