Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Ломоносовская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	872	40	26	32	68	11	35	8	51	14	34	19	6	3	47	8	16	30	8	33	39	46	19	27	17	13	15	4	4	27	14	37	33	44	9	2	4	4	25					
		3.79%	5.47%	4.24%	4.15%	4.26%	10.0%	3.57%	3.38%	5.47%	2.99%	4.14%	3.46%	3.97%	2.12%	3.86%	1.98%	4.63%	2.69%	4.02%	3.99%	4.59%	5.51%	3.17%	2.64%	3.36%	2.05%	2.55%	1.58%	7.40%	2.99%	3.53%	5.05%	4.69%	4.28%	1.52%	1.92%	2.28%	6.66%	3.28%					
22	"5. ""За Русь Святую"""	129	2	5	4	4	1	2	0	6	0	9	2	2	0	2	2	2	7	0	1	3	8	4	10	6	2	4	2	1	7	3	8	7	6	1	0	1	0	5					
		0.56%	0.27%	0.81%	0.51%	0.25%	0.90%	0.20%	0.0%	0.64%	0.0%	1.09%	0.36%	1.32%	0.0%	0.16%	0.49%	0.57%	0.62%	0.0%	0.12%	0.35%	0.95%	0.66%	0.97%	1.18%	0.31%	0.68%	0.79%	1.85%	0.77%	0.75%	1.09%	0.99%	0.58%	0.16%	0.0%	0.57%	0.0%	0.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	98	4	3	2	7	0	4	0	2	1	6	1	0	0	4	0	4	4	0	4	0	11	5	6	4	4	2	1	0	2	3	3	1	2	3	0	0	0	5					
		0.42%	0.54%	0.49%	0.25%	0.43%	0.0%	0.40%	0.0%	0.21%	0.21%	0.73%	0.18%	0.0%	0.0%	0.32%	0.0%	1.15%	0.35%	0.0%	0.48%	0.0%	1.31%	0.83%	0.58%	0.79%	0.63%	0.34%	0.39%	0.0%	0.22%	0.75%	0.40%	0.14%	0.19%	0.50%	0.0%	0.0%	0.0%	0.65%					
24	"7. ""Новый курс - Автомобильная Россия"""	286	15	8	8	29	3	4	0	8	24	14	6	1	11	11	2	16	19	17	4	7	5	8	8	0	4	10	1	5	5	2	4	1	6	3	3	0	0	14					
		1.24%	2.05%	1.30%	1.03%	1.81%	2.72%	0.40%	0.0%	0.85%	5.13%	1.70%	1.09%	0.66%	7.80%	0.90%	0.49%	4.63%	1.70%	8.54%	0.48%	0.82%	0.59%	1.33%	0.78%	0.0%	0.63%	1.70%	0.39%	9.25%	0.55%	0.50%	0.54%	0.14%	0.58%	0.50%	2.88%	0.0%	0.0%	1.83%					
25	"8. ""Народно-республиканская партия России"""	39	2	3	1	3	0	1	0	3	0	2	0	0	0	4	0	0	0	0	0	2	1	1	1	0	0	2	1	0	3	0	1	0	3	0	0	0	2	3					
		0.16%	0.27%	0.49%	0.12%	0.18%	0.0%	0.10%	0.0%	0.32%	0.0%	0.24%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.11%	0.16%	0.09%	0.0%	0.0%	0.34%	0.39%	0.0%	0.33%	0.0%	0.13%	0.0%	0.29%	0.0%	0.0%	0.0%	3.33%	0.39%					
26	"9. ""Российская экологическая партия ""Зеленые"""	81	2	2	5	7	0	4	0	5	0	3	4	1	0	4	0	7	3	0	3	4	1	3	7	0	1	2	1	0	0	0	4	1	3	1	0	0	0	3					
		0.35%	0.27%	0.32%	0.64%	0.43%	0.0%	0.40%	0.0%	0.53%	0.0%	0.36%	0.72%	0.66%	0.0%	0.32%	0.0%	2.02%	0.26%	0.0%	0.36%	0.47%	0.11%	0.50%	0.68%	0.0%	0.15%	0.34%	0.39%	0.0%	0.0%	0.0%	0.54%	0.14%	0.29%	0.16%	0.0%	0.0%	0.0%	0.39%					
27	"10. ""Аграрная партия России"""	840	8	18	11	11	3	35	11	30	14	24	24	3	0	28	15	4	43	6	29	21	22	23	66	29	127	36	11	0	28	24	35	18	46	27	3	2	2	3					
		3.65%	1.09%	2.94%	1.42%	0.68%	2.72%	3.57%	4.66%	3.22%	2.99%	2.92%	4.37%	1.98%	0.0%	2.30%	3.72%	1.15%	3.86%	3.01%	3.51%	2.47%	2.63%	3.83%	6.45%	5.74%	20.09%	6.12%	4.36%	0.0%	3.10%	6.06%	4.78%	2.56%	4.47%	4.58%	2.88%	1.14%	3.33%	0.39%					
28	"11. ""Истинные патриоты России"""	39	0	4	0	5	0	0	0	0	2	7	0	1	2	0	2	1	0	0	2	1	0	0	2	0	1	0	0	0	3	0	1	0	0	0	0	0	0	5					
		0.16%	0.0%	0.65%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.42%	0.85%	0.0%	0.66%	1.41%	0.0%	0.49%	0.28%	0.0%	0.0%	0.24%	0.11%	0.0%	0.0%	0.19%	0.0%	0.15%	0.0%	0.0%	0.0%	0.33%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	361	11	3	14	17	2	33	8	18	14	18	7	4	2	12	6	3	19	1	13	12	20	10	18	3	9	15	2	0	11	1	5	12	13	8	2	9	1	5					
		1.57%	1.50%	0.49%	1.81%	1.06%	1.81%	3.37%	3.38%	1.93%	2.99%	2.19%	1.27%	2.64%	1.41%	0.98%	1.48%	0.86%	1.70%	0.50%	1.57%	1.41%	2.39%	1.66%	1.76%	0.59%	1.42%	2.55%	0.79%	0.0%	1.22%	0.25%	0.68%	1.70%	1.26%	1.35%	1.92%	5.14%	1.66%	0.65%					
30	"13. ""Демократическая партия России"""	86	3	1	0	3	0	2	1	2	1	6	1	1	0	1	0	0	1	1	3	3	1	1	0	0	1	5	0	1	5	0	3	1	3	16	0	0	0	19					
		0.37%	0.41%	0.16%	0.0%	0.18%	0.0%	0.20%	0.42%	0.21%	0.21%	0.73%	0.18%	0.66%	0.0%	0.08%	0.0%	0.0%	0.08%	0.50%	0.36%	0.35%	0.11%	0.16%	0.0%	0.0%	0.15%	0.85%	0.0%	1.85%	0.55%	0.0%	0.40%	0.14%	0.29%	2.71%	0.0%	0.0%	0.0%	2.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	0	3	2	9	0	5	0	3	0	0	3	0	0	2	3	3	0	0	3	1	0	2	3	2	1	1	1	0	1	4	0	1	0	1	0	1	0	3					
		0.25%	0.0%	0.49%	0.25%	0.56%	0.0%	0.51%	0.0%	0.32%	0.0%	0.0%	0.54%	0.0%	0.0%	0.16%	0.74%	0.86%	0.0%	0.0%	0.36%	0.11%	0.0%	0.33%	0.29%	0.39%	0.15%	0.17%	0.39%	0.0%	0.11%	1.01%	0.0%	0.14%	0.0%	0.16%	0.0%	0.57%	0.0%	0.39%					
32	"15. ""Партия СЛОН"""	56	1	5	3	4	1	5	1	3	0	6	1	2	1	2	0	2	1	1	5	0	2	0	0	0	0	1	0	0	5	0	1	0	0	1	0	0	0	2					
		0.24%	0.13%	0.81%	0.38%	0.25%	0.90%	0.51%	0.42%	0.32%	0.0%	0.73%	0.18%	1.32%	0.70%	0.16%	0.0%	0.57%	0.08%	0.50%	0.60%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.55%	0.0%	0.13%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.26%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2300	76	62	101	89	7	101	16	123	93	86	47	10	9	145	43	27	117	12	70	84	112	58	98	72	45	72	18	3	47	39	96	93	115	84	6	12	2	10					
		10.00%	10.39%	10.13%	13.11%	5.57%	6.36%	10.31%	6.77%	13.21%	19.91%	10.47%	8.56%	6.62%	6.38%	11.91%	10.66%	7.82%	10.51%	6.03%	8.47%	9.90%	13.42%	9.68%	9.58%	14.25%	7.12%	12.24%	7.14%	5.55%	5.21%	9.84%	13.11%	13.22%	11.18%	14.26%	5.76%	6.85%	3.33%	1.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	4	2	8	2	1	1	3	0	1	2	0	1	1	2	0	1	0	3	1	2	2	1	2	2	3	1	0	2	1	0	0	2	0	0	0	1	4					
		0.25%	0.27%	0.65%	0.25%	0.50%	1.81%	0.10%	0.42%	0.32%	0.0%	0.12%	0.36%	0.0%	0.70%	0.08%	0.49%	0.0%	0.08%	0.0%	0.36%	0.11%	0.23%	0.33%	0.09%	0.39%	0.31%	0.51%	0.39%	0.0%	0.22%	0.25%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	1.66%	0.52%					
35	"18. ""ЛДПР"""	2950	96	73	68	320	23	120	29	92	37	129	69	39	27	112	56	50	129	48	73	94	96	56	115	33	45	60	45	8	137	27	74	79	117	57	11	19	6	281					
		12.83%	13.13%	11.92%	8.83%	20.05%	20.90%	12.25%	12.28%	9.88%	7.92%	15.71%	12.56%	25.82%	19.14%	9.20%	13.89%	14.49%	11.59%	24.12%	8.83%	11.08%	11.51%	9.34%	11.25%	6.53%	7.12%	10.20%	17.85%	14.81%	15.20%	6.81%	10.10%	11.23%	11.38%	9.67%	10.57%	10.85%	10.0%	36.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	663	25	14	31	30	2	28	9	30	8	24	21	3	6	36	27	3	42	3	13	22	18	21	22	6	21	14	12	0	22	16	29	23	34	16	2	5	0	25					
		2.88%	3.41%	2.28%	4.02%	1.87%	1.81%	2.86%	3.81%	3.22%	1.71%	2.92%	3.82%	1.98%	4.25%	2.95%	6.69%	0.86%	3.77%	1.50%	1.57%	2.59%	2.15%	3.50%	2.15%	1.18%	3.32%	2.38%	4.76%	0.0%	2.44%	4.04%	3.96%	3.27%	3.30%	2.71%	1.92%	2.85%	0.0%	3.28%					
37	"20. ""Политическая партия ""Единая Россия"""	8309	250	204	288	629	33	373	91	301	145	277	222	36	45	511	133	90	408	64	326	326	288	268	364	189	240	228	96	19	387	161	215	255	381	238	47	56	26	99					
		36.15%	34.19%	33.33%	37.40%	39.41%	29.99%	38.10%	38.55%	32.33%	31.04%	33.73%	40.43%	23.84%	31.91%	41.98%	33.00%	26.08%	36.65%	32.16%	39.46%	38.44%	34.53%	44.74%	35.61%	37.42%	37.97%	38.77%	38.09%	35.18%	42.95%	40.65%	29.37%	36.27%	37.06%	40.40%	45.19%	32.0%	43.33%	12.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	2	3	3	4	1	2	1	2	0	0	1	0	0	3	2	11	4	0	0	1	1	2	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	2					
		0.23%	0.27%	0.49%	0.38%	0.25%	0.90%	0.20%	0.42%	0.21%	0.0%	0.0%	0.18%	0.0%	0.0%	0.24%	0.49%	3.18%	0.35%	0.0%	0.0%	0.11%	0.11%	0.33%	0.0%	0.0%	0.15%	0.17%	0.39%	0.0%	0.11%	0.0%	0.13%	0.0%	0.09%	0.16%	0.0%	0.57%	1.66%	0.26%					
39	"22. ""Развитие предпринимательства"""	155	8	0	4	11	1	5	2	10	8	5	4	1	1	10	5	2	7	2	6	10	2	0	4	3	0	1	1	0	5	0	10	10	8	2	0	4	0	3					
		0.67%	1.09%	0.0%	0.51%	0.68%	0.90%	0.51%	0.84%	1.07%	1.71%	0.60%	0.72%	0.66%	0.70%	0.82%	1.24%	0.57%	0.62%	1.00%	0.72%	1.17%	0.23%	0.0%	0.39%	0.59%	0.0%	0.17%	0.39%	0.0%	0.55%	0.0%	1.36%	1.42%	0.77%	0.33%	0.0%	2.28%	0.0%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2000	97	84	94	90	3	74	20	92	46	63	45	18	9	116	26	27	99	5	58	73	60	32	112	76	43	48	29	3	63	49	84	71	88	50	12	29	4	8					
		8.70%	13.26%	13.72%	12.20%	5.63%	2.72%	7.55%	8.47%	9.88%	9.85%	7.67%	8.19%	11.92%	6.38%	9.53%	6.45%	7.82%	8.89%	2.51%	7.02%	8.60%	7.19%	5.34%	10.95%	15.04%	6.80%	8.16%	11.50%	5.55%	6.99%	12.37%	11.47%	10.09%	8.56%	8.48%	11.53%	16.57%	6.66%	1.04%					
																																													
41	Против всех	1164	22	32	29	99	11	46	9	49	11	39	15	13	16	36	21	32	56	13	48	42	41	20	61	19	18	16	8	5	34	15	35	28	28	22	3	14	1	157					
		5.06%	3.00%	5.22%	3.76%	6.20%	10.0%	4.69%	3.81%	5.26%	2.35%	4.75%	2.73%	8.60%	11.34%	2.95%	5.21%	9.27%	5.03%	6.53%	5.81%	4.95%	4.91%	3.33%	5.96%	3.76%	2.84%	2.72%	3.17%	9.25%	3.77%	3.78%	4.78%	3.98%	2.72%	3.73%	2.88%	8.0%	1.66%	20.60%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
