Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Ленская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248					
		0.17%	0.91%	0.0%	0.26%	0.0%	0.34%	0.63%	0.33%	0.45%	0.0%	0.0%	0.0%	0.15%	0.26%	0.0%	0.0%	0.51%	0.0%	0.10%	0.0%	0.10%	0.0%	0.0%	0.61%	0.15%	0.0%	0.0%	0.0%	0.25%	0.13%	0.22%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	1	2	0	0	1	4	1	2	0	0	0	6	3	1	1	2	3	6	1	1	4	1	3	1	1	2	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.32%	0.45%	0.33%	0.0%	0.0%	0.34%	0.63%	0.11%	0.30%	0.0%	0.0%	0.0%	0.95%	0.39%	0.47%	0.63%	0.51%	0.53%	0.64%	0.16%	0.10%	0.61%	0.20%	1.84%	0.15%	0.35%	0.45%	0.0%	0.90%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
		0.07%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.20%	0.0%	0.0%	1.22%	0.15%	0.35%	0.0%	0.61%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	1	0	3	2	0	0	2	1	0	0	0	1	1	1	0	0	1	4	0	0	2	1	1	3	0	1	0	4	3	0	2	1	0	0	0	2	0	0	1	0	0					
		0.22%	0.45%	0.0%	0.78%	0.57%	0.0%	0.0%	0.22%	0.15%	0.0%	0.0%	0.0%	0.15%	0.13%	0.47%	0.0%	0.0%	0.17%	0.43%	0.0%	0.0%	0.30%	0.20%	0.61%	0.47%	0.0%	0.22%	0.0%	0.51%	0.40%	0.0%	0.34%	0.49%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.20%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	220	24	9	8	1	4	4	10	3	0	0	1	9	4	2	2	10	7	14	4	8	5	7	4	6	0	1	0	10	8	1	8	4	2	0	0	21	3	0	7	0	9					
		1.30%	10.95%	1.51%	2.09%	0.28%	1.39%	0.63%	1.12%	0.45%	0.0%	0.0%	1.04%	1.43%	0.53%	0.94%	1.27%	2.56%	1.25%	1.51%	0.67%	0.83%	0.77%	1.43%	2.45%	0.95%	0.0%	0.22%	0.0%	1.29%	1.07%	0.22%	1.38%	1.99%	1.13%	0.0%	0.0%	5.17%	2.36%	0.0%	1.41%	0.0%	4.41%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	2	1	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.25%	0.0%	0.10%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.45%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.57%	1.17%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	91	1	5	6	3	1	2	4	7	0	0	0	3	0	2	3	7	3	3	5	3	3	3	0	3	2	3	2	5	4	1	2	0	0	1	0	2	1	0	1	0	0					
		0.53%	0.45%	0.84%	1.57%	0.85%	0.34%	0.31%	0.44%	1.06%	0.0%	0.0%	0.0%	0.47%	0.0%	0.94%	1.91%	1.79%	0.53%	0.32%	0.84%	0.31%	0.46%	0.61%	0.0%	0.47%	0.70%	0.67%	1.23%	0.64%	0.53%	0.22%	0.34%	0.0%	0.0%	1.36%	0.0%	0.49%	0.78%	0.0%	0.20%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	36	1	1	0	1	0	0	2	2	0	0	0	3	0	0	0	1	6	3	3	2	0	3	0	0	0	0	0	1	3	1	1	0	0	0	0	1	1	0	0	0	0					
		0.21%	0.45%	0.16%	0.0%	0.28%	0.0%	0.0%	0.22%	0.30%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.25%	1.07%	0.32%	0.50%	0.20%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.40%	0.22%	0.17%	0.0%	0.0%	0.0%	0.0%	0.24%	0.78%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	2	0	2	0	1	2	1	0	1	0	0	0	1	0	1	1	2	0	7	1	1	0	2	0	3	0	2	2	1	0	0	0	0	0	1	0	0	1	0	2					
		0.21%	0.0%	0.33%	0.0%	0.57%	0.0%	0.15%	0.22%	0.15%	0.0%	0.46%	0.0%	0.0%	0.0%	0.47%	0.0%	0.25%	0.17%	0.21%	0.0%	0.72%	0.15%	0.20%	0.0%	0.31%	0.0%	0.67%	0.0%	0.25%	0.26%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.20%	0.0%	0.98%					
32	"15. ""Партия СЛОН"""	24	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	5	2	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	2	0	2					
		0.14%	0.0%	0.33%	0.0%	0.0%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.89%	0.21%	0.0%	0.10%	0.0%	0.0%	0.0%	0.15%	0.35%	0.22%	0.0%	0.12%	0.13%	0.0%	0.0%	0.0%	0.56%	0.0%	0.93%	0.0%	0.0%	0.0%	0.40%	0.0%	0.98%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1545	18	67	60	42	25	44	56	45	5	13	1	63	75	16	18	34	57	83	66	103	69	54	17	46	37	34	10	62	66	47	49	32	17	2	4	32	2	1	48	2	23					
		9.16%	8.21%	11.27%	15.70%	12.0%	8.71%	7.02%	6.28%	6.85%	7.14%	6.01%	1.04%	10.01%	9.97%	7.54%	11.46%	8.71%	10.21%	8.98%	11.20%	10.74%	10.66%	11.04%	10.42%	7.32%	13.02%	7.67%	6.17%	8.0%	8.89%	10.73%	8.49%	15.92%	9.65%	2.73%	3.73%	7.88%	1.57%	1.17%	9.67%	2.46%	11.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	1	0	1	1	0	1	1	2	0	0	0	3	1	1	0	0	2	1	2	0	2	2	0	1	0	2	2	0	0	2	3	3	1	0	0	2	0	0	1	0	0					
		0.22%	0.45%	0.0%	0.26%	0.28%	0.0%	0.15%	0.11%	0.30%	0.0%	0.0%	0.0%	0.47%	0.13%	0.47%	0.0%	0.0%	0.35%	0.10%	0.33%	0.0%	0.30%	0.40%	0.0%	0.15%	0.0%	0.45%	1.23%	0.0%	0.0%	0.45%	0.51%	1.49%	0.56%	0.0%	0.0%	0.49%	0.0%	0.0%	0.20%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2154	6	88	43	72	69	104	137	86	15	37	7	70	110	33	14	58	53	101	77	90	73	66	9	84	33	51	33	131	113	57	88	11	3	14	10	7	6	1	70	8	16					
		12.77%	2.73%	14.81%	11.25%	20.57%	24.04%	16.61%	15.37%	13.10%	21.42%	17.12%	7.29%	11.12%	14.62%	15.56%	8.91%	14.87%	9.49%	10.93%	13.07%	9.38%	11.28%	13.49%	5.52%	13.37%	11.61%	11.51%	20.37%	16.90%	15.22%	13.01%	15.25%	5.47%	1.70%	19.17%	9.34%	1.72%	4.72%	1.17%	14.11%	9.87%	7.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	5	6	7	11	9	9	9	11	0	1	0	12	8	0	2	4	9	11	5	6	8	10	0	13	1	1	3	5	7	4	6	1	4	0	2	7	2	2	8	1	2					
		1.25%	2.28%	1.01%	1.83%	3.14%	3.13%	1.43%	1.01%	1.67%	0.0%	0.46%	0.0%	1.90%	1.06%	0.0%	1.27%	1.02%	1.61%	1.19%	0.84%	0.62%	1.23%	2.04%	0.0%	2.07%	0.35%	0.22%	1.85%	0.64%	0.94%	0.91%	1.03%	0.49%	2.27%	0.0%	1.86%	1.72%	1.57%	2.35%	1.61%	1.23%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	7537	85	298	173	154	119	345	520	342	30	109	66	248	304	82	57	147	226	410	242	412	268	179	70	266	108	187	64	335	295	166	222	100	110	48	70	172	77	72	242	37	80					
		44.70%	38.81%	50.16%	45.28%	44.0%	41.46%	55.11%	58.36%	52.13%	42.85%	50.46%	68.75%	39.42%	40.42%	38.67%	36.30%	37.69%	40.50%	44.37%	41.08%	42.96%	41.42%	36.60%	42.94%	42.35%	38.02%	42.21%	39.50%	43.22%	39.75%	37.89%	38.47%	49.75%	62.5%	65.75%	65.42%	42.36%	60.62%	84.70%	48.79%	45.67%	39.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	1	0	0	1	0	0	3	3	2	2	0	0	1	0	0	0	2	2	1	1	2	1	0	0	1	0	1	2	1	0	3	0	0	0	1	1	0	0	2	0	1					
		0.20%	0.45%	0.0%	0.0%	0.28%	0.0%	0.0%	0.33%	0.45%	2.85%	0.92%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.35%	0.21%	0.16%	0.10%	0.30%	0.20%	0.0%	0.0%	0.35%	0.0%	0.61%	0.25%	0.13%	0.0%	0.51%	0.0%	0.0%	0.0%	0.93%	0.24%	0.0%	0.0%	0.40%	0.0%	0.49%					
39	"22. ""Развитие предпринимательства"""	30	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	1	0	1	2	1	0	3	0	2	0	1	1	0	4	2	1	0	0	0	0	2	0	0	3	0	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.25%	0.0%	0.10%	0.33%	0.10%	0.0%	0.61%	0.0%	0.31%	0.0%	0.22%	0.61%	0.0%	0.53%	0.45%	0.17%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.60%	0.0%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1272	17	53	26	20	21	40	39	52	6	23	6	71	52	12	21	33	48	68	48	80	46	47	16	32	15	31	13	26	45	36	31	20	13	2	7	68	15	2	33	11	27					
		7.54%	7.76%	8.92%	6.80%	5.71%	7.31%	6.38%	4.37%	7.92%	8.57%	10.64%	6.25%	11.28%	6.91%	5.66%	13.37%	8.46%	8.60%	7.35%	8.14%	8.34%	7.10%	9.61%	9.81%	5.09%	5.28%	6.99%	8.02%	3.35%	6.06%	8.21%	5.37%	9.95%	7.38%	2.73%	6.54%	16.74%	11.81%	2.35%	6.65%	13.58%	13.23%					
																																																
41	Против всех	838	17	18	13	15	11	20	37	28	2	10	5	25	28	13	5	14	25	45	29	58	34	22	11	37	35	30	8	52	48	30	47	5	5	4	7	7	5	1	20	3	9					
		4.97%	7.76%	3.03%	3.40%	4.28%	3.83%	3.19%	4.15%	4.26%	2.85%	4.62%	5.20%	3.97%	3.72%	6.13%	3.18%	3.58%	4.48%	4.87%	4.92%	6.04%	5.25%	4.49%	6.74%	5.89%	12.32%	6.77%	4.93%	6.70%	6.46%	6.84%	8.14%	2.48%	2.84%	5.47%	6.54%	1.72%	3.93%	1.17%	4.03%	3.70%	4.41%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
