Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Похвистневская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401					
18	"1. ""ЕДИНЕНИЕ"""	219	15	8	2	14	1	2	12	1	8	1	4	3	10	4	4	3	2	0	2	4	17	9	13	38	2	13	0	4	8	7	0	5	3					
		1.33%	2.23%	2.46%	1.26%	1.90%	0.68%	0.74%	1.31%	0.28%	1.31%	0.77%	1.64%	2.25%	2.15%	0.55%	0.76%	2.94%	0.16%	0.0%	1.09%	0.94%	1.21%	3.06%	1.82%	2.85%	1.61%	1.25%	0.0%	6.77%	1.38%	1.14%	0.0%	1.06%	0.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	161	5	3	7	11	1	5	3	1	2	2	2	1	7	9	7	4	10	0	2	6	10	1	15	12	4	4	0	0	13	5	0	9	0					
		0.97%	0.74%	0.92%	4.43%	1.49%	0.68%	1.87%	0.32%	0.28%	0.32%	1.55%	0.82%	0.75%	1.51%	1.25%	1.34%	3.92%	0.83%	0.0%	1.09%	1.41%	0.71%	0.34%	2.10%	0.90%	3.22%	0.38%	0.0%	0.0%	2.25%	0.82%	0.0%	1.91%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	339	23	13	6	13	0	3	16	7	15	3	6	3	4	14	18	1	10	8	5	10	37	5	21	26	1	19	2	0	4	10	9	21	6					
		2.06%	3.43%	4.0%	3.79%	1.77%	0.0%	1.12%	1.75%	1.99%	2.46%	2.32%	2.46%	2.25%	0.86%	1.95%	3.45%	0.98%	0.83%	0.87%	2.74%	2.35%	2.65%	1.70%	2.94%	1.95%	0.80%	1.82%	2.06%	0.0%	0.69%	1.64%	5.32%	4.46%	1.59%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	123	4	4	2	2	2	6	3	1	1	2	2	1	1	9	2	1	2	0	2	3	22	1	4	15	0	14	1	0	2	6	2	4	2					
		0.74%	0.59%	1.23%	1.26%	0.27%	1.37%	2.24%	0.32%	0.28%	0.16%	1.55%	0.82%	0.75%	0.21%	1.25%	0.38%	0.98%	0.16%	0.0%	1.09%	0.70%	1.57%	0.34%	0.56%	1.12%	0.0%	1.34%	1.03%	0.0%	0.34%	0.98%	1.18%	0.85%	0.53%					
22	"5. ""За Русь Святую"""	75	5	6	1	0	0	1	5	0	5	0	3	1	1	2	5	0	0	0	1	0	9	2	6	7	0	8	1	0	3	1	0	0	2					
		0.45%	0.74%	1.84%	0.63%	0.0%	0.0%	0.37%	0.54%	0.0%	0.82%	0.0%	1.23%	0.75%	0.21%	0.27%	0.95%	0.0%	0.0%	0.0%	0.54%	0.0%	0.64%	0.68%	0.84%	0.52%	0.0%	0.76%	1.03%	0.0%	0.51%	0.16%	0.0%	0.0%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	0	0	0	0	3	0	2	1	1	0	0	1	1	0	0	0	0	0	2	0	0	1	0	1	0	0	1	2	1	2	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.32%	0.77%	0.41%	0.0%	0.0%	0.13%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.07%	0.0%	0.09%	0.0%	0.0%	0.17%	0.32%	0.59%	0.42%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	57	4	1	1	0	0	0	2	2	3	0	0	0	1	1	1	1	0	0	0	1	8	0	5	8	1	7	0	0	1	2	0	5	2					
		0.34%	0.59%	0.30%	0.63%	0.0%	0.0%	0.0%	0.21%	0.56%	0.49%	0.0%	0.0%	0.0%	0.21%	0.13%	0.19%	0.98%	0.0%	0.0%	0.0%	0.23%	0.57%	0.0%	0.70%	0.60%	0.80%	0.67%	0.0%	0.0%	0.17%	0.32%	0.0%	1.06%	0.53%					
25	"8. ""Народно-республиканская партия России"""	26	2	0	2	2	0	0	7	0	2	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	3	0	0	0	0	1	0					
		0.15%	0.29%	0.0%	1.26%	0.27%	0.0%	0.0%	0.76%	0.0%	0.32%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.23%	0.07%	0.34%	0.0%	0.07%	0.0%	0.09%	3.09%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	1	1	0	1	0	0	0	1	3	2	0	0	3	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	1	2	0	0	1					
		0.13%	0.14%	0.30%	0.0%	0.13%	0.0%	0.0%	0.0%	0.28%	0.49%	1.55%	0.0%	0.0%	0.64%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.14%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.17%	0.32%	0.0%	0.0%	0.26%					
27	"10. ""Аграрная партия России"""	999	86	63	9	22	0	29	95	28	39	6	21	6	28	35	17	3	20	11	12	23	74	27	34	76	6	73	5	2	60	27	13	20	29					
		6.07%	12.83%	19.38%	5.69%	2.99%	0.0%	10.86%	10.39%	7.97%	6.40%	4.65%	8.64%	4.51%	6.04%	4.89%	3.26%	2.94%	1.67%	1.20%	6.59%	5.42%	5.30%	9.18%	4.76%	5.70%	4.83%	7.01%	5.15%	3.38%	10.39%	4.43%	7.69%	4.25%	7.71%					
28	"11. ""Истинные патриоты России"""	108	0	0	1	60	5	0	2	0	0	1	0	1	0	6	3	0	18	6	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0					
		0.65%	0.0%	0.0%	0.63%	8.17%	3.44%	0.0%	0.21%	0.0%	0.0%	0.77%	0.0%	0.75%	0.0%	0.83%	0.57%	0.0%	1.51%	0.65%	0.0%	0.0%	0.07%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.59%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	7	3	2	4	0	0	6	0	6	4	1	3	3	0	0	0	1	0	2	3	6	3	5	8	1	25	0	0	2	6	0	3	8					
		0.68%	1.04%	0.92%	1.26%	0.54%	0.0%	0.0%	0.65%	0.0%	0.98%	3.10%	0.41%	2.25%	0.64%	0.0%	0.0%	0.0%	0.08%	0.0%	1.09%	0.70%	0.43%	1.02%	0.70%	0.60%	0.80%	2.40%	0.0%	0.0%	0.34%	0.98%	0.0%	0.63%	2.12%					
30	"13. ""Демократическая партия России"""	33	1	2	4	2	0	1	1	2	4	2	0	0	0	1	1	0	0	0	2	2	0	0	0	2	0	2	0	0	1	1	1	0	1					
		0.20%	0.14%	0.61%	2.53%	0.27%	0.0%	0.37%	0.10%	0.56%	0.65%	1.55%	0.0%	0.0%	0.0%	0.13%	0.19%	0.0%	0.0%	0.0%	1.09%	0.47%	0.0%	0.0%	0.0%	0.15%	0.0%	0.19%	0.0%	0.0%	0.17%	0.16%	0.59%	0.0%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	0	0	0	9	0	0	0	2	1	1	0	0	1	1	1	0	3	0	0	4	4	0	2	8	0	2	0	0	1	2	0	0	1					
		0.26%	0.0%	0.0%	0.0%	1.22%	0.0%	0.0%	0.0%	0.56%	0.16%	0.77%	0.0%	0.0%	0.21%	0.13%	0.19%	0.0%	0.25%	0.0%	0.0%	0.94%	0.28%	0.0%	0.28%	0.60%	0.0%	0.19%	0.0%	0.0%	0.17%	0.32%	0.0%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	17	3	1	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	4	1	0	0	0					
		0.10%	0.44%	0.30%	0.0%	0.13%	0.0%	0.37%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.69%	0.16%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	370	23	6	5	21	0	3	31	8	9	3	6	4	5	16	14	6	8	16	5	11	49	4	20	25	0	28	5	0	2	12	1	6	18					
		2.24%	3.43%	1.84%	3.16%	2.86%	0.0%	1.12%	3.39%	2.27%	1.47%	2.32%	2.46%	3.00%	1.07%	2.23%	2.68%	5.88%	0.67%	1.75%	2.74%	2.59%	3.51%	1.36%	2.80%	1.87%	0.0%	2.69%	5.15%	0.0%	0.34%	1.97%	0.59%	1.27%	4.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	3	1	1	7	1	1	0	0	0	5	0	4	0	1	0	0	3	0	0	0	4	0	0	4	2	1	0	0	3	0	0	0	4					
		0.27%	0.44%	0.30%	0.63%	0.95%	0.68%	0.37%	0.0%	0.0%	0.0%	3.87%	0.0%	3.00%	0.0%	0.13%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.30%	1.61%	0.09%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	1.06%					
35	"18. ""ЛДПР"""	1646	120	46	23	56	7	21	85	22	101	14	28	9	59	97	40	8	27	23	19	43	169	26	50	244	16	112	3	2	33	76	9	30	28					
		10.00%	17.91%	14.15%	14.55%	7.62%	4.82%	7.86%	9.29%	6.26%	16.58%	10.85%	11.52%	6.76%	12.74%	13.56%	7.67%	7.84%	2.26%	2.51%	10.43%	10.14%	12.11%	8.84%	7.01%	18.31%	12.90%	10.76%	3.09%	3.38%	5.71%	12.47%	5.32%	6.38%	7.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	220	12	4	2	8	0	5	6	3	4	3	5	4	3	13	2	1	6	18	10	4	28	5	12	14	3	9	1	0	9	13	0	9	4					
		1.33%	1.79%	1.23%	1.26%	1.08%	0.0%	1.87%	0.65%	0.85%	0.65%	2.32%	2.05%	3.00%	0.64%	1.81%	0.38%	0.98%	0.50%	1.96%	5.49%	0.94%	2.00%	1.70%	1.68%	1.05%	2.41%	0.86%	1.03%	0.0%	1.55%	2.13%	0.0%	1.91%	1.06%					
37	"20. ""Политическая партия ""Единая Россия"""	8071	222	78	48	287	104	108	335	226	212	31	116	51	292	356	207	44	888	645	89	212	654	173	435	574	75	459	35	43	328	219	97	267	161					
		49.07%	33.13%	24.0%	30.37%	39.10%	71.72%	40.44%	36.65%	64.38%	34.81%	24.03%	47.73%	38.34%	63.06%	49.79%	39.73%	43.13%	74.49%	70.56%	48.90%	50.0%	46.88%	58.84%	61.00%	43.09%	60.48%	44.13%	36.08%	72.88%	56.84%	35.96%	57.39%	56.80%	42.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	0	1	0	3	1	1	0	1	1	0	2	4	0	6	1	1	0	5	0	1	9	1	3	1	0	7	1	0	2	0	1	0	1					
		0.32%	0.0%	0.30%	0.0%	0.40%	0.68%	0.37%	0.0%	0.28%	0.16%	0.0%	0.82%	3.00%	0.0%	0.83%	0.19%	0.98%	0.0%	0.54%	0.0%	0.23%	0.64%	0.34%	0.42%	0.07%	0.0%	0.67%	1.03%	0.0%	0.34%	0.0%	0.59%	0.0%	0.26%					
39	"22. ""Развитие предпринимательства"""	43	2	1	0	1	1	2	7	1	0	0	1	0	0	1	5	0	0	0	0	3	2	0	6	2	0	3	0	0	0	4	0	0	1					
		0.26%	0.29%	0.30%	0.0%	0.13%	0.68%	0.74%	0.76%	0.28%	0.0%	0.0%	0.41%	0.0%	0.0%	0.13%	0.95%	0.0%	0.0%	0.0%	0.0%	0.70%	0.14%	0.0%	0.84%	0.15%	0.0%	0.28%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2934	97	50	29	180	19	52	258	40	154	30	36	33	40	92	153	22	191	121	25	73	238	22	70	197	4	207	36	7	86	172	32	74	94					
		17.84%	14.47%	15.38%	18.35%	24.52%	13.10%	19.47%	28.22%	11.39%	25.28%	23.25%	14.81%	24.81%	8.63%	12.86%	29.36%	21.56%	16.02%	13.23%	13.73%	17.21%	17.06%	7.48%	9.81%	14.78%	3.22%	19.90%	37.11%	11.86%	14.90%	28.24%	18.93%	15.74%	25.0%					
																																								
41	Против всех	357	14	23	5	15	3	8	9	3	18	4	7	4	1	21	17	1	1	14	6	16	34	10	8	29	8	33	3	1	6	22	2	6	5					
		2.17%	2.08%	7.07%	3.16%	2.04%	2.06%	2.99%	0.98%	0.85%	2.95%	3.10%	2.88%	3.00%	0.21%	2.93%	3.26%	0.98%	0.08%	1.53%	3.29%	3.77%	2.43%	3.40%	1.12%	2.17%	6.45%	3.17%	3.09%	1.69%	1.03%	3.61%	1.18%	1.27%	1.32%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
