Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																													
Дата голосования: 07.12.2003 0:00:00																																																													
																																																													
Наименование Избирательной комиссии:    Алексеевская 																																																													
																																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																													
																																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54					
		0.22%	0.06%	0.06%	0.57%	0.57%	0.14%	0.06%	0.43%	0.33%	0.30%	0.30%	0.25%	0.28%	0.42%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.14%	0.26%	0.0%	0.21%	0.0%	0.44%	0.33%	0.54%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.39%	0.0%	0.20%	0.0%	0.0%	0.0%	0.57%	1.21%	1.32%	0.0%	0.0%	0.56%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	520	23	28	19	46	35	32	24	34	18	36	32	16	14	8	4	2	0	5	4	11	2	0	3	3	8	4	8	8	1	8	10	0	0	1	0	0	6	3	9	4	4	3	3	12	9	2	0	0	6	2	8	0	0	2					
		1.38%	1.58%	1.77%	2.18%	2.65%	2.47%	1.98%	1.49%	1.62%	1.81%	2.16%	2.69%	2.28%	2.94%	2.30%	1.06%	0.56%	0.0%	0.51%	0.94%	1.64%	0.53%	0.0%	0.65%	0.84%	1.19%	1.33%	2.17%	1.65%	0.56%	0.60%	0.90%	0.0%	0.0%	0.21%	0.0%	0.0%	1.11%	2.05%	1.38%	1.78%	0.96%	1.18%	1.06%	1.25%	0.90%	0.45%	0.0%	0.0%	0.66%	0.53%	1.64%	0.0%	0.0%	0.22%					
25	"8. ""Народно-республиканская партия России"""	44	1	1	0	2	0	4	0	2	3	3	0	0	0	1	0	1	0	2	1	2	1	2	1	2	0	0	1	0	0	4	2	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	2					
		0.11%	0.06%	0.06%	0.0%	0.11%	0.0%	0.24%	0.0%	0.09%	0.30%	0.18%	0.0%	0.0%	0.0%	0.28%	0.0%	0.28%	0.0%	0.20%	0.23%	0.29%	0.26%	0.63%	0.21%	0.56%	0.0%	0.0%	0.27%	0.0%	0.0%	0.30%	0.18%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.15%	0.0%	0.0%	0.39%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	75	7	6	5	5	5	5	2	4	4	8	3	2	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0					
		0.19%	0.48%	0.38%	0.57%	0.28%	0.35%	0.30%	0.12%	0.19%	0.40%	0.48%	0.25%	0.28%	0.0%	0.28%	0.26%	0.0%	0.0%	0.0%	0.0%	0.14%	0.26%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	1.73%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	3395	70	72	45	122	86	111	88	124	62	60	59	28	31	21	9	68	42	32	41	204	79	59	32	16	36	58	88	212	27	86	69	37	14	39	39	49	59	7	101	13	32	8	39	97	61	38	12	24	161	34	80	94	26	194					
		9.02%	4.83%	4.56%	5.18%	7.03%	6.06%	6.88%	5.46%	5.94%	6.25%	3.61%	4.96%	3.99%	6.52%	6.05%	2.4%	19.15%	20.58%	3.30%	9.71%	30.58%	20.95%	18.78%	7.03%	4.51%	5.39%	19.33%	23.97%	43.80%	15.16%	6.51%	6.23%	3.63%	12.96%	8.44%	8.17%	31.61%	10.94%	4.79%	15.51%	5.80%	7.71%	3.14%	13.82%	10.11%	6.16%	8.61%	6.15%	13.87%	17.77%	9.04%	16.42%	13.94%	14.77%	22.22%					
28	"11. ""Истинные патриоты России"""	40	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	2	0	1	5	0	0	1	0	0	0	1	5	0	3	0	0	0	0	0	0	1	1	1	0	1	0	2	1	0	0	0	1	0	5	0	1	0	1					
		0.10%	0.0%	0.06%	0.0%	0.05%	0.07%	0.06%	0.0%	0.0%	0.10%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.98%	0.0%	0.23%	0.74%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.27%	1.03%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.68%	0.15%	0.0%	0.24%	0.0%	0.70%	0.10%	0.0%	0.0%	0.0%	0.57%	0.0%	1.32%	0.0%	0.14%	0.0%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	308	12	22	6	16	12	31	18	18	8	9	19	7	12	7	4	4	0	2	0	4	4	3	3	0	0	3	3	0	0	9	8	8	1	3	3	0	6	1	3	0	1	3	2	8	1	1	0	0	8	1	3	4	0	7					
		0.81%	0.82%	1.39%	0.69%	0.92%	0.84%	1.92%	1.11%	0.86%	0.80%	0.54%	1.59%	0.99%	2.52%	2.01%	1.06%	1.12%	0.0%	0.20%	0.0%	0.59%	1.06%	0.95%	0.65%	0.0%	0.0%	1.0%	0.81%	0.0%	0.0%	0.68%	0.72%	0.78%	0.92%	0.64%	0.62%	0.0%	1.11%	0.68%	0.46%	0.0%	0.24%	1.18%	0.70%	0.83%	0.10%	0.22%	0.0%	0.0%	0.88%	0.26%	0.61%	0.59%	0.0%	0.80%					
30	"13. ""Демократическая партия России"""	91	6	2	0	5	7	4	6	8	4	2	3	1	0	2	1	0	0	0	1	2	1	0	0	2	0	1	1	0	0	3	6	0	0	0	1	0	4	0	1	0	0	0	1	0	3	1	2	1	5	0	0	0	1	3					
		0.24%	0.41%	0.12%	0.0%	0.28%	0.49%	0.24%	0.37%	0.38%	0.40%	0.12%	0.25%	0.14%	0.0%	0.57%	0.26%	0.0%	0.0%	0.0%	0.23%	0.29%	0.26%	0.0%	0.0%	0.56%	0.0%	0.33%	0.27%	0.0%	0.0%	0.22%	0.54%	0.0%	0.0%	0.0%	0.20%	0.0%	0.74%	0.0%	0.15%	0.0%	0.0%	0.0%	0.35%	0.0%	0.30%	0.22%	1.02%	0.57%	0.55%	0.0%	0.0%	0.0%	0.56%	0.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	59	0	2	0	0	0	3	2	2	1	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	27	0	0	0	1	0	1	1	0	4	0	0	0	1	0	1	0	1	1	0	0	2	2	1	0					
		0.15%	0.0%	0.12%	0.0%	0.0%	0.0%	0.18%	0.12%	0.09%	0.10%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.53%	0.0%	0.21%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.21%	0.0%	0.64%	0.18%	0.0%	0.61%	0.0%	0.0%	0.0%	0.35%	0.0%	0.10%	0.0%	0.51%	0.57%	0.0%	0.0%	0.41%	0.29%	0.56%	0.0%					
32	"15. ""Партия СЛОН"""	57	0	12	2	1	1	1	3	4	0	2	2	1	0	2	2	0	0	1	0	0	0	0	0	0	2	1	0	0	3	1	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	1	2	1	5	1	0	0					
		0.15%	0.0%	0.76%	0.23%	0.05%	0.07%	0.06%	0.18%	0.19%	0.0%	0.12%	0.16%	0.14%	0.0%	0.57%	0.53%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.33%	0.0%	0.0%	1.68%	0.07%	0.09%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.22%	0.0%	0.57%	0.22%	0.26%	1.02%	0.14%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2637	201	172	102	216	124	185	180	208	113	167	128	81	65	19	45	11	3	10	19	20	7	7	26	10	19	11	8	13	6	84	51	37	0	10	13	3	21	4	18	13	6	17	9	40	11	5	7	2	24	9	17	25	6	29					
		7.01%	13.88%	10.91%	11.75%	12.45%	8.75%	11.46%	11.18%	9.96%	11.39%	10.06%	10.76%	11.55%	13.68%	5.47%	12.0%	3.09%	1.47%	1.03%	4.50%	2.99%	1.85%	2.22%	5.71%	2.82%	2.84%	3.66%	2.17%	2.68%	3.37%	6.36%	4.60%	3.63%	0.0%	2.16%	2.72%	1.93%	3.89%	2.73%	2.76%	5.80%	1.44%	6.69%	3.19%	4.17%	1.11%	1.13%	3.58%	1.15%	2.64%	2.39%	3.49%	3.70%	3.40%	3.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	102	0	7	1	8	2	4	2	7	1	0	2	2	0	2	2	0	0	4	1	2	0	1	2	3	2	2	0	0	0	3	1	0	0	0	0	0	0	1	0	0	2	0	0	2	2	0	1	0	18	2	0	1	0	12					
		0.27%	0.0%	0.44%	0.11%	0.46%	0.14%	0.24%	0.12%	0.33%	0.10%	0.0%	0.16%	0.28%	0.0%	0.57%	0.53%	0.0%	0.0%	0.41%	0.23%	0.29%	0.0%	0.31%	0.43%	0.84%	0.29%	0.66%	0.0%	0.0%	0.0%	0.22%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.48%	0.0%	0.0%	0.20%	0.20%	0.0%	0.51%	0.0%	1.98%	0.53%	0.0%	0.14%	0.0%	1.37%					
35	"18. ""ЛДПР"""	4456	228	224	141	317	186	256	247	242	166	200	179	137	74	44	60	34	17	64	26	29	21	17	46	20	84	27	50	30	25	103	114	129	9	44	48	20	60	11	80	7	49	16	34	115	81	31	5	5	79	26	55	35	27	82					
		11.84%	15.74%	14.21%	16.24%	18.28%	13.12%	15.87%	15.34%	11.59%	16.73%	12.04%	15.05%	19.54%	15.57%	12.68%	16.0%	9.57%	8.33%	6.61%	6.16%	4.34%	5.57%	5.41%	10.10%	5.64%	12.59%	9.0%	13.62%	6.19%	14.04%	7.80%	10.29%	12.65%	8.33%	9.52%	10.06%	12.90%	11.13%	7.53%	12.28%	3.12%	11.80%	6.29%	12.05%	11.99%	8.18%	7.02%	2.56%	2.89%	8.71%	6.91%	11.29%	5.19%	15.34%	9.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	565	35	34	15	24	21	16	35	39	11	45	34	14	13	9	3	1	0	5	4	6	0	2	9	7	6	2	8	5	4	18	14	0	5	7	6	2	10	3	8	2	5	0	4	25	11	4	8	5	0	0	4	8	9	0					
		1.50%	2.41%	2.15%	1.72%	1.38%	1.48%	0.99%	2.17%	1.86%	1.10%	2.71%	2.85%	1.99%	2.73%	2.59%	0.8%	0.28%	0.0%	0.51%	0.94%	0.89%	0.0%	0.63%	1.97%	1.97%	0.89%	0.66%	2.17%	1.03%	2.24%	1.36%	1.26%	0.0%	4.62%	1.51%	1.25%	1.29%	1.85%	2.05%	1.22%	0.89%	1.20%	0.0%	1.41%	2.60%	1.11%	0.90%	4.10%	2.89%	0.0%	0.0%	0.82%	1.18%	5.11%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	15285	388	480	213	492	505	405	434	812	262	645	298	190	132	83	91	189	89	761	220	214	152	115	101	77	389	139	112	122	69	734	622	648	53	276	287	59	269	100	266	130	218	186	118	450	621	257	135	67	348	195	243	389	66	369					
		40.63%	26.79%	30.45%	24.53%	28.37%	35.63%	25.10%	26.95%	38.90%	26.41%	38.85%	25.06%	27.10%	27.78%	23.91%	24.26%	53.23%	43.62%	78.61%	52.13%	32.08%	40.31%	36.62%	22.19%	21.75%	58.32%	46.33%	30.51%	25.20%	38.76%	55.60%	56.18%	63.59%	49.07%	59.74%	60.16%	38.06%	49.90%	68.49%	40.86%	58.03%	52.53%	73.22%	41.84%	46.92%	62.72%	58.27%	69.23%	38.72%	38.41%	51.86%	49.89%	57.71%	37.5%	42.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	2	2	1	3	3	2	3	3	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	2	0	0	1	5	0	0	0	3	0	0	0	3	5	2	1	0	1	4	2	2	1	2	2	1	2	0	0					
		0.18%	0.13%	0.12%	0.11%	0.17%	0.21%	0.12%	0.18%	0.14%	0.10%	0.06%	0.08%	0.14%	0.0%	0.28%	0.26%	0.28%	0.0%	0.10%	0.0%	0.14%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.54%	0.0%	0.0%	0.07%	0.45%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.46%	2.23%	0.48%	0.39%	0.0%	0.10%	0.40%	0.45%	1.02%	0.57%	0.22%	0.53%	0.20%	0.29%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	91	4	2	3	7	3	3	3	9	7	9	5	1	1	2	1	1	3	1	1	1	0	1	1	3	0	0	0	0	1	1	4	0	0	0	1	0	0	1	1	0	2	0	0	1	2	0	0	2	2	0	0	1	0	0					
		0.24%	0.27%	0.12%	0.34%	0.40%	0.21%	0.18%	0.18%	0.43%	0.70%	0.54%	0.42%	0.14%	0.21%	0.57%	0.26%	0.28%	1.47%	0.10%	0.23%	0.14%	0.0%	0.31%	0.21%	0.84%	0.0%	0.0%	0.0%	0.0%	0.56%	0.07%	0.36%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.68%	0.15%	0.0%	0.48%	0.0%	0.0%	0.10%	0.20%	0.0%	0.0%	1.15%	0.22%	0.0%	0.0%	0.14%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5175	242	247	131	252	186	222	238	289	146	219	206	87	68	75	72	24	28	47	69	117	77	80	185	165	61	28	56	41	17	142	101	109	15	54	41	9	41	6	80	27	52	9	41	107	131	75	16	38	145	51	38	79	17	76					
		13.75%	16.71%	15.67%	15.09%	14.53%	13.12%	13.76%	14.78%	13.84%	14.71%	13.19%	17.32%	12.41%	14.31%	21.61%	19.2%	6.76%	13.72%	4.85%	16.35%	17.54%	20.42%	25.47%	40.65%	46.61%	9.14%	9.33%	15.25%	8.47%	9.55%	10.75%	9.12%	10.69%	13.88%	11.68%	8.59%	5.80%	7.60%	4.10%	12.28%	12.05%	12.53%	3.54%	14.53%	11.15%	13.23%	17.00%	8.20%	21.96%	16.00%	13.56%	7.80%	11.72%	9.65%	8.70%					
																																																													
41	Против всех	1379	68	89	50	52	67	96	108	90	39	69	41	43	15	24	21	10	4	13	12	15	16	6	14	26	20	5	11	17	9	38	25	19	1	11	10	1	20	3	19	7	16	3	12	35	12	4	1	3	31	11	12	8	5	22					
		3.66%	4.69%	5.64%	5.76%	2.99%	4.72%	5.95%	6.70%	4.31%	3.93%	4.15%	3.44%	6.13%	3.15%	6.91%	5.6%	2.81%	1.96%	1.34%	2.84%	2.24%	4.24%	1.91%	3.07%	7.34%	2.99%	1.66%	2.99%	3.51%	5.05%	2.87%	2.25%	1.86%	0.92%	2.38%	2.09%	0.64%	3.71%	2.05%	2.91%	3.12%	3.85%	1.18%	4.25%	3.64%	1.21%	0.90%	0.51%	1.73%	3.42%	2.92%	2.46%	1.18%	2.84%	2.52%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
