Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Пильнинская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №2494					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	500	45	25	35	35	15	10	5	5	15	5	10	10	5	5	15	10	5	10	10	5	5	5	5	10	10	5	10	5	5	15	15	15	15	15	15	15	15	5	10	5	5	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	115	37	14	16	32	4	1	0	0	5	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	118	3	0	3	6	4	3	3	5	4	3	4	4	1	2	3	2	1	2	1	3	1	6	3	6	4	0	6	4	1	4	2	3	5	2	3	4	2	2	1	0	0	2					
14	Число погашенных открепительных удостоверений	385	8	11	19	3	11	9	5	5	10	5	10	10	5	5	15	10	5	10	10	3	4	5	5	10	10	5	10	5	5	15	15	14	15	15	14	15	14	5	10	5	5	15					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	409	33	10	19	21	16	6	3	0	25	7	4	10	2	7	22	4	11	3	6	4	5	7	1	2	7	6	2	2	0	13	2	1	5	1	42	47	24	4	1	15	0	9					
		3.22%	3.02%	1.47%	2.00%	1.84%	2.72%	3.07%	2.94%	0.0%	3.99%	8.33%	2.09%	2.57%	3.12%	4.79%	4.11%	1.94%	5.94%	2.06%	1.93%	2.42%	3.04%	4.48%	1.25%	1.31%	3.11%	3.0%	1.03%	2.56%	0.0%	3.35%	1.08%	0.43%	2.0%	0.72%	7.42%	7.70%	5.63%	5.79%	0.46%	6.60%	0.0%	5.55%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	475	45	22	40	57	23	7	6	2	18	8	7	7	5	10	17	5	9	3	6	4	3	1	0	8	4	3	10	3	3	5	3	6	6	7	25	29	19	7	14	18	0	0					
		3.74%	4.12%	3.24%	4.21%	5.00%	3.91%	3.58%	5.88%	3.07%	2.87%	9.52%	3.66%	1.79%	7.81%	6.84%	3.17%	2.42%	4.86%	2.06%	1.93%	2.42%	1.82%	0.64%	0.0%	5.26%	1.77%	1.5%	5.15%	3.84%	4.28%	1.28%	1.63%	2.63%	2.4%	5.10%	4.41%	4.75%	4.46%	10.14%	6.45%	7.92%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	343	27	8	14	21	20	9	3	1	22	3	6	3	5	4	18	8	0	3	9	1	5	3	5	11	9	7	5	4	2	11	5	9	8	5	15	12	15	6	5	5	0	11					
		2.70%	2.47%	1.18%	1.47%	1.84%	3.40%	4.61%	2.94%	1.53%	3.51%	3.57%	3.14%	0.77%	7.81%	2.73%	3.36%	3.88%	0.0%	2.06%	2.90%	0.60%	3.04%	1.92%	6.25%	7.23%	4.0%	3.5%	2.57%	5.12%	2.85%	2.83%	2.71%	3.94%	3.2%	3.64%	2.65%	1.96%	3.52%	8.69%	2.30%	2.20%	0.0%	6.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	167	23	11	6	12	8	0	2	0	6	1	2	0	0	4	6	2	2	1	1	3	5	1	1	3	6	3	4	2	0	6	4	6	1	0	11	6	9	1	6	1	1	0					
		1.31%	2.11%	1.62%	0.63%	1.05%	1.36%	0.0%	1.96%	0.0%	0.95%	1.19%	1.04%	0.0%	0.0%	2.73%	1.12%	0.97%	1.08%	0.68%	0.32%	1.81%	3.04%	0.64%	1.25%	1.97%	2.66%	1.5%	2.06%	2.56%	0.0%	1.54%	2.17%	2.63%	0.4%	0.0%	1.94%	0.98%	2.11%	1.44%	2.76%	0.44%	1.81%	0.0%					
22	"5. ""За Русь Святую"""	130	2	6	8	9	11	3	0	1	7	1	5	4	0	1	4	3	1	3	6	4	1	2	4	4	4	4	1	4	0	4	2	3	8	0	0	3	2	0	1	2	1	1					
		1.02%	0.18%	0.88%	0.84%	0.79%	1.87%	1.53%	0.0%	1.53%	1.11%	1.19%	2.61%	1.02%	0.0%	0.68%	0.74%	1.45%	0.54%	2.06%	1.93%	2.42%	0.60%	1.28%	5.0%	2.63%	1.77%	2.0%	0.51%	5.12%	0.0%	1.03%	1.08%	1.31%	3.2%	0.0%	0.0%	0.49%	0.46%	0.0%	0.46%	0.88%	1.81%	0.61%					
23	"6. ""Объединенная Российская партия ""Русь"""	68	1	4	1	1	2	3	2	0	1	0	0	2	1	0	1	2	3	0	3	0	2	3	2	1	0	0	2	3	1	2	0	0	0	1	4	7	6	0	2	4	1	0					
		0.53%	0.09%	0.59%	0.10%	0.08%	0.34%	1.53%	1.96%	0.0%	0.15%	0.0%	0.0%	0.51%	1.56%	0.0%	0.18%	0.97%	1.62%	0.0%	0.96%	0.0%	1.21%	1.92%	2.5%	0.65%	0.0%	0.0%	1.03%	3.84%	1.42%	0.51%	0.0%	0.0%	0.0%	0.72%	0.70%	1.14%	1.40%	0.0%	0.92%	1.76%	1.81%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	80	10	2	4	10	1	2	0	0	4	0	0	5	0	1	3	1	0	2	2	1	3	0	0	0	1	0	4	0	0	1	0	2	2	1	8	2	4	0	1	1	0	2					
		0.63%	0.91%	0.29%	0.42%	0.87%	0.17%	1.02%	0.0%	0.0%	0.63%	0.0%	0.0%	1.28%	0.0%	0.68%	0.56%	0.48%	0.0%	1.37%	0.64%	0.60%	1.82%	0.0%	0.0%	0.0%	0.44%	0.0%	2.06%	0.0%	0.0%	0.25%	0.0%	0.87%	0.8%	0.72%	1.41%	0.32%	0.93%	0.0%	0.46%	0.44%	0.0%	1.23%					
25	"8. ""Народно-республиканская партия России"""	36	2	0	0	4	0	1	0	0	3	0	1	3	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	1	2	1	1	0	0	0	9	0	0	0	0	1	0					
		0.28%	0.18%	0.0%	0.0%	0.35%	0.0%	0.51%	0.0%	0.0%	0.47%	0.0%	0.52%	0.77%	0.0%	0.0%	0.0%	0.48%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.65%	0.44%	0.0%	0.51%	1.28%	1.42%	0.51%	0.54%	0.43%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	1	4	0	3	0	2	0	0	3	3	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	3	0	0	2	0	3	2	1	0	1	0	1	1					
		0.29%	0.09%	0.59%	0.0%	0.26%	0.0%	1.02%	0.0%	0.0%	0.47%	3.57%	0.0%	0.25%	0.0%	0.0%	0.18%	0.0%	0.0%	0.68%	0.0%	0.0%	0.60%	0.64%	0.0%	0.0%	0.44%	0.0%	0.0%	1.28%	0.0%	0.77%	0.0%	0.0%	0.8%	0.0%	0.53%	0.32%	0.23%	0.0%	0.46%	0.0%	1.81%	0.61%					
27	"10. ""Аграрная партия России"""	1643	61	43	40	59	70	26	26	7	66	4	27	62	5	26	49	41	15	25	102	10	24	21	12	6	26	8	33	23	23	94	28	36	79	52	116	140	54	13	18	22	11	40					
		12.94%	5.59%	6.35%	4.21%	5.17%	11.90%	13.33%	25.49%	10.76%	10.54%	4.76%	14.13%	15.93%	7.81%	17.80%	9.15%	19.90%	8.10%	17.24%	32.90%	6.06%	14.63%	13.46%	15.0%	3.94%	11.55%	4.0%	17.01%	29.48%	32.85%	24.22%	15.21%	15.78%	31.6%	37.95%	20.49%	22.95%	12.67%	18.84%	8.29%	9.69%	20.0%	24.69%					
28	"11. ""Истинные патриоты России"""	64	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	14	24	13	0	2	2	1	0					
		0.50%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.12%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	2.47%	3.93%	3.05%	0.0%	0.92%	0.88%	1.81%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	166	15	11	6	8	9	1	0	1	11	2	1	2	0	2	8	2	7	1	2	1	2	3	1	6	6	3	1	0	0	5	3	1	2	7	10	8	4	1	3	4	1	5					
		1.30%	1.37%	1.62%	0.63%	0.70%	1.53%	0.51%	0.0%	1.53%	1.75%	2.38%	0.52%	0.51%	0.0%	1.36%	1.49%	0.97%	3.78%	0.68%	0.64%	0.60%	1.21%	1.92%	1.25%	3.94%	2.66%	1.5%	0.51%	0.0%	0.0%	1.28%	1.63%	0.43%	0.8%	5.10%	1.76%	1.31%	0.93%	1.44%	1.38%	1.76%	1.81%	3.08%					
30	"13. ""Демократическая партия России"""	48	4	3	3	6	1	3	0	0	2	0	3	0	1	0	1	0	1	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	4	0	2	2	3	0	2	1	0	0					
		0.37%	0.36%	0.44%	0.31%	0.52%	0.17%	1.53%	0.0%	0.0%	0.31%	0.0%	1.57%	0.0%	1.56%	0.0%	0.18%	0.0%	0.54%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.51%	1.28%	0.0%	0.25%	0.0%	0.0%	1.6%	0.0%	0.35%	0.32%	0.70%	0.0%	0.92%	0.44%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	2	2	1	5	1	0	0	0	0	0	1	3	0	0	4	0	0	0	1	0	0	1	0	3	4	0	1	0	0	3	0	1	1	0	4	1	3	0	10	2	0	3					
		0.44%	0.18%	0.29%	0.10%	0.43%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.77%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.64%	0.0%	1.97%	1.77%	0.0%	0.51%	0.0%	0.0%	0.77%	0.0%	0.43%	0.4%	0.0%	0.70%	0.16%	0.70%	0.0%	4.60%	0.88%	0.0%	1.85%					
32	"15. ""Партия СЛОН"""	33	1	3	3	0	3	0	0	0	2	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	5	6	0	0	1	1	1	0					
		0.26%	0.09%	0.44%	0.31%	0.0%	0.51%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.25%	0.0%	0.0%	0.18%	0.0%	0.54%	0.0%	0.32%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.5%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.98%	0.0%	0.0%	0.46%	0.44%	1.81%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	783	102	51	96	81	30	10	2	9	39	1	5	28	2	7	41	7	5	11	13	3	8	9	1	7	9	8	9	3	6	21	21	17	23	5	17	25	15	5	8	16	3	4					
		6.17%	9.35%	7.53%	10.12%	7.11%	5.10%	5.12%	1.96%	13.84%	6.23%	1.19%	2.61%	7.19%	3.12%	4.79%	7.66%	3.39%	2.70%	7.58%	4.19%	1.81%	4.87%	5.76%	1.25%	4.60%	4.0%	4.0%	4.63%	3.84%	8.57%	5.41%	11.41%	7.45%	9.2%	3.64%	3.00%	4.09%	3.52%	7.24%	3.68%	7.04%	5.45%	2.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	3	4	2	3	1	1	1	0	5	0	3	2	0	2	1	3	3	3	2	1	0	1	1	0	4	0	1	0	1	2	1	2	1	2	8	8	0	2	7	0	2	1					
		0.66%	0.27%	0.59%	0.21%	0.26%	0.17%	0.51%	0.98%	0.0%	0.79%	0.0%	1.57%	0.51%	0.0%	1.36%	0.18%	1.45%	1.62%	2.06%	0.64%	0.60%	0.0%	0.64%	1.25%	0.0%	1.77%	0.0%	0.51%	0.0%	1.42%	0.51%	0.54%	0.87%	0.4%	1.45%	1.41%	1.31%	0.0%	2.89%	3.22%	0.0%	3.63%	0.61%					
35	"18. ""ЛДПР"""	1062	122	68	91	149	38	21	2	2	28	13	16	36	10	5	35	33	12	10	24	6	12	22	4	14	31	15	30	7	2	28	15	19	22	16	26	28	12	5	9	11	3	10					
		8.37%	11.19%	10.04%	9.59%	13.08%	6.46%	10.76%	1.96%	3.07%	4.47%	15.47%	8.37%	9.25%	15.62%	3.42%	6.54%	16.01%	6.48%	6.89%	7.74%	3.63%	7.31%	14.10%	5.0%	9.21%	13.77%	7.5%	15.46%	8.97%	2.85%	7.21%	8.15%	8.33%	8.8%	11.67%	4.59%	4.59%	2.81%	7.24%	4.14%	4.84%	5.45%	6.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	628	86	27	74	72	26	6	0	4	21	2	13	9	3	2	22	11	10	5	6	73	6	1	8	13	6	13	3	3	5	16	4	8	11	5	13	21	3	1	4	2	2	8					
		4.94%	7.88%	3.98%	7.80%	6.32%	4.42%	3.07%	0.0%	6.15%	3.35%	2.38%	6.80%	2.31%	4.68%	1.36%	4.11%	5.33%	5.40%	3.44%	1.93%	44.24%	3.65%	0.64%	10.0%	8.55%	2.66%	6.5%	1.54%	3.84%	7.14%	4.12%	2.17%	3.50%	4.4%	3.64%	2.29%	3.44%	0.70%	1.44%	1.84%	0.88%	3.63%	4.93%					
37	"20. ""Политическая партия ""Единая Россия"""	3163	286	195	291	376	124	32	24	17	179	23	34	150	15	65	176	52	67	47	59	9	42	38	16	21	54	67	30	13	3	78	20	50	40	22	98	84	121	8	53	49	5	30					
		24.92%	26.23%	28.80%	30.69%	33.01%	21.08%	16.41%	23.52%	26.15%	28.59%	27.38%	17.80%	38.56%	23.43%	44.52%	32.89%	25.24%	36.21%	32.41%	19.03%	5.45%	25.60%	24.35%	20.0%	13.81%	24.0%	33.5%	15.46%	16.66%	4.28%	20.10%	10.86%	21.92%	16.0%	16.05%	17.31%	13.77%	28.40%	11.59%	24.42%	21.58%	9.09%	18.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	0	3	1	6	1	0	0	0	2	0	3	2	0	1	5	0	1	2	2	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	0	0	1	0					
		0.29%	0.0%	0.44%	0.10%	0.52%	0.17%	0.0%	0.0%	0.0%	0.31%	0.0%	1.57%	0.51%	0.0%	0.68%	0.93%	0.0%	0.54%	1.37%	0.64%	0.0%	0.0%	0.64%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.4%	0.0%	0.53%	0.0%	0.23%	0.0%	0.0%	0.0%	1.81%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	5	1	2	5	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	4	4	1	1	1	2	0	0					
		0.27%	0.45%	0.14%	0.21%	0.43%	0.34%	0.51%	0.0%	0.0%	0.15%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.4%	0.0%	0.70%	0.65%	0.23%	1.44%	0.46%	0.88%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2213	210	155	194	195	147	46	25	15	124	10	42	33	9	5	83	22	23	11	42	30	27	37	19	43	35	35	27	7	16	54	60	47	19	10	68	90	81	8	28	39	18	24					
		17.44%	19.26%	22.89%	20.46%	17.12%	25.0%	23.58%	24.50%	23.07%	19.80%	11.90%	21.98%	8.48%	14.06%	3.42%	15.51%	10.67%	12.43%	7.58%	13.54%	18.18%	16.46%	23.71%	23.75%	28.28%	15.55%	17.5%	13.91%	8.97%	22.85%	13.91%	32.60%	20.61%	7.6%	7.29%	12.01%	14.75%	19.01%	11.59%	12.90%	17.18%	32.72%	14.81%					
																																																	
41	Против всех	302	32	16	40	28	15	4	2	1	12	1	6	5	4	3	8	4	3	4	5	3	6	1	0	3	7	14	12	0	1	4	4	2	7	2	16	3	8	1	6	2	2	5					
		2.38%	2.93%	2.36%	4.21%	2.45%	2.55%	2.05%	1.96%	1.53%	1.91%	1.19%	3.14%	1.28%	6.25%	2.05%	1.49%	1.94%	1.62%	2.75%	1.61%	1.81%	3.65%	0.64%	0.0%	1.97%	3.11%	7.0%	6.18%	0.0%	1.42%	1.03%	2.17%	0.87%	2.8%	1.45%	2.82%	0.49%	1.87%	1.44%	2.76%	0.88%	3.63%	3.08%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
