Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Олонецкая																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №384	УИК №385	УИК №386	УИК №388	УИК №389					
14	Число погашенных неиспользованных открепительных удостоверений	300	19	31	37	33	29	17	5	0	13	4	18	13	11	4	4	4	5	3	5	15	8	5	9	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1813	114	217	156	198	218	71	14	40	37	16	111	89	162	27	15	45	7	18	28	64	19	48	47	52					
		19.83%	19.22%	21.09%	18.06%	22.58%	28.09%	16.47%	11.86%	36.36%	16.02%	13.68%	23.72%	20.27%	29.24%	11.84%	16.30%	17.37%	25.00%	13.33%	13.86%	15.02%	13.87%	13.56%	19.75%	11.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1382	70	134	169	128	136	74	25	19	56	23	58	63	70	25	12	32	3	20	37	65	10	51	39	63					
		15.11%	11.80%	13.02%	19.56%	14.60%	17.53%	17.17%	21.19%	17.27%	24.24%	19.66%	12.39%	14.35%	12.64%	10.96%	13.04%	12.36%	10.71%	14.81%	18.32%	15.26%	7.30%	14.41%	16.39%	14.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	68	3	10	12	4	2	2	0	0	2	3	1	2	4	3	0	1	1	1	1	4	0	4	1	7					
		0.74%	0.51%	0.97%	1.39%	0.46%	0.26%	0.46%	0.00%	0.00%	0.87%	2.56%	0.21%	0.46%	0.72%	1.32%	0.00%	0.39%	3.57%	0.74%	0.50%	0.94%	0.00%	1.13%	0.42%	1.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1135	80	173	99	88	134	70	6	15	25	16	64	54	59	17	7	28	5	16	15	33	32	43	20	36					
		12.41%	13.49%	16.81%	11.46%	10.03%	17.27%	16.24%	5.08%	13.64%	10.82%	13.68%	13.68%	12.30%	10.65%	7.46%	7.61%	10.81%	17.86%	11.85%	7.43%	7.75%	23.36%	12.15%	8.40%	8.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	622	64	79	68	72	52	23	14	4	12	8	30	25	26	13	0	29	2	12	3	37	11	7	18	13					
		6.80%	10.79%	7.68%	7.87%	8.21%	6.70%	5.34%	11.86%	3.64%	5.19%	6.84%	6.41%	5.69%	4.69%	5.70%	0.00%	11.20%	7.14%	8.89%	1.49%	8.69%	8.03%	1.98%	7.56%	2.96%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3888	244	388	338	368	207	179	53	29	94	49	194	203	220	132	54	119	8	65	114	215	64	191	111	249					
		42.52%	41.15%	37.71%	39.12%	41.96%	26.68%	41.53%	44.92%	26.36%	40.69%	41.88%	41.45%	46.24%	39.71%	57.89%	58.70%	45.95%	28.57%	48.15%	56.44%	50.47%	46.72%	53.95%	46.64%	56.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	77	9	7	9	5	7	8	1	2	3	0	4	1	3	2	2	1	1	2	1	1	0	3	2	3					
		0.84%	1.52%	0.68%	1.04%	0.57%	0.90%	1.86%	0.85%	1.82%	1.30%	0.00%	0.85%	0.23%	0.54%	0.88%	2.17%	0.39%	3.57%	1.48%	0.50%	0.23%	0.00%	0.85%	0.84%	0.68%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
