Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Табунская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	120	30	4	4	4	10	4	4	4	4	8	4	4	4	4	4	4	4	4	4	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	51	29	4	0	0	7	1	1	3	0	3	0	0	1	0	0	0	2	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	43	5	3	2	4	5	2	5	0	0	1	0	5	1	1	1	2	2	2	1	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	69	1	0	4	4	3	3	3	1	4	5	4	4	3	4	4	4	2	4	4	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	206	54	2	2	2	25	2	3	7	0	26	0	12	2	6	17	6	32	5	2	0	1					
		3.71%	2.78%	1.19%	1.72%	1.75%	3.36%	2.44%	1.99%	3.78%	0.00%	4.95%	0.00%	9.84%	1.87%	6.82%	3.38%	9.09%	11.07%	5.15%	7.69%	0.00%	5.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	14	5	0	0	0	1	0	1	0	1	5	0	0	0	0	0	0	1	0	0	0	0					
		0.25%	0.26%	0.00%	0.00%	0.00%	0.13%	0.00%	0.66%	0.00%	1.19%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	8	0	0	0	2	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0					
		0.27%	0.41%	0.00%	0.00%	0.00%	0.27%	0.00%	0.66%	0.54%	1.19%	0.19%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	671	263	19	10	5	80	9	6	24	13	92	2	7	12	11	58	5	48	1	1	1	4					
		12.10%	13.53%	11.31%	8.62%	4.39%	10.77%	10.98%	3.97%	12.97%	15.48%	17.52%	2.50%	5.74%	11.21%	12.50%	11.53%	7.58%	16.61%	1.03%	3.85%	2.56%	22.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	6	3	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0					
		0.25%	0.31%	1.79%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	1.19%	0.19%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	618	189	34	20	9	74	21	27	20	18	50	25	5	18	7	55	5	27	5	3	3	3					
		11.14%	9.72%	20.24%	17.24%	7.89%	9.96%	25.61%	17.88%	10.81%	21.43%	9.52%	31.25%	4.10%	16.82%	7.95%	10.93%	7.58%	9.34%	5.15%	11.54%	7.69%	16.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	570	194	8	2	9	105	3	35	35	12	49	8	4	14	1	58	5	15	9	1	1	2					
		10.28%	9.98%	4.76%	1.72%	7.89%	14.13%	3.66%	23.18%	18.92%	14.29%	9.33%	10.00%	3.28%	13.08%	1.14%	11.53%	7.58%	5.19%	9.28%	3.85%	2.56%	11.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	7	2	0	1	1	0	0	0	0	0	0	0	1	1	8	0	3	2	0	1	0					
		0.49%	0.36%	1.19%	0.00%	0.88%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	1.14%	1.59%	0.00%	1.04%	2.06%	0.00%	2.56%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3357	1202	98	82	88	446	46	76	93	35	298	44	91	60	58	304	45	157	75	19	32	8					
		60.52%	61.83%	58.33%	70.69%	77.19%	60.03%	56.10%	50.33%	50.27%	41.67%	56.76%	55.00%	74.59%	56.07%	65.91%	60.44%	68.18%	54.33%	77.32%	73.08%	82.05%	44.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	9	3	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0					
		0.16%	0.15%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.57%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
