7	Число избирательных бюллетеней в переносных ящиках для голосования	3064	62	45	43	48	31	45	10	21	25	53	39	73	0	24	172	55	65	45	28	89	53	0	30	44	43	46	47	19	36	46	67	134	107	44	40	43	51	28	43	37	27	21	23	29	9	39	118	58	23	39	31	13	36	0	29	36	0	57	50	43	37	37	24	10	15	93	68	30	117	13	5	3									
8	Число бюллетеней в стационарных ящиках для голосования	71318	1274	775	793	1147	977	1170	1274	1040	1396	796	1069	964	133	66	419	1166	1371	1015	1044	1451	1264	27	1139	740	1092	976	1025	1209	1153	1359	1018	722	1429	1057	1085	1085	1373	1234	1077	1448	1008	1191	1172	1522	76	1385	192	1511	1351	1447	1333	92	221	91	1270	1094	34	1269	1116	1109	1148	816	821	815	1079	1181	822	974	541	1404	1005	1376									
9	Число недействительных избирательных бюллетеней	845	27	6	9	16	8	24	6	10	24	9	13	8	0	1	5	21	7	16	7	23	17	1	12	8	14	8	16	11	14	23	12	12	13	15	14	6	12	16	4	14	7	10	9	11	3	12	10	20	3	22	12	1	1	0	14	11	0	6	17	9	17	10	8	8	6	15	14	9	7	30	45	16									
10	Число действительных избирательных бюллетеней	73537	1309	814	827	1179	1000	1191	1278	1051	1397	840	1095	1029	133	89	586	1200	1429	1044	1065	1517	1300	26	1157	776	1121	1014	1056	1217	1175	1382	1073	844	1523	1086	1111	1122	1412	1246	1116	1471	1028	1202	1186	1540	82	1412	300	1549	1371	1464	1352	104	256	91	1285	1119	34	1320	1149	1143	1168	843	837	817	1088	1259	876	995	651	1387	965	1363									
11	Число полученных открепительных  удостоверений	2919	50	33	40	80	50	50	50	50	50	45	50	40	0	0	0	55	50	39	31	65	50	0	50	45	55	35	40	120	60	65	30	20	35	50	60	35	40	40	40	60	60	40	40	57	0	60	10	50	42	40	50	0	0	0	55	40	0	60	55	35	40	50	47	30	30	40	30	40	40	40	30	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2439	40	33	36	66	27	44	48	47	44	33	45	36	0	0	0	41	43	38	31	57	41	0	37	40	46	26	40	96	53	48	28	17	27	47	44	28	32	28	32	51	57	37	36	53	0	53	3	50	42	31	42	0	0	0	49	39	0	54	48	31	40	32	47	23	30	35	21	7	16	30	25	38									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2469	241	59	22	31	42	34	21	38	27	15	23	22	4	4	50	24	104	37	51	46	20	5	79	19	26	20	23	20	43	36	32	28	45	38	32	32	28	61	29	43	22	40	21	32	11	30	16	21	42	61	48	16	12	5	44	33	4	38	34	37	23	13	36	13	30	54	57	9	30	27	23	33									
14	Число неиспользованных открепительных удостоверений	480	10	0	4	14	23	6	2	3	6	12	5	4	0	0	0	14	7	1	0	8	9	0	13	5	9	9	0	24	7	17	2	3	8	3	16	7	8	12	8	9	3	3	4	4	0	7	7	0	0	9	8	0	0	0	6	1	0	6	7	4	0	18	0	7	0	5	9	33	24	10	5	12									
15	Число открепительных удостоверений, выданных избирателям ТИК	53	0	0	0	2	1	0	4	2	0	0	0	1	0	0	0	0	2	1	2	1	1	0	1	0	1	1	0	0	3	0	1	0	2	1	1	1	2	0	1	1	0	0	0	2	0	0	0	1	1	2	0	0	0	0	0	0	0	2	2	0	1	0	1	0	1	1	4	0	0	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
19	Жириновский Владимир Вольфович	3863	50	30	30	58	45	60	40	49	78	59	63	54	4	3	20	54	55	38	63	48	49	0	46	36	60	41	40	31	67	76	78	40	84	76	60	53	65	55	53	69	48	55	45	67	8	107	16	61	43	74	55	2	12	7	53	65	3	75	54	55	75	34	41	34	31	95	67	118	76	192	80	135									
		5.19%	3.74%	3.66%	3.59%	4.85%	4.46%	4.94%	3.12%	4.62%	5.49%	6.95%	5.69%	5.21%	3.01%	3.33%	3.38%	4.42%	3.83%	3.58%	5.88%	3.12%	3.72%	0.00%	3.93%	4.59%	5.29%	4.01%	3.73%	2.52%	5.63%	5.41%	7.19%	4.67%	5.47%	6.90%	5.33%	4.70%	4.56%	4.36%	4.73%	4.65%	4.64%	4.54%	3.77%	4.32%	9.41%	7.51%	5.16%	3.89%	3.13%	4.98%	4.03%	1.90%	4.67%	7.69%	4.08%	5.75%	8.82%	5.66%	4.63%	4.77%	6.33%	3.99%	4.85%	4.12%	2.83%	7.46%	7.53%	11.75%	11.55%	13.55%	7.92%	9.79%									
20	Зюганов Геннадий Андреевич	15728	295	217	224	267	199	253	311	200	356	170	239	193	14	17	118	274	332	281	214	383	273	3	245	177	307	248	264	211	287	322	214	108	345	230	277	238	358	291	266	324	259	296	306	381	17	302	91	208	214	327	290	11	62	10	306	255	9	304	279	258	242	140	128	178	212	210	149	78	65	243	188	165									
		21.14%	22.08%	26.46%	26.79%	22.34%	19.74%	20.82%	24.22%	18.85%	25.05%	20.02%	21.57%	18.61%	10.53%	18.89%	19.97%	22.44%	23.12%	26.51%	19.96%	24.87%	20.73%	11.11%	20.96%	22.58%	27.05%	24.27%	24.63%	17.18%	24.14%	22.92%	19.72%	12.62%	22.46%	20.89%	24.62%	21.10%	25.14%	23.06%	23.75%	21.82%	25.02%	24.42%	25.61%	24.56%	20.00%	21.21%	29.35%	13.26%	15.57%	22.01%	21.26%	10.48%	24.12%	10.99%	23.56%	22.57%	26.47%	22.93%	23.93%	22.40%	20.42%	16.41%	15.15%	21.58%	19.38%	16.48%	16.74%	7.77%	9.88%	17.15%	18.61%	11.97%									
21	Миронов Сергей Михайлович	2984	57	45	42	55	44	44	60	40	88	21	32	35	6	4	16	54	56	51	49	76	62	0	46	32	55	47	50	56	53	53	31	19	59	31	56	46	59	63	40	65	41	52	53	45	2	60	13	62	41	47	49	0	14	2	51	41	0	71	63	42	36	21	24	39	38	41	34	18	22	71	45	48									
		4.01%	4.27%	5.49%	5.02%	4.60%	4.37%	3.62%	4.67%	3.77%	6.19%	2.47%	2.89%	3.38%	4.51%	4.44%	2.71%	4.42%	3.90%	4.81%	4.57%	4.94%	4.71%	0.00%	3.93%	4.08%	4.85%	4.60%	4.66%	4.56%	4.46%	3.77%	2.86%	2.22%	3.84%	2.82%	4.98%	4.08%	4.14%	4.99%	3.57%	4.38%	3.96%	4.29%	4.44%	2.90%	2.35%	4.21%	4.19%	3.95%	2.98%	3.16%	3.59%	0.00%	5.45%	2.20%	3.93%	3.63%	0.00%	5.35%	5.40%	3.65%	3.04%	2.46%	2.84%	4.73%	3.47%	3.22%	3.82%	1.79%	3.34%	5.01%	4.46%	3.48%									
22	Прохоров Михаил Дмитриевич	6664	94	70	85	130	112	111	117	123	155	69	80	93	10	2	28	123	140	100	116	138	104	2	121	85	111	93	117	157	119	118	68	22	110	110	99	89	165	125	95	163	116	110	156	131	7	139	12	121	86	148	133	6	12	5	136	93	1	121	118	110	81	52	74	104	89	78	34	71	59	83	92	117									
		8.96%	7.04%	8.54%	10.17%	10.88%	11.11%	9.14%	9.11%	11.59%	10.91%	8.13%	7.22%	8.97%	7.52%	2.22%	4.74%	10.07%	9.75%	9.43%	10.82%	8.96%	7.90%	7.41%	10.35%	10.84%	9.78%	9.10%	10.91%	12.79%	10.01%	8.40%	6.27%	2.57%	7.16%	9.99%	8.80%	7.89%	11.59%	9.90%	8.48%	10.98%	11.21%	9.08%	13.05%	8.45%	8.24%	9.76%	3.87%	7.71%	6.26%	9.96%	9.75%	5.71%	4.67%	5.49%	10.47%	8.23%	2.94%	9.13%	10.12%	9.55%	6.84%	6.10%	8.76%	12.61%	8.14%	6.12%	3.82%	7.07%	8.97%	5.86%	9.11%	8.48%									
23	Путин Владимир Владимирович	44298	813	452	446	669	600	723	750	639	720	521	681	654	99	63	404	695	846	574	623	872	812	21	699	446	588	585	585	762	649	813	682	655	925	639	619	696	765	712	662	850	564	689	626	916	48	804	168	1097	987	868	825	85	156	67	739	665	21	749	635	678	734	596	570	462	718	835	592	710	429	798	560	898									
		59.55%	60.85%	55.12%	53.35%	55.98%	59.52%	59.51%	58.41%	60.23%	50.67%	61.37%	61.46%	63.07%	74.44%	70.00%	68.36%	56.92%	58.91%	54.15%	58.12%	56.62%	61.66%	77.78%	59.79%	56.89%	51.81%	57.24%	54.57%	62.05%	54.58%	57.86%	62.86%	76.52%	60.22%	58.04%	55.02%	61.70%	53.72%	56.42%	59.11%	57.24%	54.49%	56.85%	52.38%	59.06%	56.47%	56.46%	54.19%	69.92%	71.83%	58.41%	60.48%	80.95%	60.70%	73.63%	56.89%	58.85%	61.76%	56.49%	54.46%	58.85%	61.94%	69.87%	67.46%	56.00%	65.63%	65.54%	66.52%	70.72%	65.20%	56.32%	55.45%	65.12%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
