7	Число избирательных бюллетеней в переносных ящиках для голосования	2687	50	37	41	42	19	39	16	38	13	22	40	39	37	49	34	72	57	51	39	30	44	64	0	21	37	47	51	37	14	43	20	49	48	87	30	50	22	48	31	71	42	30	40	32	52	161	64	79	44	23	43	45	4	7	3	23	37	4	36	30	68	46	20	47	21	20	0	11	0	0	6	70	0									
8	Число бюллетеней в стационарных ящиках для голосования	82664	1171	756	847	1407	1088	1293	1648	1416	1815	1768	791	1164	1404	778	1156	1443	1115	1570	1004	1121	1468	1530	1081	1496	726	1128	1022	1013	986	1307	1441	1071	1262	1511	1152	1222	1313	1567	1196	1141	1568	1173	1348	1241	2018	1168	1211	198	1497	1506	1239	1443	135	1096	770	1454	1268	920	1468	1351	1225	1209	1309	1271	1638	1414	121	98	555	59	67	198	40									
9	Число недействительных избирательных бюллетеней	1069	21	10	11	15	13	20	21	23	27	19	9	20	16	6	19	17	15	18	16	20	18	14	8	18	7	15	22	15	8	15	14	21	15	22	11	22	8	24	17	19	21	19	12	12	24	13	9	18	19	16	11	31	0	19	18	15	18	7	15	17	18	12	14	18	14	18	0	0	5	1	2	4	0									
10	Число действительных избирательных бюллетеней	84282	1200	783	877	1434	1094	1312	1643	1431	1801	1771	822	1183	1425	821	1171	1498	1157	1603	1027	1131	1494	1580	1073	1499	756	1160	1051	1035	992	1335	1447	1099	1295	1576	1171	1250	1327	1591	1210	1193	1589	1184	1376	1261	2046	1316	1266	259	1522	1513	1271	1457	139	1084	755	1462	1287	917	1489	1364	1275	1243	1315	1300	1645	1416	121	109	550	58	71	264	40									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																				
13	Бабурин Сергей Николаевич	353	8	7	5	6	1	3	10	8	5	7	8	8	10	5	3	5	6	8	8	6	8	11	4	5	4	5	3	7	4	5	7	4	1	7	4	3	7	8	7	2	8	5	10	5	6	2	5	2	3	2	8	4	1	3	3	7	4	0	5	8	5	7	2	1	4	7	1	0	1	0	0	1	0									
		0.41%	0.66%	0.88%	0.56%	0.41%	0.09%	0.23%	0.60%	0.55%	0.27%	0.39%	0.96%	0.67%	0.69%	0.60%	0.25%	0.33%	0.51%	0.49%	0.77%	0.52%	0.53%	0.69%	0.37%	0.33%	0.52%	0.43%	0.28%	0.67%	0.40%	0.37%	0.48%	0.36%	0.08%	0.44%	0.34%	0.24%	0.52%	0.50%	0.57%	0.17%	0.50%	0.42%	0.72%	0.39%	0.29%	0.15%	0.39%	0.72%	0.19%	0.13%	0.62%	0.27%	0.72%	0.27%	0.39%	0.47%	0.31%	0.00%	0.33%	0.58%	0.39%	0.56%	0.15%	0.08%	0.24%	0.49%	0.83%	0.00%	0.18%	0.00%	0.00%	0.37%	0.00%									
14	Грудинин Павел Николаевич	14778	245	129	138	278	177	204	317	279	374	355	148	195	265	102	218	151	215	341	206	214	245	257	124	285	125	212	186	200	170	235	239	169	180	217	194	258	233	326	239	251	295	254	243	245	362	109	247	55	287	302	220	235	24	168	136	245	194	119	229	248	244	193	262	228	336	248	15	7	69	9	10	39	5									
		17.31%	20.07%	16.27%	15.54%	19.19%	15.99%	15.32%	19.05%	19.19%	20.46%	19.83%	17.81%	16.21%	18.39%	12.33%	18.32%	9.97%	18.34%	21.04%	19.75%	18.59%	16.20%	16.12%	11.47%	18.79%	16.38%	18.04%	17.33%	19.05%	17.00%	17.41%	16.36%	15.09%	13.74%	13.58%	16.41%	20.28%	17.45%	20.19%	19.48%	20.71%	18.32%	21.11%	17.51%	19.25%	17.49%	8.20%	19.37%	19.86%	18.62%	19.75%	17.16%	15.79%	17.27%	15.23%	17.59%	16.59%	14.87%	12.88%	15.23%	17.96%	18.87%	15.38%	19.71%	17.30%	20.25%	17.29%	12.40%	6.42%	12.43%	15.25%	13.70%	14.55%	12.50%									
15	Жириновский Владимир Вольфович	4636	50	36	43	65	49	90	88	61	85	87	58	76	92	61	84	123	56	84	50	56	60	99	94	66	32	58	43	55	31	68	84	78	87	102	87	69	38	60	73	70	58	43	68	44	84	108	79	21	93	74	53	91	6	117	60	66	73	75	86	60	65	86	77	71	80	82	6	5	31	3	5	15	3									
		5.43%	4.10%	4.54%	4.84%	4.49%	4.43%	6.76%	5.29%	4.20%	4.65%	4.86%	6.98%	6.32%	6.38%	7.38%	7.06%	8.12%	4.78%	5.18%	4.79%	4.87%	3.97%	6.21%	8.70%	4.35%	4.19%	4.94%	4.01%	5.24%	3.10%	5.04%	5.75%	6.96%	6.64%	6.38%	7.36%	5.42%	2.85%	3.72%	5.95%	5.78%	3.60%	3.57%	4.90%	3.46%	4.06%	8.13%	6.20%	7.58%	6.04%	4.84%	4.13%	6.12%	4.32%	10.61%	7.76%	4.47%	5.59%	8.12%	5.72%	4.34%	5.03%	6.85%	5.79%	5.39%	4.82%	5.72%	4.96%	4.59%	5.59%	5.08%	6.85%	5.60%	7.50%									
16	Путин Владимир Владимирович	59608	814	565	636	984	789	939	1132	994	1204	1186	565	863	983	637	810	1176	793	1074	697	775	1059	1139	784	1035	543	800	761	710	713	948	1036	818	986	1202	824	843	960	1082	830	813	1105	766	971	870	1462	1028	846	171	1055	1037	910	1036	99	760	542	1033	952	695	1060	972	897	916	920	956	1124	995	96	92	428	45	43	196	28									
		69.84%	66.67%	71.25%	71.62%	67.91%	71.27%	70.50%	68.03%	68.36%	65.86%	66.26%	67.99%	71.74%	68.22%	77.03%	68.07%	77.62%	67.66%	66.26%	66.83%	67.33%	70.04%	71.46%	72.53%	68.23%	71.17%	68.09%	70.92%	67.62%	71.30%	70.22%	70.91%	73.04%	75.27%	75.22%	69.71%	66.27%	71.91%	66.99%	67.64%	67.08%	68.63%	63.67%	69.96%	68.34%	70.63%	77.35%	66.35%	61.73%	68.46%	67.82%	70.98%	69.62%	71.22%	68.90%	70.12%	69.94%	72.95%	75.22%	70.48%	70.38%	69.37%	72.99%	69.22%	72.53%	67.75%	69.39%	79.34%	84.40%	77.12%	76.27%	58.90%	73.13%	70.00%									
17	Собчак Ксения Анатольевна	2426	37	19	30	48	44	35	52	51	70	73	22	12	38	7	22	25	33	48	33	37	59	36	41	54	19	38	34	31	35	35	34	18	22	23	33	35	39	58	31	37	58	56	47	42	72	43	43	3	43	45	41	39	5	20	7	58	35	15	52	39	30	18	24	22	46	48	3	0	6	1	7	7	3									
		2.84%	3.03%	2.40%	3.38%	3.31%	3.97%	2.63%	3.13%	3.51%	3.83%	4.08%	2.65%	0.99%	2.64%	0.85%	1.85%	1.65%	2.82%	2.96%	3.16%	3.21%	3.90%	2.26%	3.79%	3.56%	2.49%	3.23%	3.17%	2.95%	3.50%	2.59%	2.33%	1.61%	1.68%	1.44%	2.79%	2.75%	2.92%	3.59%	2.53%	3.05%	3.60%	4.66%	3.39%	3.30%	3.48%	3.24%	3.37%	1.08%	2.79%	2.94%	3.20%	2.62%	3.60%	1.81%	0.91%	3.93%	2.68%	1.62%	3.46%	2.82%	2.32%	1.43%	1.81%	1.67%	2.77%	3.35%	2.48%	0.00%	1.08%	1.69%	9.59%	2.61%	7.50%									
18	Сурайкин Максим Александрович	547	8	7	7	8	5	10	13	5	13	18	8	5	8	3	3	5	3	5	7	7	8	14	9	13	18	17	4	5	7	10	16	4	5	10	10	4	8	11	6	5	14	6	5	12	18	8	5	3	10	13	5	16	0	5	5	13	7	2	13	7	7	4	5	5	8	7	0	2	7	0	2	1	0									
		0.64%	0.66%	0.88%	0.79%	0.55%	0.45%	0.75%	0.78%	0.34%	0.71%	1.01%	0.96%	0.42%	0.56%	0.36%	0.25%	0.33%	0.26%	0.31%	0.67%	0.61%	0.53%	0.88%	0.83%	0.86%	2.36%	1.45%	0.37%	0.48%	0.70%	0.74%	1.10%	0.36%	0.38%	0.63%	0.85%	0.31%	0.60%	0.68%	0.49%	0.41%	0.87%	0.50%	0.36%	0.94%	0.87%	0.60%	0.39%	1.08%	0.65%	0.85%	0.39%	1.08%	0.00%	0.45%	0.65%	0.88%	0.54%	0.22%	0.86%	0.51%	0.54%	0.32%	0.38%	0.38%	0.48%	0.49%	0.00%	1.83%	1.26%	0.00%	2.74%	0.37%	0.00%									
19	Титов Борис Юрьевич	499	9	4	4	7	6	5	11	7	17	12	7	7	11	2	11	3	12	13	7	9	8	6	8	12	8	5	6	3	14	5	10	0	3	3	5	8	16	8	9	5	8	14	7	12	11	6	10	1	6	6	4	10	1	7	0	9	6	8	6	6	8	7	9	2	17	7	0	0	3	0	1	1	0									
		0.58%	0.74%	0.50%	0.45%	0.48%	0.54%	0.38%	0.66%	0.48%	0.93%	0.67%	0.84%	0.58%	0.76%	0.24%	0.92%	0.20%	1.02%	0.80%	0.67%	0.78%	0.53%	0.38%	0.74%	0.79%	1.05%	0.43%	0.56%	0.29%	1.40%	0.37%	0.68%	0.00%	0.23%	0.19%	0.42%	0.63%	1.20%	0.50%	0.73%	0.41%	0.50%	1.16%	0.50%	0.94%	0.53%	0.45%	0.78%	0.36%	0.39%	0.39%	0.31%	0.67%	0.72%	0.63%	0.00%	0.61%	0.46%	0.87%	0.40%	0.43%	0.62%	0.56%	0.68%	0.15%	1.02%	0.49%	0.00%	0.00%	0.54%	0.00%	1.37%	0.37%	0.00%									
20	Явлинский Григорий Алексеевич	1435	29	16	14	38	23	26	20	26	33	33	6	17	18	4	20	10	39	30	19	27	47	18	9	29	7	25	14	24	18	29	21	8	11	12	14	30	26	38	15	10	43	40	25	31	31	12	31	3	25	34	30	26	3	4	2	31	16	3	38	24	19	12	16	15	30	22	0	3	5	0	3	4	1									
		1.68%	2.38%	2.02%	1.58%	2.62%	2.08%	1.95%	1.20%	1.79%	1.81%	1.84%	0.72%	1.41%	1.25%	0.48%	1.68%	0.66%	3.33%	1.85%	1.82%	2.35%	3.11%	1.13%	0.83%	1.91%	0.92%	2.13%	1.30%	2.29%	1.80%	2.15%	1.44%	0.71%	0.84%	0.75%	1.18%	2.36%	1.95%	2.35%	1.22%	0.83%	2.67%	3.33%	1.80%	2.44%	1.50%	0.90%	2.43%	1.08%	1.62%	2.22%	2.34%	1.75%	2.16%	0.36%	0.26%	2.10%	1.23%	0.32%	2.53%	1.74%	1.47%	0.96%	1.20%	1.14%	1.81%	1.53%	0.00%	2.75%	0.90%	0.00%	4.11%	1.49%	2.50%									
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
