		8.10%	9.24%	7.78%	10.36%	8.20%	8.74%	8.89%	10.85%	8.49%	9.96%	7.01%	9.27%	5.14%	4.55%	6.93%	6.61%	8.65%	9.69%	10.38%	8.65%	7.16%	6.72%	10.46%	9.52%	7.89%	6.79%	8.27%	8.95%	6.61%	10.15%	6.76%	8.63%	7.51%	8.44%	7.82%	8.22%	7.99%	8.53%	8.74%	9.84%	6.12%	7.55%	8.37%	7.77%	7.80%	7.29%	7.07%	10.24%	7.71%	10.49%	7.50%	6.54%	8.13%	6.64%	9.06%	10.41%	9.23%	7.20%	6.88%	6.77%	5.26%	8.96%	7.19%	6.56%	6.12%	7.81%	8.15%	6.99%	4.04%	6.56%	5.34%	14.39%	9.07%	10.87%	8.31%	9.07%	7.98%	9.42%	9.77%	8.33%	6.08%	9.63%	2.99%									
20	Зюганов Геннадий Андреевич	14563	231	225	217	221	215	302	219	198	195	244	204	176	48	255	225	53	124	105	203	307	299	136	319	222	253	289	186	230	231	91	176	160	255	188	272	92	177	163	189	280	47	188	229	202	221	205	82	130	64	52	160	34	101	213	79	70	31	126	46	27	327	271	355	357	343	351	255	24	63	49	32	99	156	66	172	228	34	164	226	153	252	104									
		22.63%	22.00%	24.64%	21.01%	20.60%	22.63%	23.54%	21.60%	22.42%	21.33%	24.80%	23.94%	20.11%	14.55%	23.27%	21.25%	28.65%	21.45%	24.76%	23.74%	26.81%	23.11%	20.92%	22.17%	22.75%	24.54%	25.71%	22.79%	23.05%	25.22%	21.21%	23.37%	22.66%	19.74%	21.32%	22.37%	21.00%	19.87%	21.25%	21.38%	23.16%	22.17%	20.17%	21.69%	19.22%	20.65%	23.38%	22.10%	25.05%	13.70%	21.67%	20.94%	21.25%	20.32%	21.69%	17.14%	20.83%	13.14%	21.14%	14.84%	17.76%	25.93%	22.93%	23.51%	25.12%	23.08%	24.67%	23.14%	24.24%	19.69%	23.79%	23.02%	22.45%	26.49%	20.31%	21.08%	28.90%	24.64%	20.02%	25.80%	26.56%	24.02%	34.55%									
21	Миронов Сергей Михайлович	3405	57	62	67	73	59	80	56	69	58	40	52	50	15	55	61	9	41	35	37	48	82	36	58	53	67	64	51	56	53	27	37	33	88	47	58	26	34	31	45	58	13	36	59	42	56	47	19	34	25	11	29	13	27	51	23	18	7	14	8	3	51	68	98	89	85	72	53	3	15	6	0	17	21	13	23	37	10	48	40	29	45	19									
		5.29%	5.43%	6.79%	6.49%	6.80%	6.21%	6.24%	5.52%	7.81%	6.35%	4.07%	6.10%	5.71%	4.55%	5.02%	5.76%	4.86%	7.09%	8.25%	4.33%	4.19%	6.34%	5.54%	4.03%	5.43%	6.50%	5.69%	6.25%	5.61%	5.79%	6.29%	4.91%	4.67%	6.81%	5.33%	4.77%	5.94%	3.82%	4.04%	5.09%	4.80%	6.13%	3.86%	5.59%	3.99%	5.23%	5.36%	5.12%	6.55%	5.35%	4.58%	3.80%	8.13%	5.43%	5.19%	4.99%	5.36%	2.97%	2.35%	2.58%	1.97%	4.04%	5.75%	6.49%	6.26%	5.72%	5.06%	4.81%	3.03%	4.69%	2.91%	0.00%	3.85%	3.57%	4.00%	2.82%	4.69%	7.25%	5.86%	4.57%	5.03%	4.29%	6.31%									
22	Прохоров Михаил Дмитриевич	5572	75	101	98	112	74	117	90	80	65	100	82	86	51	123	107	13	76	36	59	132	158	47	118	99	86	99	49	66	78	25	58	44	113	73	115	27	65	52	74	96	4	68	86	78	84	72	16	50	30	16	43	11	38	69	44	21	18	35	19	5	73	145	177	183	192	179	72	9	17	26	7	20	45	19	41	48	4	78	61	48	80	22									
		8.66%	7.14%	11.06%	9.49%	10.44%	7.79%	9.12%	8.88%	9.06%	7.11%	10.16%	9.62%	9.83%	15.45%	11.22%	10.10%	7.03%	13.15%	8.49%	6.90%	11.53%	12.21%	7.23%	8.20%	10.14%	8.34%	8.81%	6.00%	6.61%	8.52%	5.83%	7.70%	6.23%	8.75%	8.28%	9.46%	6.16%	7.30%	6.78%	8.37%	7.94%	1.89%	7.30%	8.14%	7.42%	7.85%	8.21%	4.31%	9.63%	6.42%	6.67%	5.63%	6.88%	7.65%	7.03%	9.54%	6.25%	7.63%	5.87%	6.13%	3.29%	5.79%	12.27%	11.72%	12.88%	12.92%	12.58%	6.53%	9.09%	5.31%	12.62%	5.04%	4.54%	7.64%	5.85%	5.02%	6.08%	2.90%	9.52%	6.96%	8.33%	7.63%	7.31%									
23	Путин Владимир Владимирович	34283	570	427	521	562	492	641	516	439	488	511	425	499	198	563	588	93	272	201	465	553	639	352	778	502	534	560	433	546	452	251	401	399	702	488	631	252	517	435	477	678	132	545	558	587	611	470	209	260	294	140	467	88	285	543	258	193	161	367	213	108	672	589	758	677	712	685	606	59	201	110	77	257	292	198	483	403	75	430	461	298	555	145									
		53.26%	54.29%	46.77%	50.44%	52.38%	51.79%	49.96%	50.89%	49.72%	53.39%	51.93%	49.88%	57.03%	60.00%	51.37%	55.52%	50.27%	47.06%	47.41%	54.39%	48.30%	49.38%	54.15%	54.07%	51.43%	51.79%	49.82%	53.06%	54.71%	49.34%	58.51%	53.25%	56.52%	54.33%	55.33%	51.89%	57.53%	58.02%	56.71%	53.96%	56.08%	62.26%	58.48%	52.84%	55.85%	57.10%	53.59%	56.33%	50.10%	62.96%	58.33%	61.13%	55.00%	57.34%	55.30%	55.97%	57.44%	68.22%	61.58%	68.71%	71.05%	53.29%	49.83%	50.20%	47.64%	47.91%	48.14%	54.99%	59.60%	62.81%	53.40%	55.40%	58.28%	49.58%	60.92%	59.19%	51.08%	54.35%	52.50%	52.63%	51.74%	52.91%	48.17%									
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
