Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Томпонская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567					
37	"20. ""Политическая партия ""Единая Россия"""	3040	183	312	418	454	41	503	43	55	55	72	212	187	42	18	48	80	64	253					
		50.68%	50.69%	51.74%	60.93%	60.61%	46.59%	57.35%	43.87%	49.54%	60.43%	35.46%	40.76%	34.50%	46.15%	20.0%	46.15%	30.18%	48.48%	65.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	2	1	2	0	2	0	1	0	1	0	4	0	0	0	0	0	1					
		0.23%	0.0%	0.33%	0.14%	0.26%	0.0%	0.22%	0.0%	0.90%	0.0%	0.49%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%					
39	"22. ""Развитие предпринимательства"""	14	0	1	2	1	0	1	0	0	1	1	3	3	1	0	0	0	0	0					
		0.23%	0.0%	0.16%	0.29%	0.13%	0.0%	0.11%	0.0%	0.0%	1.09%	0.49%	0.57%	0.55%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	404	17	22	42	35	4	57	12	7	4	13	27	70	4	16	4	34	14	22					
		6.73%	4.70%	3.64%	6.12%	4.67%	4.54%	6.49%	12.24%	6.30%	4.39%	6.40%	5.19%	12.91%	4.39%	17.77%	3.84%	12.83%	10.60%	5.68%					
																									
41	Против всех	211	15	30	15	25	2	37	4	4	1	14	11	11	2	1	10	15	10	4					
		3.51%	4.15%	4.97%	2.18%	3.33%	2.27%	4.21%	4.08%	3.60%	1.09%	6.89%	2.11%	2.02%	2.19%	1.11%	9.61%	5.66%	7.57%	1.03%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
