Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Яйская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	5	1	1	0	0	2	1	0	1	1	2	1	1	0	1	3	1	3	0	9	2	1	1	4	1	4	0	1	0	6	2	3	6	2	5	0					
14	Число погашенных открепительных удостоверений	204	6	6	6	6	4	6	6	5	5	4	6	4	6	4	6	6	4	6	2	4	4	5	4	6	4	4	9	8	9	6	10	4	5	8	7	9					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	182	2	0	4	4	2	0	9	8	3	1	3	4	9	0	10	1	1	7	3	5	6	12	5	2	2	17	8	4	2	11	4	5	8	6	7	7					
		1.60%	0.80%	0.0%	1.53%	4.12%	1.85%	0.0%	2.48%	2.43%	1.49%	1.88%	0.76%	1.37%	3.78%	0.0%	2.01%	0.40%	0.91%	1.98%	1.93%	1.14%	2.34%	2.87%	3.93%	0.36%	2.19%	2.19%	1.89%	0.89%	0.88%	2.72%	1.25%	1.22%	1.04%	1.31%	1.13%	3.33%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	86	5	0	8	0	2	0	1	1	1	0	4	1	1	0	11	0	0	6	0	2	0	3	2	4	0	8	5	0	3	5	4	3	4	0	1	1					
		0.75%	2.01%	0.0%	3.07%	0.0%	1.85%	0.0%	0.27%	0.30%	0.49%	0.0%	1.01%	0.34%	0.42%	0.0%	2.21%	0.0%	0.0%	1.70%	0.0%	0.45%	0.0%	0.71%	1.57%	0.72%	0.0%	1.03%	1.18%	0.0%	1.32%	1.23%	1.25%	0.73%	0.52%	0.0%	0.16%	0.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	189	7	1	5	0	2	1	4	8	7	0	3	1	1	4	8	3	0	4	5	5	5	13	2	3	1	17	16	7	5	9	6	3	15	7	10	1					
		1.66%	2.82%	0.69%	1.92%	0.0%	1.85%	0.46%	1.10%	2.43%	3.48%	0.0%	0.76%	0.34%	0.42%	3.53%	1.60%	1.20%	0.0%	1.13%	3.22%	1.14%	1.95%	3.11%	1.57%	0.54%	1.09%	2.19%	3.78%	1.57%	2.21%	2.22%	1.88%	0.73%	1.95%	1.53%	1.62%	0.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	169	5	3	14	3	0	1	1	8	2	1	4	4	1	1	6	1	1	5	1	1	5	4	0	3	3	12	10	3	0	9	8	13	22	9	4	1					
		1.49%	2.01%	2.08%	5.38%	3.09%	0.0%	0.46%	0.27%	2.43%	0.99%	1.88%	1.01%	1.37%	0.42%	0.88%	1.20%	0.40%	0.91%	1.42%	0.64%	0.22%	1.95%	0.95%	0.0%	0.54%	3.29%	1.55%	2.36%	0.67%	0.0%	2.22%	2.51%	3.18%	2.86%	1.97%	0.64%	0.47%					
22	"5. ""За Русь Святую"""	33	0	0	0	0	1	0	1	3	0	0	0	1	0	0	2	0	0	1	0	0	1	1	0	3	0	0	3	4	1	0	1	2	5	2	0	1					
		0.29%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.27%	0.91%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.40%	0.0%	0.0%	0.28%	0.0%	0.0%	0.39%	0.23%	0.0%	0.54%	0.0%	0.0%	0.70%	0.89%	0.44%	0.0%	0.31%	0.49%	0.65%	0.43%	0.0%	0.47%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	7	1	2	0	0	0	0	2	0	1	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.27%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.28%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.90%	0.23%	0.44%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.16%	0.47%					
24	"7. ""Новый курс - Автомобильная Россия"""	81	1	1	3	0	0	1	3	1	0	0	1	0	0	0	3	2	2	1	3	1	0	0	0	1	1	7	4	4	6	4	6	8	7	3	7	0					
		0.71%	0.40%	0.69%	1.15%	0.0%	0.0%	0.46%	0.82%	0.30%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.60%	0.80%	1.83%	0.28%	1.93%	0.22%	0.0%	0.0%	0.0%	0.18%	1.09%	0.90%	0.94%	0.89%	2.65%	0.99%	1.88%	1.96%	0.91%	0.65%	1.13%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	2	0	0	0	1	0	3	0	0					
		0.14%	0.40%	0.69%	0.0%	0.0%	0.0%	0.0%	0.27%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.18%	0.0%	0.0%	0.47%	0.44%	0.0%	0.0%	0.0%	0.24%	0.0%	0.65%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	2	1	1	2	3	2	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.27%	0.0%	0.0%	1.88%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.23%	0.22%	0.44%	0.49%	0.31%	0.24%	0.26%	0.65%	0.32%	0.0%					
27	"10. ""Аграрная партия России"""	348	8	10	6	5	7	4	11	25	12	0	3	9	7	3	12	25	1	22	2	6	7	7	1	10	10	23	7	8	3	10	15	13	16	21	16	3					
		3.06%	3.22%	6.94%	2.30%	5.15%	6.48%	1.86%	3.03%	7.59%	5.97%	0.0%	0.76%	3.09%	2.94%	2.65%	2.41%	10.08%	0.91%	6.25%	1.29%	1.37%	2.73%	1.67%	0.78%	1.80%	10.98%	2.97%	1.65%	1.79%	1.32%	2.47%	4.71%	3.18%	2.08%	4.60%	2.59%	1.42%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	1	0	0	2	2	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.18%	0.0%	0.0%	0.0%	0.44%	0.44%	0.24%	0.0%	0.0%	0.26%	0.43%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	81	3	1	0	2	3	2	4	0	1	3	2	0	1	1	11	5	0	1	2	0	1	3	0	1	1	7	2	3	3	0	2	5	3	4	4	0					
		0.71%	1.20%	0.69%	0.0%	2.06%	2.77%	0.93%	1.10%	0.0%	0.49%	5.66%	0.50%	0.0%	0.42%	0.88%	2.21%	2.01%	0.0%	0.28%	1.29%	0.0%	0.39%	0.71%	0.0%	0.18%	1.09%	0.90%	0.47%	0.67%	1.32%	0.0%	0.62%	1.22%	0.39%	0.87%	0.64%	0.0%					
30	"13. ""Демократическая партия России"""	9	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	0	0	0					
		0.07%	0.40%	0.0%	0.38%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.24%	0.26%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	1	1	0	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	2	0	0	1	0	0					
		0.15%	0.40%	0.69%	0.0%	0.0%	0.92%	0.0%	1.65%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.23%	0.78%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.21%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0					
		0.06%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.24%	0.0%	0.0%	0.13%	0.0%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	369	4	2	13	4	1	15	12	12	9	0	4	13	0	1	21	3	0	5	2	5	8	11	2	17	2	30	9	16	5	15	20	13	49	31	13	2					
		3.25%	1.61%	1.38%	5.0%	4.12%	0.92%	7.00%	3.31%	3.64%	4.47%	0.0%	1.01%	4.46%	0.0%	0.88%	4.22%	1.20%	0.0%	1.42%	1.29%	1.14%	3.12%	2.63%	1.57%	3.06%	2.19%	3.87%	2.12%	3.59%	2.21%	3.71%	6.28%	3.18%	6.38%	6.79%	2.10%	0.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	0	1	0	1	0	2	0	0	2	0	1	0	1	0	1	5	1	0	3	0	2	0	1	1	0	3	0	0	1	0	0	1	0	0	1					
		0.24%	0.0%	0.0%	0.38%	0.0%	0.92%	0.0%	0.55%	0.0%	0.0%	3.77%	0.0%	0.34%	0.0%	0.88%	0.0%	0.40%	4.58%	0.28%	0.0%	0.68%	0.0%	0.47%	0.0%	0.18%	1.09%	0.0%	0.70%	0.0%	0.0%	0.24%	0.0%	0.0%	0.13%	0.0%	0.0%	0.47%					
35	"18. ""ЛДПР"""	1389	41	15	32	17	21	12	41	34	33	5	45	60	22	5	70	53	6	37	42	41	17	38	14	63	9	107	41	63	31	62	33	51	88	46	65	29					
		12.24%	16.53%	10.41%	12.30%	17.52%	19.44%	5.60%	11.32%	10.33%	16.41%	9.43%	11.45%	20.61%	9.24%	4.42%	14.08%	21.37%	5.50%	10.51%	27.09%	9.42%	6.64%	9.11%	11.02%	11.37%	9.89%	13.82%	9.69%	14.15%	13.71%	15.34%	10.37%	12.5%	11.47%	10.08%	10.53%	13.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	113	1	3	1	1	0	1	1	5	2	0	1	3	1	0	2	3	1	4	2	1	1	8	0	2	0	8	5	6	5	5	1	5	9	12	7	6					
		0.99%	0.40%	2.08%	0.38%	1.03%	0.0%	0.46%	0.27%	1.51%	0.99%	0.0%	0.25%	1.03%	0.42%	0.0%	0.40%	1.20%	0.91%	1.13%	1.29%	0.22%	0.39%	1.91%	0.0%	0.36%	0.0%	1.03%	1.18%	1.34%	2.21%	1.23%	0.31%	1.22%	1.17%	2.63%	1.13%	2.85%					
37	"20. ""Политическая партия ""Единая Россия"""	6570	147	86	146	55	52	153	216	178	99	29	288	150	167	94	279	131	79	220	84	328	183	234	84	383	48	390	232	222	115	213	149	228	378	222	368	140					
		57.93%	59.27%	59.72%	56.15%	56.70%	48.14%	71.49%	59.66%	54.10%	49.25%	54.71%	73.28%	51.54%	70.16%	83.18%	56.13%	52.82%	72.47%	62.5%	54.19%	75.40%	71.48%	56.11%	66.14%	69.13%	52.74%	50.38%	54.84%	49.88%	50.88%	52.72%	46.85%	55.88%	49.28%	48.68%	59.64%	66.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	1	1	1	1	0	3	2	0	0	1	1	0	1	0	3	1	2	1	1	1	0	0	1	4	0	0	1	3	3	1	0	1	1	2	1	0					
		0.34%	0.40%	0.69%	0.38%	1.03%	0.0%	1.40%	0.55%	0.0%	0.0%	1.88%	0.25%	0.0%	0.42%	0.0%	0.60%	0.40%	1.83%	0.28%	0.64%	0.22%	0.0%	0.0%	0.78%	0.72%	0.0%	0.0%	0.23%	0.67%	1.32%	0.24%	0.0%	0.24%	0.13%	0.43%	0.16%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	0	0	0	0	0	1	2	1	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	4	0	2	1	0	0	0	1	0	0	2					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.55%	0.30%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.20%	0.0%	0.0%	0.28%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.44%	0.44%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.95%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	828	9	3	12	5	3	8	30	33	22	2	8	24	10	0	24	10	8	10	3	10	9	16	4	22	10	67	44	66	22	29	44	28	96	50	75	12					
		7.30%	3.62%	2.08%	4.61%	5.15%	2.77%	3.73%	8.28%	10.03%	10.94%	3.77%	2.03%	8.24%	4.20%	0.0%	4.82%	4.03%	7.33%	2.84%	1.93%	2.29%	3.51%	3.83%	3.14%	3.97%	10.98%	8.65%	10.40%	14.83%	9.73%	7.17%	13.83%	6.86%	12.51%	10.96%	12.15%	5.71%					
																																											
41	Против всех	447	11	10	10	0	11	7	8	5	6	8	7	12	12	3	29	6	2	9	3	6	4	19	4	12	1	58	14	18	15	17	15	17	36	26	24	2					
		3.94%	4.43%	6.94%	3.84%	0.0%	10.18%	3.27%	2.20%	1.51%	2.98%	15.09%	1.78%	4.12%	5.04%	2.65%	5.83%	2.41%	1.83%	2.55%	1.93%	1.37%	1.56%	4.55%	3.14%	2.16%	1.09%	7.49%	3.30%	4.04%	6.63%	4.20%	4.71%	4.16%	4.69%	5.70%	3.88%	0.95%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
