Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Щербиновская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №5701	УИК №5702	УИК №5703	УИК №5704	УИК №5705	УИК №5706	УИК №5707	УИК №5708	УИК №5709	УИК №5710	УИК №5711	УИК №5712	УИК №5713	УИК №5714	УИК №5715	УИК №5716	УИК №5717	УИК №5718					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	245	25	16	19	13	18	13	10	14	16	13	11	10	19	17	24	5	0	2					
		1.53%	2.35%	1.13%	1.51%	1.63%	1.86%	1.21%	1.16%	1.37%	1.19%	1.31%	1.03%	1.44%	1.69%	2.22%	3.80%	0.84%	0.0%	1.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	170	10	24	30	6	9	11	11	7	9	7	7	8	12	5	5	4	4	1					
		1.06%	0.94%	1.70%	2.38%	0.75%	0.93%	1.02%	1.28%	0.68%	0.67%	0.70%	0.65%	1.15%	1.06%	0.65%	0.79%	0.67%	1.83%	0.97%					
22	"5. ""За Русь Святую"""	65	9	6	2	4	3	3	0	2	7	5	1	4	4	8	2	3	2	0					
		0.40%	0.84%	0.42%	0.15%	0.50%	0.31%	0.27%	0.0%	0.19%	0.52%	0.50%	0.09%	0.57%	0.35%	1.04%	0.31%	0.50%	0.91%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	41	3	13	5	1	6	0	1	2	3	2	2	0	2	0	0	1	0	0					
		0.25%	0.28%	0.92%	0.39%	0.12%	0.62%	0.0%	0.11%	0.19%	0.22%	0.20%	0.18%	0.0%	0.17%	0.0%	0.0%	0.16%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	94	6	13	9	5	6	7	2	5	3	2	15	3	5	5	4	1	3	0					
		0.58%	0.56%	0.92%	0.71%	0.62%	0.62%	0.65%	0.23%	0.49%	0.22%	0.20%	1.40%	0.43%	0.44%	0.65%	0.63%	0.16%	1.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	2	0	2	1	1	3	1	0	3	0	4	1	0	2	1	1	0	0					
		0.13%	0.18%	0.0%	0.15%	0.12%	0.10%	0.27%	0.11%	0.0%	0.22%	0.0%	0.37%	0.14%	0.0%	0.26%	0.15%	0.16%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	2	2	1	1	2	2	1	2	2	0	5	1	3	1	1	0	0	0					
		0.16%	0.18%	0.14%	0.07%	0.12%	0.20%	0.18%	0.11%	0.19%	0.14%	0.0%	0.46%	0.14%	0.26%	0.13%	0.15%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1397	86	78	68	36	67	52	35	162	121	49	96	52	100	119	110	107	46	13					
		8.76%	8.11%	5.53%	5.41%	4.52%	6.95%	4.85%	4.07%	15.88%	9.07%	4.94%	9.00%	7.53%	8.91%	15.55%	17.43%	18.16%	21.10%	12.62%					
28	"11. ""Истинные патриоты России"""	7	0	0	1	0	2	0	0	0	0	0	0	2	1	0	1	0	0	0					
		0.04%	0.0%	0.0%	0.07%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.08%	0.0%	0.15%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	147	6	4	8	6	5	7	5	39	27	8	11	4	2	3	4	6	2	0					
		0.92%	0.56%	0.28%	0.63%	0.75%	0.51%	0.65%	0.58%	3.82%	2.02%	0.80%	1.03%	0.57%	0.17%	0.39%	0.63%	1.01%	0.91%	0.0%					
30	"13. ""Демократическая партия России"""	36	3	2	2	1	4	3	0	1	1	2	9	1	6	0	0	0	1	0					
		0.22%	0.28%	0.14%	0.15%	0.12%	0.41%	0.27%	0.0%	0.09%	0.07%	0.20%	0.84%	0.14%	0.53%	0.0%	0.0%	0.0%	0.45%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	3	0	2	2	0	1	0	0	2	0	1	0	2	2	2	1	0	0					
		0.11%	0.28%	0.0%	0.15%	0.25%	0.0%	0.09%	0.0%	0.0%	0.14%	0.0%	0.09%	0.0%	0.17%	0.26%	0.31%	0.16%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	2	1	1	1	1	1	0	0	0	0	4	2	1	0	1	0	1	0					
		0.10%	0.18%	0.07%	0.07%	0.12%	0.10%	0.09%	0.0%	0.0%	0.0%	0.0%	0.37%	0.28%	0.08%	0.0%	0.15%	0.0%	0.45%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1381	91	135	138	107	82	94	54	67	165	78	89	54	98	32	53	31	8	5					
		8.66%	8.58%	9.57%	10.98%	13.45%	8.51%	8.76%	6.28%	6.56%	12.36%	7.87%	8.34%	7.82%	8.73%	4.18%	8.39%	5.26%	3.66%	4.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	3	4	1	1	0	3	9	2	0	2	0	0	5	0	0	2	0	0					
		0.20%	0.28%	0.28%	0.07%	0.12%	0.0%	0.27%	1.04%	0.19%	0.0%	0.20%	0.0%	0.0%	0.44%	0.0%	0.0%	0.33%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2068	134	212	159	125	119	161	145	113	155	115	119	89	159	62	78	62	50	11					
		12.97%	12.64%	15.03%	12.65%	15.72%	12.35%	15.01%	16.88%	11.07%	11.61%	11.60%	11.16%	12.89%	14.17%	8.10%	12.36%	10.52%	22.93%	10.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	201	15	12	17	13	16	15	10	9	11	10	13	6	14	19	12	7	2	0					
		1.26%	1.41%	0.85%	1.35%	1.63%	1.66%	1.39%	1.16%	0.88%	0.82%	1.00%	1.21%	0.86%	1.24%	2.48%	1.90%	1.18%	0.91%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5634	384	536	429	285	322	369	288	316	504	480	381	284	411	243	171	159	49	23					
		35.33%	36.22%	38.01%	34.15%	35.84%	33.43%	34.42%	33.52%	30.98%	37.78%	48.43%	35.74%	41.15%	36.63%	31.76%	27.09%	26.99%	22.47%	22.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	0	2	1	1	1	2	2	2	2	3	3	2	5	1	2	0	0					
		0.18%	0.09%	0.0%	0.15%	0.12%	0.10%	0.09%	0.23%	0.19%	0.14%	0.20%	0.28%	0.43%	0.17%	0.65%	0.15%	0.33%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	47	6	7	3	2	7	2	1	2	8	1	2	1	3	1	0	1	0	0					
		0.29%	0.56%	0.49%	0.23%	0.25%	0.72%	0.18%	0.11%	0.19%	0.59%	0.10%	0.18%	0.14%	0.26%	0.13%	0.0%	0.16%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3378	217	266	281	135	241	275	245	224	221	148	217	132	206	207	128	166	29	40					
		21.18%	20.47%	18.86%	22.37%	16.98%	25.02%	25.65%	28.52%	21.96%	16.56%	14.93%	20.35%	19.13%	18.36%	27.05%	20.28%	28.18%	13.30%	38.83%					
																									
41	Против всех	503	23	41	49	30	28	33	23	17	44	37	47	15	45	17	20	16	15	3					
		3.15%	2.16%	2.90%	3.90%	3.77%	2.90%	3.07%	2.67%	1.66%	3.29%	3.73%	4.40%	2.17%	4.01%	2.22%	3.16%	2.71%	6.88%	2.91%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
