Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Багаевская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №132					
		2.20%	2.74%	2.38%	1.86%	2.97%	2.19%	0.67%	2.32%	3.52%	0.86%	2.65%	1.49%	3.11%	1.41%	2.10%	1.75%	3.84%	2.10%	2.92%	3.15%	1.16%	1.54%	2.08%	2.18%	3.20%	1.67%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
