Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Льговского района																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	260	7	5	3	5	5	12	5	5	5	5	6	5	6	3	7	7	7	6	5	5	5	6	5	5	6	5	7	7	5	5	3	5	6	7	3	6	5	12	7	7	7	7	6	5	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	121	4	0	1	5	1	12	1	4	0	0	3	0	6	0	4	6	7	4	0	0	0	5	0	0	6	0	6	1	5	0	0	3	0	7	0	1	1	12	1	3	6	5	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	93	2	2	0	4	3	4	2	2	3	1	2	1	1	1	3	4	4	3	1	3	2	2	1	3	1	1	4	1	0	3	1	2	2	1	1	0	2	3	1	3	2	5	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	139	3	5	2	0	4	0	4	1	5	5	3	5	0	3	3	1	0	2	5	5	5	1	5	5	0	5	1	6	0	5	3	2	6	0	3	5	4	0	6	4	1	2	6	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	198	11	5	1	2	2	4	1	3	0	0	9	1	19	0	4	2	9	1	1	1	2	1	0	1	36	10	1	4	3	7	0	2	2	4	1	3	6	12	2	5	6	4	8	2	0					
		2.26%	3.93%	1.98%	1.54%	1.46%	1.87%	1.11%	0.74%	2.52%	0.00%	0.00%	4.95%	0.82%	10.92%	0.00%	1.47%	0.63%	2.84%	0.41%	0.75%	0.88%	1.18%	0.40%	0.00%	1.30%	20.22%	7.63%	0.36%	1.72%	1.15%	5.07%	0.00%	1.74%	1.03%	0.91%	1.79%	1.01%	5.22%	2.26%	0.73%	1.98%	1.86%	1.21%	3.08%	1.69%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	1	0					
		0.18%	0.00%	0.40%	3.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.40%	0.00%	0.61%	0.38%	0.85%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	1.01%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	720	35	36	6	13	8	25	2	4	11	6	7	8	9	1	41	26	33	11	3	5	5	7	1	6	13	5	31	26	13	11	5	8	27	26	2	11	14	92	19	15	23	34	17	10	9					
		8.22%	12.50%	14.23%	9.23%	9.49%	7.48%	6.94%	1.48%	3.36%	10.38%	6.59%	3.85%	6.56%	5.17%	2.22%	15.07%	8.25%	10.41%	4.55%	2.24%	4.39%	2.94%	2.80%	1.56%	7.79%	7.30%	3.82%	11.07%	11.21%	4.98%	7.97%	12.20%	6.96%	13.92%	5.91%	3.57%	3.72%	12.17%	17.33%	6.91%	5.93%	7.12%	10.30%	6.54%	8.47%	16.07%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.00%	0.00%	1.54%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.86%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	586	15	9	2	7	6	29	4	8	4	10	3	11	22	0	7	30	23	12	8	4	7	19	1	3	8	0	30	22	31	7	1	12	17	21	3	10	13	54	18	20	22	31	13	8	1					
		6.69%	5.36%	3.56%	3.08%	5.11%	5.61%	8.06%	2.96%	6.72%	3.77%	10.99%	1.65%	9.02%	12.64%	0.00%	2.57%	9.52%	7.26%	4.96%	5.97%	3.51%	4.12%	7.60%	1.56%	3.90%	4.49%	0.00%	10.71%	9.48%	11.88%	5.07%	2.44%	10.43%	8.76%	4.77%	5.36%	3.38%	11.30%	10.17%	6.55%	7.91%	6.81%	9.39%	5.00%	6.78%	1.79%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	603	11	21	12	6	8	11	9	6	2	5	5	5	11	2	6	29	9	16	10	17	9	12	1	3	13	15	22	10	20	5	1	9	10	21	9	7	10	61	23	19	48	39	23	6	6					
		6.89%	3.93%	8.30%	18.46%	4.38%	7.48%	3.06%	6.67%	5.04%	1.89%	5.49%	2.75%	4.10%	6.32%	4.44%	2.21%	9.21%	2.84%	6.61%	7.46%	14.91%	5.29%	4.80%	1.56%	3.90%	7.30%	11.45%	7.86%	4.31%	7.66%	3.62%	2.44%	7.83%	5.15%	4.77%	16.07%	2.36%	8.70%	11.49%	8.36%	7.51%	14.86%	11.82%	8.85%	5.08%	10.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	2	3	0	1	1	2	5	1	0	1	0	0	0	0	2	4	4	0	1	0	3	1	0	0	1	0	1	1	2	2	0	1	2	2	0	1	1	4	0	2	2	0	1	0	0					
		0.62%	0.71%	1.19%	0.00%	0.73%	0.93%	0.56%	3.70%	0.84%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.74%	1.27%	1.26%	0.00%	0.75%	0.00%	1.76%	0.40%	0.00%	0.00%	0.56%	0.00%	0.36%	0.43%	0.77%	1.45%	0.00%	0.87%	1.03%	0.45%	0.00%	0.34%	0.87%	0.75%	0.00%	0.79%	0.62%	0.00%	0.38%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6450	202	177	39	107	80	286	112	95	87	68	155	96	109	42	203	220	235	201	111	85	139	206	60	60	103	101	192	160	186	106	33	83	133	359	40	254	67	298	209	190	219	218	194	91	39					
		73.68%	72.14%	69.96%	60.00%	78.10%	74.77%	79.44%	82.96%	79.83%	82.08%	74.73%	85.16%	78.69%	62.64%	93.33%	74.63%	69.84%	74.13%	83.06%	82.84%	74.56%	81.76%	82.40%	93.75%	77.92%	57.87%	77.10%	68.57%	68.97%	71.26%	76.81%	80.49%	72.17%	68.56%	81.59%	71.43%	85.81%	58.26%	56.12%	76.00%	75.10%	67.80%	66.06%	74.62%	77.12%	69.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	1	1	0	0	0	0	0	0	1	0	2	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	1	1	3	0	1	1	0	1	0	0					
		0.31%	0.36%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	1.10%	0.00%	0.57%	0.00%	1.10%	0.63%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	2.44%	0.00%	0.00%	0.91%	0.00%	0.34%	0.87%	0.56%	0.00%	0.40%	0.31%	0.00%	0.38%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
