Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Цивильская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	698	63	60	70	16	7	4	10	18	10	6	7	8	30	4	18	7	6	12	20	11	15	40	8	8	13	8	9	4	5	12	12	17	6	17	12	9	5	5	17	8	10	5	10	50	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	144	27	17	22	8	2	0	1	2	1	0	1	0	11	1	6	0	2	0	4	0	0	13	0	0	0	0	1	0	0	2	0	2	0	2	2	1	1	2	4	0	2	0	1	5	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	426	29	278	14	4	3	2	4	0	4	1	8	4	2	3	3	7	3	0	3	6	5	2	5	2	0	2	0	1	1	2	4	2	2	2	0	4	0	4	0	0	4	1	1	3	1					
14	Число погашенных открепительных удостоверений	554	36	43	48	8	5	4	9	16	9	6	6	8	19	3	12	7	4	12	16	11	15	27	8	8	13	8	8	4	5	10	12	15	6	15	10	8	4	3	13	8	8	5	9	45	5					
15	Число открепительных удостоверений выданных ТИК	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	238	12	23	16	12	5	1	4	16	5	1	2	4	5	4	4	4	2	2	5	3	8	10	1	0	5	3	4	0	2	4	5	10	2	6	2	4	1	2	6	5	3	4	1	18	2					
		1.47%	0.91%	1.49%	1.01%	3.13%	2.70%	1.26%	1.60%	3.89%	2.27%	0.69%	1.19%	2.19%	0.79%	3.47%	0.89%	2.16%	0.99%	0.66%	1.32%	1.09%	2.44%	0.99%	0.47%	0.0%	2.14%	1.42%	1.63%	0.0%	1.48%	1.29%	1.59%	2.46%	1.49%	1.54%	0.66%	1.98%	0.78%	1.42%	1.45%	2.29%	1.19%	2.85%	0.45%	2.08%	1.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	238	30	28	38	6	2	0	3	9	3	3	3	2	7	1	8	1	0	3	2	4	4	16	1	0	10	3	2	2	0	4	3	2	0	7	3	1	2	1	6	2	1	1	2	12	0					
		1.47%	2.28%	1.81%	2.42%	1.56%	1.08%	0.0%	1.20%	2.18%	1.36%	2.09%	1.79%	1.09%	1.11%	0.86%	1.78%	0.54%	0.0%	1.0%	0.52%	1.45%	1.22%	1.59%	0.47%	0.0%	4.29%	1.42%	0.81%	1.85%	0.0%	1.29%	0.95%	0.49%	0.0%	1.80%	0.99%	0.49%	1.57%	0.71%	1.45%	0.91%	0.39%	0.71%	0.90%	1.38%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	253	24	24	26	8	1	1	9	6	4	4	1	6	10	2	5	3	4	2	3	4	4	14	3	0	3	6	5	1	3	10	0	5	4	4	8	4	0	1	4	0	6	1	4	16	0					
		1.56%	1.83%	1.55%	1.65%	2.08%	0.54%	1.26%	3.61%	1.45%	1.81%	2.79%	0.59%	3.29%	1.58%	1.73%	1.11%	1.62%	1.99%	0.66%	0.79%	1.45%	1.22%	1.39%	1.41%	0.0%	1.28%	2.84%	2.04%	0.92%	2.22%	3.22%	0.0%	1.23%	2.98%	1.03%	2.65%	1.98%	0.0%	0.71%	0.96%	0.0%	2.38%	0.71%	1.81%	1.85%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	251	24	36	23	3	3	2	2	4	1	1	1	2	10	3	4	1	1	6	3	8	6	21	7	2	2	10	2	1	1	4	4	3	2	4	9	3	0	2	5	3	2	1	1	18	0					
		1.55%	1.83%	2.33%	1.46%	0.78%	1.62%	2.53%	0.80%	0.97%	0.45%	0.69%	0.59%	1.09%	1.58%	2.60%	0.89%	0.54%	0.49%	2.0%	0.79%	2.91%	1.83%	2.09%	3.30%	1.14%	0.85%	4.73%	0.81%	0.92%	0.74%	1.29%	1.27%	0.73%	1.49%	1.03%	2.99%	1.48%	0.0%	1.42%	1.21%	1.37%	0.79%	0.71%	0.45%	2.08%	0.0%					
22	"5. ""За Русь Святую"""	88	11	16	3	3	0	1	3	2	3	2	2	0	1	1	0	1	1	1	1	0	0	6	1	1	0	2	2	1	1	3	1	1	4	2	2	3	0	0	0	2	1	1	0	2	0					
		0.54%	0.83%	1.03%	0.19%	0.78%	0.0%	1.26%	1.20%	0.48%	1.36%	1.39%	1.19%	0.0%	0.15%	0.86%	0.0%	0.54%	0.49%	0.33%	0.26%	0.0%	0.0%	0.59%	0.47%	0.57%	0.0%	0.94%	0.81%	0.92%	0.74%	0.96%	0.31%	0.24%	2.98%	0.51%	0.66%	1.48%	0.0%	0.0%	0.0%	0.91%	0.39%	0.71%	0.0%	0.23%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	2	7	1	0	0	0	1	1	1	1	2	0	4	0	0	0	1	2	0	0	2	1	0	1	2	0	0	0	1	0	0	1	2	1	1	0	0	0	1	0	2	1	2	1	0					
		0.25%	0.15%	0.45%	0.06%	0.0%	0.0%	0.0%	0.40%	0.24%	0.45%	0.69%	1.19%	0.0%	0.63%	0.0%	0.0%	0.0%	0.49%	0.66%	0.0%	0.0%	0.61%	0.09%	0.0%	0.57%	0.85%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.24%	1.49%	0.25%	0.33%	0.0%	0.0%	0.0%	0.24%	0.0%	0.79%	0.71%	0.90%	0.11%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	83	6	6	15	1	0	1	4	2	0	2	2	1	2	0	3	1	1	1	1	0	2	5	0	0	2	0	1	0	1	0	3	2	0	2	2	1	3	0	2	2	0	1	1	4	0					
		0.51%	0.45%	0.38%	0.95%	0.26%	0.0%	1.26%	1.60%	0.48%	0.0%	1.39%	1.19%	0.54%	0.31%	0.0%	0.66%	0.54%	0.49%	0.33%	0.26%	0.0%	0.61%	0.49%	0.0%	0.0%	0.85%	0.0%	0.40%	0.0%	0.74%	0.0%	0.95%	0.49%	0.0%	0.51%	0.66%	0.49%	2.36%	0.0%	0.48%	0.91%	0.0%	0.71%	0.45%	0.46%	0.0%					
25	"8. ""Народно-республиканская партия России"""	56	2	4	3	4	0	0	2	2	0	2	0	0	2	0	0	3	1	3	2	1	1	3	2	0	0	1	2	1	0	2	0	1	1	2	1	2	0	1	1	1	0	0	0	1	2					
		0.34%	0.15%	0.25%	0.19%	1.04%	0.0%	0.0%	0.80%	0.48%	0.0%	1.39%	0.0%	0.0%	0.31%	0.0%	0.0%	1.62%	0.49%	1.0%	0.52%	0.36%	0.30%	0.29%	0.94%	0.0%	0.0%	0.47%	0.81%	0.92%	0.0%	0.64%	0.0%	0.24%	0.74%	0.51%	0.33%	0.99%	0.0%	0.71%	0.24%	0.45%	0.0%	0.0%	0.0%	0.11%	1.75%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	5	8	5	0	0	0	1	1	0	0	1	1	2	0	1	0	0	0	1	0	0	5	1	0	0	1	0	1	0	0	1	0	0	2	2	0	0	0	0	0	0	1	1	2	0					
		0.26%	0.38%	0.51%	0.31%	0.0%	0.0%	0.0%	0.40%	0.24%	0.0%	0.0%	0.59%	0.54%	0.31%	0.0%	0.22%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.49%	0.47%	0.0%	0.0%	0.47%	0.0%	0.92%	0.0%	0.0%	0.31%	0.0%	0.0%	0.51%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.45%	0.23%	0.0%					
27	"10. ""Аграрная партия России"""	2531	100	76	107	40	80	12	29	18	57	58	42	58	134	17	40	14	26	41	86	60	163	262	117	81	52	44	26	8	24	36	17	41	17	60	62	41	25	33	60	43	36	34	32	96	26					
		15.65%	7.62%	4.92%	6.81%	10.44%	43.24%	15.18%	11.64%	4.37%	25.90%	40.55%	25.14%	31.86%	21.30%	14.78%	8.90%	7.56%	12.93%	13.66%	22.75%	21.89%	49.84%	26.09%	55.18%	46.28%	22.31%	20.85%	10.65%	7.40%	17.77%	11.61%	5.43%	10.09%	12.68%	15.46%	20.59%	20.29%	19.68%	23.57%	14.52%	19.72%	14.28%	24.28%	14.54%	11.11%	22.80%					
28	"11. ""Истинные патриоты России"""	17	0	3	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	1	0					
		0.10%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.42%	0.0%	0.40%	0.92%	0.0%	0.0%	0.31%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	1.42%	0.0%	0.11%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	126	13	9	12	1	0	2	6	0	4	0	1	1	9	2	0	1	0	0	0	0	2	7	0	1	1	2	2	0	1	2	5	3	5	0	5	8	2	0	1	3	7	0	3	4	1					
		0.77%	0.99%	0.58%	0.76%	0.26%	0.0%	2.53%	2.40%	0.0%	1.81%	0.0%	0.59%	0.54%	1.43%	1.73%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.61%	0.69%	0.0%	0.57%	0.42%	0.94%	0.81%	0.0%	0.74%	0.64%	1.59%	0.73%	3.73%	0.0%	1.66%	3.96%	1.57%	0.0%	0.24%	1.37%	2.77%	0.0%	1.36%	0.46%	0.87%					
30	"13. ""Демократическая партия России"""	53	5	8	6	0	0	0	1	3	1	0	0	1	3	0	2	0	2	0	0	0	2	1	0	0	1	0	1	1	3	1	1	0	0	3	0	0	1	0	0	2	2	0	0	2	0					
		0.32%	0.38%	0.51%	0.38%	0.0%	0.0%	0.0%	0.40%	0.72%	0.45%	0.0%	0.0%	0.54%	0.47%	0.0%	0.44%	0.0%	0.99%	0.0%	0.0%	0.0%	0.61%	0.09%	0.0%	0.0%	0.42%	0.0%	0.40%	0.92%	2.22%	0.32%	0.31%	0.0%	0.0%	0.77%	0.0%	0.0%	0.78%	0.0%	0.0%	0.91%	0.79%	0.0%	0.0%	0.23%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	2	8	6	3	0	0	2	0	1	0	2	1	1	0	1	0	0	1	3	0	1	0	0	0	0	0	1	0	0	2	2	0	1	0	2	0	0	1	0	0	0	0	0	2	0					
		0.26%	0.15%	0.51%	0.38%	0.78%	0.0%	0.0%	0.80%	0.0%	0.45%	0.0%	1.19%	0.54%	0.15%	0.0%	0.22%	0.0%	0.0%	0.33%	0.79%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.64%	0.63%	0.0%	0.74%	0.0%	0.66%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%					
32	"15. ""Партия СЛОН"""	29	1	2	1	4	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	0	1	0	1	1	1	0	0	2	1	1	0	0	1	0	0	0	2	0	0	0	0	1	2	1					
		0.17%	0.07%	0.12%	0.06%	1.04%	0.0%	0.0%	0.40%	0.0%	0.0%	0.69%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.57%	0.42%	0.47%	0.0%	0.0%	1.48%	0.32%	0.31%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.45%	0.23%	0.87%					
33	"16. ""Родина"" (народно-патриотический союз)"""	578	76	58	90	10	2	3	12	16	2	3	3	3	21	10	13	9	3	8	5	4	3	22	6	3	2	3	6	3	0	5	11	14	4	23	11	7	0	6	14	7	12	4	14	45	2					
		3.57%	5.79%	3.76%	5.73%	2.61%	1.08%	3.79%	4.81%	3.89%	0.90%	2.09%	1.79%	1.64%	3.33%	8.69%	2.89%	4.86%	1.49%	2.66%	1.32%	1.45%	0.91%	2.19%	2.83%	1.71%	0.85%	1.42%	2.45%	2.77%	0.0%	1.61%	3.51%	3.44%	2.98%	5.92%	3.65%	3.46%	0.0%	4.28%	3.38%	3.21%	4.76%	2.85%	6.36%	5.20%	1.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	4	5	3	2	1	1	0	6	1	0	0	1	3	1	2	3	0	4	1	0	1	8	0	2	1	2	2	1	0	5	1	1	2	2	1	0	1	0	2	2	1	1	1	4	1					
		0.49%	0.30%	0.32%	0.19%	0.52%	0.54%	1.26%	0.0%	1.45%	0.45%	0.0%	0.0%	0.54%	0.47%	0.86%	0.44%	1.62%	0.0%	1.33%	0.26%	0.0%	0.30%	0.79%	0.0%	1.14%	0.42%	0.94%	0.81%	0.92%	0.0%	1.61%	0.31%	0.24%	1.49%	0.51%	0.33%	0.0%	0.78%	0.0%	0.48%	0.91%	0.39%	0.71%	0.45%	0.46%	0.87%					
35	"18. ""ЛДПР"""	1617	161	255	192	48	7	8	18	72	12	11	6	13	53	13	54	28	16	14	38	31	27	79	17	10	19	27	18	14	3	13	11	40	8	40	14	20	10	2	44	19	13	6	31	80	2					
		10.00%	12.28%	16.53%	12.22%	12.53%	3.78%	10.12%	7.22%	17.51%	5.45%	7.69%	3.59%	7.14%	8.42%	11.30%	12.02%	15.13%	7.96%	4.66%	10.05%	11.31%	8.25%	7.86%	8.01%	5.71%	8.15%	12.79%	7.37%	12.96%	2.22%	4.19%	3.51%	9.85%	5.97%	10.30%	4.65%	9.90%	7.87%	1.42%	10.65%	8.71%	5.15%	4.28%	14.09%	9.25%	1.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	348	27	40	50	4	2	1	11	5	0	2	3	3	11	2	6	4	4	14	21	5	4	13	2	1	4	4	5	2	2	8	1	5	2	9	3	6	2	1	8	5	9	3	3	28	3					
		2.15%	2.05%	2.59%	3.18%	1.04%	1.08%	1.26%	4.41%	1.21%	0.0%	1.39%	1.79%	1.64%	1.74%	1.73%	1.33%	2.16%	1.99%	4.66%	5.55%	1.82%	1.22%	1.29%	0.94%	0.57%	1.71%	1.89%	2.04%	1.85%	1.48%	2.58%	0.31%	1.23%	1.49%	2.31%	0.99%	2.97%	1.57%	0.71%	1.93%	2.29%	3.57%	2.14%	1.36%	3.24%	2.63%					
37	"20. ""Политическая партия ""Единая Россия"""	5034	447	436	498	118	50	20	47	147	47	22	42	29	188	27	165	62	89	121	129	84	75	292	23	36	73	51	100	44	65	136	137	159	15	105	91	49	45	43	142	51	93	50	83	256	52					
		31.14%	34.09%	28.27%	31.71%	30.80%	27.02%	25.31%	18.87%	35.76%	21.36%	15.38%	25.14%	15.93%	29.88%	23.47%	36.74%	33.51%	44.27%	40.33%	34.12%	30.65%	22.93%	29.08%	10.84%	20.57%	31.33%	24.17%	40.98%	40.74%	48.14%	43.87%	43.76%	39.16%	11.19%	27.06%	30.23%	24.25%	35.43%	30.71%	34.38%	23.39%	36.90%	35.71%	37.72%	29.62%	45.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	0	11	4	0	0	2	1	1	1	1	0	0	1	0	2	0	2	1	3	1	1	3	0	1	0	0	2	0	0	0	1	1	0	1	1	1	0	1	3	0	3	1	1	4	0					
		0.34%	0.0%	0.71%	0.25%	0.0%	0.0%	2.53%	0.40%	0.24%	0.45%	0.69%	0.0%	0.0%	0.15%	0.0%	0.44%	0.0%	0.99%	0.33%	0.79%	0.36%	0.30%	0.29%	0.0%	0.57%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.31%	0.24%	0.0%	0.25%	0.33%	0.49%	0.0%	0.71%	0.72%	0.0%	1.19%	0.71%	0.45%	0.46%	0.0%					
39	"22. ""Развитие предпринимательства"""	53	3	5	7	1	0	0	2	0	2	1	1	0	3	0	3	0	1	3	1	0	0	4	1	0	2	2	1	0	0	0	0	1	0	1	2	0	0	0	1	0	0	1	0	4	0					
		0.32%	0.22%	0.32%	0.44%	0.26%	0.0%	0.0%	0.80%	0.0%	0.90%	0.69%	0.59%	0.0%	0.47%	0.0%	0.66%	0.0%	0.49%	1.0%	0.26%	0.0%	0.0%	0.39%	0.47%	0.0%	0.85%	0.94%	0.40%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.25%	0.66%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.71%	0.0%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3202	273	314	383	81	18	15	69	80	62	21	35	43	112	29	100	44	40	64	44	55	15	179	9	17	36	33	43	22	17	39	83	91	44	87	59	40	24	31	77	59	43	15	28	218	11					
		19.80%	20.82%	20.36%	24.39%	21.14%	9.72%	18.98%	27.71%	19.46%	28.18%	14.68%	20.95%	23.62%	17.80%	25.21%	22.27%	23.78%	19.90%	21.33%	11.64%	20.07%	4.58%	17.82%	4.24%	9.71%	15.45%	15.63%	17.62%	20.37%	12.59%	12.58%	26.51%	22.41%	32.83%	22.42%	19.60%	19.80%	18.89%	22.14%	18.64%	27.06%	17.06%	10.71%	12.72%	25.23%	9.64%					
																																																				
41	Против всех	476	51	83	46	13	7	2	5	10	11	3	6	3	18	0	21	2	5	5	10	3	6	32	2	6	5	1	3	3	2	8	10	1	9	9	8	2	3	7	9	0	18	7	2	19	0					
		2.94%	3.89%	5.38%	2.92%	3.39%	3.78%	2.53%	2.00%	2.43%	5.0%	2.09%	3.59%	1.64%	2.86%	0.0%	4.67%	1.08%	2.48%	1.66%	2.64%	1.09%	1.83%	3.18%	0.94%	3.42%	2.14%	0.47%	1.22%	2.77%	1.48%	2.58%	3.19%	0.24%	6.71%	2.31%	2.65%	0.99%	2.36%	4.99%	2.17%	0.0%	7.14%	4.99%	0.90%	2.19%	0.0%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
