Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Майминская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
		17.71%	18.94%	16.24%	20.18%	16.86%	17.51%	13.84%	17.11%	18.35%	14.43%	18.08%	14.12%	19.83%	16.84%	25.46%	20.66%	16.94%	17.20%	26.40%	18.03%	19.77%	21.77%	20.07%	17.12%	17.59%	8.38%	7.98%	8.21%	23.42%	17.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	149	6	13	8	6	11	8	6	3	9	2	4	4	0	11	8	7	2	3	0	0	4	9	4	7	2	2	1	0	9					
		1.18%	0.84%	1.97%	1.40%	0.99%	1.74%	1.18%	1.07%	0.78%	1.48%	0.55%	0.91%	1.12%	0.00%	5.09%	1.54%	1.41%	0.58%	0.93%	0.00%	0.00%	1.36%	1.00%	0.58%	2.28%	1.20%	1.06%	0.75%	0.00%	1.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3022	185	165	135	152	175	187	170	111	153	108	143	99	58	57	105	95	55	62	39	50	56	194	174	61	27	26	15	26	139					
		24.01%	25.77%	25.04%	23.68%	25.12%	27.60%	27.54%	30.30%	28.68%	25.08%	29.59%	32.57%	27.65%	30.53%	26.39%	20.27%	19.15%	16.03%	19.25%	15.98%	19.01%	19.05%	21.63%	25.04%	19.87%	16.17%	13.83%	11.19%	16.46%	24.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	244	13	15	18	11	16	22	17	5	18	6	7	7	0	1	14	9	16	6	1	5	3	14	8	0	0	3	2	1	6					
		1.94%	1.81%	2.28%	3.16%	1.82%	2.52%	3.24%	3.03%	1.29%	2.95%	1.64%	1.59%	1.96%	0.00%	0.46%	2.70%	1.81%	4.66%	1.86%	0.41%	1.90%	1.02%	1.56%	1.15%	0.00%	0.00%	1.60%	1.49%	0.63%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4976	253	235	190	251	215	232	193	124	204	128	172	116	81	70	201	210	150	113	124	118	138	397	307	141	105	127	96	71	214					
		39.54%	35.24%	35.66%	33.33%	41.49%	33.91%	34.17%	34.40%	32.04%	33.44%	35.07%	39.18%	32.40%	42.63%	32.41%	38.80%	42.34%	43.73%	35.09%	50.82%	44.87%	46.94%	44.26%	44.17%	45.93%	62.87%	67.55%	71.64%	44.94%	37.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	74	4	5	3	1	5	8	9	3	2	1	1	0	2	2	2	1	1	0	2	2	2	6	1	5	0	0	1	1	4					
		0.59%	0.56%	0.76%	0.53%	0.17%	0.79%	1.18%	1.60%	0.78%	0.33%	0.27%	0.23%	0.00%	1.05%	0.93%	0.39%	0.20%	0.29%	0.00%	0.82%	0.76%	0.68%	0.67%	0.14%	1.63%	0.00%	0.00%	0.75%	0.63%	0.71%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
