Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Майминская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	420	22	17	21	17	12	22	17	25	13	11	24	16	15	3	25	21	10	11	9	3	5	36	17	7	8	7	26	0					
		3.23%	2.99%	2.35%	3.48%	2.76%	2.26%	3.11%	2.90%	5.72%	2.07%	3.03%	4.07%	4.35%	2.40%	1.38%	4.25%	4.43%	2.45%	3.34%	3.32%	1.07%	2.00%	3.81%	2.47%	1.95%	4.57%	3.27%	21.31%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	68	6	3	10	2	4	4	6	3	8	5	1	4	1	0	3	1	2	0	0	0	0	5	0	0	0	0	0	0					
		0.52%	0.81%	0.42%	1.66%	0.32%	0.75%	0.57%	1.02%	0.69%	1.27%	1.38%	0.17%	1.09%	0.16%	0.00%	0.51%	0.21%	0.49%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	24	0	1	3	1	0	2	1	3	1	1	1	1	0	0	0	1	1	0	0	2	0	3	2	0	0	0	0	0					
		0.18%	0.00%	0.14%	0.50%	0.16%	0.00%	0.28%	0.17%	0.69%	0.16%	0.28%	0.17%	0.27%	0.00%	0.00%	0.00%	0.21%	0.25%	0.00%	0.00%	0.71%	0.00%	0.32%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1419	97	73	72	67	76	103	103	71	73	42	76	36	54	21	32	45	53	23	25	26	12	98	93	25	5	4	2	12					
		10.93%	13.16%	10.11%	11.94%	10.86%	14.34%	14.57%	17.58%	16.25%	11.61%	11.57%	12.88%	9.78%	8.65%	9.63%	5.44%	9.49%	12.99%	6.99%	9.23%	9.29%	4.80%	10.37%	13.54%	6.96%	2.86%	1.87%	1.64%	7.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	120	7	4	3	2	11	13	13	2	5	5	3	5	2	5	2	5	4	5	2	2	0	3	6	7	3	1	0	0					
		0.92%	0.95%	0.55%	0.50%	0.32%	2.08%	1.84%	2.22%	0.46%	0.79%	1.38%	0.51%	1.36%	0.32%	2.29%	0.34%	1.05%	0.98%	1.52%	0.74%	0.71%	0.00%	0.32%	0.87%	1.95%	1.71%	0.47%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	1	2	2	2	2	1	0	1	1	2	0	0	0	0	2	3	0	0	0	0	0	2	0	0	0	0	0					
		0.16%	0.00%	0.14%	0.33%	0.32%	0.38%	0.28%	0.17%	0.00%	0.16%	0.28%	0.34%	0.00%	0.00%	0.00%	0.00%	0.42%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1215	74	75	71	50	55	73	51	54	47	44	11	39	53	31	61	37	33	45	18	15	30	134	60	31	6	10	0	7					
		9.36%	10.04%	10.39%	11.77%	8.10%	10.38%	10.33%	8.70%	12.36%	7.47%	12.12%	1.86%	10.60%	8.49%	14.22%	10.37%	7.81%	8.09%	13.68%	6.64%	5.36%	12.00%	14.18%	8.73%	8.64%	3.43%	4.67%	0.00%	4.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1358	82	88	80	65	61	95	52	47	95	39	85	47	68	16	68	45	38	43	18	28	18	42	51	34	16	8	17	12					
		10.46%	11.13%	12.19%	13.27%	10.53%	11.51%	13.44%	8.87%	10.76%	15.10%	10.74%	14.41%	12.77%	10.90%	7.34%	11.56%	9.49%	9.31%	13.07%	6.64%	10.00%	7.20%	4.44%	7.42%	9.47%	9.14%	3.74%	13.93%	7.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	157	7	12	11	5	10	7	5	12	3	3	4	8	5	1	8	3	8	9	2	0	3	12	8	4	5	1	0	1					
		1.21%	0.95%	1.66%	1.82%	0.81%	1.89%	0.99%	0.85%	2.75%	0.48%	0.83%	0.68%	2.17%	0.80%	0.46%	1.36%	0.63%	1.96%	2.74%	0.74%	0.00%	1.20%	1.27%	1.16%	1.11%	2.86%	0.47%	0.00%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7965	425	439	316	397	288	372	325	211	372	208	373	208	422	136	380	313	255	189	196	200	180	569	442	246	129	182	76	116					
		61.34%	57.67%	60.80%	52.40%	64.34%	54.34%	52.62%	55.46%	48.28%	59.14%	57.30%	63.22%	56.52%	67.63%	62.39%	64.63%	66.03%	62.50%	57.45%	72.32%	71.43%	72.00%	60.21%	64.34%	68.52%	73.71%	85.05%	62.30%	75.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	5	3	10	4	5	7	5	6	5	0	5	1	2	2	4	0	1	3	0	0	1	5	4	0	2	0	0	1					
		0.62%	0.68%	0.42%	1.66%	0.65%	0.94%	0.99%	0.85%	1.37%	0.79%	0.00%	0.85%	0.27%	0.32%	0.92%	0.68%	0.00%	0.25%	0.91%	0.00%	0.00%	0.40%	0.53%	0.58%	0.00%	1.14%	0.00%	0.00%	0.65%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
