10	Число действительных избирательных бюллетеней	19338	2102	585	298	543	279	581	969	250	142	514	768	1007	554	424	635	1100	573	850	1200	1350	1350	1647	1617									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	21	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	3	1	1	2	1									
		0.11%	0.05%	0.17%	0.00%	0.18%	0.00%	0.17%	0.10%	0.40%	0.00%	0.19%	0.13%	0.10%	0.00%	0.24%	0.16%	0.09%	0.00%	0.12%	0.25%	0.07%	0.07%	0.12%	0.06%									
14	Грудинин Павел Николаевич	1189	127	36	14	33	12	36	60	14	10	31	47	62	33	26	39	72	19	52	96	83	83	101	103									
		6.14%	6.03%	6.15%	4.70%	6.08%	4.30%	6.20%	6.19%	5.60%	7.04%	6.03%	6.12%	6.16%	5.83%	6.12%	6.14%	6.55%	3.32%	6.12%	8.00%	6.15%	6.15%	6.13%	6.37%									
15	Жириновский Владимир Вольфович	845	92	21	3	24	2	25	42	9	7	22	34	44	22	16	28	53	2	37	82	59	59	72	90									
		4.37%	4.37%	3.59%	1.01%	4.42%	0.72%	4.30%	4.33%	3.60%	4.93%	4.28%	4.43%	4.37%	3.89%	3.76%	4.41%	4.82%	0.35%	4.35%	6.83%	4.37%	4.37%	4.37%	5.57%									
16	Путин Владимир Владимирович	17035	1854	519	279	479	246	512	853	221	124	453	675	887	495	374	560	974	546	750	1002	1190	1190	1451	1401									
		88.01%	87.99%	88.72%	93.62%	88.21%	88.17%	88.12%	88.03%	88.40%	87.32%	88.13%	87.89%	88.08%	87.46%	88.00%	88.19%	88.55%	95.29%	88.24%	83.50%	88.15%	88.15%	88.10%	86.64%									
17	Собчак Ксения Анатольевна	30	3	1	1	1	0	1	2	1	0	1	1	1	1	1	1	0	6	1	0	2	2	2	1									
		0.15%	0.14%	0.17%	0.34%	0.18%	0.00%	0.17%	0.21%	0.40%	0.00%	0.19%	0.13%	0.10%	0.18%	0.24%	0.16%	0.00%	1.05%	0.12%	0.00%	0.15%	0.15%	0.12%	0.06%									
18	Сурайкин Максим Александрович	185	21	6	1	5	19	6	9	2	1	5	8	10	1	4	6	0	0	8	15	13	13	16	16									
		0.96%	0.99%	1.03%	0.34%	0.92%	6.81%	1.03%	0.93%	0.80%	0.70%	0.97%	1.04%	0.99%	0.18%	0.94%	0.94%	0.00%	0.00%	0.94%	1.25%	0.96%	0.96%	0.97%	0.99%									
19	Титов Борис Юрьевич	17	2	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	2	1	1	2	0									
		0.09%	0.09%	0.17%	0.00%	0.00%	0.00%	0.00%	0.10%	0.40%	0.00%	0.19%	0.13%	0.10%	0.18%	0.24%	0.00%	0.00%	0.00%	0.12%	0.17%	0.07%	0.07%	0.12%	0.00%									
20	Явлинский Григорий Алексеевич	16	2	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	5									
		0.08%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.40%	0.00%	0.00%	0.13%	0.10%	0.18%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.07%	0.06%	0.31%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
