Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Измалковская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	1	2	2	1	0	1	0	1	1	0	0	0	2	0	1	0	5	0	1	0	0	4	1	0	1	0	0	0	2	0	1	2	13	9					
14	Число погашенных открепительных удостоверений	369	20	15	9	10	10	10	10	10	9	9	10	10	10	10	10	10	15	10	8	10	10	9	10	10	10	15	10	15	14	15	10	9	13	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	141	4	5	0	3	1	11	4	2	0	4	3	0	3	3	2	4	3	2	4	2	3	3	3	1	5	1	2	5	9	3	13	11	9	13					
		1.66%	1.62%	1.09%	0.0%	1.87%	0.52%	5.04%	7.84%	2.70%	0.0%	1.05%	1.04%	0.0%	1.52%	2.56%	3.17%	3.73%	1.26%	1.98%	1.30%	1.25%	1.63%	1.86%	0.88%	1.0%	1.45%	0.76%	1.01%	2.21%	1.93%	0.71%	4.37%	6.47%	0.93%	1.81%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	133	5	10	1	3	1	1	0	4	0	14	3	0	3	4	1	0	4	0	1	2	1	3	5	4	3	4	3	4	21	4	1	2	14	7					
		1.57%	2.03%	2.19%	0.66%	1.87%	0.52%	0.45%	0.0%	5.40%	0.0%	3.70%	1.04%	0.0%	1.52%	3.41%	1.58%	0.0%	1.68%	0.0%	0.32%	1.25%	0.54%	1.86%	1.47%	4.0%	0.87%	3.05%	1.52%	1.76%	4.50%	0.95%	0.33%	1.17%	1.44%	0.97%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	123	0	8	4	0	4	8	0	0	4	6	5	1	3	2	4	1	2	1	4	2	2	2	2	0	10	5	0	1	6	8	9	2	12	5					
		1.45%	0.0%	1.75%	2.64%	0.0%	2.09%	3.66%	0.0%	0.0%	3.33%	1.58%	1.74%	0.82%	1.52%	1.70%	6.34%	0.93%	0.84%	0.99%	1.30%	1.25%	1.08%	1.24%	0.58%	0.0%	2.91%	3.81%	0.0%	0.44%	1.28%	1.91%	3.03%	1.17%	1.24%	0.69%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	65	0	1	0	0	3	5	0	3	2	1	2	0	2	0	0	2	0	1	0	1	5	0	4	0	4	0	1	0	3	2	2	2	15	4					
		0.76%	0.0%	0.21%	0.0%	0.0%	1.57%	2.29%	0.0%	4.05%	1.66%	0.26%	0.69%	0.0%	1.01%	0.0%	0.0%	1.86%	0.0%	0.99%	0.0%	0.62%	2.71%	0.0%	1.17%	0.0%	1.16%	0.0%	0.50%	0.0%	0.64%	0.47%	0.67%	1.17%	1.55%	0.55%					
22	"5. ""За Русь Святую"""	60	0	3	1	1	2	3	0	1	1	3	6	1	2	1	1	1	10	0	0	0	0	1	0	1	2	0	0	1	4	1	1	1	6	5					
		0.70%	0.0%	0.65%	0.66%	0.62%	1.04%	1.37%	0.0%	1.35%	0.83%	0.79%	2.09%	0.82%	1.01%	0.85%	1.58%	0.93%	4.21%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	1.0%	0.58%	0.0%	0.0%	0.44%	0.85%	0.23%	0.33%	0.58%	0.62%	0.69%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	2	0	1	0	0	0	1	0	0	0	2	0	1	0	2	0					
		0.17%	0.0%	0.0%	0.66%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.84%	0.0%	0.65%	0.0%	0.54%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.42%	0.0%	0.33%	0.0%	0.20%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	0	2	1	2	0	1	0	0	0	2	3	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	1	2	1	3	0	1	4	10					
		0.44%	0.0%	0.43%	0.66%	1.25%	0.0%	0.45%	0.0%	0.0%	0.0%	0.52%	1.04%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.29%	0.76%	0.50%	0.88%	0.21%	0.71%	0.0%	0.58%	0.41%	1.39%					
25	"8. ""Народно-республиканская партия России"""	22	1	2	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	1	1	0	0	3	0	2	3					
		0.26%	0.40%	0.43%	0.66%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.26%	0.34%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.54%	0.62%	0.0%	0.0%	0.58%	0.0%	0.50%	0.44%	0.0%	0.0%	1.01%	0.0%	0.20%	0.41%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	3					
		0.14%	0.40%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.26%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.88%	0.0%	0.0%	0.33%	0.0%	0.0%	0.41%					
27	"10. ""Аграрная партия России"""	1527	19	38	15	28	11	38	2	7	24	70	15	6	40	18	12	19	90	64	22	39	33	36	171	32	53	25	42	27	75	83	53	24	160	136					
		18.06%	7.72%	8.35%	9.93%	17.5%	5.75%	17.43%	3.92%	9.45%	20.0%	18.51%	5.24%	4.95%	20.30%	15.38%	19.04%	17.75%	37.97%	63.36%	7.18%	24.52%	17.93%	22.36%	50.44%	32.0%	15.45%	19.08%	21.31%	11.94%	16.09%	19.90%	17.84%	14.11%	16.56%	18.99%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	1.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.55%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	55	5	5	0	3	0	0	0	1	1	3	1	0	1	1	1	0	2	0	3	0	0	1	0	1	1	2	1	5	2	1	5	2	3	4					
		0.65%	2.03%	1.09%	0.0%	1.87%	0.0%	0.0%	0.0%	1.35%	0.83%	0.79%	0.34%	0.0%	0.50%	0.85%	1.58%	0.0%	0.84%	0.0%	0.98%	0.0%	0.0%	0.62%	0.0%	1.0%	0.29%	1.52%	0.50%	2.21%	0.42%	0.23%	1.68%	1.17%	0.31%	0.55%					
30	"13. ""Демократическая партия России"""	23	1	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	1	1	1	0	2	2	2	0	0	1	4	0					
		0.27%	0.40%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.34%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	0.29%	1.0%	0.29%	0.0%	1.01%	0.88%	0.42%	0.0%	0.0%	0.58%	0.41%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	5	2	0	0	2	3					
		0.24%	0.40%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.88%	1.07%	0.47%	0.0%	0.0%	0.20%	0.41%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	1	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	1.35%	0.0%	0.79%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.23%	0.0%	0.58%	0.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	548	34	41	10	11	11	8	0	0	2	25	23	18	11	8	5	4	9	0	7	7	15	3	11	3	13	9	15	25	24	30	20	8	69	69					
		6.48%	13.82%	9.01%	6.62%	6.87%	5.75%	3.66%	0.0%	0.0%	1.66%	6.61%	8.04%	14.87%	5.58%	6.83%	7.93%	3.73%	3.79%	0.0%	2.28%	4.40%	8.15%	1.86%	3.24%	3.0%	3.79%	6.87%	7.61%	11.06%	5.15%	7.19%	6.73%	4.70%	7.14%	9.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	2	1	0	1	0	1	2	0	2	0	1	1	5	0	2	0	2	0	2	1	0	0	1	1	0	0	0	0	0	2	1	1	2	0					
		0.36%	0.81%	0.21%	0.0%	0.62%	0.0%	0.45%	3.92%	0.0%	1.66%	0.0%	0.34%	0.82%	2.53%	0.0%	3.17%	0.0%	0.84%	0.0%	0.65%	0.62%	0.0%	0.0%	0.29%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.33%	0.58%	0.20%	0.0%					
35	"18. ""ЛДПР"""	984	49	103	12	7	17	22	3	6	9	51	24	8	22	3	4	9	20	7	39	23	12	26	21	25	29	15	22	20	54	35	37	33	125	92					
		11.64%	19.91%	22.63%	7.94%	4.37%	8.90%	10.09%	5.88%	8.10%	7.5%	13.49%	8.39%	6.61%	11.16%	2.56%	6.34%	8.41%	8.43%	6.93%	12.74%	14.46%	6.52%	16.14%	6.19%	25.0%	8.45%	11.45%	11.16%	8.84%	11.58%	8.39%	12.45%	19.41%	12.93%	12.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	199	1	10	3	7	6	12	7	1	3	5	4	1	7	1	0	1	3	0	3	2	0	10	14	0	6	6	4	8	6	16	10	6	15	21					
		2.35%	0.40%	2.19%	1.98%	4.37%	3.14%	5.50%	13.72%	1.35%	2.5%	1.32%	1.39%	0.82%	3.55%	0.85%	0.0%	0.93%	1.26%	0.0%	0.98%	1.25%	0.0%	6.21%	4.12%	0.0%	1.74%	4.58%	2.03%	3.53%	1.28%	3.83%	3.36%	3.52%	1.55%	2.93%					
37	"20. ""Политическая партия ""Единая Россия"""	2327	64	116	86	60	79	68	26	44	60	64	56	29	42	58	22	31	36	8	96	35	80	49	50	17	125	30	77	54	134	115	83	36	232	165					
		27.53%	26.01%	25.49%	56.95%	37.5%	41.36%	31.19%	50.98%	59.45%	50.0%	16.93%	19.58%	23.96%	21.31%	49.57%	34.92%	28.97%	15.18%	7.92%	31.37%	22.01%	43.47%	30.43%	14.74%	17.0%	36.44%	22.90%	39.08%	23.89%	28.75%	27.57%	27.94%	21.17%	24.01%	23.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	2	1	0	1	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	2	0	0	2	0					
		0.21%	0.81%	0.21%	0.0%	0.62%	1.04%	0.0%	0.0%	0.0%	0.83%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.29%	0.76%	0.50%	0.0%	0.21%	0.47%	0.0%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	5	1					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1662	42	90	12	29	40	34	7	2	4	93	130	50	40	12	6	26	41	17	108	34	20	22	34	10	58	28	14	53	95	92	42	30	219	128					
		19.66%	17.07%	19.78%	7.94%	18.12%	20.94%	15.59%	13.72%	2.70%	3.33%	24.60%	45.45%	41.32%	20.30%	10.25%	9.52%	24.29%	17.29%	16.83%	35.29%	21.38%	10.86%	13.66%	10.02%	10.0%	16.90%	21.37%	7.10%	23.45%	20.38%	22.06%	14.14%	17.64%	22.67%	17.87%					
																																									
41	Против всех	284	10	16	3	2	7	3	0	2	2	16	6	1	10	1	2	4	5	1	10	5	6	4	15	2	12	1	9	7	15	17	9	5	44	32					
		3.36%	4.06%	3.51%	1.98%	1.25%	3.66%	1.37%	0.0%	2.70%	1.66%	4.23%	2.09%	0.82%	5.07%	0.85%	3.17%	3.73%	2.10%	0.99%	3.26%	3.14%	3.26%	2.48%	4.42%	2.0%	3.49%	0.76%	4.56%	3.09%	3.21%	4.07%	3.03%	2.94%	4.55%	4.46%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
