Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Окуловская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	108	7	15	5	5	7	6	8	1	0	2	1	6	2	1	0	4	1	7	1	1	7	2	1	4	4	0	0	10					
		0.92%	1.06%	1.27%	1.41%	0.95%	0.60%	1.21%	1.96%	0.52%	0.0%	1.05%	1.0%	0.87%	1.72%	0.78%	0.0%	3.36%	0.63%	0.93%	0.17%	0.35%	0.81%	0.79%	0.31%	1.37%	1.64%	0.0%	0.0%	0.98%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	372	23	41	6	13	39	16	12	6	5	8	2	22	2	5	5	6	3	23	25	5	29	2	4	7	9	2	21	31					
		3.19%	3.50%	3.48%	1.69%	2.47%	3.37%	3.23%	2.94%	3.12%	7.81%	4.21%	2.0%	3.19%	1.72%	3.93%	4.06%	5.04%	1.89%	3.06%	4.46%	1.79%	3.36%	0.79%	1.24%	2.40%	3.70%	2.0%	6.40%	3.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	262	18	36	9	8	31	13	13	3	0	3	1	6	1	1	2	1	4	23	16	5	12	5	12	6	7	6	2	18					
		2.25%	2.74%	3.05%	2.54%	1.52%	2.67%	2.62%	3.19%	1.56%	0.0%	1.57%	1.0%	0.87%	0.86%	0.78%	1.62%	0.84%	2.53%	3.06%	2.85%	1.79%	1.39%	1.98%	3.73%	2.06%	2.88%	6.0%	0.60%	1.78%					
22	"5. ""За Русь Святую"""	79	3	6	4	0	15	5	5	1	0	2	1	1	0	0	4	2	0	3	7	0	4	2	3	1	2	1	2	5					
		0.67%	0.45%	0.50%	1.12%	0.0%	1.29%	1.01%	1.22%	0.52%	0.0%	1.05%	1.0%	0.14%	0.0%	0.0%	3.25%	1.68%	0.0%	0.4%	1.24%	0.0%	0.46%	0.79%	0.93%	0.34%	0.82%	1.0%	0.60%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	2	4	0	1	6	3	1	1	0	0	0	0	0	0	1	1	1	6	1	0	7	0	1	1	2	1	2	1					
		0.36%	0.30%	0.33%	0.0%	0.19%	0.51%	0.60%	0.24%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.84%	0.63%	0.8%	0.17%	0.0%	0.81%	0.0%	0.31%	0.34%	0.82%	1.0%	0.60%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	2	8	3	1	4	3	2	2	0	1	0	0	0	1	0	0	0	1	0	0	3	1	0	1	1	0	4	5					
		0.36%	0.30%	0.67%	0.84%	0.19%	0.34%	0.60%	0.49%	1.04%	0.0%	0.52%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.34%	0.39%	0.0%	0.34%	0.41%	0.0%	1.21%	0.49%					
25	"8. ""Народно-республиканская партия России"""	23	0	0	1	0	1	6	0	0	0	0	0	0	1	0	1	2	0	0	5	0	1	0	2	0	1	1	1	0					
		0.19%	0.0%	0.0%	0.28%	0.0%	0.08%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.81%	1.68%	0.0%	0.0%	0.89%	0.0%	0.11%	0.0%	0.62%	0.0%	0.41%	1.0%	0.30%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	1	2	2	0	6	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	1	0	0	0	0	2					
		0.18%	0.15%	0.16%	0.56%	0.0%	0.51%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.17%	0.0%	0.23%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.19%					
27	"10. ""Аграрная партия России"""	538	35	53	13	13	37	18	24	34	2	15	4	21	8	16	7	5	15	21	20	35	24	24	7	10	10	17	16	34					
		4.62%	5.33%	4.50%	3.67%	2.47%	3.19%	3.63%	5.89%	17.70%	3.12%	7.89%	4.0%	3.04%	6.89%	12.59%	5.69%	4.20%	9.49%	2.8%	3.57%	12.58%	2.78%	9.52%	2.18%	3.43%	4.11%	17.0%	4.87%	3.36%					
28	"11. ""Истинные патриоты России"""	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.03%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.41%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	122	12	9	1	4	9	4	5	3	0	1	1	10	3	0	0	1	4	3	5	0	15	2	4	4	3	0	4	15					
		1.04%	1.82%	0.76%	0.28%	0.76%	0.77%	0.80%	1.22%	1.56%	0.0%	0.52%	1.0%	1.45%	2.58%	0.0%	0.0%	0.84%	2.53%	0.4%	0.89%	0.0%	1.74%	0.79%	1.24%	1.37%	1.23%	0.0%	1.21%	1.48%					
30	"13. ""Демократическая партия России"""	37	3	3	1	4	4	2	2	1	0	2	1	2	0	2	3	0	0	3	1	0	1	0	0	0	1	0	1	0					
		0.31%	0.45%	0.25%	0.28%	0.76%	0.34%	0.40%	0.49%	0.52%	0.0%	1.05%	1.0%	0.29%	0.0%	1.57%	2.43%	0.0%	0.0%	0.4%	0.17%	0.0%	0.11%	0.0%	0.0%	0.0%	0.41%	0.0%	0.30%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	1	6	2	2	1	1	0	0	0	0	0	2	0	0	0	0	1	2	3	0	6	0	1	0	0	0	1	3					
		0.27%	0.15%	0.50%	0.56%	0.38%	0.08%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.63%	0.26%	0.53%	0.0%	0.69%	0.0%	0.31%	0.0%	0.0%	0.0%	0.30%	0.29%					
32	"15. ""Партия СЛОН"""	12	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	1	0	2	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.19%	0.08%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.13%	0.53%	0.0%	0.11%	0.0%	0.31%	0.0%	0.82%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	752	36	67	22	35	73	40	37	8	4	7	4	57	3	10	3	4	7	65	45	17	53	6	31	27	11	2	18	60					
		6.45%	5.48%	5.69%	6.21%	6.66%	6.30%	8.08%	9.09%	4.16%	6.25%	3.68%	4.0%	8.27%	2.58%	7.87%	2.43%	3.36%	4.43%	8.66%	8.03%	6.11%	6.15%	2.38%	9.65%	9.27%	4.52%	2.0%	5.48%	5.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	4	2	0	0	0	3	1	1	0	1	1	2	0	1	0	0	0	4	1	0	4	2	0	2	0	1	0	0					
		0.25%	0.60%	0.16%	0.0%	0.0%	0.0%	0.60%	0.24%	0.52%	0.0%	0.52%	1.0%	0.29%	0.0%	0.78%	0.0%	0.0%	0.0%	0.53%	0.17%	0.0%	0.46%	0.79%	0.0%	0.68%	0.0%	1.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1319	78	151	43	64	127	52	49	22	9	27	4	69	17	15	7	5	13	81	61	36	106	36	39	41	10	9	33	115					
		11.32%	11.89%	12.82%	12.14%	12.19%	10.97%	10.50%	12.03%	11.45%	14.06%	14.21%	4.0%	10.01%	14.65%	11.81%	5.69%	4.20%	8.22%	10.8%	10.89%	12.94%	12.31%	14.28%	12.14%	14.08%	4.11%	9.0%	10.06%	11.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	444	32	46	14	15	62	12	10	7	3	5	4	24	3	3	5	4	1	35	15	9	24	7	5	10	6	3	33	47					
		3.81%	4.87%	3.90%	3.95%	2.85%	5.35%	2.42%	2.45%	3.64%	4.68%	2.63%	4.0%	3.48%	2.58%	2.36%	4.06%	3.36%	0.63%	4.66%	2.67%	3.23%	2.78%	2.77%	1.55%	3.43%	2.46%	3.0%	10.06%	4.64%					
37	"20. ""Политическая партия ""Единая Россия"""	5536	281	478	170	308	556	237	179	84	26	80	40	312	54	58	75	71	86	383	262	145	416	130	165	145	129	40	149	477					
		47.54%	42.83%	40.61%	48.02%	58.66%	48.05%	47.87%	43.98%	43.75%	40.62%	42.10%	40.0%	45.28%	46.55%	45.66%	60.97%	59.66%	54.43%	51.06%	46.78%	52.15%	48.31%	51.58%	51.40%	49.82%	53.08%	40.0%	45.42%	47.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	2	1	0	3	2	3	0	0	2	1	3	0	0	0	0	0	2	2	1	6	1	0	0	0	0	3	3					
		0.31%	0.30%	0.16%	0.28%	0.0%	0.25%	0.40%	0.73%	0.0%	0.0%	1.05%	1.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.35%	0.35%	0.69%	0.39%	0.0%	0.0%	0.0%	0.0%	0.91%	0.29%					
39	"22. ""Развитие предпринимательства"""	25	1	3	0	1	2	1	0	0	0	0	0	3	0	0	2	0	0	1	0	1	1	0	0	3	0	0	2	4					
		0.21%	0.15%	0.25%	0.0%	0.19%	0.17%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	1.62%	0.0%	0.0%	0.13%	0.0%	0.35%	0.11%	0.0%	0.0%	1.03%	0.0%	0.0%	0.60%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1239	83	181	45	36	121	39	41	6	12	26	30	111	14	12	3	11	14	51	57	9	62	23	28	11	38	7	28	140					
		10.64%	12.65%	15.37%	12.71%	6.85%	10.45%	7.87%	10.07%	3.12%	18.75%	13.68%	30.0%	16.11%	12.06%	9.44%	2.43%	9.24%	8.86%	6.8%	10.17%	3.23%	7.20%	9.12%	8.72%	3.78%	15.63%	7.0%	8.53%	13.84%					
																																			
41	Против всех	257	9	36	4	8	24	10	7	4	1	2	1	12	3	0	0	0	6	13	14	7	34	6	6	12	4	4	5	25					
		2.20%	1.37%	3.05%	1.12%	1.52%	2.07%	2.02%	1.71%	2.08%	1.56%	1.05%	1.0%	1.74%	2.58%	0.0%	0.0%	0.0%	3.79%	1.73%	2.49%	2.51%	3.94%	2.38%	1.86%	4.12%	1.64%	4.0%	1.52%	2.47%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
