Выборы Президента Российской Федерации																																					
																																					
"Наименование Избирательной комиссии:    Новокузнецк, Орджоникидзевская"																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №619	УИК №620	УИК №621	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	1322	54	35	13	24	18	39	24	75	35	98	72	29	53	32	37	53	48	48	34	42	21	16	42	45	44	48	55	56	51	81					
		2.89%	2.21%	1.42%	2.89%	2.44%	4.03%	3.49%	4.85%	6.56%	2.48%	4.40%	3.44%	2.46%	2.29%	2.55%	2.16%	3.12%	3.43%	3.95%	2.23%	2.67%	1.95%	2.85%	3.01%	3.69%	2.57%	3.22%	2.48%	2.57%	2.34%	3.15%					
19	. Малышкин Олег Александрович	930	24	45	14	27	22	18	17	32	13	51	26	25	23	10	21	22	11	142	19	19	15	29	43	31	28	15	69	35	37	47					
		2.03%	0.98%	1.82%	3.11%	2.74%	4.92%	1.61%	3.43%	2.80%	0.92%	2.29%	1.24%	2.12%	0.99%	0.80%	1.23%	1.29%	0.79%	11.70%	1.25%	1.21%	1.40%	5.17%	3.08%	2.54%	1.64%	1.01%	3.11%	1.60%	1.70%	1.83%					
20	. Миронов Сергей Михайлович	429	35	19	3	5	5	10	7	16	7	21	16	15	26	14	16	11	15	16	8	15	8	13	13	13	16	13	20	19	21	13					
		0.94%	1.43%	0.77%	0.67%	0.51%	1.12%	0.90%	1.41%	1.40%	0.50%	0.94%	0.76%	1.27%	1.12%	1.11%	0.94%	0.65%	1.07%	1.32%	0.53%	0.95%	0.74%	2.32%	0.93%	1.07%	0.93%	0.87%	0.90%	0.87%	0.96%	0.51%					
21	. Путин Владимир Владимирович	37026	1940	2092	349	817	343	902	364	802	1137	1779	1755	992	1915	1036	1414	1405	1067	779	1337	1320	913	417	1109	978	1397	1220	1790	1720	1807	2130					
		80.91%	79.28%	84.83%	77.56%	83.03%	76.73%	80.82%	73.54%	70.10%	80.52%	79.88%	83.77%	84.21%	82.69%	82.42%	82.69%	82.70%	76.32%	64.17%	87.79%	83.86%	84.93%	74.33%	79.38%	80.23%	81.60%	81.77%	80.70%	78.83%	82.89%	82.81%					
22	. Хакамада Ирина Муцуовна	1035	55	55	16	15	16	15	11	27	27	71	36	19	66	29	22	21	24	41	32	10	16	20	46	31	47	28	51	31	76	81					
		2.26%	2.25%	2.23%	3.56%	1.52%	3.58%	1.34%	2.22%	2.36%	1.91%	3.19%	1.72%	1.61%	2.85%	2.31%	1.29%	1.24%	1.72%	3.38%	2.10%	0.64%	1.49%	3.57%	3.29%	2.54%	2.75%	1.88%	2.30%	1.42%	3.49%	3.15%					
23	. Харитонов Николай Михайлович	2433	88	121	35	60	35	73	42	145	44	101	124	64	122	69	111	112	97	141	51	91	46	35	84	79	63	73	104	81	48	94					
		5.32%	3.60%	4.91%	7.78%	6.10%	7.83%	6.54%	8.48%	12.67%	3.12%	4.54%	5.92%	5.43%	5.27%	5.49%	6.49%	6.59%	6.94%	11.61%	3.35%	5.78%	4.28%	6.24%	6.01%	6.48%	3.68%	4.89%	4.69%	3.71%	2.20%	3.65%					
																																					
24	Против всех	2277	222	95	18	24	8	53	15	42	144	93	63	26	102	54	89	71	122	32	33	62	42	23	43	39	105	80	109	240	116	112					
		4.98%	9.07%	3.85%	4.00%	2.44%	1.79%	4.75%	3.03%	3.67%	10.20%	4.18%	3.01%	2.21%	4.40%	4.30%	5.20%	4.18%	8.73%	2.64%	2.17%	3.94%	3.91%	4.10%	3.08%	3.20%	6.13%	5.36%	4.91%	11.00%	5.32%	4.35%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
