Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Каменская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723					
		0.22%	0.0%	0.38%	0.0%	0.23%	0.0%	0.29%	0.0%	0.0%	0.49%	0.35%	0.0%	0.52%	0.33%	0.0%	0.0%	0.26%	0.0%	0.26%	0.25%	0.32%	0.86%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	2	0	3	2	1	2	1	1	1	1	1	0	0	2	1	1	1	2	6	8	5	8	6					
		0.49%	0.80%	0.0%	0.68%	0.47%	0.28%	0.29%	0.26%	0.19%	0.16%	0.35%	0.23%	0.0%	0.0%	0.57%	0.48%	0.26%	0.81%	0.52%	0.75%	0.87%	0.61%	0.85%	0.64%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	0	2	1	0	2	1	1	0	0	1	1	0	0	0	0	1	0	3	2	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.57%	0.14%	0.0%	0.38%	0.16%	0.35%	0.0%	0.0%	0.16%	0.28%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.37%	0.21%	0.10%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	1	0	0	2	0	1	0	0	0	0	2	0	1	1	1	1	0	0	1	1	1	4	4					
		0.18%	0.40%	0.0%	0.0%	0.47%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.16%	0.28%	0.48%	0.26%	0.0%	0.0%	0.12%	0.10%	0.12%	0.42%	0.42%					
27	"10. ""Аграрная партия России"""	1276	48	7	62	47	30	91	89	114	63	13	50	43	258	45	40	48	18	55	28	32	27	36	32					
		11.38%	19.35%	2.67%	14.15%	11.27%	8.67%	13.26%	23.29%	21.75%	10.44%	4.64%	11.99%	22.39%	43.50%	12.89%	19.51%	12.90%	14.75%	14.36%	3.52%	3.49%	3.34%	3.86%	3.42%					
28	"11. ""Истинные патриоты России"""	53	6	0	1	0	1	0	12	0	15	1	0	0	0	8	5	0	0	1	2	0	0	1	0					
		0.47%	2.41%	0.0%	0.22%	0.0%	0.28%	0.0%	3.14%	0.0%	2.48%	0.35%	0.0%	0.0%	0.0%	2.29%	2.43%	0.0%	0.0%	0.26%	0.25%	0.0%	0.0%	0.10%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	90	1	1	1	2	13	8	3	4	0	3	2	2	1	4	2	1	0	7	6	10	11	4	4					
		0.80%	0.40%	0.38%	0.22%	0.47%	3.75%	1.16%	0.78%	0.76%	0.0%	1.07%	0.47%	1.04%	0.16%	1.14%	0.97%	0.26%	0.0%	1.82%	0.75%	1.09%	1.36%	0.42%	0.42%					
30	"13. ""Демократическая партия России"""	21	0	2	0	0	0	0	0	2	4	2	0	0	2	2	0	1	0	1	1	0	1	3	0					
		0.18%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.66%	0.71%	0.0%	0.0%	0.33%	0.57%	0.0%	0.26%	0.0%	0.26%	0.12%	0.0%	0.12%	0.32%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	1	1	0	0	1	1	2	1	2	0	0	3	0	0	1	1	2	0	3	1	1	4					
		0.23%	0.40%	0.38%	0.22%	0.0%	0.0%	0.14%	0.26%	0.38%	0.16%	0.71%	0.0%	0.0%	0.50%	0.0%	0.0%	0.26%	0.81%	0.52%	0.0%	0.32%	0.12%	0.10%	0.42%					
32	"15. ""Партия СЛОН"""	12	0	0	2	0	1	1	1	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	2					
		0.10%	0.0%	0.0%	0.45%	0.0%	0.28%	0.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.28%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1388	31	28	61	36	47	70	44	34	59	26	63	20	31	26	38	14	7	35	130	153	121	159	155					
		12.38%	12.5%	10.68%	13.92%	8.63%	13.58%	10.20%	11.51%	6.48%	9.78%	9.28%	15.10%	10.41%	5.22%	7.44%	18.53%	3.76%	5.73%	9.13%	16.35%	16.70%	14.97%	17.07%	16.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	0	0	3	2	1	4	0	2	3	0	0	1	3	2	0	0	0	2	0	0	0	1	0					
		0.21%	0.0%	0.0%	0.68%	0.47%	0.28%	0.58%	0.0%	0.38%	0.49%	0.0%	0.0%	0.52%	0.50%	0.57%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.10%	0.0%					
35	"18. ""ЛДПР"""	1817	29	46	46	84	66	140	39	101	76	53	67	43	66	45	26	52	12	61	139	147	169	147	163					
		16.21%	11.69%	17.55%	10.50%	20.14%	19.07%	20.40%	10.20%	19.27%	12.60%	18.92%	16.06%	22.39%	11.12%	12.89%	12.68%	13.97%	9.83%	15.92%	17.48%	16.04%	20.91%	15.78%	17.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	210	0	5	5	10	5	17	7	7	16	3	5	4	4	2	6	13	5	19	11	13	13	19	21					
		1.87%	0.0%	1.90%	1.14%	2.39%	1.44%	2.47%	1.83%	1.33%	2.65%	1.07%	1.19%	2.08%	0.67%	0.57%	2.92%	3.49%	4.09%	4.96%	1.38%	1.41%	1.60%	2.04%	2.24%					
37	"20. ""Политическая партия ""Единая Россия"""	2517	48	92	92	123	82	121	94	79	105	64	126	42	139	79	48	141	58	90	138	177	162	208	209					
		22.46%	19.35%	35.11%	21.00%	29.49%	23.69%	17.63%	24.60%	15.07%	17.41%	22.85%	30.21%	21.87%	23.44%	22.63%	23.41%	37.90%	47.54%	23.49%	17.35%	19.32%	20.04%	22.34%	22.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	6	0	2	0	0	0	0	3	3	1	1	0	3	5	1	0	1	1	0	3	2	2	3					
		0.33%	2.41%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.57%	0.49%	0.35%	0.23%	0.0%	0.50%	1.43%	0.48%	0.0%	0.81%	0.26%	0.0%	0.32%	0.24%	0.21%	0.32%					
39	"22. ""Развитие предпринимательства"""	21	2	0	0	0	0	2	1	0	1	0	1	2	0	1	0	1	0	1	3	0	0	2	4					
		0.18%	0.80%	0.0%	0.0%	0.0%	0.0%	0.29%	0.26%	0.0%	0.16%	0.0%	0.23%	1.04%	0.0%	0.28%	0.0%	0.26%	0.0%	0.26%	0.37%	0.0%	0.0%	0.21%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2329	50	55	116	59	54	142	71	112	204	78	61	19	50	59	16	44	10	60	213	262	168	209	217					
		20.78%	20.16%	20.99%	26.48%	14.14%	15.60%	20.69%	18.58%	21.37%	33.83%	27.85%	14.62%	9.89%	8.43%	16.90%	7.80%	11.82%	8.19%	15.66%	26.79%	28.60%	20.79%	22.44%	23.23%					
																														
41	Против всех	483	7	9	18	17	11	30	4	12	17	9	15	6	10	28	7	6	1	11	51	47	56	59	52					
		4.31%	2.82%	3.43%	4.10%	4.07%	3.17%	4.37%	1.04%	2.29%	2.81%	3.21%	3.59%	3.12%	1.68%	8.02%	3.41%	1.61%	0.81%	2.87%	6.41%	5.13%	6.93%	6.33%	5.56%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
