Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Октябрьская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	64	1	0	0	2	5	0	1	0	0	0	5	6	2	1	2	0	8	3	9	3	2	2	6	4	2	0					
		0.36%	0.24%	0.00%	0.00%	0.35%	1.01%	0.00%	0.85%	0.00%	0.00%	0.00%	0.51%	0.74%	0.17%	0.11%	0.13%	0.00%	0.68%	0.23%	0.77%	0.40%	0.76%	0.95%	0.55%	0.88%	0.24%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	0	1	0	1	1	0	0	1	0	2	3	2	2	3	0	0	2	0	0	1	0	1	1	5	4					
		0.17%	0.00%	0.00%	0.96%	0.00%	0.20%	0.41%	0.00%	0.00%	0.50%	0.00%	0.21%	0.37%	0.17%	0.22%	0.19%	0.00%	0.00%	0.15%	0.00%	0.00%	0.38%	0.00%	0.09%	0.22%	0.59%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	2361	71	25	11	88	77	25	8	19	24	43	102	101	118	83	213	106	218	249	206	64	27	26	128	66	114	149					
		13.35%	17.23%	11.21%	10.58%	15.20%	15.62%	10.16%	6.78%	8.80%	12.00%	21.72%	10.50%	12.41%	10.20%	9.18%	13.62%	15.61%	18.51%	18.88%	17.71%	8.54%	10.31%	12.32%	11.64%	14.44%	13.54%	9.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1172	28	16	11	44	33	22	16	15	5	10	77	46	59	57	92	69	91	100	104	39	14	10	53	32	48	81					
		6.63%	6.80%	7.17%	10.58%	7.60%	6.69%	8.94%	13.56%	6.94%	2.50%	5.05%	7.93%	5.65%	5.10%	6.31%	5.88%	10.16%	7.72%	7.58%	8.94%	5.21%	5.34%	4.74%	4.82%	7.00%	5.70%	5.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	113	2	1	0	5	6	1	2	0	2	0	4	8	5	4	11	6	10	8	5	3	5	0	4	1	8	12					
		0.64%	0.49%	0.45%	0.00%	0.86%	1.22%	0.41%	1.69%	0.00%	1.00%	0.00%	0.41%	0.98%	0.43%	0.44%	0.70%	0.88%	0.85%	0.61%	0.43%	0.40%	1.91%	0.00%	0.36%	0.22%	0.95%	0.78%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12270	260	168	74	386	321	177	81	169	149	125	661	551	884	691	1061	448	745	817	712	607	182	146	833	331	548	1143					
		69.36%	63.11%	75.34%	71.15%	66.67%	65.11%	71.95%	68.64%	78.24%	74.50%	63.13%	68.07%	67.69%	76.40%	76.44%	67.84%	65.98%	63.24%	61.94%	61.22%	81.04%	69.47%	69.19%	75.73%	72.43%	65.08%	74.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	148	8	0	0	2	3	3	1	0	0	1	14	11	12	6	7	6	7	10	18	4	0	1	11	2	10	11					
		0.84%	1.94%	0.00%	0.00%	0.35%	0.61%	1.22%	0.85%	0.00%	0.00%	0.51%	1.44%	1.35%	1.04%	0.66%	0.45%	0.88%	0.59%	0.76%	1.55%	0.53%	0.00%	0.47%	1.00%	0.44%	1.19%	0.72%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
