Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Октябрьская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62					
		1.86%	2.43%	2.11%	1.58%	1.87%	1.41%	1.93%	2.13%	2.14%	1.65%	2.13%	1.65%	2.23%	0.43%	2.61%	1.11%	2.14%	1.05%	2.47%	1.79%	4.35%	2.91%	1.16%	2.31%	0.54%	0.74%	2.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7089	238	328	66	556	435	512	523	233	432	200	483	82	94	288	669	285	49	96	76	51	74	228	95	73	307	616					
		42.42%	34.05%	38.41%	34.74%	51.96%	40.88%	36.60%	42.90%	35.63%	64.96%	42.64%	49.69%	45.81%	40.52%	39.51%	46.23%	43.64%	51.58%	39.51%	45.24%	44.35%	35.92%	37.62%	36.54%	39.67%	37.90%	40.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	92	3	3	1	5	4	7	6	3	1	3	11	0	2	5	8	5	0	2	1	0	2	5	1	1	9	4					
		0.55%	0.43%	0.35%	0.53%	0.47%	0.38%	0.50%	0.49%	0.46%	0.15%	0.64%	1.13%	0.00%	0.86%	0.69%	0.55%	0.77%	0.00%	0.82%	0.60%	0.00%	0.97%	0.83%	0.38%	0.54%	1.11%	0.26%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
