14	Число неиспользованных открепительных удостоверений	12	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	1401	10	11	11	10	10	21	13	16	17	22	6	14	15	22	34	10	25	22	22	25	16	37	21	27	35	18	33	15	20	24	14	25	7	43	41	29	33	26	28	41	28	40	35	17	20	21	18	25	5	18	18	25	19	7	23	17	14	12	18	13	14	8	18	2	19	30	4	6	21	17					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																													
18	Богданов Андрей Владимирович	1099	2	7	6	4	14	17	5	9	7	29	2	5	5	3	5	21	31	2	20	13	2	22	26	15	5	3	15	28	7	15	10	4	11	28	27	15	37	51	34	38	28	11	9	47	7	18	15	41	5	37	13	31	7	24	18	0	29	37	11	3	4	9	8	28	9	17	11	8	12	2					
		0.79%	0.09%	0.33%	0.32%	0.18%	0.72%	0.80%	0.23%	0.51%	0.33%	1.58%	0.11%	0.27%	0.20%	0.12%	0.21%	1.06%	1.78%	0.10%	1.11%	0.63%	0.09%	1.18%	1.28%	0.74%	0.26%	0.11%	0.66%	1.22%	0.25%	0.64%	0.42%	0.24%	0.74%	1.56%	1.09%	0.72%	1.78%	2.72%	1.45%	2.09%	1.11%	0.44%	0.38%	2.38%	0.42%	0.86%	0.98%	2.12%	0.28%	1.56%	0.58%	1.28%	0.42%	1.23%	0.80%	0.00%	1.43%	2.21%	0.62%	0.13%	0.17%	0.42%	0.37%	2.43%	0.65%	1.20%	1.27%	1.47%	0.99%	0.15%					
19	Жириновский Владимир Вольфович	5501	25	25	51	17	69	81	21	32	12	153	53	16	7	61	45	51	168	38	83	168	21	106	142	86	37	27	105	132	33	28	19	10	58	222	56	50	107	192	194	170	130	57	72	184	13	51	40	180	6	172	68	85	60	163	161	28	136	186	74	40	45	78	53	59	61	140	36	89	54	9					
		3.96%	1.13%	1.18%	2.75%	0.77%	3.55%	3.82%	0.99%	1.82%	0.57%	8.32%	3.04%	0.85%	0.28%	2.39%	1.90%	2.58%	9.67%	1.99%	4.60%	8.16%	0.91%	5.67%	7.01%	4.24%	1.95%	0.99%	4.59%	5.77%	1.17%	1.19%	0.80%	0.60%	3.89%	12.37%	2.26%	2.39%	5.16%	10.25%	8.25%	9.35%	5.17%	2.28%	3.03%	9.34%	0.78%	2.43%	2.60%	9.31%	0.34%	7.23%	3.03%	3.52%	3.63%	8.38%	7.13%	1.47%	6.72%	11.12%	4.17%	1.78%	1.94%	3.67%	2.46%	5.12%	4.42%	9.90%	4.15%	16.33%	4.45%	0.69%					
20	Зюганов Геннадий Андреевич	24731	400	254	313	329	208	422	465	340	283	391	278	217	300	395	162	292	359	341	290	256	365	339	270	342	400	381	396	386	312	518	437	216	255	325	501	508	522	460	498	430	377	427	493	488	394	447	293	465	435	373	447	459	413	378	342	424	314	456	428	396	411	335	300	102	200	321	120	107	162	268					
		17.82%	18.02%	11.98%	16.90%	14.99%	10.71%	19.89%	21.84%	19.33%	13.53%	21.26%	15.97%	11.51%	11.88%	15.46%	6.84%	14.80%	20.67%	17.82%	16.08%	12.44%	15.74%	18.14%	13.33%	16.86%	21.13%	14.05%	17.32%	16.88%	11.04%	21.93%	18.42%	13.01%	17.10%	18.12%	20.23%	24.33%	25.17%	24.56%	21.18%	23.64%	14.99%	17.09%	20.72%	24.76%	23.51%	21.33%	19.05%	24.06%	24.51%	15.68%	19.92%	18.99%	24.97%	19.43%	15.14%	22.26%	15.52%	27.26%	24.11%	17.63%	17.75%	15.77%	13.93%	8.85%	14.49%	22.70%	13.82%	19.63%	13.36%	20.41%					
21	Медведев Дмитрий Анатольевич	106312	1793	1736	1474	1835	1652	1593	1627	1369	1790	1249	1401	1643	2213	2096	2157	1593	1148	1480	1405	1615	1925	1374	1559	1574	1451	2272	1744	1717	2436	1793	1905	1420	1163	1187	1854	1477	1362	1146	1595	1153	1944	1990	1785	1213	1258	1576	1185	1204	1326	1787	1687	1819	1174	1366	1722	1453	1524	974	1247	1800	1852	1697	1771	939	1094	920	694	332	972	1031					
		76.58%	80.77%	81.85%	79.59%	83.64%	85.02%	75.07%	76.42%	77.83%	85.56%	67.92%	80.47%	87.16%	87.64%	82.04%	91.01%	80.74%	66.09%	77.32%	77.93%	78.47%	83.01%	73.52%	76.99%	77.61%	76.65%	83.81%	76.29%	75.08%	86.23%	75.91%	80.28%	85.54%	78.00%	66.16%	74.88%	70.74%	65.67%	61.19%	67.84%	63.39%	77.30%	79.63%	75.03%	61.54%	75.06%	75.19%	77.05%	62.29%	74.70%	75.12%	75.18%	75.26%	70.98%	70.23%	76.23%	76.27%	75.33%	58.22%	70.25%	80.14%	79.97%	79.90%	82.22%	81.51%	79.28%	65.06%	79.95%	60.92%	80.13%	78.52%					
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
