Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Куйбышевская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412					
		0.16%	0.11%	0.34%	0.42%	0.57%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	295	130	15	6	6	4	14	4	5	11	3	11	14	18	2	3	15	10	24					
		6.59%	7.30%	5.17%	2.54%	3.43%	6.56%	7.00%	4.44%	4.17%	4.82%	3.95%	8.59%	6.42%	8.87%	2.22%	3.61%	15.46%	6.17%	10.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	168	91	10	4	6	3	6	2	2	4	2	2	7	6	3	2	2	4	12					
		3.75%	5.11%	3.45%	1.69%	3.43%	4.92%	3.00%	2.22%	1.67%	1.75%	2.63%	1.56%	3.21%	2.96%	3.33%	2.41%	2.06%	2.47%	5.02%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	30	16	3	0	0	0	3	0	1	1	0	2	0	0	0	1	0	1	2					
		0.67%	0.90%	1.03%	0.00%	0.00%	0.00%	1.50%	0.00%	0.83%	0.44%	0.00%	1.56%	0.00%	0.00%	0.00%	1.20%	0.00%	0.62%	0.84%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2732	1087	183	150	138	33	69	43	58	167	54	72	155	140	68	60	36	111	108					
		61.04%	61.07%	63.10%	63.56%	78.86%	54.10%	34.50%	47.78%	48.33%	73.25%	71.05%	56.25%	71.10%	68.97%	75.56%	72.29%	37.11%	68.52%	45.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	10	0	2	0	0	0	0	2	1	0	4	0	1	0	0	0	3	1					
		0.54%	0.56%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	1.67%	0.44%	0.00%	3.13%	0.00%	0.49%	0.00%	0.00%	0.00%	1.85%	0.42%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
